villageid,snow,sow2,sow3,sow4,villagename,sow1,group,insuredpig,pig,sow0,edu_vil,male_vil,age_vil,goat,house_val,land,subsidy,town_loc,surname_vil,pop_regist,pop_migout,no_xnh,townid,towndummy1,towndummy2,towndummy3,towndummy4,towndummy5,towndummy6,towndummy7,towndummy8,towndummy9,towndummy10,towndummy11,towndummy12,towndummy13,towndummy14,towndummy15,towndummy16,towndummy17,towndummy18,towndummy19,towndummy20,towndummy21,towndummy22,towndummy23,towndummy24,towndummy25,towndummy26,snow_insured,groupd1,groupd2,groupd3,lhouse_val,snow_groupd2,snow_groupd3
202220.0,0.0,9.0,14.0,23.0,Âí°°É½,9.0,3,9,253,5,5.5909877,0.55979204,34.504333,22.0,8533.333,7.562667,144.0,0.0,6.0,734.0,152.0,420.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.051852,0.0,0.0
202221.0,0.0,13.0,15.0,18.0,°Í¶¹,13.0,1,13,98,8,6.2163935,0.5508197,35.560658,101.0,12923.077,8.272307,65.0,0.0,3.0,466.0,125.0,267.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.466847,0.0,0.0
202222.0,0.0,14.0,20.0,27.0,Â¹áÌÂ¥,14.0,1,13,460,6,5.6404867,0.55088496,34.410397,186.0,21353.71,7.2978168,217.0,0.0,8.0,1223.0,282.0,520.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.9690275,0.0,0.0
202223.0,0.0,14.0,16.0,26.0,ºÉÂé¹µ,14.0,3,14,137,3,5.9210525,0.58947366,35.989475,0.0,5851.064,8.887234,40.0,0.0,2.0,310.0,72.0,151.0,202.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,8.67455,0.0,0.0
203201.0,0.0,79.0,85.0,110.0,»ØÁú´åÎ¯»á,42.0,3,42,612,14,5.9438944,0.5280528,33.53878,0.0,20331.412,5.741787,345.0,1.0,11.0,1712.0,462.0,872.0,203.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.919971,0.0,0.0
203202.0,2.0,91.0,102.0,122.0,Öé±¦´åÎ¯»á,78.0,3,74,872,32,6.2672334,0.53729934,32.752598,0.0,17601.477,7.4863467,271.0,0.0,8.0,1177.0,328.0,804.0,203.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0,0,0,1,9.775795,0.0,2.0
203203.0,0.0,74.0,81.0,95.0,°×Ïª´åÎ¯»á,66.0,2,62,473,32,5.415236,0.5107296,33.066525,0.0,10452.381,4.9914284,192.0,0.0,9.0,1199.0,221.0,648.0,203.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.254681,0.0,0.0
203205.0,0.0,44.0,75.0,93.0,ÇàËÉ´åÎ¯»á,44.0,2,40,376,15,6.392157,0.5610022,34.301743,0.0,10263.158,7.1057415,209.0,0.0,8.0,1052.0,226.0,636.0,203.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.236413,0.0,0.0
203206.0,0.0,22.0,30.0,35.0,Ë«É½´åÎ¯»á,4.0,1,2,143,4,5.26972,0.5496183,33.3944,11.0,10662.65,7.266265,75.0,0.0,4.0,512.0,158.0,324.0,203.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.274596,0.0,0.0
203207.0,0.0,70.0,85.0,97.0,ÀÄ°Ó´åÎ¯»á,58.0,3,44,696,57,5.192218,0.53696495,33.64358,30.0,14454.829,6.9903426,317.0,0.0,8.0,1612.0,350.0,908.0,203.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.578853,0.0,0.0
203208.0,0.0,54.0,82.0,101.0,Ê÷Õ¯¹µ´åÎ¯»á,54.0,3,54,343,49,5.5497384,0.539267,31.919722,6.0,14632.353,5.7132354,120.0,0.0,4.0,770.0,229.0,388.0,203.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.591059,0.0,0.0
203209.0,0.0,66.0,84.0,104.0,ÓêÏÂÕ¯´åÎ¯»á,66.0,3,66,375,33,6.358289,0.5329768,33.481285,3.0,12205.883,3.7441177,136.0,0.0,4.0,775.0,209.0,384.0,203.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.409756,0.0,0.0
203210.0,0.0,33.0,56.0,72.0,Ëø¶âÏª´åÎ¯»á,35.0,3,33,385,25,5.4100347,0.5847751,32.51038,0.0,8624.161,5.388591,146.0,0.0,5.0,686.0,139.0,339.0,203.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.062439,0.0,0.0
203211.0,6.0,171.0,194.0,205.0,¹ûËÉ´åÎ¯»á,230.0,3,125,1097,82,5.98977,0.56777495,33.271954,25.0,19569.893,6.5107527,278.0,0.0,6.0,1297.0,230.0,859.0,203.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.0,0,0,1,9.881799,0.0,6.0
204201.0,12.0,30.0,40.0,40.0,Ì«Æ½,12.0,1,6,348,5,6.3986397,0.51836735,33.273468,2.0,32690.355,2.2324872,186.0,1.0,4.0,812.0,178.0,527.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,1,0,0,10.394866,0.0,0.0
204202.0,0.0,11.0,14.0,14.0,Ì§Ê¯,10.0,2,11,286,9,6.3650794,0.6111111,36.698414,0.0,9153.846,6.756154,130.0,0.0,5.0,690.0,170.0,300.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.122039,0.0,0.0
204203.0,0.0,5.0,8.0,10.0,¹¹Æ¤,3.0,1,5,117,3,5.4312267,0.5762082,40.57249,0.0,7432.4326,6.8594594,74.0,0.0,6.0,426.0,133.0,208.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,8.913743,0.0,0.0
204204.0,0.0,16.0,19.0,19.0,,,3,13,199,4,5.3531075,0.5621469,35.881355,12.0,14411.765,3.7088234,102.0,0.0,4.0,414.0,48.0,259.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.57587,0.0,0.0
204205.0,0.0,15.0,22.0,22.0,Â¬Öñµ¹¶´,28.0,3,18,268,25,6.3610315,0.5816619,34.260746,10.0,13314.606,5.2550564,89.0,0.0,2.0,413.0,63.0,303.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.496692,0.0,0.0
204206.0,0.0,4.0,9.0,10.0,³¯ÃÅ,3.0,3,4,173,2,5.320513,0.55448717,33.38141,0.0,6481.4814,5.037037,81.0,0.0,4.0,591.0,314.0,179.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,8.776858,0.0,0.0
204207.0,0.0,140.0,,,¸ÉÌï,136.0,1,16,517,52,5.761965,0.57556677,34.916878,1.0,15666.667,3.3209524,196.0,0.0,6.0,1124.0,267.0,716.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.659354,0.0,0.0
204208.0,0.0,7.0,10.0,10.0,Àî×Ó,5.0,3,7,200,4,6.376,0.572,35.444,0.0,13263.889,4.311111,68.0,0.0,2.0,338.0,101.0,184.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.492876,0.0,0.0
204209.0,0.0,2.0,5.0,5.0,¸ßÆÂ,2.0,3,2,165,2,6.4659863,0.6020408,39.95238,0.0,10056.18,5.5898876,87.0,0.0,3.0,506.0,87.0,239.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.2160425,0.0,0.0
204212.0,0.0,2.0,8.0,8.0,ÐÂ°²,2.0,1,2,142,3,5.5255475,0.6423358,34.81752,30.0,9533.333,10.336,73.0,0.0,4.0,376.0,88.0,167.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.162655,0.0,0.0
204213.0,0.0,12.0,15.0,17.0,»·Â·ÑÒ½Å,20.0,2,20,198,3,5.0829597,0.59192824,36.02915,0.0,5465.116,4.5271316,129.0,0.0,8.0,757.0,341.0,362.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,8.606323,0.0,0.0
204216.0,0.0,90.0,100.0,100.0,·¢Ïª,60.0,3,79,406,122,5.6945815,0.591133,37.165024,0.0,11666.667,4.234259,108.0,0.0,3.0,727.0,216.0,353.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.364576,0.0,0.0
204217.0,0.0,10.0,15.0,18.0,,,3,0,138,2,6.0127797,0.58785945,35.76997,0.0,9235.294,6.292941,84.0,0.0,5.0,397.0,154.0,255.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.130896,0.0,0.0
204218.0,0.0,7.0,10.0,12.0,Ê¯Ôº,12.0,3,7,281,7,5.8424067,0.5816619,35.157593,0.0,14285.714,5.345918,98.0,0.0,6.0,582.0,160.0,283.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.567085,0.0,0.0
204219.0,0.0,6.0,12.0,15.0,óäÃÅ,5.0,3,6,193,7,4.897321,0.61383927,34.95982,1.0,11297.71,5.2458014,122.0,0.0,7.0,704.0,207.0,355.0,204.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.332444,0.0,0.0
205201.0,0.0,,,,Èý¹ø´åÎ¯»á,11.0,3,11,419,17,6.324695,0.54420733,33.300304,77.0,15586.592,5.178771,170.0,1.0,9.0,984.0,266.0,481.0,205.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.65423,0.0,0.0
205202.0,0.0,,,,´óÉ½´åÎ¯»á,18.0,3,18,269,2,6.0655107,0.5452794,35.121387,12.0,7664.2334,7.870803,135.0,0.0,7.0,908.0,374.0,412.0,205.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,8.94445,0.0,0.0
205203.0,0.0,,,,ÐËÕ¯´åÎ¯»á,4.0,1,4,184,4,4.7763715,0.61814344,33.58017,2.0,5905.797,6.0695653,135.0,0.0,5.0,668.0,196.0,306.0,205.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,8.683859,0.0,0.0
205204.0,0.0,,,,,,3,0,188,11,4.91637,0.588968,34.254448,11.0,9925.373,5.1768656,134.0,0.0,4.0,730.0,152.0,374.0,205.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.2029505,0.0,0.0
205205.0,0.0,,,,¹âÃ÷´åÎ¯»á,16.0,2,5,115,3,4.240741,0.6148148,37.533333,0.0,6126.7607,5.2169013,70.0,0.0,4.0,429.0,233.0,189.0,205.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,8.720585,0.0,0.0
205206.0,0.0,,,,ºéºÓ´åÎ¯»á,5.0,1,5,196,4,6.0151515,0.6168831,35.72944,0.0,5298.5073,9.934328,124.0,0.0,6.0,677.0,234.0,330.0,205.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,8.575369,0.0,0.0
205207.0,0.0,,,,³¯Ñô´åÎ¯»á,9.0,3,9,229,4,4.399371,0.5880503,34.16195,414.0,7065.2173,7.3130436,176.0,0.0,6.0,865.0,234.0,492.0,205.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,8.863081,0.0,0.0
205208.0,0.0,,,,óä·á´åÎ¯»á,5.0,2,17,195,0,5.528881,0.5685921,33.935017,0.0,6474.359,4.429487,148.0,0.0,6.0,770.0,281.0,375.0,205.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,8.77576,0.0,0.0
206201.0,0.0,3.0,5.0,7.0,ÈºÐË,3.0,3,2,248,0,7.564797,0.5029014,36.280464,0.0,59496.402,3.23741,128.0,1.0,4.0,814.0,117.0,411.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,10.993688,0.0,0.0
206202.0,0.0,24.0,28.0,40.0,ÆëÉ½,17.0,2,17,451,20,6.512195,0.53890824,34.36353,0.0,13347.458,4.3474574,231.0,0.0,7.0,1161.0,292.0,621.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.499156,0.0,0.0
206203.0,0.0,18.0,21.0,29.0,Ë«Ïò,13.0,1,13,392,5,6.176282,0.51602566,35.61218,0.0,16200.0,3.6811428,170.0,0.0,4.0,841.0,196.0,399.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.692828,0.0,0.0
206204.0,0.0,26.0,37.0,40.0,ÁªÉú,10.0,1,10,380,1,7.1484594,0.50980395,33.67787,0.0,12902.439,2.362927,202.0,0.0,4.0,745.0,42.0,558.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.465249,0.0,0.0
206205.0,0.0,18.0,21.0,30.0,ºìÆì,21.0,3,21,175,9,5.698337,0.5225653,33.648457,0.0,16512.605,2.9420168,115.0,0.0,2.0,465.0,36.0,358.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.71194,0.0,0.0
206206.0,0.0,10.0,11.0,16.0,,,2,10,218,3,5.6645703,0.5387841,35.538784,0.0,18250.0,3.305,116.0,0.0,4.0,612.0,132.0,340.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.8119755,0.0,0.0
206207.0,0.0,25.0,28.0,41.0,ÐÂ°Ó´å,20.0,1,20,596,5,5.69771,0.52824426,33.848854,0.0,26283.422,3.2700534,185.0,0.0,3.0,879.0,181.0,524.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,10.176732,0.0,0.0
206208.0,0.0,26.0,32.0,45.0,¹ØÆº,38.0,1,38,181,5,6.2588496,0.5707965,33.141594,0.0,10082.645,3.0752065,121.0,0.0,6.0,675.0,186.0,338.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.21867,0.0,0.0
206209.0,0.0,36.0,44.0,50.0,½ðÁª´åÎ¯»á,32.0,3,32,471,12,6.079865,0.54893136,35.59505,30.0,22510.203,4.7130613,241.0,0.0,10.0,1265.0,377.0,670.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,10.021769,0.0,0.0
206210.0,0.0,20.0,22.0,32.0,¹ú¹â,13.0,3,13,169,4,5.0392747,0.5800604,34.80665,0.0,8953.488,5.372093,86.0,0.0,3.0,464.0,126.0,235.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.09991,0.0,0.0
206211.0,0.0,30.0,33.0,48.0,½ðÇ°,38.0,3,28,232,22,6.7591243,0.5523114,36.644768,0.0,6272.727,3.5372727,109.0,0.0,5.0,573.0,151.0,286.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,8.744126,0.0,0.0
206212.0,0.0,15.0,18.0,26.0,ÐÂ¹â,13.0,2,13,246,10,6.9722223,0.52160496,36.941357,0.0,24702.38,4.4535713,83.0,0.0,3.0,453.0,121.0,230.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,10.114696,0.0,0.0
206213.0,0.0,20.0,23.0,33.0,Æº·å,25.0,1,25,174,7,5.994723,0.60422164,38.60422,0.0,6407.767,6.469903,98.0,0.0,3.0,529.0,107.0,243.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,8.765422,0.0,0.0
206214.0,0.0,25.0,30.0,43.0,¹âÃ÷´å,8.0,3,8,264,3,5.1353383,0.556391,37.084587,10.0,17753.164,5.253165,157.0,0.0,5.0,802.0,150.0,331.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.784375,0.0,0.0
206216.0,0.0,38.0,48.0,47.0,ºìÑÒ,25.0,1,25,976,25,6.0031023,0.55532575,35.59876,0.0,11016.26,4.905691,238.0,0.0,8.0,1181.0,148.0,659.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.307219,0.0,0.0
207201.0,0.0,14.0,16.0,18.0,,,3,30,149,4,6.901528,0.5263158,29.095076,28.0,61043.047,2.5509934,174.0,1.0,4.0,1032.0,161.0,1008.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,11.019351,0.0,0.0
207203.0,0.0,35.0,38.0,40.0,½ðÇÅ,32.0,3,32,745,3,6.1527658,0.51536435,31.622477,0.0,19789.271,4.2704983,258.0,0.0,6.0,1568.0,390.0,814.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.892945,0.0,0.0
207204.0,0.0,29.0,32.0,35.0,ºìÆì,26.0,1,26,310,11,5.037037,0.5528121,32.411522,0.0,18370.787,4.3353934,178.0,0.0,3.0,902.0,209.0,538.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.818571,0.0,0.0
207205.0,0.0,36.0,41.0,53.0,°×ÔÆ,36.0,1,36,308,3,6.352308,0.5769231,32.72,19.0,23593.75,4.5625,157.0,0.0,5.0,777.0,178.0,480.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,10.06878,0.0,0.0
207206.0,0.0,28.0,31.0,37.0,ÐÂ»¯´å,18.0,3,18,183,7,5.38833,0.55935615,33.072433,40.0,12600.0,4.34,123.0,0.0,4.0,631.0,136.0,439.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.441531,0.0,0.0
207208.0,0.0,21.0,25.0,29.0,½ðÔº,26.0,1,26,304,22,5.8761907,0.52190477,33.289524,0.0,17127.66,4.947518,132.0,0.0,4.0,866.0,270.0,482.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.748508,0.0,0.0
207209.0,0.0,29.0,30.0,32.0,ÁªºÏ,26.0,3,26,640,17,5.094103,0.5470514,27.80301,3.0,14951.69,3.678744,204.0,0.0,5.0,943.0,139.0,687.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.612646,0.0,0.0
207210.0,0.0,30.0,31.0,35.0,Ç°Æ½,20.0,3,20,209,0,5.1443915,0.5393795,31.93914,0.0,14856.459,5.162679,199.0,0.0,4.0,1019.0,177.0,647.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.606257,0.0,0.0
207211.0,0.0,37.0,40.0,43.0,ÃñÖ÷,31.0,2,31,377,7,6.00569,0.58036983,32.930298,30.0,21097.56,7.4310975,160.0,0.0,4.0,976.0,266.0,612.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.95696,0.0,0.0
207212.0,0.0,9.0,11.0,13.0,ÐÂÃñ,16.0,2,16,111,9,6.56383,0.53900707,32.96454,91.0,13974.359,6.652564,77.0,0.0,4.0,470.0,189.0,238.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.545051,0.0,0.0
207213.0,0.0,8.0,10.0,11.0,ÀÖÔ°,12.0,2,12,100,2,6.0033445,0.59197325,31.140469,371.0,15394.737,5.34079,73.0,0.0,4.0,458.0,171.0,219.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.641846,0.0,0.0
207214.0,0.0,6.0,7.0,9.0,,,3,8,71,0,5.2972975,0.5337838,36.574326,111.0,9347.826,4.2978263,40.0,0.0,2.0,225.0,77.0,124.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.143006,0.0,0.0
207216.0,0.0,40.0,49.0,56.0,ÐÂ½Ö,29.0,2,41,337,10,5.4496403,0.5623501,32.84173,0.0,13787.879,5.5373735,192.0,0.0,3.0,1150.0,233.0,620.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.531618,0.0,0.0
207217.0,0.0,41.0,45.0,49.0,ÐÒ¸£,41.0,3,32,489,24,5.539394,0.5490909,32.369698,130.0,18660.287,7.4392343,203.0,0.0,6.0,1396.0,444.0,706.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.834207,0.0,0.0
207218.0,0.0,32.0,36.0,38.0,°ËÒ»,32.0,2,19,135,1,5.8610477,0.54214126,33.95444,17.0,8636.363,7.0070705,95.0,0.0,3.0,686.0,245.0,343.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.063852,0.0,0.0
208201.0,0.0,33.0,42.0,42.0,ÐÂ½Ö´åÎ¯»á,33.0,3,33,513,18,5.846899,0.5167959,30.416021,0.0,24804.4,2.0056236,384.0,1.0,8.0,2150.0,546.0,1165.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,10.118816,0.0,0.0
208202.0,0.0,12.0,16.0,17.0,ÐÂÖÐ´åÎ¯»á,17.0,3,17,96,4,4.876623,0.5551948,32.70779,69.0,7467.532,5.225974,77.0,0.0,3.0,656.0,321.0,258.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,8.918454,0.0,0.0
208203.0,0.0,13.0,19.0,19.0,ÓñÆÁ´åÎ¯»á,8.0,3,8,188,5,5.345304,0.55801105,32.676796,130.0,10752.688,2.548387,91.0,0.0,3.0,668.0,301.0,298.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.283004,0.0,0.0
208204.0,0.0,24.0,32.0,33.0,ºìÆì´åÎ¯»á,24.0,2,24,377,13,5.374608,0.5258621,31.981192,0.0,8800.676,3.133446,283.0,0.0,8.0,1810.0,528.0,761.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.082698,0.0,0.0
208205.0,0.0,29.0,41.0,41.0,½ðºÓ´åÎ¯»á,30.0,1,30,638,28,5.2448397,0.52882564,32.05338,0.0,13502.825,1.9519774,318.0,0.0,6.0,2045.0,719.0,1029.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.510728,0.0,0.0
208206.0,0.0,44.0,46.0,46.0,,,3,45,404,5,6.4694767,0.565407,33.109013,0.0,21051.137,4.580682,162.0,0.0,6.0,955.0,263.0,491.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,9.954758,0.0,0.0
208208.0,0.0,7.0,13.0,13.0,Ç°ÆÕ´åÎ¯»á,6.0,1,6,129,4,5.093236,0.5265082,31.67276,0.0,10167.785,1.8664429,144.0,0.0,4.0,690.0,141.0,342.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.227078,0.0,0.0
208209.0,0.0,18.0,22.0,23.0,,,2,19,337,6,5.9575644,0.5396679,30.200184,0.0,14784.173,0.96834534,277.0,0.0,7.0,1721.0,243.0,938.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,9.60138,0.0,0.0
208210.0,0.0,23.0,25.0,25.0,ÃñÖ÷´åÎ¯»á,13.0,1,13,104,22,4.5740743,0.56666666,31.492592,50.0,12105.263,4.4298244,50.0,0.0,3.0,313.0,110.0,199.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.401478,0.0,0.0
208212.0,0.0,40.0,54.0,54.0,,,1,20,323,15,5.8849406,0.5532995,33.896786,43.0,12741.936,7.023226,148.0,0.0,5.0,992.0,403.0,482.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,9.452732,0.0,0.0
