fip,age,race,year,sex,totcase,totpop,rate,totrate,id,ir,crack,alcohol,income,ur,poverty,black,perc1519,perc,repeal,aids,aidscapita,ac,acc,trend,tsq,blk,wht,male,female,lnr,t,younger,fa,pi,wm15,wf15,bm15,bf15
19.0,15.0,2.0,1993.0,2,305.0,4982,6026.6,6122.0,374.0,468.58624,-0.1657332,1.87,18716.0,4.2083335,10.3,1.8723484,7.0766296,7.076629638671875,0.0,81.0,2.855157,273.0,9.707223,9.0,81.0,1.0,0.0,0.0,1.0,8.7039385,9.0,1.0,31.0,0.0,0.0,0.0,0.0,1.0
19.0,15.0,2.0,1994.0,2,286.0,5246,4891.7,5451.8,374.0,473.736,0.4464334,1.84,20301.0,3.7666667,10.7,1.9282672,7.2940907,7.294090747833252,0.0,92.0,3.2272255,326.0,11.532084,10.0,100.0,1.0,0.0,0.0,1.0,8.495296,10.0,1.0,31.0,0.0,0.0,0.0,0.0,1.0
19.0,15.0,2.0,1995.0,2,257.0,5530,4908.7,4647.4,374.0,478.88574,0.7845402,1.8,20929.0,3.625,12.2,1.9672014,7.5113354,7.511335372924805,0.0,106.0,3.6967635,352.0,12.3692665,11.0,121.0,1.0,0.0,0.0,1.0,8.498764,11.0,1.0,31.0,0.0,0.0,0.0,0.0,1.0
19.0,15.0,2.0,1996.0,2,168.0,5841,2973.8,2876.2,374.0,484.03543,0.700124,1.85,22521.0,3.625,9.6,2.0206597,7.6994443,7.69944429397583,0.0,70.0,2.4305556,349.0,12.209702,12.0,144.0,1.0,0.0,0.0,1.0,7.997596,12.0,1.0,31.0,1.0,0.0,0.0,0.0,1.0
19.0,15.0,2.0,1997.0,2,186.0,5990,3767.6,3105.2,374.0,489.18518,1.125447,1.85,23623.0,3.15,9.6,2.0666046,7.8113008,7.811300754547119,0.0,31.0,1.0722492,299.0,10.426794,13.0,169.0,1.0,0.0,0.0,1.0,8.234194,13.0,1.0,31.0,1.0,0.0,0.0,0.0,1.0
19.0,15.0,2.0,1998.0,2,223.0,6145,3800.1,3629.0,374.0,494.33493,1.075164,1.9,24701.0,2.9,9.1,2.1278238,7.871584,7.871583938598633,0.0,16.0,0.5511783,223.0,7.7507467,14.0,196.0,1.0,0.0,0.0,1.0,8.242783,14.0,1.0,31.0,1.0,0.0,0.0,0.0,1.0
19.0,15.0,2.0,1999.0,2,177.0,6149,3201.6,2878.5,374.0,499.48462,0.9082453,1.95,25118.0,2.6166666,7.4,2.1866004,7.8237367,7.823736667633057,0.0,24.0,0.82258433,141.0,4.8765674,15.0,225.0,1.0,0.0,0.0,1.0,8.071406,15.0,1.0,31.0,1.0,0.0,0.0,0.0,1.0
19.0,15.0,2.0,2000.0,2,183.0,6437,3331.2,2842.9,374.0,504.63437,0.9421942,1.98,26554.0,2.7916667,8.3,2.3431904,7.6547885,7.654788494110107,0.0,30.0,1.0243306,101.0,3.4703424,16.0,256.0,1.0,0.0,0.0,1.0,8.111088,16.0,1.0,31.0,1.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1985.0,2,759.0,13178,7101.2,5759.6,398.0,358.70157,1.055728,1.96,14451.0,5.1416664,13.8,5.7292476,7.727942,7.727941989898682,0.0,11.0,0.45303193,15.0,0.6180197,1.0,1.0,1.0,0.0,0.0,1.0,8.868019,1.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1986.0,2,921.0,13139,8548.0,7009.7,398.0,376.99454,1.73543,1.88,15005.0,5.391667,11.1,5.7211227,7.6895003,7.689500331878662,0.0,31.0,1.2741371,46.0,1.8921568,2.0,4.0,1.0,0.0,0.0,1.0,9.0534525,2.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1987.0,2,920.0,12986,8189.4,7084.6,398.0,395.28748,0.9938396,1.84,15599.0,4.9083333,9.2,5.7094774,7.560478,7.560478210449219,0.0,55.0,2.2487917,101.0,4.1409483,3.0,9.0,1.0,0.0,0.0,1.0,9.010596,3.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1988.0,2,970.0,12779,8666.7,7590.6,398.0,413.58047,1.654518,1.88,16275.0,4.55,8.1,5.7000456,7.389238,7.389237880706787,0.0,54.0,2.1929655,151.0,6.1689262,4.0,16.0,1.0,0.0,0.0,1.0,9.067244,4.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1989.0,2,1092.0,12428,9464.9,8786.6,398.0,431.8734,2.40681,1.77,17048.0,4.1916666,10.8,5.6905203,7.1560664,7.156066417694092,0.0,77.0,3.1137946,217.0,8.829689,5.0,25.0,1.0,0.0,0.0,1.0,9.155346,5.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1990.0,2,1013.0,12174,9126.8,8321.0,398.0,450.16638,1.17019,1.79,18085.0,4.35,10.3,5.6866245,6.9244995,6.92449951171875,0.0,95.0,3.8285625,281.0,11.384114,6.0,36.0,1.0,0.0,0.0,1.0,9.118971,6.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1991.0,2,970.0,11785,8723.5,8230.8,398.0,470.80356,1.921797,1.85,18626.0,4.5333333,12.3,5.7158017,6.7380047,6.738004684448242,0.0,130.0,5.2026596,356.0,14.337982,7.0,49.0,1.0,0.0,0.0,1.0,9.073776,7.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1992.0,2,860.0,12166,7512.1,7068.9,398.0,491.44073,1.898414,1.78,19692.0,4.625,11.1,5.8355846,6.783265,6.783265113830566,0.0,154.0,6.081202,456.0,18.22622,8.0,64.0,1.0,0.0,0.0,1.0,8.924271,8.0,1.0,33.0,1.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1993.0,2,767.0,12346,6939.3,6212.5,398.0,512.07794,0.3098693,1.75,20234.0,5.075,13.1,5.832672,6.9190593,6.9190592765808105,0.0,147.0,5.7499433,526.0,20.862368,9.0,81.0,1.0,0.0,0.0,1.0,8.844956,9.0,1.0,33.0,1.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1994.0,2,791.0,12877,7203.5,6142.7,398.0,532.71515,0.8016602,1.73,20990.0,4.85,14.9,5.850542,7.1024637,7.102463722229004,0.0,144.0,5.5802855,575.0,22.61409,10.0,100.0,1.0,0.0,0.0,1.0,8.882322,10.0,1.0,33.0,1.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1995.0,2,599.0,13410,5583.3,4466.8,398.0,553.3523,0.3227329,1.72,21558.0,4.3916664,10.8,5.852541,7.308669,7.308669090270996,0.0,165.0,6.343697,610.0,23.755127,11.0,121.0,1.0,0.0,0.0,1.0,8.627535,11.0,1.0,33.0,1.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1996.0,2,415.0,13794,3771.0,3008.6,398.0,573.9895,0.3487782,1.69,22845.0,4.375,11.2,5.8327346,7.5171137,7.51711368560791,0.0,122.0,4.666188,578.0,22.340115,12.0,144.0,1.0,0.0,0.0,1.0,8.235095,12.0,1.0,33.0,1.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1997.0,2,416.0,14191,4007.1,2931.4,398.0,594.62665,0.7249818,1.71,24041.0,3.9,9.7,5.840264,7.6838546,7.683854579925537,0.0,67.0,2.5424128,498.0,19.132584,13.0,169.0,1.0,0.0,0.0,1.0,8.295823,13.0,1.0,33.0,1.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1998.0,2,528.0,14696,5026.6,3592.8,398.0,615.2639,0.868535,1.79,25483.0,3.7666667,9.6,5.9148355,7.826098,7.8260979652404785,0.0,36.0,1.3530793,390.0,14.905376,14.0,196.0,1.0,0.0,0.0,1.0,8.522499,14.0,1.0,33.0,1.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,1999.0,2,557.0,14740,5248.9,3778.8,398.0,635.90106,0.7274224,1.84,26195.0,3.525,12.3,5.9749365,7.8562527,7.856252670288086,0.0,56.0,2.090849,281.0,10.652529,15.0,225.0,1.0,0.0,0.0,1.0,8.565774,15.0,1.0,33.0,1.0,0.0,0.0,0.0,1.0
20.0,15.0,2.0,2000.0,2,558.0,14788,5269.2,3773.3,398.0,656.53827,0.8844436,1.82,27694.0,3.775,8.0,6.0280247,7.7690835,7.769083499908447,0.0,30.0,1.1141826,189.0,7.1005235,16.0,256.0,1.0,0.0,0.0,1.0,8.5696335,16.0,1.0,33.0,1.0,0.0,0.0,0.0,1.0
21.0,15.0,2.0,1985.0,2,1702.0,26818,6866.7,6346.5,422.0,107.74932,0.3101769,1.86,11631.0,9.091667,19.4,7.1961837,8.37465,8.374650001525879,0.0,21.0,0.56820947,34.0,0.9199838,1.0,1.0,1.0,0.0,0.0,1.0,8.834439,1.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0
21.0,15.0,2.0,1992.0,2,1036.0,24496,4265.8,4229.3,422.0,246.91183,1.032813,1.71,17175.0,6.9583335,19.7,7.16843,7.3643417,7.364341735839844,0.0,150.0,3.9835675,500.0,13.445898,8.0,64.0,1.0,0.0,0.0,1.0,8.358385,8.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0
21.0,15.0,2.0,1993.0,2,938.0,24548,3742.9,3821.1,422.0,286.908,1.266126,1.73,17520.0,6.383333,20.4,7.168107,7.3807397,7.380739688873291,0.0,158.0,4.144582,552.0,14.708073,9.0,81.0,1.0,0.0,0.0,1.0,8.227616,9.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0
21.0,15.0,2.0,1994.0,2,1066.0,25179,3918.2,4233.7,422.0,326.9041,1.326863,1.73,18225.0,5.4583335,18.5,7.2117605,7.4371123,7.437112331390381,0.0,222.0,5.7676,653.0,17.200132,10.0,100.0,1.0,0.0,0.0,1.0,8.273388,10.0,1.0,35.0,1.0,0.0,0.0,0.0,1.0
21.0,15.0,2.0,1995.0,2,839.0,25963,3333.3,3231.5,422.0,366.90027,2.32915,1.71,18879.0,5.5666666,14.7,7.2449207,7.4962177,7.496217727661133,0.0,225.0,5.78789,755.0,19.68364,11.0,121.0,1.0,0.0,0.0,1.0,8.111718,11.0,1.0,35.0,1.0,0.0,0.0,0.0,1.0
21.0,15.0,2.0,1996.0,2,757.0,26523,3011.6,2854.1,422.0,406.8964,2.507514,1.72,19854.0,5.491667,17.0,7.2857113,7.5285206,7.528520584106445,0.0,157.0,4.005577,762.0,19.705648,12.0,144.0,1.0,0.0,0.0,1.0,8.010227,12.0,1.0,35.0,1.0,0.0,0.0,0.0,1.0
21.0,15.0,2.0,1997.0,2,724.0,26784,3037.3,2703.1,422.0,446.89255,3.209762,1.72,20855.0,5.383333,15.9,7.3449426,7.509208,7.5092082023620605,0.0,96.0,2.4286907,700.0,17.989758,13.0,169.0,1.0,0.0,0.0,1.0,8.018724,13.0,1.0,35.0,1.0,0.0,0.0,0.0,1.0
21.0,15.0,2.0,1998.0,2,679.0,26972,2964.7,2517.4,422.0,486.88864,3.396129,1.72,22043.0,4.5583334,13.5,7.4129257,7.4318447,7.431844711303711,0.0,84.0,2.1076984,562.0,14.329856,14.0,196.0,1.0,0.0,0.0,1.0,7.994531,14.0,1.0,35.0,1.0,0.0,0.0,0.0,1.0
21.0,15.0,2.0,1999.0,2,565.0,26666,2467.0,2118.8,422.0,526.88477,3.299528,1.74,22763.0,4.65,12.1,7.4828777,7.2797694,7.279769420623779,0.0,75.0,1.8665757,412.0,10.408542,15.0,225.0,1.0,0.0,0.0,1.0,7.810758,15.0,1.0,35.0,1.0,0.0,0.0,0.0,1.0
21.0,15.0,2.0,2000.0,2,583.0,26220,2560.9,2223.5,422.0,566.8809,2.156132,1.74,24412.0,4.233333,12.6,7.519922,7.0569983,7.056998252868652,0.0,62.0,1.5313058,317.0,7.934271,16.0,256.0,1.0,0.0,0.0,1.0,7.848114,16.0,1.0,35.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1985.0,2,4914.0,139451,4128.4,3523.8,446.0,208.28632,0.5119354,2.49,12113.0,11.458333,18.1,30.960491,8.640042,8.640042304992676,0.0,100.0,2.2679718,148.0,3.359008,1.0,1.0,1.0,0.0,0.0,1.0,8.325645,1.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1986.0,2,4174.0,138743,3497.8,3008.4,446.0,224.10489,0.5051649,2.42,12005.0,12.475,22.0,30.91296,8.599615,8.599615097045898,0.0,152.0,3.4486763,300.0,6.8076844,2.0,4.0,1.0,0.0,0.0,1.0,8.159889,2.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1987.0,2,3485.0,134773,3038.9,2585.8,446.0,239.92348,0.4838393,2.34,12212.0,11.8,25.1,30.86139,8.474111,8.47411060333252,0.0,230.0,5.293687,517.0,11.805622,3.0,9.0,1.0,0.0,0.0,1.0,8.019251,3.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1988.0,2,4177.0,130407,3316.1,3203.0,446.0,255.74205,1.323521,2.37,13036.0,10.5,22.8,30.820114,8.305309,8.305309295654297,0.0,278.0,6.480892,760.0,17.491226,4.0,16.0,1.0,0.0,0.0,1.0,8.1065445,4.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1989.0,2,4125.0,125453,3292.8,3288.1,446.0,271.56064,1.855482,2.38,13976.0,7.625,23.3,30.781944,8.058595,8.058594703674316,0.0,405.0,9.522858,1065.0,24.746113,5.0,25.0,1.0,0.0,0.0,1.0,8.099494,5.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1990.0,2,3527.0,120652,2562.2,2923.3,446.0,287.3792,1.261886,2.54,15173.0,5.8583336,23.6,30.641056,7.815504,7.81550407409668,0.0,414.0,9.806867,1327.0,31.104303,6.0,36.0,1.0,0.0,0.0,1.0,7.8486214,6.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1991.0,2,3998.0,121281,2706.9,3296.5,446.0,312.9722,1.570929,2.46,15900.0,6.883333,19.0,30.85523,7.6520023,7.652002334594727,0.0,504.0,11.849681,1601.0,37.660297,7.0,49.0,1.0,0.0,0.0,1.0,7.903559,7.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1992.0,2,3683.0,124375,2617.2,2961.2,446.0,338.56512,1.863497,2.51,16771.0,7.8416667,24.5,31.127535,7.6441364,7.644136428833008,0.0,633.0,14.744924,1956.0,45.924328,8.0,64.0,1.0,0.0,0.0,1.0,7.86986,8.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1993.0,2,2873.0,127408,2290.3,2255.0,446.0,364.1581,1.526749,2.47,17413.0,7.4416666,26.4,31.43115,7.7218246,7.721824645996094,0.0,698.0,16.170778,2249.0,52.57225,9.0,81.0,1.0,0.0,0.0,1.0,7.7364383,9.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1994.0,2,2829.0,131574,2255.3,2150.1,446.0,389.75104,1.654475,2.39,18411.0,7.5416665,25.7,31.670431,7.8649683,7.864968299865723,0.0,741.0,17.044353,2576.0,59.80974,10.0,100.0,1.0,0.0,0.0,1.0,7.7210383,10.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1995.0,2,3232.0,136798,2498.3,2362.6,446.0,415.34406,1.640457,2.5,19077.0,6.6916666,19.7,31.87891,8.052701,8.052700996398926,0.0,807.0,18.429794,2879.0,66.38985,11.0,121.0,1.0,0.0,0.0,1.0,7.8233657,11.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1996.0,2,2899.0,140186,2095.7,2068.0,446.0,440.93698,1.418879,2.44,19786.0,6.3333335,20.5,32.083622,8.205344,8.205344200134277,0.0,690.0,15.685822,2936.0,67.33075,12.0,144.0,1.0,0.0,0.0,1.0,7.647643,12.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1997.0,2,3121.0,141837,2594.9,2200.4,446.0,466.52994,1.838494,2.44,20681.0,5.725,16.3,32.239517,8.283264,8.28326416015625,0.0,465.0,10.517814,2703.0,61.677784,13.0,169.0,1.0,0.0,0.0,1.0,7.8613033,13.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1998.0,2,3674.0,142861,3138.8,2571.7,446.0,492.1229,1.889548,2.43,21772.0,5.333333,19.1,32.37898,8.332868,8.332867622375488,0.0,429.0,9.661413,2391.0,54.29484,14.0,196.0,1.0,0.0,0.0,1.0,8.051596,14.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,1999.0,2,3735.0,142639,3224.6,2618.5,446.0,517.7159,1.607848,2.46,22014.0,4.7083335,19.2,32.516464,8.278271,8.278270721435547,0.0,389.0,8.720387,1973.0,44.585434,15.0,225.0,1.0,0.0,0.0,1.0,8.078565,15.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
22.0,15.0,2.0,2000.0,2,3726.0,140603,3165.6,2650.0,446.0,543.30884,0.943382,2.43,23079.0,4.95,17.2,32.598404,8.140019,8.140019416809082,0.0,404.0,9.038501,1687.0,37.938114,16.0,256.0,1.0,0.0,0.0,1.0,8.060098,16.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0
23.0,15.0,2.0,1989.0,2,2.0,467,1058.2,428.3,470.0,0.0,0.0585281,2.44,16803.0,4.0,10.4,0.4068153,7.3802996,7.3802995681762695,0.0,28.0,2.2951498,72.0,5.999758,5.0,25.0,1.0,0.0,0.0,1.0,6.9643245,5.0,1.0,39.0,1.0,0.0,0.0,0.0,1.0
23.0,15.0,2.0,1992.0,2,2.0,479,500.0,417.5,470.0,0.0,0.2417143,2.23,18253.0,7.125,13.5,0.40879834,6.7190523,6.719052314758301,0.0,44.0,3.5526617,152.0,12.329779,8.0,64.0,1.0,0.0,0.0,1.0,6.214608,8.0,1.0,39.0,1.0,0.0,0.0,0.0,1.0
23.0,15.0,2.0,1993.0,2,5.0,487,925.9,1026.7,470.0,0.0,0.8183291,2.22,18639.0,6.6083336,15.4,0.4089183,6.694588,6.6945881843566895,0.0,73.0,5.876188,197.0,15.910817,9.0,81.0,1.0,0.0,0.0,1.0,6.830766,9.0,1.0,39.0,1.0,0.0,0.0,0.0,1.0
23.0,15.0,2.0,1995.0,2,1.0,537,403.2,186.2,470.0,0.0,0.3636328,2.19,20140.0,5.825,11.2,0.42638403,6.8315535,6.8315534591674805,0.0,75.0,6.0314603,266.0,21.415268,11.0,121.0,1.0,0.0,0.0,1.0,5.9994326,11.0,1.0,39.0,1.0,0.0,0.0,0.0,1.0
23.0,15.0,2.0,1997.0,2,3.0,658,331.1,455.9,470.0,0.0,2.773318,2.19,22179.0,5.125,10.1,0.50511086,6.9809384,6.98093843460083,0.0,28.0,2.2314775,212.0,17.020002,13.0,169.0,1.0,0.0,0.0,1.0,5.8024206,13.0,1.0,39.0,1.0,0.0,0.0,0.0,1.0
23.0,15.0,2.0,1998.0,2,6.0,771,579.7,778.2,470.0,0.0,1.933708,2.16,23596.0,4.508333,10.4,0.557688,7.042896,7.042895793914795,0.0,19.0,1.5089821,157.0,12.574027,14.0,196.0,1.0,0.0,0.0,1.0,6.3625107,14.0,1.0,39.0,1.0,0.0,0.0,0.0,1.0
23.0,15.0,2.0,1999.0,2,3.0,771,546.4,389.1,470.0,0.0,1.039998,2.26,24484.0,3.95,10.6,0.56314766,7.030268,7.03026819229126,0.0,19.0,1.4998326,101.0,8.042399,15.0,225.0,1.0,0.0,0.0,1.0,6.3033514,15.0,1.0,39.0,1.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1985.0,2,5156.0,99804,5766.2,5166.1,494.0,331.26154,1.022807,2.81,17069.0,4.6916666,8.7,24.987154,7.6285806,7.628580570220947,0.0,120.0,2.7185462,186.0,4.1189685,1.0,1.0,1.0,0.0,0.0,1.0,8.659769,1.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1986.0,2,4172.0,99719,3580.3,4183.8,494.0,361.36603,1.446893,2.75,18068.0,4.5583334,9.2,24.9538,7.4974623,7.497462272644043,0.0,185.0,4.122558,367.0,8.148134,2.0,4.0,1.0,0.0,0.0,1.0,8.183202,2.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1987.0,2,3414.0,98700,2668.7,3459.0,494.0,391.4705,1.29687,2.74,19208.0,4.3166666,9.2,24.918116,7.2931304,7.293130397796631,0.0,286.0,6.2634687,643.0,14.295691,3.0,9.0,1.0,0.0,0.0,1.0,7.8893466,3.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1988.0,2,3170.0,97446,2558.4,3253.1,494.0,421.57498,2.851097,2.62,20582.0,4.116667,9.8,24.88868,7.0576963,7.057696342468262,0.0,362.0,7.770595,953.0,20.875168,4.0,16.0,1.0,0.0,0.0,1.0,7.8471375,4.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1989.0,2,2448.0,94784,2451.4,2582.7,494.0,451.6794,3.622975,2.54,21900.0,3.725,9.0,24.858568,6.7651634,6.765163421630859,0.0,549.0,11.613306,1382.0,29.769928,5.0,25.0,1.0,0.0,0.0,1.0,7.8044147,5.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1990.0,2,2487.0,91919,2731.6,2705.6,494.0,481.7839,2.045653,2.51,22852.0,4.55,9.9,24.699745,6.4829564,6.482956409454346,0.0,683.0,14.229849,1880.0,39.87722,6.0,36.0,1.0,0.0,0.0,1.0,7.912643,6.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1991.0,2,2489.0,89843,2742.3,2770.4,494.0,480.00287,1.941925,2.33,23304.0,6.225,9.1,25.071857,6.181413,6.181413173675537,0.0,866.0,17.790958,2460.0,51.40471,7.0,49.0,1.0,0.0,0.0,1.0,7.916552,7.0,1.0,41.0,0.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1992.0,2,2665.0,90313,2510.0,2950.8,494.0,478.22183,2.216755,2.26,24139.0,6.5833335,11.8,25.42467,6.0493345,6.049334526062012,0.0,1020.0,20.717525,3118.0,64.35164,8.0,64.0,1.0,0.0,0.0,1.0,7.828038,8.0,1.0,41.0,1.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1993.0,2,2292.0,92332,2269.7,2482.3,494.0,476.4408,3.229308,2.19,24720.0,5.991667,9.7,25.82948,6.0144143,6.014414310455322,0.0,1242.0,24.980446,3811.0,77.71878,9.0,81.0,1.0,0.0,0.0,1.0,7.7274027,9.0,1.0,41.0,1.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1994.0,2,2366.0,95399,2991.6,2480.1,494.0,474.6598,3.640979,2.15,25587.0,5.1583333,10.7,26.237772,6.0645504,6.064550399780273,0.0,1486.0,29.58356,4614.0,93.072495,10.0,100.0,1.0,0.0,0.0,1.0,8.003564,10.0,1.0,41.0,1.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1995.0,2,2326.0,99806,2539.5,2330.5,494.0,472.87875,3.595862,2.09,26393.0,5.0583334,10.1,26.651878,6.176508,6.176507949829102,0.0,1608.0,31.71577,5356.0,106.9973,11.0,121.0,1.0,0.0,0.0,1.0,7.8397226,11.0,1.0,41.0,1.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1996.0,2,1744.0,103644,2144.2,1682.7,494.0,471.09766,3.463819,2.08,27393.0,4.9416666,10.3,27.09133,6.301015,6.3010149002075195,0.0,1279.0,25.01963,5615.0,111.29941,12.0,144.0,1.0,0.0,0.0,1.0,7.6705217,12.0,1.0,41.0,1.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1997.0,2,1925.0,107431,2350.2,1791.8,494.0,469.31662,3.703497,2.07,28666.0,4.758333,8.4,27.4656,6.442018,6.442018032073975,0.0,769.0,14.910822,5142.0,101.22978,13.0,169.0,1.0,0.0,0.0,1.0,7.7622557,13.0,1.0,41.0,1.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1998.0,2,2775.0,111020,3033.7,2499.5,494.0,467.53558,3.853797,2.08,30317.0,4.2833333,7.2,27.838352,6.584309,6.584309101104736,0.0,694.0,13.334706,4350.0,84.98093,14.0,196.0,1.0,0.0,0.0,1.0,8.017538,14.0,1.0,41.0,1.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,1999.0,2,2520.0,113723,2668.6,2215.9,494.0,465.75455,3.628405,2.08,31796.0,3.5833333,7.3,28.152716,6.6724977,6.672497749328613,0.0,732.0,13.930893,3474.0,67.19605,15.0,225.0,1.0,0.0,0.0,1.0,7.8893094,15.0,1.0,41.0,1.0,0.0,0.0,0.0,1.0
24.0,15.0,2.0,2000.0,2,2283.0,115831,2470.3,1971.0,494.0,463.9735,2.008471,2.09,34257.0,3.5666666,7.4,28.334057,6.7467213,6.746721267700195,0.0,648.0,12.197734,2843.0,54.374153,16.0,256.0,1.0,0.0,0.0,1.0,7.8120947,16.0,1.0,41.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1985.0,2,884.0,28706,3526.0,3079.5,518.0,193.5159,2.170756,3.01,16910.0,4.0916667,9.2,4.902996,7.8369465,7.836946487426758,0.0,121.0,2.0570753,220.0,3.7559316,1.0,1.0,1.0,0.0,0.0,1.0,8.167919,1.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1986.0,2,991.0,28528,4063.8,3473.8,518.0,214.24425,2.649437,2.96,18148.0,3.9833333,9.2,4.897239,7.7604327,7.760432720184326,0.0,202.0,3.4217522,418.0,7.1083755,2.0,4.0,1.0,0.0,0.0,1.0,8.309874,2.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1987.0,2,857.0,28065,3653.9,3053.6,518.0,234.9726,3.958913,2.93,19575.0,3.3583333,8.2,4.889719,7.592573,7.592573165893555,0.0,330.0,5.5593133,717.0,12.133787,3.0,9.0,1.0,0.0,0.0,1.0,8.20355,3.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1988.0,2,754.0,27506,3415.6,2741.2,518.0,255.70093,4.861462,2.86,21341.0,3.3,8.5,4.884579,7.385339,7.38533878326416,0.0,429.0,7.172878,1082.0,18.211018,4.0,16.0,1.0,0.0,0.0,1.0,8.136108,4.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1989.0,2,730.0,26655,3284.6,2738.7,518.0,276.42926,5.535561,2.75,22342.0,4.1666665,8.8,4.8794937,7.115816,7.115816116333008,0.0,570.0,9.47552,1531.0,25.629463,5.0,25.0,1.0,0.0,0.0,1.0,8.097,5.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1990.0,2,883.0,24258,3985.4,3640.0,518.0,297.15762,3.914281,2.63,23043.0,6.3166666,10.7,4.646086,6.753601,6.75360107421875,0.0,635.0,10.5435505,1964.0,32.751263,6.0,36.0,1.0,0.0,0.0,1.0,8.290393,6.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
25.0,15.0,2.0,1991.0,2,591.0,23004,2654.4,2569.1,518.0,302.7753,4.95638,2.49,23432.0,8.833333,11.0,4.7775598,6.1719675,6.171967506408691,0.0,818.0,13.591495,2452.0,40.783443,7.0,49.0,1.0,0.0,0.0,1.0,7.883974,7.0,1.0,43.0,1.0,0.0,0.0,0.0,1.0
