"vtr_gen01","vtr_gen03","vtr_gen05","treated","four_weeks","two_weeks","three_days","control","democrat","republican","unenrolled","other_party","age","age_squared","contacted_4weeks","contacted_2weeks","contacted_3days","vote_prop","use","id"
1,1,1,1,0,1,0,0,0,0,1,0,77.0583114624023,5937.98291015625,0,1,0,0.951756477355957,1,4011
0,1,0,0,0,0,0,1,0,1,0,0,47.0800399780273,2216.53002929688,0,0,0,0.461171895265579,1,21424
0,1,1,0,0,0,0,1,0,1,0,0,60.0099716186523,3601.19702148438,0,0,0,0.254888504743576,1,14188
0,0,0,0,0,0,0,1,0,1,0,0,40.0502510070801,1604.02294921875,0,0,0,0.108324803411961,1,12500
0,1,1,0,0,0,0,1,1,0,0,0,41.0881004333496,1688.23205566406,0,0,0,0.683966279029846,1,2067
1,1,1,0,0,0,0,1,0,0,1,0,63.0000801086426,3969.01000976563,0,0,0,0.951756477355957,1,7541
1,1,1,1,0,0,1,0,0,1,0,0,46.0502510070801,2120.6259765625,0,0,1,0.951756477355957,1,19488
0,0,0,0,0,0,0,1,1,0,0,0,37.0693016052246,1374.13305664063,0,0,0,0.108324803411961,1,21391
1,1,1,1,0,1,0,0,0,0,1,0,47.0796699523926,2216.49609375,0,1,0,0.877676427364349,1,18925
0,1,1,0,0,0,0,1,1,0,0,0,40.0789413452148,1606.32202148438,0,0,0,0.683966279029846,1,2806
1,1,1,0,0,0,0,1,1,0,0,0,55.9891014099121,3134.77905273438,0,0,0,0.951756477355957,1,11206
1,1,0,1,0,1,0,0,0,1,0,0,64.0484237670898,4102.201171875,0,1,0,0.951756477355957,1,19756
0,1,0,0,0,0,0,1,0,1,0,0,71.0104598999023,5042.48486328125,0,0,0,0.683966279029846,1,16141
1,0,0,0,0,0,0,1,0,0,0,1,48.0707588195801,2310.79809570313,0,0,0,0.877676427364349,1,9073
0,0,0,0,0,0,0,1,0,0,1,0,36.0783309936523,1301.64599609375,0,0,0,0.108324803411961,1,915
0,1,0,0,0,0,0,1,0,0,0,1,43.0385398864746,1852.31604003906,0,0,0,0.254888504743576,1,19770
1,1,1,0,1,0,0,0,0,1,0,0,48.9906806945801,2400.0869140625,0,0,0,0.877676427364349,1,15816
1,1,0,0,0,0,1,0,0,1,0,0,42.9888496398926,1848.0419921875,0,0,0,0.951756477355957,1,6696
0,1,1,0,0,0,0,1,1,0,0,0,79.9992294311523,6399.876953125,0,0,0,0.835838913917542,1,7528
0,0,0,1,0,1,0,0,0,1,0,0,37.0889511108398,1375.58996582031,0,1,0,0.108324803411961,1,20833
0,0,0,1,0,0,1,0,1,0,0,0,45.0890693664551,2033.02502441406,0,0,1,0.108324803411961,1,21055
0,0,0,0,0,0,0,1,0,1,0,0,69.0983505249023,4774.58203125,0,0,0,0.108324803411961,1,10201
1,1,0,0,0,0,0,1,0,0,1,0,64.9893417358398,4223.615234375,0,0,0,0.510150074958801,1,7940
0,1,1,0,0,0,0,1,0,1,0,0,55.0297508239746,3028.27294921875,0,0,0,0.683966279029846,1,18304
1,1,1,1,1,0,0,0,0,1,0,0,43.0284004211426,1851.44396972656,1,0,0,0.951756477355957,1,998
0,0,0,0,0,0,0,1,1,0,0,0,46.0981101989746,2125.03491210938,0,0,0,0.461171895265579,1,23039
1,1,1,0,0,0,0,1,0,1,0,0,67.0989608764648,4502.27099609375,0,0,0,0.951756477355957,1,4544
0,0,0,0,0,0,0,1,1,0,0,0,60.0989608764648,3611.88500976563,0,0,0,0.108324803411961,1,24075
0,0,0,0,0,0,1,0,0,0,1,0,58.0104598999023,3365.212890625,0,0,0,0.683966279029846,1,7518
0,0,0,0,0,0,0,1,0,1,0,0,27.069299697876,732.746826171875,0,0,0,0.108324803411961,1,24796
0,0,0,0,0,0,0,1,0,1,0,0,55.0890693664551,3034.80590820313,0,0,0,0.108324803411961,1,3335
1,1,1,0,0,0,0,1,0,1,0,0,42.0994491577148,1772.36401367188,0,0,0,0.951756477355957,1,14338
0,1,1,0,0,0,0,1,1,0,0,0,46.0000801086426,2116.00805664063,0,0,0,0.108324803411961,1,21189
0,0,0,0,0,0,0,1,0,1,0,0,57.0706405639648,3257.05810546875,0,0,0,0.108324803411961,1,7512
0,0,0,0,0,0,0,1,1,0,0,0,68.0597763061523,4632.1328125,0,0,0,0.108324803411961,1,2778
1,1,1,0,0,0,0,1,0,1,0,0,39.9906806945801,1599.25500488281,0,0,0,0.951756477355957,1,17451
1,1,1,0,0,0,0,1,0,1,0,0,49.0994491577148,2410.75610351563,0,0,0,0.951756477355957,1,8268
1,0,0,0,0,0,0,1,1,0,0,0,28.0602607727051,787.37841796875,0,0,0,0.510150074958801,1,20811
1,1,1,0,0,0,0,1,0,0,1,0,76.0291366577148,5780.43017578125,0,0,0,0.951756477355957,1,11486
1,1,0,0,0,0,0,1,0,1,0,0,78.0407333374023,6090.35595703125,0,0,0,0.951756477355957,1,852
1,0,0,0,0,0,0,1,1,0,0,0,87.0577011108398,7579.04296875,0,0,0,0.510150074958801,1,11784
0,1,0,0,0,0,0,1,0,1,0,0,46.0580711364746,2121.34497070313,0,0,0,0.254888504743576,1,4206
1,0,1,0,0,0,0,1,1,0,0,0,64.0087509155273,4097.1201171875,0,0,0,0.699904203414917,1,23760
0,0,0,0,0,0,0,1,1,0,0,0,50.0498886108398,2504.99096679688,0,0,0,0.254888504743576,1,7502
0,0,0,0,0,0,0,1,0,1,0,0,30.0301094055176,901.8076171875,0,0,0,0.108324803411961,1,6512
1,1,1,0,0,0,1,0,1,0,0,0,64.0378036499023,4100.83984375,0,0,0,0.951756477355957,1,7169
0,0,0,0,0,0,0,1,0,0,0,0,39.0297508239746,1523.32104492188,0,0,0,0.108324803411961,1,24474
0,0,0,0,0,0,0,1,0,0,1,0,35.0407295227051,1227.85302734375,0,0,0,0.683966279029846,1,7498
0,1,1,0,0,0,0,1,1,0,0,0,68.0186386108398,4626.53515625,0,0,0,0.683966279029846,1,225
0,1,0,0,0,0,0,1,1,0,0,0,48.9992294311523,2400.92504882813,0,0,0,0.436241388320923,1,8638
1,1,1,1,0,1,0,0,1,0,0,0,68.9994735717773,4760.9267578125,0,1,0,0.951756477355957,1,11130
0,0,0,1,1,0,0,0,0,0,0,1,30.9903202056885,960.399719238281,1,0,0,0.254888504743576,1,8401
1,0,1,0,0,0,0,1,0,0,1,0,83.0783309936523,6902.0087890625,0,0,0,0.951756477355957,1,14775
1,1,1,0,0,0,0,1,0,1,0,0,74.0480575561523,5483.115234375,0,0,0,0.877676427364349,1,7492
0,0,0,1,0,1,0,0,1,0,0,0,47.0382881164551,2212.60107421875,0,1,0,0.436241388320923,1,16907
0,1,0,0,0,0,0,1,1,0,0,0,89.0478134155273,7929.51318359375,0,0,0,0.835838913917542,1,8474
1,1,0,0,0,0,0,1,1,0,0,0,61.0801582336426,3730.78588867188,0,0,0,0.877676427364349,1,11408
1,1,1,1,0,1,0,0,0,0,0,1,40.0494003295898,1603.95397949219,0,1,0,0.951756477355957,1,4383
0,0,1,0,0,0,1,0,0,0,0,1,67.0276718139648,4492.708984375,0,0,0,0.108324803411961,1,24242
0,0,0,0,0,0,0,1,0,1,0,0,62.0579490661621,3851.18798828125,0,0,0,0.835838913917542,1,15182
1,1,1,0,0,0,0,1,0,0,1,0,60.0077705383301,3600.93310546875,0,0,0,0.951756477355957,1,17876
1,1,1,0,0,0,0,1,1,0,0,0,67.0006866455078,4489.0927734375,0,0,0,0.951756477355957,1,7484
1,1,1,0,0,0,0,1,1,0,0,0,64.0601425170898,4103.7021484375,0,0,0,0.951756477355957,1,14185
1,1,1,0,0,0,0,1,0,1,0,0,68.9888534545898,4759.4619140625,0,0,0,0.951756477355957,1,14277
1,1,1,0,0,0,0,1,0,0,1,0,49.9978904724121,2499.7890625,0,0,0,0.951756477355957,1,555
0,1,0,0,0,0,0,1,0,1,0,0,64.9878768920898,4223.423828125,0,0,0,0.230619996786118,1,19499
1,1,1,0,0,0,0,1,1,0,0,0,80.0096130371094,6401.537109375,0,0,0,0.951756477355957,1,7479
1,1,1,0,0,0,0,1,0,1,0,0,29.0005702972412,841.033081054688,0,0,0,0.510150074958801,1,4641
0,0,0,1,1,0,0,0,0,0,1,0,54.9989891052246,3024.88793945313,1,0,0,0.254888504743576,1,17416
0,1,1,0,0,0,0,1,0,1,0,0,41.0491600036621,1685.03295898438,0,0,0,0.835838913917542,1,2744
0,0,0,0,0,0,0,1,1,0,0,0,48.9982490539551,2400.8291015625,0,0,0,0.254888504743576,1,22282
0,0,0,0,0,0,1,0,1,0,0,0,36.0485496520996,1299.498046875,0,0,0,0.108324803411961,1,22483
1,1,1,0,0,0,0,1,0,1,0,0,69.0589218139648,4769.134765625,0,0,0,0.951756477355957,1,17096
1,1,1,1,0,1,0,0,0,0,1,0,51.0902900695801,2610.21801757813,0,1,0,0.721448123455048,1,14193
0,0,0,0,0,1,0,0,1,0,0,0,33.0196189880371,1090.29504394531,0,0,0,0.108324803411961,1,23660
1,1,0,0,0,0,0,1,0,1,0,0,60.0779609680176,3609.36206054688,0,0,0,0.877676427364349,1,14305
1,1,1,0,0,0,0,1,0,1,0,0,38.0998191833496,1451.59594726563,0,0,0,0.951756477355957,1,2249
0,0,0,0,0,0,0,1,1,0,0,0,32.0603904724121,1027.86804199219,0,0,0,0.108324803411961,1,21792
0,0,0,1,1,0,0,0,1,0,0,0,43.0402488708496,1852.46301269531,1,0,0,0.108324803411961,1,24907
0,0,0,0,0,0,0,1,0,1,0,0,87.0390167236328,7575.7919921875,0,0,0,0.683966279029846,1,13013
1,0,0,0,0,1,0,0,0,0,1,0,69.0906600952148,4773.52001953125,0,0,0,0.290866285562515,1,15080
1,1,1,0,0,0,0,1,0,1,0,0,56.0107002258301,3137.19897460938,0,0,0,0.877676427364349,1,3744
0,0,0,0,0,0,0,1,1,0,0,0,22.0194892883301,484.858001708984,0,0,0,0.108324803411961,1,21511
1,1,1,0,0,0,0,1,0,1,0,0,75.0579528808594,5633.69482421875,0,0,0,0.951756477355957,1,8537
1,1,1,1,0,0,1,0,0,1,0,0,59.9999618530273,3599.9951171875,0,0,1,0.951756477355957,1,10132
1,1,1,1,0,0,1,0,1,0,0,0,80.0307235717773,6404.9169921875,0,0,1,0.951756477355957,1,14261
0,1,1,0,0,0,0,1,0,1,0,0,41.0401191711426,1684.2919921875,0,0,0,0.683966279029846,1,1386
0,1,0,0,0,0,0,1,1,0,0,0,38.0480613708496,1447.65502929688,0,0,0,0.254888504743576,1,24850
1,1,0,0,0,0,0,1,0,1,0,0,72.0887069702148,5196.7822265625,0,0,0,0.951756477355957,1,7456
0,0,0,0,1,0,0,0,0,1,0,0,75.0391464233398,5630.8740234375,0,0,0,0.254888504743576,1,20199
1,1,1,1,0,0,1,0,0,1,0,0,62.0281600952148,3847.49291992188,0,0,1,0.951756477355957,1,9256
0,0,0,0,0,0,0,1,0,0,1,0,59.0585594177246,3487.9130859375,0,0,0,0.108324803411961,1,22505
0,0,1,0,0,0,0,1,0,0,0,0,22.0494003295898,486.175994873047,0,0,0,0.461171895265579,1,23773
1,0,1,0,0,0,0,1,0,0,0,1,68.0498886108398,4630.787109375,0,0,0,0.721448123455048,1,10263
1,1,1,0,0,0,0,1,0,0,1,0,53.0503807067871,2814.34301757813,0,0,0,0.877676427364349,1,11346
0,1,0,0,0,0,0,1,1,0,0,0,24.9906806945801,624.5341796875,0,0,0,0.254888504743576,1,20839
0,0,0,0,0,0,0,1,0,0,0,1,31.0004501342773,961.027770996094,0,0,0,0.108324803411961,1,20121
1,1,1,0,0,0,0,1,0,1,0,0,82.0205917358398,6727.376953125,0,0,0,0.510150074958801,1,24880
0,0,1,0,0,0,0,1,0,0,0,1,35.0407295227051,1227.85302734375,0,0,0,0.461171895265579,1,2027
1,1,1,0,0,0,0,1,1,0,0,0,43.0584297180176,1854.02905273438,0,0,0,0.510150074958801,1,576
0,0,0,0,0,0,0,1,1,0,0,0,45.9988594055176,2115.89599609375,0,0,0,0.254888504743576,1,567
0,0,0,0,0,0,0,1,0,1,0,0,57.9899482727051,3362.833984375,0,0,0,0.108324803411961,1,21329
0,0,0,0,0,0,0,1,0,1,0,0,61.0685691833496,3729.3701171875,0,0,0,0.254888504743576,1,20529
0,0,0,0,0,0,0,1,1,0,0,0,62.0004501342773,3844.05590820313,0,0,0,0.108324803411961,1,23452
1,1,1,0,0,0,0,1,0,0,1,0,75.0778427124023,5636.68310546875,0,0,0,0.699904203414917,1,4625
0,0,0,0,0,0,0,1,0,0,1,0,54.0198593139648,2918.14501953125,0,0,0,0.254888504743576,1,19398
0,0,0,0,0,0,0,1,0,1,0,0,93.0791931152344,8663.734375,0,0,0,0.108324803411961,1,7438
1,1,1,0,0,0,0,1,0,1,0,0,42.0391502380371,1767.2900390625,0,0,0,0.510150074958801,1,12544
0,0,1,1,0,1,0,0,0,1,0,0,60.0104598999023,3601.2548828125,0,1,0,0.461171895265579,1,21390
0,1,1,0,0,0,0,1,0,1,0,0,43.0303611755371,1851.61206054688,0,0,0,0.683966279029846,1,7435
1,1,1,0,0,0,0,1,1,0,0,0,75.0404891967773,5631.0751953125,0,0,0,0.951756477355957,1,7434
0,0,0,0,0,0,0,1,0,0,1,0,47.0382881164551,2212.60107421875,0,0,0,0.108324803411961,1,22171
0,1,1,0,0,0,0,1,0,0,1,0,43.0601387023926,1854.17602539063,0,0,0,0.683966279029846,1,8868
0,1,0,0,0,0,0,1,0,1,0,0,47.9983711242676,2303.84399414063,0,0,0,0.254888504743576,1,5242
0,1,0,0,0,0,0,1,0,1,0,0,37.0104598999023,1369.77404785156,0,0,0,0.254888504743576,1,1024
1,1,1,1,1,0,0,0,0,1,0,0,81.0777206420898,6573.59716796875,1,0,0,0.951756477355957,1,17353
0,1,0,0,0,0,0,1,0,0,0,1,33.0977401733398,1095.4599609375,0,0,0,0.683966279029846,1,15276
1,1,1,0,0,0,0,1,0,0,1,0,52.0307197570801,2707.19604492188,0,0,0,0.951756477355957,1,7424
1,1,0,0,1,0,0,0,1,0,0,0,72.0501327514648,5191.22216796875,0,0,0,0.951756477355957,1,11941
0,0,0,0,0,0,0,1,0,0,0,0,20.0279102325439,401.117309570313,0,0,0,0.108324803411961,1,23282
1,1,0,0,1,0,0,0,0,1,0,0,89.0279235839844,7925.97021484375,0,0,0,0.951756477355957,1,19361
1,1,1,1,1,0,0,0,0,0,1,0,62.0293807983398,3847.64404296875,1,0,0,0.951756477355957,1,8132
1,1,1,0,0,0,0,1,0,1,0,0,78.0177764892578,6086.77392578125,0,0,0,0.951756477355957,1,17330
0,1,0,1,0,1,0,0,0,0,1,0,65.0085067749023,4226.10595703125,0,1,0,0.436241388320923,1,9113
0,0,0,0,0,0,0,1,0,1,0,0,33.0005683898926,1089.03796386719,0,0,0,0.108324803411961,1,21191
1,0,0,0,0,0,0,1,0,1,0,0,48.9877510070801,2399.80004882813,0,0,0,0.510150074958801,1,17466
0,0,0,1,0,0,1,0,0,0,0,1,20.0897998809814,403.600189208984,0,0,1,0.108324803411961,1,21764
1,1,1,0,0,0,0,1,1,0,0,0,59.0794296264648,3490.37890625,0,0,0,0.951756477355957,1,17758
1,1,0,0,1,0,0,0,0,1,0,0,81.0380477905273,6567.1650390625,0,0,0,0.877676427364349,1,16828
1,1,1,1,0,0,1,0,1,0,0,0,43.0188789367676,1850.6240234375,0,0,1,0.951756477355957,1,2139
1,1,0,0,0,0,0,1,1,0,0,0,81.0984725952148,6576.9619140625,0,0,0,0.951756477355957,1,12471
0,0,0,0,0,0,0,1,1,0,0,0,56.0887107849121,3145.94311523438,0,0,0,0.108324803411961,1,7409
0,0,1,0,0,0,0,1,0,0,1,0,27.9893398284912,783.403076171875,0,0,0,0.683966279029846,1,321
1,1,1,0,0,0,0,1,0,0,0,1,75.9978866577148,5775.67919921875,0,0,0,0.951756477355957,1,11918
0,1,0,0,0,0,0,1,0,1,0,0,86.0187606811523,7399.22705078125,0,0,0,0.254888504743576,1,12295
0,0,0,0,0,0,0,1,0,1,0,0,82.0297470092773,6728.87890625,0,0,0,0.108324803411961,1,8040
0,0,0,0,0,0,0,1,0,1,0,0,30.0490303039551,902.944274902344,0,0,0,0.108324803411961,1,22459
0,0,0,0,0,1,0,0,0,0,1,0,29.0804004669189,845.669921875,0,0,0,0.108324803411961,1,3971
1,1,0,1,1,0,0,0,1,0,0,0,51.0177803039551,2602.81396484375,1,0,0,0.951756477355957,1,5254
0,1,0,1,0,1,0,0,1,0,0,0,82.9980087280273,6888.6689453125,0,1,0,0.254888504743576,1,9048
0,1,1,0,0,0,0,1,1,0,0,0,42.0890693664551,1771.48999023438,0,0,0,0.683966279029846,1,2610
1,1,1,1,0,1,0,0,1,0,0,0,48.0496406555176,2308.76806640625,0,1,0,0.951756477355957,1,3311
0,0,0,0,0,0,1,0,0,1,0,0,81.0503768920898,6569.1640625,0,0,0,0.254888504743576,1,6146
1,1,1,1,0,0,1,0,0,1,0,0,76.0596466064453,5785.07080078125,0,0,1,0.951756477355957,1,6737
1,1,1,1,0,1,0,0,1,0,0,0,59.0401191711426,3485.73608398438,0,1,0,0.951756477355957,1,1286
0,0,0,0,0,0,0,1,0,1,0,0,88.0491561889648,7752.65380859375,0,0,0,0.683966279029846,1,3645
0,0,0,1,0,1,0,0,1,0,0,0,93.0895614624023,8665.666015625,0,1,0,0.254888504743576,1,14617
1,1,1,0,0,0,0,1,0,0,1,0,57.0587997436523,3255.70703125,0,0,0,0.877676427364349,1,7392
1,1,1,0,0,0,0,1,0,1,0,0,69.0998229980469,4774.78515625,0,0,0,0.877676427364349,1,7391
1,1,0,1,0,1,0,0,0,1,0,0,63.0386581420898,3973.8720703125,0,1,0,0.951756477355957,1,11805
0,0,0,0,0,0,0,1,0,1,0,0,56.9995994567871,3248.9541015625,0,0,0,0.108324803411961,1,21060
0,1,0,0,0,0,0,1,1,0,0,0,30.0187606811523,901.125915527344,0,0,0,0.108324803411961,1,21687
0,1,0,0,0,0,0,1,0,1,0,0,83.0898132324219,6903.916015625,0,0,0,0.835838913917542,1,7387
0,0,0,0,0,1,0,0,0,1,0,0,37.0284004211426,1371.10302734375,0,0,0,0.683966279029846,1,17194
0,1,0,0,0,0,0,1,0,0,1,0,53.9888496398926,2914.7958984375,0,0,0,0.683966279029846,1,7035
0,0,1,0,0,0,0,1,1,0,0,0,54.0191307067871,2918.06591796875,0,0,0,0.254888504743576,1,11334
1,1,1,0,0,0,0,1,1,0,0,0,67.0479431152344,4495.42578125,0,0,0,0.951756477355957,1,8310
0,0,0,1,0,1,0,0,0,0,0,1,82.9887313842773,6887.12890625,0,1,0,0.254888504743576,1,17964
0,1,1,0,0,0,0,1,0,0,1,0,50.9879989624023,2599.77587890625,0,0,0,0.683966279029846,1,14838
1,1,1,0,0,0,0,1,0,1,0,0,54.0978584289551,2926.5791015625,0,0,0,0.951756477355957,1,16232
1,0,1,0,0,0,0,1,1,0,0,0,35.0388984680176,1227.72497558594,0,0,0,0.877676427364349,1,1171
0,0,0,0,0,0,0,1,0,1,0,0,51.0391502380371,2604.99389648438,0,0,0,0.683966279029846,1,20929
0,0,0,0,0,0,0,1,1,0,0,0,45.0202293395996,2026.82104492188,0,0,0,0.254888504743576,1,14171
0,1,0,0,0,0,0,1,1,0,0,0,50.0696601867676,2506.97094726563,0,0,0,0.254888504743576,1,14935
0,0,0,0,0,0,0,1,0,1,0,0,28.0584297180176,787.275573730469,0,0,0,0.436241388320923,1,7537
0,0,1,0,0,0,0,1,1,0,0,0,19.9889698028564,399.559112548828,0,0,0,0.108324803411961,1,21814
1,0,1,0,0,0,0,1,1,0,0,0,41.0183906555176,1682.50903320313,0,0,0,0.877676427364349,1,3426
0,0,0,0,0,0,0,1,0,0,1,0,54.0581893920898,2922.2880859375,0,0,0,0.254888504743576,1,16782
1,1,0,0,0,0,0,1,0,1,0,0,66.9888534545898,4487.505859375,0,0,0,0.290866285562515,1,7370
1,1,1,0,0,0,0,1,1,0,0,0,61.0193710327148,3723.36401367188,0,0,0,0.951756477355957,1,19102
0,0,0,1,0,1,0,0,0,0,1,0,36.0486717224121,1299.50598144531,0,1,0,0.108324803411961,1,20608
1,1,0,0,0,0,0,1,1,0,0,0,58.1000595092773,3375.61694335938,0,0,0,0.699904203414917,1,4966
1,1,0,0,0,0,0,1,0,1,0,0,67.0485534667969,4495.5068359375,0,0,0,0.877676427364349,1,20102
1,1,1,0,0,0,0,1,0,1,0,0,61.0107002258301,3722.30590820313,0,0,0,0.877676427364349,1,19139
1,1,1,0,0,0,0,1,1,0,0,0,55.9877510070801,3134.62890625,0,0,0,0.951756477355957,1,12796
1,1,1,0,0,0,0,1,0,1,0,0,66.0403671264648,4361.330078125,0,0,0,0.877676427364349,1,7363
0,1,1,0,0,0,0,1,1,0,0,0,71.9877471923828,5182.23681640625,0,0,0,0.436241388320923,1,15211
0,0,0,0,0,0,0,1,1,0,0,0,66.0105819702148,4357.39697265625,0,0,0,0.108324803411961,1,4210
0,1,0,0,1,0,0,0,0,1,0,0,58.9884910583496,3479.64208984375,0,0,0,0.461171895265579,1,21382
0,0,0,0,0,0,0,1,0,1,0,0,69.0093612670898,4762.2919921875,0,0,0,0.108324803411961,1,5713
1,1,1,0,0,0,0,1,0,0,1,0,51.0082588195801,2601.84301757813,0,0,0,0.877676427364349,1,3237
1,1,0,1,0,1,0,0,1,0,0,0,48.0888290405273,2312.53491210938,0,1,0,0.951756477355957,1,11153
0,0,0,0,0,0,0,1,0,0,1,0,52.0284004211426,2706.955078125,0,0,0,0.108324803411961,1,3494
0,1,0,0,0,0,0,1,0,0,1,0,32.0797996520996,1029.11303710938,0,0,0,0.254888504743576,1,8620
0,1,0,0,0,0,0,1,0,0,0,1,48.0695381164551,2310.68090820313,0,0,0,0.254888504743576,1,20922
0,0,0,1,0,1,0,0,0,1,0,0,54.9999618530273,3024.99609375,0,1,0,0.683966279029846,1,5673
1,1,1,0,0,0,0,1,0,1,0,0,73.0793075561523,5340.5849609375,0,0,0,0.951756477355957,1,7351
1,0,1,0,0,0,0,1,0,1,0,0,43.9977607727051,1935.80297851563,0,0,0,0.510150074958801,1,5452
1,1,1,0,0,0,0,1,1,0,0,0,51.0789413452148,2609.05810546875,0,0,0,0.877676427364349,1,2718
0,1,0,0,0,0,0,1,0,0,1,0,64.0397567749023,4101.08984375,0,0,0,0.683966279029846,1,18412
0,0,0,0,0,0,0,1,0,1,0,0,42.1002998352051,1772.43603515625,0,0,0,0.254888504743576,1,7347
1,1,1,0,0,0,1,0,0,1,0,0,56.0099716186523,3137.11694335938,0,0,0,0.951756477355957,1,12441
0,0,0,0,0,0,0,1,0,0,1,0,84.0904235839844,7071.1982421875,0,0,0,0.108324803411961,1,9075
0,1,0,0,0,0,0,1,0,0,1,0,31.0196094512939,962.216369628906,0,0,0,0.108324803411961,1,22470
1,1,0,0,0,0,0,1,0,1,0,0,92.0896835327148,8480.509765625,0,0,0,0.510150074958801,1,17825
1,1,1,0,0,0,0,1,0,1,0,0,56.0684394836426,3143.669921875,0,0,0,0.510150074958801,1,7341
0,0,0,0,0,0,0,1,0,0,0,1,46.0990791320801,2125.125,0,0,0,0.683966279029846,1,15812
1,1,1,0,0,0,0,1,1,0,0,0,55.0391502380371,3029.30810546875,0,0,0,0.951756477355957,1,17766
0,0,0,0,1,0,0,0,1,0,0,0,62.9985008239746,3968.81103515625,0,0,0,0.108324803411961,1,24399
0,1,0,0,0,0,0,1,0,1,0,0,42.0286483764648,1766.40698242188,0,0,0,0.683966279029846,1,18051
1,1,1,0,0,0,0,1,0,0,0,1,79.0285263061523,6245.5078125,0,0,0,0.699904203414917,1,4990
0,1,1,0,0,0,0,1,1,0,0,0,67.0691833496094,4498.27392578125,0,0,0,0.683966279029846,1,15659
0,1,1,0,0,0,0,1,1,0,0,0,52.0794296264648,2712.26708984375,0,0,0,0.108324803411961,1,182
1,1,1,0,0,0,0,1,1,0,0,0,58.9882392883301,3479.61303710938,0,0,0,0.951756477355957,1,7039
1,1,1,1,0,1,0,0,1,0,0,0,80.0478134155273,6407.65185546875,0,1,0,0.877676427364349,1,12236
1,1,1,1,1,0,0,0,0,0,1,0,55.0684394836426,3032.53295898438,1,0,0,0.877676427364349,1,9360
1,1,0,1,0,1,0,0,0,1,0,0,42.0806503295898,1770.78100585938,0,1,0,0.699904203414917,1,4129
0,0,0,1,0,0,1,0,0,1,0,0,94.0981063842773,8854.4541015625,0,0,1,0.108324803411961,1,3456
1,0,1,0,0,0,0,1,1,0,0,0,73.0180282592773,5331.6318359375,0,0,0,0.951756477355957,1,16966
0,0,0,0,0,0,0,1,0,0,1,0,42.0187606811523,1765.57604980469,0,0,0,0.254888504743576,1,7326
0,0,0,0,0,0,0,1,0,0,1,0,35.0589218139648,1229.12805175781,0,0,0,0.683966279029846,1,8213
0,0,0,0,0,0,0,1,0,1,0,0,45.0107002258301,2025.96398925781,0,0,0,0.108324803411961,1,18699
1,1,0,0,0,0,0,1,0,1,0,0,72.0795516967773,5195.4619140625,0,0,0,0.290866285562515,1,20963
0,0,0,0,0,0,0,1,0,1,0,0,55.9991111755371,3135.89990234375,0,0,0,0.254888504743576,1,7322
1,1,1,0,0,0,0,1,0,1,0,0,67.0006866455078,4489.0927734375,0,0,0,0.861222505569458,1,1610
0,0,0,0,0,0,0,1,1,0,0,0,64.0804061889648,4106.2978515625,0,0,0,0.683966279029846,1,17564
1,1,0,0,0,0,0,1,0,1,0,0,82.0491561889648,6732.06396484375,0,0,0,0.951756477355957,1,19056
0,0,0,0,0,0,0,1,1,0,0,0,42.0397605895996,1767.34094238281,0,0,0,0.108324803411961,1,21122
0,0,1,0,0,1,0,0,0,1,0,0,49.9887313842773,2498.873046875,0,0,0,0.683966279029846,1,10339
0,0,0,0,0,0,0,1,1,0,0,0,50.0396308898926,2503.96508789063,0,0,0,0.683966279029846,1,16122
1,1,1,0,0,0,0,1,0,1,0,0,40.0303611755371,1602.43005371094,0,0,0,0.951756477355957,1,827
1,1,0,1,0,1,0,0,0,0,1,0,45.9904403686523,2115.12109375,0,1,0,0.877676427364349,1,5975
0,0,0,0,0,0,0,1,0,0,0,0,49.0384101867676,2404.76611328125,0,0,0,0.108324803411961,1,24207
0,0,0,0,0,0,0,1,1,0,0,0,79.0796737670898,6253.59521484375,0,0,0,0.254888504743576,1,4996
0,1,1,0,0,0,0,1,1,0,0,0,32.0381698608398,1026.44396972656,0,0,0,0.254888504743576,1,15615
1,1,1,1,0,0,1,0,0,0,1,0,29.0002002716064,841.011779785156,0,0,1,0.951756477355957,1,7310
1,1,1,0,0,0,0,1,0,1,0,0,49.0996894836426,2410.78002929688,0,0,0,0.861222505569458,1,1103
0,1,0,0,0,0,0,1,0,0,0,0,36.0190010070801,1297.36901855469,0,0,0,0.254888504743576,1,23911
0,0,1,0,0,0,0,1,1,0,0,0,82.0492782592773,6732.083984375,0,0,0,0.683966279029846,1,7307
0,0,0,0,0,0,0,1,0,1,0,0,70.0895614624023,4912.5458984375,0,0,0,0.108324803411961,1,12839
1,1,1,0,0,0,0,1,0,1,0,0,49.0006904602051,2401.06811523438,0,0,0,0.951756477355957,1,8317
1,1,1,0,0,0,0,1,0,1,0,0,92.0879669189453,8480.1953125,0,0,0,0.861222505569458,1,8963
1,1,1,0,0,0,0,1,1,0,0,0,80.9888534545898,6559.19384765625,0,0,0,0.951756477355957,1,17285
0,1,1,0,0,0,0,1,0,1,0,0,43.9993515014648,1935.94299316406,0,0,0,0.683966279029846,1,19053
0,0,0,0,0,0,0,1,1,0,0,0,55.9905586242676,3134.94311523438,0,0,0,0.461171895265579,1,21466
0,0,0,0,0,0,1,0,0,0,1,0,39.9881210327148,1599.05004882813,0,0,0,0.254888504743576,1,3787
