state,year,tot_acc_all,DUI_1620,tot_acc_nt,tot_acc_dt,tot_acc_we,tot_acc_wd,nonDUI_1620,ur1620_r,mw2,mwdef,bac,pc_perinc,lpc_perinc,beertax,realbeertax,cpi,cpi2006,pop,pop1620,lpop
24.0,2009.0,83,23.3,45,37,41,41,59.7,18.192759,6.9,6.488966,1,48739,10.794235,0.09,0.084638685,209.62967,197.142,5730388.0,409684.0,15.561294
24.0,2010.0,56,14.4,30,26,32,24,41.6,20.668886,7.25,6.6799116,1,49683,10.813418,0.09,0.08292304,213.96683,197.142,5787193.0,408279.0,15.571157
24.0,2011.0,62,20.4,40,22,24,38,41.6,15.057089,7.25,6.450545,1,51800,10.855145,0.09,0.08007573,221.575,197.142,5840241.0,405942.0,15.580282
24.0,2012.0,56,15.0,36,20,24,32,41.0,18.856493,7.25,6.317844,1,53078,10.879518,0.09,0.0784284,226.229,197.142,5884868.0,399506.0,15.587894
24.0,2013.0,39,6.55,19,20,16,23,32.45,18.345802,7.25,6.232577,1,52545,10.869425,0.09,0.07736992,229.324,197.142,5928814.0,394338.0,15.595335
25.0,1991.0,102,38.45,70,32,49,53,63.55,17.932823,4.14,6.0794625,0,23468,10.063393,0.106,0.15565774,134.25,197.142,6018470.0,409698.0,15.610344
25.0,1992.0,88,29.8,60,27,36,51,58.2,18.04855,4.25,6.0644436,0,24639,10.112086,0.106,0.15125436,138.15834,197.142,6028709.0,375756.0,15.612043
25.0,1993.0,68,18.4,45,23,28,40,49.6,17.737804,4.25,5.897954,0,25487,10.145924,0.106,0.14710191,142.05833,197.142,6060569.0,359843.0,15.617314
25.0,1994.0,70,18.8,37,33,36,34,51.2,16.257162,4.25,5.752842,0,26603,10.188779,0.106,0.14348266,145.64166,197.142,6095241.0,359082.0,15.623019
25.0,1995.0,71,12.25,36,35,34,37,58.75,14.499198,4.25,5.5947037,0,27933,10.237564,0.106,0.1395385,149.75833,197.142,6141445.0,365632.0,15.63057
25.0,1996.0,79,24.0,46,33,40,39,55.0,11.444001,4.75,6.07509,0,29523,10.292925,0.106,0.13557044,154.14166,197.142,6179756.0,374717.0,15.636789
25.0,1997.0,87,22.85,54,33,44,43,64.15,11.620899,5.25,6.568967,0,31152,10.346634,0.106,0.13263057,157.55833,197.142,6226058.0,386844.0,15.644254
25.0,1998.0,79,26.7,48,31,28,51,52.3,8.245501,5.25,6.4825644,0,32875,10.400468,0.106,0.13088606,159.65834,197.142,6271838.0,399882.0,15.65158
25.0,1999.0,73,24.8,48,25,36,37,48.2,5.53185,5.25,6.340589,0,34783,10.456884,0.106,0.12801951,163.23334,197.142,6317345.0,412785.0,15.65881
25.0,2000.0,74,24.149998,56,18,33,41,49.850002,6.7472553,6.0,7.003614,0,38438,10.556802,0.106,0.12373051,168.89166,197.142,6361104.0,421163.0,15.665712
25.0,2001.0,93,30.75,58,35,48,45,62.25,7.3826084,6.75,7.669053,0,39774,10.590969,0.106,0.12043253,173.51666,197.142,6397634.0,427793.0,15.671439
25.0,2002.0,93,35.0,63,30,45,48,58.0,15.559376,6.75,7.5662174,0,39742,10.590164,0.106,0.118817635,175.875,197.142,6417206.0,436421.0,15.674494
25.0,2003.0,89,38.15,61,27,41,47,50.85,14.807699,6.75,7.4007053,1,40744,10.615064,0.11,0.12060408,179.80833,197.142,6422565.0,445080.0,15.675328
25.0,2004.0,83,24.8,58,25,49,34,58.2,12.582709,6.75,7.2131634,1,42674,10.6613455,0.11,0.11754785,184.48334,197.142,6412281.0,451937.0,15.673726
25.0,2005.0,83,21.65,45,37,40,42,61.35,9.570103,6.75,6.967972,1,44596,10.7053995,0.11,0.11355214,190.975,197.142,6403290.0,460150.0,15.672322
25.0,2006.0,66,21.25,39,27,30,36,44.75,12.036065,6.75,6.7500114,1,47940,10.777705,0.11,0.110000186,197.14166,197.142,6410084.0,469892.0,15.673383
25.0,2007.0,72,19.15,47,25,30,42,52.85,9.864048,7.5,7.291935,1,50103,10.821836,0.11,0.106948376,202.76717,197.142,6431559.0,476548.0,15.676727
25.0,2008.0,58,20.35,41,17,27,31,37.65,11.33762,8.0,7.472716,1,51742,10.854025,0.11,0.10274985,211.05258,197.142,6468967.0,479181.0,15.682527
25.0,2009.0,53,14.7,30,23,23,30,38.3,16.52994,8.0,7.523439,1,50296,10.825681,0.11,0.10344728,209.62967,197.142,6517613.0,480080.0,15.690019
25.0,2010.0,53,16.8,31,22,24,29,36.2,24.32647,8.0,7.370937,1,51643,10.85211,0.11,0.10135038,213.96683,197.142,6563263.0,483553.0,15.696999
25.0,2011.0,47,14.55,32,15,25,22,32.45,15.50623,8.0,7.1178427,1,54327,10.902777,0.11,0.097870335,221.575,197.142,6606285.0,484341.0,15.703532
25.0,2012.0,44,15.1,26,18,23,21,28.9,16.007809,8.0,6.9714136,1,56752,10.946446,0.11,0.09585694,226.229,197.142,6645303.0,482762.0,15.709421
25.0,2013.0,33,10.2,17,16,14,19,22.8,17.072733,8.0,6.877326,1,56549,10.9428625,0.11,0.09456324,229.324,197.142,6692824.0,479594.0,15.716546
26.0,1991.0,277,77.45,164,113,139,138,199.55,21.381018,4.14,6.0794625,0,19165,9.860841,0.203,0.29809925,134.25,197.142,9400446.0,697615.0,16.056267
26.0,1992.0,249,46.95,143,105,104,144,202.05,17.989563,4.25,6.0644436,0,20167,9.911803,0.203,0.28966638,138.15834,197.142,9479065.0,674388.0,16.064596
26.0,1993.0,266,57.3,141,125,123,143,208.7,16.484898,4.25,5.897954,0,21106,9.957313,0.203,0.28171402,142.05833,197.142,9540114.0,664874.0,16.071016
26.0,1994.0,291,70.683334,161,129,126,164,220.31667,15.831646,4.25,5.752842,0,22559,10.02389,0.203,0.2747828,145.64166,197.142,9597737.0,665155.0,16.077038
26.0,1995.0,298,56.6,136,159,140,155,241.4,13.828971,4.25,5.5947037,0,23664,10.071711,0.203,0.26722938,149.75833,197.142,9676211.0,674658.0,16.08518
26.0,1996.0,297,65.35,158,138,129,167,231.65,12.38416,4.38,5.601873,0,24696,10.114396,0.203,0.25963017,154.14166,197.142,9758645.0,689774.0,16.093664
26.0,1997.0,258,47.1,133,124,105,152,210.9,9.451984,4.88,6.1060114,0,25874,10.160994,0.203,0.25400007,157.55833,197.142,9809051.0,701718.0,16.098816
26.0,1998.0,257,49.75,142,114,107,149,207.25,10.035564,5.15,6.359087,0,27239,10.212405,0.203,0.25065917,159.65834,197.142,9847942.0,709379.0,16.102774
26.0,1999.0,254,60.9,139,115,119,135,193.1,10.27906,5.15,6.2198157,0,28408,10.254426,0.203,0.24516943,163.23334,197.142,9897116.0,715051.0,16.107754
26.0,2000.0,287,48.55,137,149,117,169,238.45,10.423793,5.15,6.0114355,0,30023,10.309719,0.2,0.2334538,168.89166,197.142,9952450.0,716428.0,16.113329
26.0,2001.0,254,45.65,130,124,105,149,208.35,15.583819,5.15,5.8512034,0,30245,10.317086,0.2,0.2272312,173.51666,197.142,9991120.0,721953.0,16.117207
26.0,2002.0,259,40.4,140,118,106,152,218.6,13.290299,5.15,5.7727437,0,30333,10.319991,0.2,0.22418422,175.875,197.142,10015710.0,724430.0,16.119665
26.0,2003.0,225,37.2,112,112,84,140,187.8,15.127221,5.15,5.6464643,1,31060,10.343677,0.2,0.21928015,179.80833,197.142,10041152.0,726314.0,16.122202
26.0,2004.0,216,34.5,91,122,82,131,181.5,16.373121,5.15,5.503377,1,32097,10.376518,0.2,0.21372336,184.48334,197.142,10055315.0,730140.0,16.123611
26.0,2005.0,187,33.85,91,94,68,117,153.15,16.005844,5.15,5.3163047,1,32914,10.401653,0.2,0.20645843,190.975,197.142,10051137.0,735808.0,16.123196
26.0,2006.0,165,31.5,90,73,64,99,133.5,16.456593,5.6,5.6000094,1,33845,10.429546,0.2,0.20000035,197.14166,197.142,10036081.0,746708.0,16.121696
26.0,2007.0,199,34.95,112,87,92,107,164.05,20.03793,7.05,6.854419,1,34855,10.458952,0.2,0.1944516,202.76717,197.142,10001284.0,753556.0,16.118223
26.0,2008.0,154,35.5,86,68,68,86,118.5,19.306147,7.28,6.800172,1,35828,10.486485,0.2,0.1868179,211.05258,197.142,9946889.0,756768.0,16.11277
26.0,2009.0,137,19.75,76,61,63,74,117.25,25.720457,7.4,6.959181,1,34159,10.438782,0.2,0.18808597,209.62967,197.142,9901591.0,750616.0,16.108206
26.0,2010.0,142,18.6,64,78,55,87,123.4,22.824501,7.4,6.8181167,1,35199,10.468773,0.2,0.18427342,213.96683,197.142,9876149.0,744674.0,16.105633
26.0,2011.0,140,35.45,75,65,57,83,104.55,21.89167,7.4,6.5840044,1,37343,10.527901,0.2,0.17794608,221.575,197.142,9874589.0,730772.0,16.105474
26.0,2012.0,129,22.5,70,59,59,70,106.5,21.065548,7.4,6.448558,1,38652,10.562354,0.2,0.17428534,226.229,197.142,9882519.0,710622.0,16.106277
26.0,2013.0,121,22.233334,63,58,44,77,98.76666,21.864063,7.4,6.361527,1,39197,10.576356,0.2,0.17193316,229.324,197.142,9895622.0,695598.0,16.107603
27.0,1991.0,116,43.8,71,42,54,59,72.2,8.589771,4.25,6.2409945,0,20165,9.911704,0.148,0.21733345,134.25,197.142,4440859.0,299840.0,15.306358
27.0,1992.0,99,33.083332,54,45,42,57,65.91667,10.078769,4.25,6.0644436,0,21426,9.972361,0.148,0.21118534,138.15834,197.142,4495572.0,294213.0,15.3186035
27.0,1993.0,99,22.2,40,58,38,60,76.8,10.420283,4.25,5.897954,0,21777,9.988609,0.148,0.20538756,142.05833,197.142,4555954.0,298336.0,15.331945
27.0,1994.0,111,30.0,58,51,46,63,81.0,11.899187,4.25,5.752842,0,23084,10.046895,0.148,0.20033427,145.64166,197.142,4610355.0,306897.0,15.343816
27.0,1995.0,102,23.8,53,49,51,51,78.2,10.605261,4.25,5.5947037,0,24169,10.092826,0.148,0.19482733,149.75833,197.142,4660180.0,318670.0,15.354565
27.0,1996.0,140,34.0,66,74,66,74,106.0,9.942692,4.38,5.601873,0,25778,10.157277,0.148,0.18928702,154.14166,197.142,4712827.0,331864.0,15.365799
27.0,1997.0,99,16.7,42,55,40,57,82.3,8.09896,4.88,6.1060114,0,26938,10.201293,0.148,0.1851823,157.55833,197.142,4763390.0,344883.0,15.376471
27.0,1998.0,135,38.1,64,68,65,67,96.9,7.527446,5.15,6.359087,0,29037,10.276326,0.148,0.18274657,159.65834,197.142,4813412.0,356068.0,15.386917
27.0,1999.0,140,25.3,57,82,59,80,114.7,8.695709,5.15,6.2198157,0,30190,10.315266,0.148,0.17874423,163.23334,197.142,4873481.0,365323.0,15.399319
27.0,2000.0,133,29.7,66,66,63,69,103.3,10.132672,5.15,6.0114355,0,32332,10.383813,0.15,0.17509034,168.89166,197.142,4933692.0,370171.0,15.411598
27.0,2001.0,117,20.65,54,60,50,64,96.35,5.581154,5.15,5.8512034,0,33326,10.414093,0.15,0.1704234,173.51666,197.142,4982796.0,376656.0,15.421502
27.0,2002.0,129,31.3,62,66,52,76,97.7,7.7591343,5.15,5.7727437,0,33899,10.431141,0.148,0.16589633,175.875,197.142,5018935.0,381979.0,15.428728
27.0,2003.0,125,25.6,66,59,58,67,99.4,12.744975,5.15,5.6464643,0,35256,10.470391,0.15,0.16446012,179.80833,197.142,5053572.0,379818.0,15.435606
27.0,2004.0,127,25.05,56,70,51,75,101.95,12.209999,5.15,5.503377,0,36924,10.516617,0.15,0.16029252,184.48334,197.142,5087713.0,378396.0,15.442339
27.0,2005.0,97,11.6,43,54,42,55,85.4,11.311259,5.57,5.7498674,1,37787,10.539721,0.15,0.15484382,190.975,197.142,5119598.0,378111.0,15.448586
27.0,2006.0,99,24.4,50,49,45,54,74.6,12.566668,6.15,6.1500106,1,39634,10.587442,0.15,0.15000026,197.14166,197.142,5163555.0,378397.0,15.457136
27.0,2007.0,79,17.5,44,35,31,48,61.5,13.10127,6.15,5.979387,1,41560,10.634893,0.15,0.1458387,202.76717,197.142,5207203.0,376895.0,15.465553
27.0,2008.0,59,11.7,28,31,19,40,47.3,15.291916,6.35,5.931468,1,43256,10.674891,0.15,0.14011343,211.05258,197.142,5247018.0,375676.0,15.47317
27.0,2009.0,64,11.25,31,33,31,33,52.75,17.14009,6.9,6.488966,1,41064,10.622887,0.15,0.14106448,209.62967,197.142,5281203.0,371552.0,15.479665
27.0,2010.0,57,9.7,23,34,18,39,47.3,18.81381,7.25,6.6799116,1,42567,10.658834,0.15,0.13820507,213.96683,197.142,5310337.0,368783.0,15.485166
27.0,2011.0,52,14.9,24,28,22,30,37.1,13.016937,7.25,6.450545,1,45214,10.719162,0.15,0.13345955,221.575,197.142,5347108.0,369050.0,15.492066
27.0,2012.0,45,11.0,19,26,19,26,34.0,15.24709,7.25,6.317844,1,47293,10.764117,0.15,0.13071401,226.229,197.142,5379646.0,367154.0,15.498133
27.0,2013.0,46,5.35,21,25,16,30,40.65,11.52192,7.25,6.232577,1,47410,10.766588,0.15,0.12894987,229.324,197.142,5420380.0,362219.0,15.505676
28.0,1991.0,136,34.0,68,68,71,65,102.0,27.236494,4.14,6.0794625,0,13881,9.538277,0.4268,0.62674266,134.25,197.142,2598733.0,224494.0,14.7705345
28.0,1992.0,127,49.9,80,47,73,54,77.1,21.415012,4.25,6.0644436,0,14827,9.604205,0.4268,0.60901284,138.15834,197.142,2623734.0,218788.0,14.780109
28.0,1993.0,116,41.399998,67,49,56,60,74.600006,15.904463,4.25,5.897954,0,15609,9.655603,0.4268,0.5922933,142.05833,197.142,2655100.0,217958.0,14.791993
28.0,1994.0,160,46.45,79,81,85,75,113.55,20.68143,4.25,5.752842,0,16678,9.721846,0.4268,0.5777207,145.64166,197.142,2688992.0,221070.0,14.804677
28.0,1995.0,122,29.3,64,57,52,69,92.7,21.976265,4.25,5.5947037,0,17403,9.764398,0.4268,0.5618399,149.75833,197.142,2722659.0,225639.0,14.81712
28.0,1996.0,151,35.8,79,70,65,84,115.2,17.003553,4.38,5.601873,0,18300,9.814656,0.4268,0.54586285,154.14166,197.142,2748085.0,230606.0,14.826415
28.0,1997.0,150,34.85,71,79,74,76,115.15,19.877996,4.88,6.1060114,0,19129,9.858961,0.4268,0.5340257,157.55833,197.142,2777004.0,235378.0,14.836884
28.0,1998.0,161,32.7,86,74,87,73,128.3,21.331264,5.15,6.359087,0,20073,9.907131,0.4268,0.5270016,159.65834,197.142,2804834.0,237864.0,14.846855
28.0,1999.0,158,39.75,83,75,74,84,118.25,21.045818,5.15,6.2198157,0,20594,9.932755,0.4268,0.51545966,163.23334,197.142,2828408.0,238527.0,14.855225
28.0,2000.0,165,47.15,92,72,75,89,117.85,13.69407,5.15,6.0114355,0,21582,9.979615,0.427,0.49842384,168.89166,197.142,2848353.0,237219.0,14.862251
28.0,2001.0,121,31.3,70,49,53,66,89.7,13.539349,5.15,5.8512034,0,22806,10.034779,0.427,0.48513862,173.51666,197.142,2852994.0,233839.0,14.863879
28.0,2002.0,138,23.35,64,74,52,86,114.65,33.206276,5.15,5.7727437,1,23173,10.050743,0.427,0.4786333,175.875,197.142,2858681.0,229208.0,14.86587
28.0,2003.0,131,30.4,58,73,60,71,100.6,10.93822,5.15,5.6464643,1,23981,10.085017,0.43,0.47145233,179.80833,197.142,2868312.0,225121.0,14.869234
28.0,2004.0,163,39.75,86,77,71,92,123.25,21.60867,5.15,5.503377,1,25257,10.136859,0.43,0.45950523,184.48334,197.142,2889010.0,222928.0,14.876425
28.0,2005.0,159,43.35,81,78,91,68,115.65,26.965872,5.15,5.3163047,1,26794,10.195933,0.43,0.44388562,190.975,197.142,2876229.0,220905.0,14.87199
28.0,2006.0,137,31.5,70,67,57,80,105.5,12.8549385,5.15,5.1500087,1,28050,10.241744,0.43,0.43000072,197.14166,197.142,2904978.0,224404.0,14.881936
28.0,2007.0,138,28.75,72,66,59,79,109.25,22.833548,5.5,5.347419,1,29543,10.293602,0.43,0.41807094,202.76717,197.142,2928350.0,225141.0,14.88995
28.0,2008.0,97,28.85,47,50,38,59,68.15,22.972927,6.2,5.7913547,1,30703,10.332115,0.4268,0.3986694,211.05258,197.142,2947806.0,227144.0,14.896572
28.0,2009.0,110,29.6,61,49,56,54,80.4,26.628056,6.9,6.488966,1,30188,10.3152,0.4268,0.40137547,209.62967,197.142,2958774.0,228575.0,14.900286
28.0,2010.0,80,13.6,40,40,35,45,66.4,23.081694,7.25,6.6799116,1,30783,10.334718,0.4268,0.3932395,213.96683,197.142,2970047.0,227095.0,14.904088
28.0,2011.0,82,13.2,35,47,34,48,68.8,23.502941,7.25,6.450545,1,31976,10.372741,0.43,0.38258404,221.575,197.142,2977886.0,221692.0,14.906724
28.0,2012.0,59,14.95,33,26,23,36,44.05,20.983145,7.25,6.317844,1,33127,10.408104,0.43,0.37471348,226.229,197.142,2986450.0,215948.0,14.9095955
28.0,2013.0,72,24.85,40,32,31,41,47.15,27.271404,7.25,6.232577,1,33629,10.423144,0.43,0.3696563,229.324,197.142,2991207.0,210862.0,14.911187
29.0,1991.0,234,88.4,143,90,117,116,145.6,17.24475,4.14,6.0794625,0,18560,9.828764,0.06,0.08810815,134.25,197.142,5170800.0,364386.0,15.458538
29.0,1992.0,178,54.983337,102,76,95,83,123.01666,10.266265,4.25,6.0644436,0,19629,9.884764,0.06,0.08561568,138.15834,197.142,5217101.0,355281.0,15.467452
29.0,1993.0,195,54.85,114,80,99,95,140.15,12.139132,4.25,5.897954,0,20326,9.919656,0.06,0.08326523,142.05833,197.142,5271175.0,355650.0,15.477764
29.0,1994.0,248,82.6,127,117,121,123,165.4,14.490811,4.25,5.752842,0,21317,9.96726,0.06,0.081216596,145.64166,197.142,5324497.0,362693.0,15.487829
29.0,1995.0,224,64.1,118,105,93,130,159.9,12.21349,4.25,5.5947037,0,22183,10.007082,0.06,0.07898405,149.75833,197.142,5378247.0,372898.0,15.497873
29.0,1996.0,221,66.1,116,103,98,121,154.9,12.407788,4.38,5.601873,0,23271,10.054963,0.06,0.07673798,154.14166,197.142,5431553.0,384792.0,15.507735
29.0,1997.0,218,47.5,118,98,95,121,170.5,13.142556,4.88,6.1060114,0,24496,10.106265,0.06,0.075073905,157.55833,197.142,5481193.0,396603.0,15.516833
29.0,1998.0,222,58.3,113,109,97,125,163.7,10.038998,5.15,6.359087,0,25536,10.147844,0.06,0.07408645,159.65834,197.142,5521765.0,404390.0,15.524208
29.0,1999.0,228,66.15,125,99,104,120,161.85,4.735937,5.15,6.2198157,0,26402,10.181195,0.06,0.07246387,163.23334,197.142,5561948.0,410584.0,15.531459
29.0,2000.0,246,71.2,133,113,118,128,174.8,9.884682,5.15,6.0114355,0,28015,10.240496,0.06,0.070036136,168.89166,197.142,5607285.0,413676.0,15.5395775
29.0,2001.0,225,70.35,125,97,97,125,154.65,11.503576,5.15,5.8512034,1,28794,10.267922,0.06,0.06816936,173.51666,197.142,5641142.0,416647.0,15.545597
29.0,2002.0,250,60.4,128,121,86,163,189.6,15.825375,5.15,5.7727437,1,29245,10.2834635,0.06,0.067255266,175.875,197.142,5674825.0,417429.0,15.55155
29.0,2003.0,231,56.38334,117,113,105,125,174.61667,15.023338,5.15,5.6464643,1,30261,10.3176155,0.06,0.065784045,179.80833,197.142,5709403.0,416689.0,15.557625
29.0,2004.0,210,47.7,114,95,95,114,162.3,15.092845,5.15,5.503377,1,31636,10.362051,0.06,0.06411701,184.48334,197.142,5747741.0,418078.0,15.564318
29.0,2005.0,221,67.8,118,101,94,125,153.2,14.8868,5.15,5.3163047,1,32603,10.392159,0.06,0.06193753,190.975,197.142,5790300.0,421213.0,15.571694
29.0,2006.0,210,61.583332,129,80,95,114,148.41667,14.827673,5.15,5.1500087,1,34408,10.446044,0.06,0.060000103,197.14166,197.142,5842704.0,425671.0,15.580705
29.0,2007.0,159,40.2,74,85,71,88,118.8,16.178146,6.5,6.319677,1,35842,10.486876,0.06,0.05833548,202.76717,197.142,5887612.0,427907.0,15.588361
29.0,2008.0,152,43.15,86,62,71,77,108.85,14.574891,6.65,6.211695,1,37441,10.530521,0.06,0.05604537,211.05258,197.142,5923916.0,430553.0,15.594508
29.0,2009.0,137,41.65,79,57,64,72,95.35,23.17726,7.15,6.7240734,1,36306,10.499739,0.06,0.05642579,209.62967,197.142,5961088.0,430966.0,15.600763
29.0,2010.0,112,27.5,60,52,38,74,84.5,20.594471,7.25,6.6799116,1,36638,10.5088415,0.06,0.055282027,213.96683,197.142,5996063.0,428996.0,15.606614
29.0,2011.0,127,36.9,70,57,58,69,90.1,26.91272,7.25,6.450545,1,38042,10.546446,0.06,0.05338382,221.575,197.142,6010065.0,423057.0,15.608946
29.0,2012.0,120,28.833334,61,59,46,74,91.166664,18.696203,7.25,6.317844,1,39905,10.594257,0.06,0.052285604,226.229,197.142,6024522.0,413907.0,15.611349
29.0,2013.0,104,24.8,50,54,44,60,79.2,15.209727,7.35,6.3185434,1,40297,10.6040325,0.06,0.051579945,229.324,197.142,6044171.0,404276.0,15.614605
30.0,1991.0,30,13.0,15,14,15,14,17.0,15.809936,4.14,6.0794625,0,16372,9.703328,0.14,0.2055857,134.25,197.142,809680.0,57282.0,13.604394
30.0,1992.0,31,13.0,19,12,16,15,18.0,14.355697,4.25,6.0644436,0,17082,9.745781,0.14,0.19976991,138.15834,197.142,825770.0,58722.0,13.624071
30.0,1993.0,42,16.8,27,15,22,20,25.2,10.9552765,4.25,5.897954,0,18061,9.80151,0.1387,0.19248146,142.05833,197.142,844761.0,61224.0,13.646809
30.0,1994.0,42,14.1,20,22,14,28,27.9,10.980386,4.25,5.752842,0,18195,9.808902,0.1387,0.18774569,145.64166,197.142,861306.0,63480.0,13.666205
30.0,1995.0,34,13.5,22,12,20,14,20.5,12.540815,4.25,5.5947037,0,18862,9.844905,0.1387,0.1825848,149.75833,197.142,876553.0,65872.0,13.683752
30.0,1996.0,39,14.6,23,16,19,20,24.4,14.152458,4.38,5.601873,0,19530,9.879707,0.1387,0.17739263,154.14166,197.142,886254.0,67803.0,13.694758
30.0,1997.0,41,18.2,23,18,23,18,22.8,15.65899,4.88,6.1060114,0,20278,9.917292,0.1387,0.17354585,157.55833,197.142,889865.0,68882.0,13.698825
30.0,1998.0,33,11.65,12,21,15,18,21.35,17.258224,5.15,6.359087,0,21713,9.985666,0.1387,0.17126317,159.65834,197.142,892431.0,69411.0,13.701704
30.0,1999.0,46,19.5,24,22,21,25,26.5,14.116412,5.15,6.2198157,0,22243,10.009783,0.1387,0.16751233,163.23334,197.142,897507.0,69864.0,13.7073765
30.0,2000.0,39,12.15,20,19,19,20,26.85,15.509741,5.15,6.0114355,0,23594,10.0687475,0.139,0.16225038,168.89166,197.142,903773.0,69855.0,13.714334
30.0,2001.0,32,11.5,18,14,10,22,20.5,9.557555,5.15,5.8512034,0,24751,10.116621,0.139,0.15792568,173.51666,197.142,906961.0,71762.0,13.7178545
30.0,2002.0,37,15.1,19,17,17,19,21.9,14.94392,5.15,5.7727437,0,25296,10.138402,0.139,0.15580803,175.875,197.142,911667.0,73161.0,13.72303
30.0,2003.0,42,17.1,25,17,20,22,24.9,12.570617,5.15,5.6464643,1,26663,10.191032,0.14,0.15349612,179.80833,197.142,919630.0,72549.0,13.731727
30.0,2004.0,32,15.25,17,15,19,13,16.75,11.530451,5.15,5.503377,1,28180,10.246367,0.14,0.14960636,184.48334,197.142,930009.0,72168.0,13.7429495
30.0,2005.0,29,4.55,14,15,13,16,24.45,7.8263125,5.15,5.3163047,1,29561,10.294211,0.14,0.1445209,190.975,197.142,940102.0,71580.0,13.753744
30.0,2006.0,31,13.25,18,13,10,21,17.75,8.331494,5.15,5.1500087,1,31484,10.357235,0.14,0.14000024,197.14166,197.142,952692.0,70994.0,13.767047
30.0,2007.0,29,9.9,17,12,17,12,19.1,8.226849,6.15,5.979387,1,33374,10.415532,0.14,0.13611612,202.76717,197.142,964706.0,70254.0,13.779578
30.0,2008.0,30,11.0,17,13,13,17,19.0,11.369406,6.4,5.978173,1,34912,10.460586,0.14,0.13077253,211.05258,197.142,976415.0,69981.0,13.791643
30.0,2009.0,38,8.9,22,16,15,23,29.1,20.105648,7.08,6.658243,1,33627,10.423084,0.14,0.13166018,209.62967,197.142,983982.0,68670.0,13.799363
30.0,2010.0,26,7.1,18,8,14,12,18.9,23.936808,7.25,6.6799116,1,34737,10.455561,0.14,0.1289914,213.96683,197.142,990527.0,68079.0,13.805992
30.0,2011.0,23,7.0,12,11,9,14,16.0,29.76096,7.35,6.539518,1,36959,10.517565,0.14,0.12456225,221.575,197.142,997600.0,68352.0,13.8131075
30.0,2012.0,24,9.4,12,12,11,13,14.6,12.9975,7.65,6.6664143,1,39102,10.573929,0.14,0.12199974,226.229,197.142,1005494.0,67533.0,13.82099
30.0,2013.0,19,6.0,10,9,7,12,13.0,12.4400215,7.8,6.7053933,1,38884,10.568338,0.14,0.12035321,229.324,197.142,1015165.0,66384.0,13.830562
31.0,1991.0,51,18.0,22,28,24,26,33.0,7.442256,4.14,6.0794625,0,19003,9.852352,0.23,0.33774793,134.25,197.142,1595919.0,114224.0,14.28296
31.0,1992.0,59,13.9,26,33,26,33,45.1,11.682935,4.25,6.0644436,0,20013,9.904138,0.23,0.32819343,138.15834,197.142,1611687.0,113614.0,14.292792
31.0,1993.0,44,15.333333,30,12,19,23,28.666668,10.074057,4.25,5.897954,0,20491,9.927741,0.23,0.31918338,142.05833,197.142,1625590.0,114901.0,14.301381
31.0,1994.0,63,24.15,42,20,34,28,38.85,8.539151,4.25,5.752842,0,21598,9.980356,0.23,0.3113303,145.64166,197.142,1639041.0,117476.0,14.309622
31.0,1995.0,54,13.5,18,33,27,24,40.5,5.6152782,4.25,5.5947037,0,22583,10.024953,0.23,0.3027722,149.75833,197.142,1656992.0,121122.0,14.320515
31.0,1996.0,47,14.6,24,19,19,24,32.4,5.5696483,4.38,5.601873,0,24348,10.100205,0.23,0.29416227,154.14166,197.142,1673740.0,125146.0,14.330571
31.0,1997.0,59,19.8,31,25,32,24,39.2,7.7822924,4.88,6.1060114,0,24868,10.121337,0.23,0.28778332,157.55833,197.142,1686418.0,128921.0,14.338118
31.0,1998.0,65,16.4,31,31,27,35,48.6,6.180656,5.15,6.359087,0,26437,10.18252,0.23,0.28399807,159.65834,197.142,1695816.0,131627.0,14.343675
31.0,1999.0,65,16.0,31,31,21,41,49.0,6.8824625,5.15,6.2198157,0,27527,10.222922,0.23,0.27777818,163.23334,197.142,1704764.0,133610.0,14.348937
31.0,2000.0,63,18.85,37,26,26,37,44.15,7.942371,5.15,6.0114355,0,28978,10.274292,0.23,0.26847187,168.89166,197.142,1713820.0,134501.0,14.354236
31.0,2001.0,56,20.7,28,25,23,30,35.3,10.84526,5.15,5.8512034,1,30178,10.314869,0.23,0.26131588,173.51666,197.142,1719836.0,137909.0,14.357739
31.0,2002.0,56,13.6,31,24,33,22,42.4,11.366839,5.15,5.7727437,1,30696,10.331887,0.23,0.25781184,175.875,197.142,1728292.0,139639.0,14.362644
31.0,2003.0,55,15.6,32,23,27,28,39.4,13.085033,5.15,5.6464643,1,32611,10.392405,0.23,0.25217217,179.80833,197.142,1738643.0,138345.0,14.368615
31.0,2004.0,52,16.6,34,17,19,32,35.4,11.357278,5.15,5.503377,1,33768,10.427269,0.31,0.3312712,184.48334,197.142,1749370.0,136160.0,14.374766
31.0,2005.0,46,12.5,23,21,17,27,33.5,13.318533,5.15,5.3163047,1,34772,10.456568,0.31,0.32001057,190.975,197.142,1761497.0,134730.0,14.381675
31.0,2006.0,58,16.6,31,25,29,27,41.4,9.470157,5.15,5.1500087,1,35982,10.490774,0.31,0.31000054,197.14166,197.142,1772693.0,133944.0,14.38801
31.0,2007.0,62,13.55,31,30,25,36,48.45,6.316601,5.5,5.347419,1,38484,10.557998,0.31,0.30139998,202.76717,197.142,1783440.0,132957.0,14.394054
