duration,agree,lt_follow,ht_follow,competence,benevolence,honesty,PPP,PCP,coproduce,sex,race,age,ideology,income,education,at,gw,gwh,covid_concern,covid_job,rand,trust_DO,dv_DO,climatebelief,covid,white,black,hispanic,asian,other,trustprime
146,1,NA,NA,4,2,3,90,70,100,1,white,44,3,5,6,80,1,1,3,1,control,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,1,4,1,0,0,0,0,1
194,1,NA,15,6,6,5,55,60,45,1,white,30,3,7,5,80,1,1,5,1,ht,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,6,1,0,0,0,0,2
161,1,NA,15,5,5,5,90,93,91,1,white,35,5,3,2,80,-1,0,2,3,ht,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,-0.5,5,1,0,0,0,0,2
199,1,12,NA,6,3,1,30,100,80,0,black,24,3,5,5,80,1,1,2,1,lt,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,3,0,1,0,0,0,0
753,1,NA,15,7,5,4,72,73,83,1,white,62,1,6,6,81,1,1,4,3,ht,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,1,7,1,0,0,0,0,2
287,1,12,NA,5,5,1,51,66,66,1,black,23,3,2,3,80,1,1,4,5,lt,trust intro|benevolence|competence|honesty,PCP|PPP|coproduce,1,9,0,1,0,0,0,0
355,1,12,NA,5,5,5,46,84,73,1,white,50,2,5,5,80,1,1,4,2,lt,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,6,1,0,0,0,0,0
77,1,NA,NA,5,5,6,64,82,77,0,white,27,2,4,6,80,1,1,3,4,control,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,1,7,1,0,0,0,0,1
249,1,12,NA,5,5,5,61,100,81,1,black,49,4,5,6,80,-1,0,5,3,lt,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,-0.5,8,0,1,0,0,0,0
141,1,NA,NA,5,3,3,61,69,61,1,white,31,3,6,6,80,1,1,1,1,control,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,2,1,0,0,0,0,1
103,1,NA,NA,5,5,5,53,73,54,0,white,38,3,5,5,80,1,1,3,4,control,trust intro|competence|honesty|benevolence,PCP|coproduce|PPP,1,7,1,0,0,0,0,1
264,1,NA,NA,6,5,6,51,100,84,1,black,45,3,1,3,80,1,1,5,3,control,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,1,8,0,1,0,0,0,1
176,1,NA,NA,7,6,6,60,100,76,1,white,35,5,5,5,80,-1,-1,1,3,control,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,-1,4,1,0,0,0,0,1
126,1,NA,15,6,6,5,99,100,100,1,white,61,3,3,5,80,1,1,3,1,ht,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,4,1,0,0,0,0,2
100,1,NA,NA,5,5,5,25,96,100,1,white,28,1,1,3,28,1,1,5,4,control,trust intro|honesty|benevolence|competence,coproduce|PPP|PCP,1,9,1,0,0,0,0,1
327,1,12,NA,6,3,2,40,100,70,1,white,45,2,5,4,80,1,1,2,2,lt,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,4,1,0,0,0,0,0
503,1,NA,NA,5,3,3,35,100,85,1,white,29,2,7,6,80,1,1,5,3,control,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,8,1,0,0,0,0,1
191,1,NA,NA,5,5,6,95,95,84,1,white,55,2,6,5,80,1,1,4,4,control,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,8,1,0,0,0,0,1
137,1,NA,NA,6,6,6,85,95,100,0,white,44,1,6,5,80,1,1,5,3,control,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,1,8,1,0,0,0,0,1
58,1,15,NA,6,5,5,84,81,36,1,asian,25,3,1,2,74,-1,0,3,3,lt,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,-0.5,6,0,0,0,1,0,0
139,1,NA,NA,4,2,4,50,100,74,1,white,32,5,1,2,80,1,1,1,1,control,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,1,2,1,0,0,0,0,1
390,1,NA,16,4,3,4,50,50,0,1,other,30,3,2,5,80,1,1,3,4,ht,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,7,0,0,0,0,1,2
320,1,13,NA,4,4,3,79,87,100,1,black,34,3,4,3,80,1,0,3,2,lt,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,0.5,5,0,1,0,0,0,0
371,1,NA,13,5,5,3,85,75,10,1,white,22,3,2,2,80,1,1,3,4,ht,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,1,7,1,0,0,0,0,2
155,1,NA,NA,5,3,5,92,100,91,0,white,64,4,2,5,80,1,0,2,1,control,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,0.5,3,1,0,0,0,0,1
214,1,NA,NA,6,5,5,51,82,78,1,white,46,4,4,5,80,1,0,1,2,control,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,0.5,3,1,0,0,0,0,1
90,1,NA,16,6,6,6,51,61,55,1,asian,39,2,4,4,80,1,1,4,2,ht,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,1,6,0,0,0,1,0,2
195,1,NA,16,6,6,6,80,75,50,1,white,29,4,2,3,80,0,0,2,1,ht,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,0,3,1,0,0,0,0,2
129,1,13,NA,6,6,5,78,92,89,0,black,40,1,4,4,80,1,1,4,4,lt,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,8,0,1,0,0,0,0
295,1,NA,13,6,5,3,80,70,90,1,white,34,3,6,3,80,1,1,2,4,ht,trust intro|honesty|benevolence|competence,coproduce|PPP|PCP,1,6,1,0,0,0,0,2
119,1,12,NA,5,5,3,92,100,45,1,asian,29,2,5,7,80,1,1,5,4,lt,trust intro|benevolence|honesty|competence,coproduce|PPP|PCP,1,9,0,0,0,1,0,0
124,1,12,NA,1,1,1,0,100,100,1,white,23,1,4,3,80,1,1,5,5,lt,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,1,10,1,0,0,0,0,0
196,1,NA,NA,5,5,5,25,85,85,1,white,34,2,1,3,80,1,1,4,4,control,trust intro|competence|honesty|benevolence,PCP|coproduce|PPP,1,8,1,0,0,0,0,1
250,1,12,NA,1,1,1,0,54,0,1,white,49,4,5,2,80,-1,0,1,4,lt,trust intro|benevolence|honesty|competence,coproduce|PPP|PCP,-0.5,5,1,0,0,0,0,0
213,1,13,NA,3,2,2,0,60,100,0,white,38,4,1,3,80,-1,-1,1,4,lt,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,-1,5,1,0,0,0,0,0
175,1,NA,16,6,6,5,80,81,81,1,white,40,4,6,6,80,1,1,2,2,ht,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,4,1,0,0,0,0,2
169,1,NA,16,5,5,5,25,70,100,1,white,39,2,7,5,80,1,1,2,2,ht,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,1,4,1,0,0,0,0,2
98,1,NA,NA,5,6,6,30,91,100,0,white,19,4,5,2,80,1,1,1,4,control,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,5,1,0,0,0,0,1
87,1,NA,NA,5,5,4,73,76,70,1,white,29,2,3,8,80,1,1,2,3,control,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,5,1,0,0,0,0,1
125,1,NA,NA,6,3,1,0,100,85,1,white,25,3,3,2,80,0,0,1,5,control,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,0,6,1,0,0,0,0,1
188,1,NA,12,7,7,7,51,100,100,0,hispanic,30,1,5,2,80,1,1,5,5,ht,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,10,0,0,1,0,0,2
234,1,13,NA,2,4,4,81,74,66,0,white,31,3,6,5,80,1,1,2,4,lt,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,6,1,0,0,0,0,0
141,1,NA,15,3,2,2,20,81,100,0,white,47,2,3,5,80,1,1,3,4,ht,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,7,1,0,0,0,0,2
186,1,12,NA,5,3,2,51,78,74,0,white,39,2,3,5,80,1,1,3,2,lt,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,5,1,0,0,0,0,0
65,1,12,NA,1,1,1,0,100,100,1,white,26,1,2,5,80,1,1,5,5,lt,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,1,10,1,0,0,0,0,0
170,1,NA,NA,3,2,2,71,91,81,1,asian,29,3,4,4,80,1,1,5,2,control,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,1,7,0,0,0,1,0,1
131,1,NA,NA,3,4,3,51,70,70,1,white,43,4,6,6,80,0,1,4,2,control,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,0.5,6,1,0,0,0,0,1
227,1,NA,16,3,3,3,83,78,74,1,white,29,2,4,6,80,0,1,4,2,ht,trust intro|competence|honesty|benevolence,PCP|coproduce|PPP,0.5,6,1,0,0,0,0,2
525,1,NA,12,1,3,2,52,60,58,1,white,40,3,1,3,80,1,1,4,5,ht,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,1,9,1,0,0,0,0,2
232,1,12,NA,1,1,1,68,89,34,1,white,57,3,4,2,80,1,1,3,4,lt,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,1,7,1,0,0,0,0,0
650,1,NA,16,7,6,6,51,100,81,1,hispanic,72,4,2,3,80,-1,0,3,5,ht,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,-0.5,8,0,0,1,0,0,2
193,1,NA,16,5,5,5,81,81,86,1,white,48,3,3,5,80,1,1,4,2,ht,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,6,1,0,0,0,0,2
305,1,12,NA,3,2,3,44,62,61,1,white,45,4,5,5,80,-1,-1,2,1,lt,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,-1,3,1,0,0,0,0,0
203,1,12,NA,1,2,1,97,100,100,0,asian,29,1,2,3,80,1,1,5,5,lt,trust intro|competence|benevolence|honesty,PCP|PPP|coproduce,1,10,0,0,0,1,0,0
115,1,NA,NA,6,5,5,59,86,74,1,asian,28,3,3,5,80,1,1,4,4,control,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,1,8,0,0,0,1,0,1
417,1,16,NA,5,5,5,100,100,100,0,white,41,3,6,6,80,1,1,5,4,lt,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,9,1,0,0,0,0,0
96,1,NA,16,7,6,7,92,89,90,1,white,48,1,5,6,80,1,1,5,4,ht,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,9,1,0,0,0,0,2
247,1,13,NA,5,5,4,9,8,0,1,white,52,4,6,5,80,0,1,2,3,lt,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,0.5,5,1,0,0,0,0,0
206,1,NA,NA,3,3,2,28,50,28,1,white,61,3,4,5,80,1,1,4,2,control,trust intro|benevolence|competence|honesty,PCP|PPP|coproduce,1,6,1,0,0,0,0,1
171,1,NA,16,7,7,6,94,94,92,1,white,48,2,4,6,79,1,1,5,4,ht,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,9,1,0,0,0,0,2
288,1,NA,16,3,5,5,80,100,70,0,white,44,2,6,6,80,1,0,4,3,ht,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,0.5,7,1,0,0,0,0,2
192,1,12,NA,5,4,4,75,100,85,1,white,36,1,6,6,80,1,1,4,3,lt,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,1,7,1,0,0,0,0,0
87,1,NA,16,7,6,7,92,94,92,1,white,48,1,3,6,80,1,1,5,5,ht,trust intro|competence|benevolence|honesty,PCP|PPP|coproduce,1,10,1,0,0,0,0,2
140,1,NA,NA,6,3,3,65,100,100,0,white,23,5,2,2,80,1,0,1,4,control,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,0.5,5,1,0,0,0,0,1
160,1,NA,13,5,6,6,76,79,71,0,white,48,2,6,6,80,1,1,4,3,ht,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,7,1,0,0,0,0,2
273,1,13,NA,6,5,5,70,70,85,0,white,55,3,6,5,80,1,1,4,2,lt,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,6,1,0,0,0,0,0
2107,1,NA,NA,4,5,5,20,40,17,1,white,56,2,7,5,80,1,1,2,2,control,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,4,1,0,0,0,0,1
204,1,12,NA,2,1,2,100,100,100,0,hispanic,21,3,1,5,80,-1,0,2,2,lt,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,-0.5,4,0,0,1,0,0,0
116,1,NA,NA,3,5,2,40,41,56,0,white,37,3,4,5,80,-1,1,2,2,control,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,0,4,1,0,0,0,0,1
222,1,13,NA,6,5,5,70,100,70,1,white,37,4,6,3,80,0,1,2,1,lt,trust intro|benevolence|competence|honesty,PCP|PPP|coproduce,0.5,3,1,0,0,0,0,0
280,1,12,NA,5,4,4,92,100,71,1,asian,33,2,1,5,80,0,1,5,4,lt,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,0.5,9,0,0,0,1,0,0
154,1,NA,NA,5,3,3,51,100,65,1,white,57,3,5,4,80,1,1,5,5,control,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,10,1,0,0,0,0,1
228,1,NA,NA,5,5,4,78,70,18,1,black,64,2,1,6,80,1,0,4,4,control,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,0.5,8,0,1,0,0,0,1
214,1,12,NA,4,4,3,48,55,48,0,white,31,4,5,5,80,1,1,3,2,lt,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,1,5,1,0,0,0,0,0
330,1,NA,NA,3,3,5,60,60,71,0,white,33,3,5,5,80,1,1,3,2,control,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,1,5,1,0,0,0,0,1
239,1,12,NA,3,3,4,10,100,80,1,white,28,1,4,5,80,1,1,3,1,lt,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,1,4,1,0,0,0,0,0
145,1,NA,15,2,2,1,53,77,79,1,white,27,2,7,4,80,1,1,3,3,ht,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,1,6,1,0,0,0,0,2
274,1,12,NA,2,2,2,20,80,100,0,white,34,4,4,2,80,1,0,3,2,lt,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,0.5,5,1,0,0,0,0,0
176,1,NA,15,4,4,5,22,100,100,0,white,29,1,4,5,80,1,1,3,3,ht,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,6,1,0,0,0,0,2
134,1,NA,NA,5,5,3,80,80,71,1,white,29,2,4,6,80,1,1,4,1,control,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,5,1,0,0,0,0,1
127,1,NA,NA,4,4,2,40,80,80,0,white,27,3,1,2,80,1,1,2,4,control,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,6,1,0,0,0,0,1
126,1,NA,16,5,3,5,61,40,20,0,white,42,5,4,4,80,1,0,1,5,ht,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,0.5,6,1,0,0,0,0,2
196,1,NA,NA,3,3,3,75,100,80,0,white,40,4,5,5,80,-1,0,1,1,control,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,-0.5,2,1,0,0,0,0,1
139,1,NA,NA,5,3,3,0,100,71,0,white,18,4,1,2,80,1,0,1,5,control,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,0.5,6,1,0,0,0,0,1
298,1,12,NA,3,4,3,70,100,40,1,black,34,3,3,3,80,0,1,4,4,lt,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,0.5,8,0,1,0,0,0,0
124,1,12,NA,6,6,5,96,100,79,1,white,37,3,4,4,80,1,1,3,1,lt,trust intro|benevolence|competence|honesty,coproduce|PPP|PCP,1,4,1,0,0,0,0,0
160,1,NA,13,4,4,4,61,60,17,1,white,35,2,4,6,80,1,1,4,4,ht,trust intro|competence|honesty|benevolence,PCP|coproduce|PPP,1,8,1,0,0,0,0,2
191,1,12,NA,2,1,2,10,100,80,1,white,19,2,1,2,80,1,1,5,5,lt,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,1,10,1,0,0,0,0,0
270,1,NA,16,6,6,7,81,81,66,0,black,19,3,2,3,80,1,1,4,5,ht,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,9,0,1,0,0,0,2
205,1,NA,NA,3,5,5,73,83,79,1,white,43,4,5,5,80,1,1,2,1,control,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,3,1,0,0,0,0,1
122,1,NA,NA,2,3,2,50,45,60,0,black,22,3,3,2,80,1,1,1,1,control,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,1,2,0,1,0,0,0,1
149,1,NA,NA,7,2,1,75,100,100,1,asian,25,3,2,2,80,1,1,3,5,control,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,8,0,0,0,1,0,1
204,1,12,NA,5,3,3,82,75,73,1,black,33,2,2,5,80,1,1,4,4,lt,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,8,0,1,0,0,0,0
242,1,NA,NA,5,5,2,0,100,100,0,white,33,2,5,5,80,1,1,4,3,control,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,7,1,0,0,0,0,1
181,1,NA,NA,5,6,5,75,80,25,1,white,45,4,5,3,80,1,0,4,2,control,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,0.5,6,1,0,0,0,0,1
326,1,NA,13,5,5,2,87,83,100,0,white,57,3,7,6,80,1,0,2,3,ht,trust intro|competence|honesty|benevolence,PCP|PPP|coproduce,0.5,5,1,0,0,0,0,2
68,1,15,NA,5,5,5,77,77,78,0,white,31,3,2,3,100,1,1,5,5,lt,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,10,1,0,0,0,0,0
156,1,NA,14,4,4,4,75,82,87,1,black,39,3,1,2,80,1,1,4,4,ht,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,8,0,1,0,0,0,2
113,1,NA,NA,5,5,5,90,95,70,1,white,52,4,4,4,80,1,1,2,1,control,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,1,3,1,0,0,0,0,1
225,1,NA,14,5,4,5,59,75,64,0,white,39,4,6,4,80,-1,-1,2,2,ht,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,-1,4,1,0,0,0,0,2
102,1,NA,16,6,6,6,75,87,78,1,white,41,1,6,6,80,1,1,4,3,ht,trust intro|benevolence|competence|honesty,coproduce|PPP|PCP,1,7,1,0,0,0,0,2
106,1,NA,NA,5,5,4,74,82,52,1,white,38,3,6,6,80,1,0,3,2,control,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,0.5,5,1,0,0,0,0,1
183,1,NA,NA,5,5,5,60,70,30,0,white,52,3,5,5,80,1,1,2,2,control,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,4,1,0,0,0,0,1
220,1,12,NA,5,3,3,100,100,88,0,white,34,3,2,2,80,1,1,3,2,lt,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,5,1,0,0,0,0,0
123,1,NA,NA,6,6,6,51,51,51,1,white,25,2,3,5,80,1,1,4,4,control,trust intro|competence|honesty|benevolence,PCP|PPP|coproduce,1,8,1,0,0,0,0,1
261,1,NA,16,6,6,6,81,72,51,1,other,40,2,4,4,80,1,1,2,3,ht,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,1,5,0,0,0,0,1,2
124,1,NA,NA,5,6,5,35,82,81,1,white,43,2,6,6,80,1,1,4,2,control,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,1,6,1,0,0,0,0,1
196,1,13,NA,2,3,3,68,84,51,0,white,49,3,3,3,80,1,1,4,4,lt,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,1,8,1,0,0,0,0,0
426,1,NA,14,5,5,6,71,67,71,1,white,47,3,2,5,80,1,1,4,3,ht,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,7,1,0,0,0,0,2
117,1,NA,NA,3,3,3,60,80,90,0,black,28,3,1,2,80,1,1,5,5,control,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,10,0,1,0,0,0,1
474,1,NA,16,5,6,6,93,85,100,0,black,65,1,6,6,80,1,1,4,3,ht,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,7,0,1,0,0,0,2
118,1,NA,16,3,3,3,44,70,65,0,white,40,1,3,6,80,1,1,2,2,ht,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,1,4,1,0,0,0,0,2
186,1,12,NA,4,3,3,0,100,84,1,white,37,1,2,4,80,1,1,4,4,lt,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,1,8,1,0,0,0,0,0
131,1,NA,15,5,6,5,81,72,61,1,white,42,3,4,6,80,1,1,5,2,ht,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,1,7,1,0,0,0,0,2
161,1,12,NA,4,5,2,80,90,95,0,white,34,2,3,3,80,1,1,4,5,lt,trust intro|benevolence|competence|honesty,PCP|PPP|coproduce,1,9,1,0,0,0,0,0
114,1,12,NA,7,4,2,0,100,30,0,white,27,3,3,5,90,1,1,3,1,lt,trust intro|competence|honesty|benevolence,PPP|coproduce|PCP,1,4,1,0,0,0,0,0
102,1,NA,NA,5,6,6,81,89,81,1,white,24,2,2,5,80,0,1,1,1,control,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,0.5,2,1,0,0,0,0,1
248,1,NA,NA,6,5,4,80,80,55,1,white,44,4,4,4,80,-1,0,1,2,control,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,-0.5,3,1,0,0,0,0,1
649,1,NA,15,7,6,6,81,86,100,0,black,32,1,4,3,80,1,1,2,1,ht,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,3,0,1,0,0,0,2
265,1,NA,NA,5,6,5,76,66,60,1,white,61,4,6,7,80,1,0,4,3,control,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,0.5,7,1,0,0,0,0,1
143,1,13,NA,6,5,5,17,71,40,0,white,23,2,5,5,80,1,1,4,4,lt,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,1,8,1,0,0,0,0,0
754,1,NA,NA,6,5,6,84,73,66,1,white,58,3,3,5,80,1,0,4,4,control,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,0.5,8,1,0,0,0,0,1
217,1,NA,NA,5,2,1,70,100,82,1,hispanic,30,2,2,2,80,1,1,4,4,control,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,1,8,0,0,1,0,0,1
172,1,16,NA,6,6,7,87,100,91,0,black,47,1,4,5,80,-1,1,4,5,lt,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,0,9,0,1,0,0,0,0
260,1,NA,NA,6,5,3,35,90,45,1,black,23,2,1,5,80,1,1,4,4,control,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,8,0,1,0,0,0,1
342,1,NA,NA,5,4,4,80,100,100,1,asian,50,3,7,5,80,1,1,2,1,control,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,3,0,0,0,1,0,1
230,1,NA,16,5,5,5,26,100,92,0,other,45,3,7,5,80,1,1,3,3,ht,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,6,0,0,0,0,1,2
208,1,12,NA,5,4,1,24,53,30,1,white,37,3,5,5,80,1,0,2,2,lt,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,0.5,4,1,0,0,0,0,0
263,1,12,NA,5,4,5,30,82,72,1,black,26,2,7,5,80,1,1,2,3,lt,trust intro|competence|honesty|benevolence,PPP|coproduce|PCP,1,5,0,1,0,0,0,0
283,1,15,NA,7,6,6,81,85,69,0,black,32,5,4,5,80,1,1,5,5,lt,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,10,0,1,0,0,0,0
262,1,12,NA,5,3,4,9,100,82,0,white,37,4,6,5,80,0,0,1,4,lt,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,0,5,1,0,0,0,0,0
213,1,NA,16,7,4,1,72,100,100,1,hispanic,40,3,6,3,80,1,1,5,5,ht,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,1,10,0,0,1,0,0,2
227,1,NA,16,7,6,6,57,91,58,0,white,60,3,4,4,80,1,1,4,5,ht,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,1,9,1,0,0,0,0,2
315,1,NA,15,6,6,6,1,95,75,1,white,37,3,2,4,80,1,1,5,2,ht,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,7,1,0,0,0,0,2
178,1,NA,15,5,6,5,65,65,65,0,white,27,1,5,2,80,1,1,4,3,ht,trust intro|competence|honesty|benevolence,PCP|PPP|coproduce,1,7,1,0,0,0,0,2
272,1,12,NA,5,5,4,95,100,80,1,white,69,4,2,5,80,1,0,2,1,lt,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,0.5,3,1,0,0,0,0,0
174,1,NA,NA,1,1,1,71,100,71,1,white,65,3,4,5,80,0,1,1,5,control,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,0.5,6,1,0,0,0,0,1
226,1,NA,15,5,5,4,96,95,88,1,black,25,2,5,5,80,1,1,5,4,ht,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,1,9,0,1,0,0,0,2
100,1,NA,NA,2,2,1,63,69,64,0,white,26,4,2,2,80,-1,-1,1,1,control,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,-1,2,1,0,0,0,0,1
289,1,12,NA,5,3,3,75,100,100,0,white,64,3,4,3,80,1,1,4,2,lt,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,6,1,0,0,0,0,0
226,1,NA,16,6,6,6,55,100,80,1,white,33,1,1,5,80,1,1,3,5,ht,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,8,1,0,0,0,0,2
728,1,NA,NA,7,6,6,74,72,84,0,black,35,5,4,5,80,1,1,5,5,control,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,1,10,0,1,0,0,0,1
446,1,NA,NA,5,5,4,91,91,92,1,black,44,3,6,6,80,1,1,3,3,control,trust intro|benevolence|competence|honesty,coproduce|PPP|PCP,1,6,0,1,0,0,0,1
75,1,NA,NA,6,5,5,70,71,19,0,white,43,3,5,5,80,1,1,3,1,control,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,1,4,1,0,0,0,0,1
143,1,NA,NA,3,3,3,91,81,81,1,white,57,3,5,2,80,-1,0,1,4,control,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,-0.5,5,1,0,0,0,0,1
108,1,NA,NA,5,3,5,84,81,30,0,white,32,3,6,6,80,1,1,3,4,control,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,1,7,1,0,0,0,0,1
232,1,NA,15,6,6,5,60,85,15,0,white,23,4,7,6,80,1,1,4,5,ht,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,1,9,1,0,0,0,0,2
184,1,NA,NA,5,4,4,40,100,100,0,hispanic,26,3,3,2,80,1,1,5,5,control,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,10,0,0,1,0,0,1
112,1,NA,15,6,6,5,84,91,82,1,white,40,3,2,5,80,1,1,2,4,ht,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,6,1,0,0,0,0,2
