codi,year,spp,postp,treatment_postp,intensity_postp,yrrate,pop_thou,urate
251734,2000.0,17.826427,0.0,0.0,0.0,,2.154,0.9285051
251734,2004.0,11.160059,1.0,0.0,0.0,14.20561,2.366,0.5494506
251749,2000.0,11.764706,0.0,0.0,0.0,,,
251749,2004.0,8.830549,1.0,0.0,0.0,,,
251752,2000.0,27.192982,0.0,0.0,0.0,,,
251752,2004.0,15.267176,1.0,0.0,0.0,,,
251765,2000.0,24.637682,0.0,0.0,0.0,,,
251765,2004.0,18.75,1.0,0.0,0.0,,,
251771,2000.0,23.442137,0.0,0.0,0.0,,,
251771,2004.0,12.5,1.0,0.0,0.0,,,
251790,2000.0,16.541353,0.0,0.0,0.0,,,
251790,2004.0,4.5751634,1.0,0.0,0.0,,,
251804,2000.0,12.820513,0.0,0.0,0.0,,,
251804,2004.0,12.087913,1.0,0.0,0.0,,,
251811,2000.0,20.27972,0.0,0.0,0.0,,,
251811,2004.0,15.337423,1.0,0.0,0.0,,,
251826,2000.0,22.970903,0.0,0.0,0.0,,,
251826,2004.0,15.953307,1.0,0.0,0.0,,,
251832,2000.0,14.556962,0.0,0.0,0.0,,,
251832,2004.0,9.589041,1.0,0.0,0.0,,,
251850,2000.0,11.876485,0.0,0.0,0.0,,,
251850,2004.0,6.2880325,1.0,0.0,0.0,,,
251863,2000.0,23.312883,0.0,0.0,0.0,,,
251863,2004.0,8.8082905,1.0,0.0,0.0,,,
251898,2000.0,16.129032,0.0,0.0,0.0,,,
251898,2004.0,10.817506,1.0,0.0,0.0,,,
251902,2000.0,10.824742,0.0,0.0,0.0,,,
251902,2004.0,6.25,1.0,0.0,0.0,,,
251919,2000.0,23.183392,0.0,0.0,0.0,,,
251919,2004.0,12.861736,1.0,0.0,0.0,,,
251924,2000.0,22.27564,0.0,0.0,0.0,,,
251924,2004.0,14.4427,1.0,0.0,0.0,,,
251930,2000.0,15.340909,0.0,0.0,0.0,,,
251930,2004.0,7.8991594,1.0,0.0,0.0,,,
251945,2000.0,29.846153,0.0,0.0,0.0,,,
251945,2004.0,17.391304,1.0,0.0,0.0,,,
251961,2000.0,19.48052,0.0,0.0,0.0,,,
251961,2004.0,3.2967033,1.0,0.0,0.0,,,
251977,2000.0,16.071428,0.0,0.0,0.0,,,
251977,2004.0,7.377049,1.0,0.0,0.0,,,
252000,2000.0,11.19403,0.0,0.0,0.0,,,
252000,2004.0,8.841463,1.0,0.0,0.0,,,
252017,2000.0,16.25,0.0,0.0,0.0,,,
252017,2004.0,10.344828,1.0,0.0,0.0,,,
252022,2000.0,9.375,0.0,0.0,0.0,,,
252022,2004.0,11.688312,1.0,0.0,0.0,,,
252038,2000.0,21.724268,0.0,0.0,0.0,7.518797,11.296,1.4075779
252038,2004.0,14.980575,1.0,0.0,0.0,8.710382,12.63,1.5756136
252043,2000.0,15.448852,0.0,0.0,0.0,,,
252043,2004.0,9.54033,1.0,0.0,0.0,,,
252056,2000.0,20.178041,0.0,0.0,0.0,,,
252056,2004.0,16.009851,1.0,0.0,0.0,,,
252069,2000.0,9.398497,0.0,0.0,0.0,,,
252069,2004.0,8.098592,1.0,0.0,0.0,,,
252075,2000.0,16.062866,0.0,0.0,0.0,12.16783,7.594,1.8172241
252075,2004.0,9.14699,1.0,0.0,0.0,9.503106,8.895,1.5289489
252081,2000.0,7.142857,0.0,0.0,0.0,,,
252081,2004.0,3.2258065,1.0,0.0,0.0,,,
252094,2000.0,13.622603,0.0,0.0,0.0,,1.865,1.3941019
252094,2004.0,9.172078,1.0,0.0,0.0,13.81733,2.249,1.3783904
252108,2000.0,18.300653,0.0,0.0,0.0,,,
252108,2004.0,14.8,1.0,0.0,0.0,,,
252115,2000.0,25.207756,0.0,0.0,0.0,,,
252115,2004.0,13.888889,1.0,0.0,0.0,,,
252120,2000.0,16.0,0.0,0.0,0.0,,,
252120,2004.0,8.212561,1.0,0.0,0.0,,,
252154,2000.0,14.563107,0.0,0.0,0.0,,,
252154,2004.0,10.729613,1.0,0.0,0.0,,,
252167,2000.0,20.975609,0.0,0.0,0.0,,,
252167,2004.0,14.55399,1.0,0.0,0.0,,,
252173,2000.0,16.37985,0.0,0.0,0.0,11.79426,12.966,1.5579207
252173,2004.0,11.470813,1.0,0.0,0.0,11.85102,15.337,2.282063
252189,2000.0,18.309858,0.0,0.0,0.0,,,
252189,2004.0,11.25,1.0,0.0,0.0,,,
252192,2000.0,15.315315,0.0,0.0,0.0,,,
252192,2004.0,18.487394,1.0,0.0,0.0,,,
252206,2000.0,23.292683,0.0,0.0,0.0,,,
252206,2004.0,16.201717,1.0,0.0,0.0,,,
252213,2000.0,12.987013,0.0,0.0,0.0,,,
252213,2004.0,6.3157897,1.0,0.0,0.0,,,
252228,2000.0,23.076923,0.0,0.0,0.0,,,
252228,2004.0,35.0,1.0,0.0,0.0,,,
252234,2000.0,9.048362,0.0,0.0,0.0,,,
252234,2004.0,5.064935,1.0,0.0,0.0,,,
252249,2000.0,16.793894,0.0,0.0,0.0,,,
252249,2004.0,8.208955,1.0,0.0,0.0,,,
252252,2000.0,17.171717,0.0,0.0,0.0,,,
252252,2004.0,11.451942,1.0,0.0,0.0,,,
252265,2000.0,18.461538,0.0,0.0,0.0,,,
252265,2004.0,13.197969,1.0,0.0,0.0,,,
252271,2000.0,9.234829,0.0,0.0,0.0,,,
252271,2004.0,4.72103,1.0,0.0,0.0,,,
252287,2000.0,17.183098,0.0,0.0,0.0,,,
252287,2004.0,12.149532,1.0,0.0,0.0,,,
252304,2000.0,20.795534,0.0,0.0,0.0,,,
252304,2004.0,16.6334,1.0,0.0,0.0,,,
252311,2000.0,23.376623,0.0,0.0,0.0,,,
252311,2004.0,15.853659,1.0,0.0,0.0,,,
252326,2000.0,21.075455,0.0,0.0,0.0,,,
252326,2004.0,16.736053,1.0,0.0,0.0,,,
252332,2000.0,22.651934,0.0,0.0,0.0,,,
252332,2004.0,14.403293,1.0,0.0,0.0,,,
252347,2000.0,18.037518,0.0,0.0,0.0,3.61516,5.364,2.1252797
252347,2004.0,11.633741,1.0,0.0,0.0,9.530864,5.722,1.4680182
252385,2000.0,18.181818,0.0,0.0,0.0,,,
252385,2004.0,11.538462,1.0,0.0,0.0,,,
252398,2000.0,12.671233,0.0,0.0,0.0,,,
252398,2004.0,5.23416,1.0,0.0,0.0,,,
252402,2000.0,23.831776,0.0,0.0,0.0,,,
252402,2004.0,18.261719,1.0,0.0,0.0,,,
252424,2000.0,20.118343,0.0,0.0,0.0,,,
252424,2004.0,16.586922,1.0,0.0,0.0,,,
252430,2000.0,36.478306,0.0,0.0,0.0,,4.292,0.65237653
252430,2004.0,30.415125,1.0,0.0,0.0,13.00096,5.312,0.3576807
252445,2000.0,15.570934,0.0,0.0,0.0,,,
252445,2004.0,14.556962,1.0,0.0,0.0,,,
252458,2000.0,13.803681,0.0,0.0,0.0,,,
252458,2004.0,9.9706745,1.0,0.0,0.0,,,
252477,2000.0,17.241379,0.0,0.0,0.0,,,
252477,2004.0,13.888889,1.0,0.0,0.0,,,
252483,2000.0,14.793741,0.0,0.0,0.0,,,
252483,2004.0,8.407643,1.0,0.0,0.0,,,
252496,2000.0,29.86111,0.0,0.0,0.0,,,
252496,2004.0,17.391304,1.0,0.0,0.0,,,
252509,2000.0,23.103449,0.0,0.0,0.0,,,
252509,2004.0,15.410959,1.0,0.0,0.0,,,
252516,2000.0,16.04651,0.0,0.0,0.0,,,
252516,2004.0,8.429119,1.0,0.0,0.0,,,
252521,2000.0,26.785715,0.0,0.0,0.0,,,
252521,2004.0,13.782991,1.0,0.0,0.0,,,
252537,2000.0,12.94964,0.0,0.0,0.0,,,
252537,2004.0,9.659091,1.0,0.0,0.0,,,
252542,2000.0,20.353983,0.0,0.0,0.0,,,
252542,2004.0,16.693945,1.0,0.0,0.0,,,
252555,2000.0,16.981133,0.0,0.0,0.0,,,
252555,2004.0,11.990408,1.0,0.0,0.0,,,
259010,2000.0,29.885057,0.0,0.0,0.0,,,
259010,2004.0,10.144928,1.0,0.0,0.0,,,
259025,2000.0,35.268818,0.0,0.0,0.0,,,
259025,2004.0,26.229507,1.0,0.0,0.0,,,
259031,2000.0,11.042945,0.0,0.0,0.0,,,
259031,2004.0,2.739726,1.0,0.0,0.0,,,
259046,2000.0,15.841584,0.0,0.0,0.0,,,
259046,2004.0,4.9180326,1.0,0.0,0.0,,,
259059,2000.0,23.432343,0.0,0.0,0.0,,,
259059,2004.0,20.454546,1.0,0.0,0.0,,,
259062,2000.0,8.163265,0.0,0.0,0.0,,,
259062,2004.0,4.972376,1.0,0.0,0.0,,,
259078,2000.0,26.0,0.0,0.0,0.0,,,
259078,2004.0,13.970589,1.0,0.0,0.0,,,
259084,2000.0,8.290155,0.0,0.0,0.0,,,
259084,2004.0,7.5376883,1.0,0.0,0.0,,,
259097,2000.0,13.92405,0.0,0.0,0.0,,,
259097,2004.0,10.377358,1.0,0.0,0.0,,,
259101,2000.0,6.1728396,0.0,0.0,0.0,,,
259101,2004.0,2.631579,1.0,0.0,0.0,,,
259118,2000.0,13.055555,0.0,0.0,0.0,,,
259118,2004.0,10.576923,1.0,0.0,0.0,,,
259123,2000.0,32.04173,0.0,0.0,0.0,,,
259123,2004.0,24.6594,1.0,0.0,0.0,,,
259139,2000.0,9.803922,0.0,,,,,
259139,2004.0,5.063291,1.0,,,,,
430017,2000.0,15.608465,0.0,0.0,0.0,,,
430017,2004.0,9.533468,1.0,0.0,0.0,,,
430022,2000.0,15.0358,0.0,0.0,0.0,,,
430022,2004.0,13.92405,1.0,0.0,0.0,,,
430038,2000.0,23.170732,0.0,0.0,0.0,,,
430038,2004.0,17.36111,1.0,0.0,0.0,,,
430043,2000.0,28.894081,0.0,0.0,0.0,6.086957,8.268,0.9796807
430043,2004.0,16.305035,1.0,0.0,0.0,7.428571,9.796,1.2045733
430056,2000.0,22.572178,0.0,0.0,0.0,,,
430056,2004.0,13.279933,1.0,0.0,0.0,,,
430069,2000.0,23.960396,0.0,0.0,0.0,,,
430069,2004.0,15.097691,1.0,0.0,0.0,,,
430075,2000.0,19.806763,0.0,0.0,0.0,,,
430075,2004.0,12.184874,1.0,0.0,0.0,,,
430081,2000.0,30.038023,0.0,0.0,0.0,,,
430081,2004.0,22.48996,1.0,0.0,0.0,,,
430094,2000.0,11.439589,0.0,0.0,0.0,,,
430094,2004.0,10.065645,1.0,0.0,0.0,,,
430108,2000.0,20.283018,0.0,0.0,0.0,,,
430108,2004.0,14.049587,1.0,0.0,0.0,,,
430115,2000.0,25.925926,0.0,0.0,0.0,,,
430115,2004.0,15.868263,1.0,0.0,0.0,,,
430120,2000.0,23.148724,0.0,0.0,0.0,,,
430120,2004.0,16.515013,1.0,0.0,0.0,,,
430136,2000.0,26.245848,0.0,0.0,0.0,,5.14,2.0233462
430136,2004.0,17.969997,1.0,0.0,0.0,10.4918,6.906,1.6796988
430141,2000.0,20.065828,0.0,0.0,0.0,7.924891,17.059,1.6882584
430141,2004.0,10.407889,1.0,0.0,0.0,8.75862,19.486,2.0681515
430154,2000.0,12.162162,0.0,0.0,0.0,,,
430154,2004.0,0.0,1.0,0.0,0.0,,,
430167,2000.0,15.062112,0.0,0.0,0.0,,,
430167,2004.0,12.298558,1.0,0.0,0.0,,,
430173,2000.0,5.1546392,0.0,0.0,0.0,,,
430173,2004.0,2.4390244,1.0,0.0,0.0,,,
430189,2000.0,7.648725,0.0,0.0,0.0,,,
430189,2004.0,6.203474,1.0,0.0,0.0,,,
430192,2000.0,19.487179,0.0,0.0,0.0,,,
430192,2004.0,10.4779415,1.0,0.0,0.0,,,
430206,2000.0,20.317461,0.0,0.0,0.0,,,
430206,2004.0,14.068745,1.0,0.0,0.0,,,
430213,2000.0,12.107623,0.0,0.0,0.0,,,
430213,2004.0,7.5757575,1.0,0.0,0.0,,,
430228,2000.0,30.86516,0.0,0.0,0.0,,,
430228,2004.0,23.567802,1.0,0.0,0.0,,,
430234,2000.0,5.803571,0.0,0.0,0.0,,,
430234,2004.0,2.5210085,1.0,0.0,0.0,,,
430249,2000.0,23.927177,0.0,0.0,0.0,,,
430249,2004.0,19.281046,1.0,0.0,0.0,,,
430252,2000.0,19.285715,0.0,0.0,0.0,,,
430252,2004.0,12.543554,1.0,0.0,0.0,,,
430265,2000.0,21.904762,0.0,0.0,0.0,,,
430265,2004.0,9.585121,1.0,0.0,0.0,,,
430271,2000.0,16.949152,0.0,0.0,0.0,,,
430271,2004.0,7.5342464,1.0,0.0,0.0,,,
430287,2000.0,15.145631,0.0,0.0,0.0,,,
430287,2004.0,13.22133,1.0,0.0,0.0,,,
430290,2000.0,11.946902,0.0,0.0,0.0,,,
430290,2004.0,7.142857,1.0,0.0,0.0,,,
430304,2000.0,16.756756,0.0,0.0,0.0,,,
430304,2004.0,13.877551,1.0,0.0,0.0,,,
430311,2000.0,16.13924,0.0,0.0,0.0,,,
430311,2004.0,10.651408,1.0,0.0,0.0,,,
430326,2000.0,18.386492,0.0,0.0,0.0,,,
430326,2004.0,13.114754,1.0,0.0,0.0,,,
430332,2000.0,22.988506,0.0,0.0,0.0,,,
430332,2004.0,13.914657,1.0,0.0,0.0,,,
430347,2000.0,17.647058,0.0,0.0,0.0,,,
430347,2004.0,13.333333,1.0,0.0,0.0,,,
430350,2000.0,26.008968,0.0,0.0,0.0,,,
430350,2004.0,15.6118145,1.0,0.0,0.0,,,
430363,2000.0,16.987179,0.0,0.0,0.0,,,
430363,2004.0,10.440835,1.0,0.0,0.0,,,
430379,2000.0,26.291243,0.0,0.0,0.0,15.84435,13.949,2.337085
430379,2004.0,20.778484,1.0,0.0,0.0,10.43834,21.229,2.1904
430385,2000.0,29.75942,0.0,0.0,0.0,9.637055,21.543,1.9124541
430385,2004.0,22.302738,1.0,0.0,0.0,10.63681,28.429,2.6275985
430398,2000.0,17.142857,0.0,0.0,0.0,,,
430398,2004.0,10.588235,1.0,0.0,0.0,,,
430402,2000.0,15.352697,0.0,0.0,0.0,,,
430402,2004.0,11.724138,1.0,0.0,0.0,,,
430419,2000.0,35.92233,0.0,0.0,0.0,,,
430419,2004.0,29.62963,1.0,0.0,0.0,,,
430424,2000.0,20.950062,0.0,0.0,0.0,,,
430424,2004.0,13.988095,1.0,0.0,0.0,,,
430430,2000.0,21.288013,0.0,0.0,0.0,,,
430430,2004.0,15.407674,1.0,0.0,0.0,,,
430445,2000.0,29.388771,0.0,0.0,0.0,11.56704,5.458,1.6123122
430445,2004.0,22.91071,1.0,0.0,0.0,7.267144,6.055,1.6515276
430458,2000.0,2.7272727,0.0,0.0,0.0,,,
430458,2004.0,5.035971,1.0,0.0,0.0,,,
430461,2000.0,13.114754,0.0,0.0,0.0,,,
430461,2004.0,2.5641026,1.0,0.0,0.0,,,
430477,2000.0,25.816994,0.0,0.0,0.0,24.78873,5.106,2.467685
430477,2004.0,19.109663,1.0,0.0,0.0,11.10512,5.99,3.0550919
430483,2000.0,29.310345,0.0,0.0,0.0,,,
430483,2004.0,21.91582,1.0,0.0,0.0,,,
430496,2000.0,10.054845,0.0,0.0,0.0,,,
430496,2004.0,7.1875,1.0,0.0,0.0,,,
430509,2000.0,28.33517,0.0,0.0,0.0,,,
430509,2004.0,26.170376,1.0,0.0,0.0,,,
430516,2000.0,34.519196,0.0,0.0,0.0,,6.598,2.1673234
430516,2004.0,26.229507,1.0,0.0,0.0,12.15156,10.607,1.9138305
430521,2000.0,16.949152,0.0,0.0,0.0,,,
430521,2004.0,6.5868263,1.0,0.0,0.0,,,
430537,2000.0,14.615385,0.0,0.0,0.0,,,
430537,2004.0,2.5974026,1.0,0.0,0.0,,,
430542,2000.0,13.993872,0.0,0.0,0.0,,,
430542,2004.0,9.151786,1.0,0.0,0.0,,,
430555,2000.0,15.877252,0.0,0.0,0.0,,2.555,1.5655577
430555,2004.0,8.379205,1.0,0.0,0.0,9.141414,2.735,1.535649
430568,2000.0,26.98908,0.0,0.0,0.0,,,
430568,2004.0,13.125,1.0,0.0,0.0,,,
430574,2000.0,15.151515,0.0,0.0,0.0,,,
430574,2004.0,7.6923075,1.0,0.0,0.0,,,
430580,2000.0,5.7471266,0.0,0.0,0.0,,,
430580,2004.0,6.993007,1.0,0.0,0.0,,,
430593,2000.0,13.664597,0.0,0.0,0.0,,,
430593,2004.0,7.729469,1.0,0.0,0.0,,,
430607,2000.0,15.772745,0.0,0.0,0.0,,,
430607,2004.0,10.440751,1.0,0.0,0.0,,,
430614,2000.0,5.0,0.0,0.0,0.0,,,
430614,2004.0,10.810811,1.0,0.0,0.0,,,
430629,2000.0,26.984127,0.0,0.0,0.0,,,
430629,2004.0,13.944223,1.0,0.0,0.0,,,
430635,2000.0,33.910892,0.0,0.0,0.0,,,
430635,2004.0,25.45045,1.0,0.0,0.0,,,
430640,2000.0,25.265251,0.0,0.0,0.0,,2.67,1.9475656
430640,2004.0,17.865297,1.0,0.0,0.0,7.894736,3.062,1.6982365
430653,2000.0,15.697675,0.0,0.0,0.0,,,
430653,2004.0,8.092485,1.0,0.0,0.0,,,
430666,2000.0,17.204302,0.0,0.0,0.0,,,
430666,2004.0,10.784314,1.0,0.0,0.0,,,
430672,2000.0,10.327868,0.0,0.0,0.0,,,
430672,2004.0,8.306709,1.0,0.0,0.0,,,
430688,2000.0,25.8547,0.0,0.0,0.0,,,
430688,2004.0,23.841059,1.0,0.0,0.0,,,
430691,2000.0,24.113476,0.0,0.0,0.0,,,
430691,2004.0,14.189189,1.0,0.0,0.0,,,
430705,2000.0,14.201183,0.0,0.0,0.0,,,
430705,2004.0,12.017167,1.0,0.0,0.0,,,
430712,2000.0,29.06815,0.0,0.0,0.0,,,
430712,2004.0,17.552534,1.0,0.0,0.0,,,
430727,2000.0,48.780487,0.0,0.0,0.0,,,
430727,2004.0,30.0,1.0,0.0,0.0,,,
430733,2000.0,13.846154,0.0,0.0,0.0,,,
430733,2004.0,3.488372,1.0,0.0,0.0,,,
430748,2000.0,10.593221,0.0,0.0,0.0,,,
430748,2004.0,7.3469386,1.0,0.0,0.0,,,
430751,2000.0,5.063291,0.0,0.0,0.0,,,
430751,2004.0,1.1363636,1.0,0.0,0.0,,,
430764,2000.0,10.743802,0.0,0.0,0.0,,,
430764,2004.0,6.1728396,1.0,0.0,0.0,,,
430770,2000.0,27.317074,0.0,0.0,0.0,,,
430770,2004.0,25.339367,1.0,0.0,0.0,,,
430786,2000.0,20.79208,0.0,0.0,0.0,,,
430786,2004.0,8.7378645,1.0,0.0,0.0,,,
430799,2000.0,8.429119,0.0,0.0,0.0,,,
430799,2004.0,3.630363,1.0,0.0,0.0,,,
430803,2000.0,15.789474,0.0,0.0,0.0,,,
430803,2004.0,11.282051,1.0,0.0,0.0,,,
430810,2000.0,9.180327,0.0,0.0,0.0,,,
430810,2004.0,5.99455,1.0,0.0,0.0,,,
430825,2000.0,16.576086,0.0,0.0,0.0,,,
430825,2004.0,10.852714,1.0,0.0,0.0,,,
430831,2000.0,39.805824,0.0,0.0,0.0,,,
430831,2004.0,20.512821,1.0,0.0,0.0,,,
430846,2000.0,12.698413,0.0,0.0,0.0,,,
430846,2004.0,6.5637064,1.0,0.0,0.0,,,
430859,2000.0,19.704433,0.0,0.0,0.0,,,
430859,2004.0,12.077294,1.0,0.0,0.0,,,
430862,2000.0,14.435696,0.0,0.0,0.0,23.66234,6.18,2.10356
430862,2004.0,8.112366,1.0,0.0,0.0,8.447352,6.793,1.9726188
430884,2000.0,21.279213,0.0,0.0,0.0,,,
430884,2004.0,13.919052,1.0,0.0,0.0,,,
430897,2000.0,19.101124,0.0,0.0,0.0,,,
430897,2004.0,15.929204,1.0,0.0,0.0,,,
430901,2000.0,19.117647,0.0,0.0,0.0,,,
430901,2004.0,22.105263,1.0,0.0,0.0,,,
430918,2000.0,19.791666,0.0,0.0,0.0,,,
430918,2004.0,12.0,1.0,0.0,0.0,,,
430923,2000.0,32.245037,0.0,0.0,0.0,6.014418,7.217,1.7874463
430923,2004.0,23.295303,1.0,0.0,0.0,13.11164,9.863,2.3725033
430939,2000.0,18.142235,0.0,0.0,0.0,,4.77,2.4737945
430939,2004.0,11.646459,1.0,0.0,0.0,8.674204,5.167,2.9804528
430944,2000.0,15.802943,0.0,0.0,0.0,,,
430944,2004.0,7.950728,1.0,0.0,0.0,,,
430957,2000.0,24.555735,0.0,0.0,0.0,,,
430957,2004.0,16.266666,1.0,0.0,0.0,,,
430960,2000.0,14.705882,0.0,0.0,0.0,,,
430960,2004.0,7.2727275,1.0,0.0,0.0,,,
430976,2000.0,13.157895,0.0,0.0,0.0,,,
430976,2004.0,8.582089,1.0,0.0,0.0,,,
430982,2000.0,19.371727,0.0,0.0,0.0,,,
430982,2004.0,10.9375,1.0,0.0,0.0,,,
430995,2000.0,10.489511,0.0,0.0,0.0,,,
430995,2004.0,6.9078946,1.0,0.0,0.0,,,
431009,2000.0,25.811823,0.0,0.0,0.0,,,
431009,2004.0,18.673647,1.0,0.0,0.0,,,
431016,2000.0,15.306123,0.0,0.0,0.0,,,
431016,2004.0,10.687023,1.0,0.0,0.0,,,
431021,2000.0,11.403509,0.0,0.0,0.0,,,
431021,2004.0,4.637097,1.0,0.0,0.0,,,
431037,2000.0,25.882353,0.0,0.0,0.0,,,
431037,2004.0,19.320595,1.0,0.0,0.0,,,
431042,2000.0,6.7556953,0.0,0.0,0.0,,,
431042,2004.0,3.118644,1.0,0.0,0.0,,,
431055,2000.0,8.602151,0.0,0.0,0.0,,,
431055,2004.0,2.5,1.0,0.0,0.0,,,
431068,2000.0,24.757282,0.0,0.0,0.0,,,
431068,2004.0,15.710382,1.0,0.0,0.0,,,
431074,2000.0,21.73913,0.0,0.0,0.0,,,
431074,2004.0,7.191781,1.0,0.0,0.0,,,
431080,2000.0,15.617977,0.0,0.0,0.0,,,
431080,2004.0,12.566372,1.0,0.0,0.0,,,
431093,2000.0,30.335365,0.0,0.0,0.0,,,
431093,2004.0,20.711563,1.0,0.0,0.0,,,
431107,2000.0,19.25926,0.0,0.0,0.0,,,
431107,2004.0,15.555555,1.0,0.0,0.0,,,
431114,2000.0,24.629879,0.0,0.0,0.0,,,
431114,2004.0,19.73308,1.0,0.0,0.0,,,
431129,2000.0,2.5510204,0.0,0.0,0.0,,,
431129,2004.0,1.6129032,1.0,0.0,0.0,,,
431135,2000.0,21.73913,0.0,0.0,0.0,,,
431135,2004.0,11.455847,1.0,0.0,0.0,,,
431140,2000.0,9.661836,0.0,0.0,0.0,,,
431140,2004.0,6.2695923,1.0,0.0,0.0,,,
431153,2000.0,10.344828,0.0,0.0,0.0,,,
431153,2004.0,4.5454545,1.0,0.0,0.0,,,
431166,2000.0,10.544218,0.0,0.0,0.0,,,
431166,2004.0,5.223881,1.0,0.0,0.0,,,
431172,2000.0,27.2,0.0,0.0,0.0,,,
431172,2004.0,19.708029,1.0,0.0,0.0,,,
431188,2000.0,11.940298,0.0,0.0,0.0,,,
431188,2004.0,6.976744,1.0,0.0,0.0,,,
431191,2000.0,19.444445,0.0,0.0,0.0,,,
431191,2004.0,17.333334,1.0,0.0,0.0,,,
431205,2000.0,33.742332,0.0,0.0,0.0,,,
431205,2004.0,23.88889,1.0,0.0,0.0,,,
431212,2000.0,11.780105,0.0,0.0,0.0,,,
431212,2004.0,2.7829313,1.0,0.0,0.0,,,
431227,2000.0,17.5,0.0,0.0,0.0,,,
431227,2004.0,7.142857,1.0,0.0,0.0,,,
431233,2000.0,24.505499,0.0,0.0,0.0,11.39243,90.994,2.0715652
431233,2004.0,18.191902,1.0,0.0,0.0,9.495085,103.226,2.927557
431248,2000.0,21.627409,0.0,0.0,0.0,,,
431248,2004.0,15.226337,1.0,0.0,0.0,,,
431251,2000.0,19.74359,0.0,0.0,0.0,,,
431251,2004.0,12.380953,1.0,0.0,0.0,,,
431264,2000.0,10.126582,0.0,0.0,0.0,,,
431264,2004.0,8.888889,1.0,0.0,0.0,,,
431270,2000.0,10.3274555,0.0,0.0,0.0,,,
431270,2004.0,10.714286,1.0,0.0,0.0,,,
431286,2000.0,14.212329,0.0,0.0,0.0,,,
431286,2004.0,7.3959937,1.0,0.0,0.0,,,
431299,2000.0,22.77487,0.0,0.0,0.0,23.36283,5.326,1.2955314
431299,2004.0,14.643188,1.0,0.0,0.0,13.14286,6.03,1.840796
431303,2000.0,15.642458,0.0,0.0,0.0,,,
431303,2004.0,14.0625,1.0,0.0,0.0,,,
431310,2000.0,28.272896,0.0,0.0,0.0,,,
431310,2004.0,23.758013,1.0,0.0,0.0,,5.403,2.1469555
431325,2000.0,10.476191,0.0,0.0,0.0,,,
431325,2004.0,8.208955,1.0,0.0,0.0,,,
431331,2000.0,30.724638,0.0,0.0,0.0,17.77365,6.526,3.616304
431331,2004.0,15.418939,1.0,0.0,0.0,7.111984,7.582,2.7565286
431346,2000.0,23.89937,0.0,0.0,0.0,,,
431346,2004.0,13.397129,1.0,0.0,0.0,,,
431359,2000.0,15.057915,0.0,0.0,0.0,,,
431359,2004.0,6.785714,1.0,0.0,0.0,,,
431362,2000.0,21.53534,0.0,0.0,0.0,10.1845,11.603,1.6892183
431362,2004.0,11.050496,1.0,0.0,0.0,9.327628,13.867,1.817264
431378,2000.0,14.659686,0.0,0.0,0.0,,,
431378,2004.0,13.068182,1.0,0.0,0.0,,,
431384,2000.0,23.511604,0.0,0.0,0.0,,,
431384,2004.0,15.707547,1.0,0.0,0.0,,,
431397,2000.0,14.326444,0.0,0.0,0.0,,,
431397,2004.0,8.9982,1.0,0.0,0.0,,,
431401,2000.0,21.72702,0.0,0.0,0.0,,,
431401,2004.0,16.977077,1.0,0.0,0.0,,,
431418,2000.0,37.037037,0.0,0.0,0.0,,,
431418,2004.0,18.27957,1.0,0.0,0.0,,,
431423,2000.0,25.30949,0.0,0.0,0.0,,,
431423,2004.0,11.033682,1.0,0.0,0.0,,,
431439,2000.0,9.523809,0.0,0.0,0.0,,,
431439,2004.0,6.25,1.0,0.0,0.0,,,
431444,2000.0,19.54023,0.0,0.0,0.0,,,
431444,2004.0,11.756757,1.0,0.0,0.0,,,
431457,2000.0,18.173876,0.0,0.0,0.0,,,
431457,2004.0,11.552346,1.0,0.0,0.0,,,
431460,2000.0,4.1666665,0.0,0.0,0.0,,,
431460,2004.0,16.0,1.0,0.0,0.0,,,
431476,2000.0,27.423168,0.0,0.0,0.0,,,
431476,2004.0,17.11111,1.0,0.0,0.0,,,
431482,2000.0,29.280008,0.0,0.0,0.0,10.60646,116.388,2.7013094
431482,2004.0,21.647306,1.0,0.0,0.0,14.16611,132.55,2.8162956
431495,2000.0,21.416527,0.0,0.0,0.0,,,
431495,2004.0,15.689382,1.0,0.0,0.0,,,
431508,2000.0,22.038836,0.0,0.0,0.0,,,
431508,2004.0,15.542272,1.0,0.0,0.0,,,
431515,2000.0,9.302325,0.0,0.0,0.0,,,
431515,2004.0,4.7619047,1.0,0.0,0.0,,,
431520,2000.0,6.081081,0.0,0.0,0.0,,,
431520,2004.0,5.172414,1.0,0.0,0.0,,,
431536,2000.0,22.940165,0.0,0.0,0.0,17.42668,11.368,2.1991556
431536,2004.0,18.073381,1.0,0.0,0.0,10.58645,14.269,2.4178288
431541,2000.0,17.073172,0.0,0.0,0.0,,,
431541,2004.0,7.894737,1.0,0.0,0.0,,,
431554,2000.0,29.04277,0.0,0.0,0.0,9.827006,30.131,3.1197107
431554,2004.0,14.16442,1.0,0.0,0.0,8.280972,34.555,2.6450586
431567,2000.0,28.024452,0.0,0.0,0.0,16.10879,5.753,1.0429342
431567,2004.0,18.519629,1.0,0.0,0.0,11.65701,6.383,1.096663
431573,2000.0,14.906833,0.0,0.0,0.0,,,
431573,2004.0,12.032085,1.0,0.0,0.0,,,
431589,2000.0,18.333334,0.0,0.0,0.0,,,
