czone,statefip,city,yr,t2,timepwt48,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_popcount,l_no_workers_totcbp,l_shind_manuf_cbp,l_sh_popedu_c,l_sh_popfborn,l_sh_empl_f,l_sh_routine33,l_task_outsource,l_sh_empl,l_sh_empl_mfg,l_sh_empl_mfg_m,l_sh_empl_mfg_f,l_sh_empl_mfg_edu_nc,l_sh_empl_mfg_edu_c,l_sh_empl_mfg_age1634,l_sh_empl_mfg_age3549,l_sh_empl_mfg_age5064,l_sh_empl_nmfg,l_sh_empl_nmfg_m,l_sh_empl_nmfg_f,l_sh_empl_nmfg_edu_nc,l_sh_empl_nmfg_edu_c,l_sh_empl_nmfg_age1634,l_sh_empl_nmfg_age3549,l_sh_empl_nmfg_age5064,l_sh_unempl,l_sh_unempl_m,l_sh_unempl_f,l_sh_unempl_edu_nc,l_sh_unempl_edu_c,l_sh_unempl_age1634,l_sh_unempl_age3549,l_sh_unempl_age5064,l_sh_nilf,l_sh_nilf_m,l_sh_nilf_f,l_sh_nilf_edu_nc,l_sh_nilf_edu_c,l_sh_nilf_age1634,l_sh_nilf_age3549,l_sh_nilf_age5064,l_sh_ssadiswkrs,l_avg_lnwkwage_mfg,l_avg_lnwkwage_nmfg,l_trans_totindiv_pc,l_trans_totmed_pc,l_trans_fedinc_pc,l_trans_othinc_pc,l_trans_unemp_pc,l_trans_taaimp_pc,l_trans_totedu_pc,l_trans_ssaret_pc,l_trans_ssadis_pc,l_avg_hhincsum_pc_pw,l_avg_hhincwage_pc_pw,l_tradeusch_pw,l_tradeotch_pw,d_tradeusch_pw,d_tradeotch_pw_lag,lnchg_popworkage,lnchg_popworkage_edu_c,lnchg_popworkage_edu_nc,lnchg_popworkage_age1634,lnchg_popworkage_age3549,lnchg_popworkage_age5064,d_popcount,d_sh_empl,d_sh_empl_mfg,d_sh_empl_nmfg,d_sh_empl_mfg_m,d_sh_empl_nmfg_m,d_sh_empl_mfg_f,d_sh_empl_nmfg_f,d_sh_empl_mfg_edu_nc,d_sh_empl_nmfg_edu_nc,d_sh_empl_mfg_edu_c,d_sh_empl_nmfg_edu_c,d_sh_empl_mfg_age1634,d_sh_empl_nmfg_age1634,d_sh_empl_mfg_age3549,d_sh_empl_nmfg_age3549,d_sh_empl_mfg_age5064,d_sh_empl_nmfg_age5064,d_sh_empl_edu_c,d_sh_empl_edu_nc,d_sh_unempl,d_sh_unempl_m,d_sh_unempl_f,d_sh_unempl_edu_nc,d_sh_unempl_edu_c,d_sh_unempl_age1634,d_sh_unempl_age3549,d_sh_unempl_age5064,d_sh_nilf,d_sh_nilf_m,d_sh_nilf_f,d_sh_nilf_edu_nc,d_sh_nilf_edu_c,d_sh_nilf_age1634,d_sh_nilf_age3549,d_sh_nilf_age5064,d_sh_ssadiswkrs,d_avg_lnwkwage,d_avg_lnwkwage_c,d_avg_lnwkwage_nc,d_avg_lnwkwage_m,d_avg_lnwkwage_f,d_avg_lnwkwage_c_m,d_avg_lnwkwage_c_f,d_avg_lnwkwage_nc_m,d_avg_lnwkwage_nc_f,d_avg_lnwkwage_mfg,d_avg_lnwkwage_mfg_c,d_avg_lnwkwage_mfg_nc,d_avg_lnwkwage_nmfg,d_avg_lnwkwage_nmfg_c,d_avg_lnwkwage_nmfg_nc,lnchg_no_empl,lnchg_no_empl_mfg,lnchg_no_empl_nmfg,lnchg_no_empl_mfg_edu_nc,lnchg_no_empl_nmfg_edu_nc,lnchg_no_empl_mfg_edu_c,lnchg_no_empl_nmfg_edu_c,lnchg_no_unempl,lnchg_no_nilf,lnchg_no_ssadiswkrs,lnchg_trans_totindiv_pc,lnchg_trans_totmed_pc,lnchg_trans_fedinc_pc,lnchg_trans_othinc_pc,lnchg_trans_unemp_pc,lnchg_trans_taaimp_pc,lnchg_trans_totedu_pc,lnchg_trans_ssaret_pc,lnchg_trans_ssadis_pc,d_trans_totindiv_pc,d_trans_totmed_pc,d_trans_fedinc_pc,d_trans_othinc_pc,d_trans_unemp_pc,d_trans_taaimp_pc,d_trans_totedu_pc,d_trans_ssaret_pc,d_trans_ssadis_pc,relchg_avg_hhincsum_pc_pw,relchg_avg_hhincwage_pc_pw,relchg_avg_hhincbusinv_pc_pw,relchg_avg_hhinctrans_pc_pw,relchg_avg_hhincrest_pc_pw,relchg_med_hhincsum_pc_pw,relchg_med_hhincwage_pc_pw,d_avg_hhincsum_pc_pw,d_avg_hhincwage_pc_pw,d_avg_hhincbusinv_pc_pw,d_avg_hhinctrans_pc_pw,d_avg_hhincrest_pc_pw,d_med_hhincsum_pc_pw,d_med_hhincwage_pc_pw,d_tradex_usch_pw,d_tradex_otch_pw_lag,d_tradeusch_netinput_pw,d_inputotch_pw_lag,d_netimpusch_pw,d_expotch_pw_lag,d_traderes_pw_lag,d_nettradefactor_usch_io,d_tradefactor_otch_lag_io,d_expfactor_otch_lag_io,d_tradeuschlw_pw,d_tradeotchlw_pw_lag,d_tradeuschce_pw,d_tradeotchce_pw_lag,d_tradeusce_pw,d_tradeotce_pw_lag,d_tradeushi_pw,d_tradeothi_pw_lag
402.0,51,undefined,1990,0,0.00036491992,0,0,0,1,0,0,0,0,89934.33581852913,42755.0,61.81967,30.795652,0.75068164,67.40012,34.08648,0.4281306,74.55392,34.21962,39.355774,29.340576,37.89815,25.827354,35.52501,36.55448,29.166094,40.334297,42.72892,38.059547,33.531143,55.855125,39.483273,47.772964,32.54568,2.817547,2.62034,3.004882,3.0584297,2.2679937,4.421994,1.6327891,1.6211019,22.628536,15.29497,29.594994,25.512276,16.049524,20.569725,14.039763,36.66712,3.3101673,6.2153425,6.183465,3306.658,850.17346,171.8517,53.6163,203.62494,2.5075245,49.666996,1332.4276,231.4976,24867.748,18955.156,1.0650644790280461,1.8931755133639552,3.2766714138018473,1.8541934580821757,-1.2806685,22.509508,-13.806057,-20.914057,10.800083,11.551603,1433.694,-5.213314,-9.881962,4.668653,-9.383207,2.5682926,-10.550065,6.6537232,-10.032755,1.715231,-7.0870714,4.6283426,-13.621852,8.095646,-6.5864563,-0.5130172,-8.820984,6.5977664,-2.4587288,-8.317524,0.927406,1.2388278,0.62763506,1.5935073,0.037870742,1.1461656,2.144081,-0.101533994,4.2859035,5.5760875,3.2687068,6.724021,2.420859,4.3800383,4.955393,2.324754,2.8480961,11.254883,5.876684,10.371876,6.152487,16.88714,-0.66957474,16.515255,7.273674,11.256504,11.56497,5.573082,11.147833,11.692524,7.407236,11.468172,-8.529859,-35.358097,9.671918,-44.557728,-8.817261,-9.566378,30.470387,27.173573,16.064453,60.79894,39.8084,62.60216,15.419417,133.56602,18.85221,157.68839,52.59336,27.93299,68.20195,1616.8535,739.78314,28.650671,150.25998,42.244793,9.628519,34.37144,429.36612,226.37407,16.73685,11.281581,22.886654,49.94056,88.39451,13.708051,9.400697,4162.078,2138.4414,1039.0264,297.1372,687.4725,2791.08,1606.0469,3.3482910375657755,1.9300559109916784,3.0503507,0.2214945976713807,3.2041187,0.6648196411768925,0.45315916060362055,3.731116,2.4229297849785896,0.6114195656424688,3.9885647,2.1879323,5.92392,1.873546,2.6472486079725854,0.019352524882132214,6.422720306750054,-2.0115055207965167
402.0,51,undefined,2000,1,0.00032679678,0,0,0,1,0,0,0,0,91368.02977383137,35055.0,47.44295,39.21281,2.8407993,63.503784,33.607903,-0.17095104,69.34061,24.337658,29.972565,18.790512,27.865398,18.740282,21.903156,29.968027,20.34511,45.00295,45.29721,44.713272,35.246372,60.483467,47.57892,47.25995,39.143448,3.7449532,3.8591678,3.632517,4.651937,2.3058643,5.5681596,3.7768703,1.5195678,26.914438,20.871058,32.8637,32.236298,18.470385,24.949764,18.995157,38.99188,6.1582637,6.330992,6.3003902,4923.5117,1589.9567,200.50237,203.87627,245.86972,12.136044,84.03844,1761.7937,457.8717,29029.826,21093.598,4.458255380021065,5.202184703305132,9.941081029296056,3.967141793376032,3.2153044,9.524095,-0.9088664,7.226874,-4.7593565,7.7843623,2047.7229,-3.788752,-11.872351,8.0835905,-10.901581,4.086273,-12.643745,11.945588,-14.581366,7.556992,-7.3135896,7.3027782,-8.757927,3.430077,-17.384092,13.135174,-8.581172,8.31183,-0.0108115375,-7.024374,3.2139869,5.450591,1.0612341,4.2476916,1.834133,7.398612,0.8467558,0.8943189,0.5747761,1.3647144,-0.36307317,2.776678,-1.823319,-2.0707612,3.402161,-0.624976,3.3404694,-1.0995865,-6.01605,-2.4473326,-5.3721156,5.3976603,-8.5233965,0.7123266,-5.908149,-0.35926273,-3.3777099,-3.58854,-6.698064,0.5597387,-4.8629217,3.5460334,-2.3559158,-56.463158,20.134947,-66.076256,19.067482,-36.058693,21.114902,70.42587,5.3350563,49.196777,54.437244,79.41302,67.90406,125.24295,36.929626,77.61997,17.10676,25.216085,57.319992,3262.4348,1688.7476,174.30598,408.6142,103.615005,12.513088,15.272424,485.8761,322.91443,-18.40981,-10.612802,-63.07733,53.78356,-4.5387273,-18.021471,-18.972248,-5344.336,-2238.6216,-3519.0244,479.81332,-66.50164,-4172.324,-3545.9863,10.335838763601139,4.343931750609699,8.936262,0.9917602866802814,9.679431,1.4406134067347207,9.261559275086968,11.841,4.742753842685906,1.4279866357674549,12.612237,4.806002,9.387888,4.0978327,-0.5531927535044215,0.130690830209744,-3.8443870480897124,3.981902885481402
500.0,37,Greensboro NC,1990,0,0.0036667995,0,0,0,1,0,0,0,0,903681.0,409689.0,39.256943,41.53232,1.7985085,70.99349,34.99752,0.32101837,76.93328,26.848343,31.427685,22.536764,31.733013,19.815323,24.55831,31.266945,25.083479,50.08494,51.81427,48.456726,40.51561,63.863003,51.160496,54.76519,40.803265,3.5428874,3.6658547,3.4271107,4.5020185,2.161917,5.1797976,2.5193286,1.6093128,19.523829,13.09219,25.5794,23.249357,14.159759,19.101395,11.448537,32.50394,2.3723123,6.3144064,6.2731805,2878.0737,840.64355,168.36938,63.272156,81.34692,0.24319218,51.58139,1212.8379,168.49069,29302.375,22259.502,0.5496594144302095,0.7217796949199086,2.0505001447139284,1.1078138252530074,14.841993,29.355495,3.3588934,1.6149869,24.702131,25.025972,155266.47,-3.558588,-7.25832,3.6997318,-7.0941358,2.7486086,-7.4750676,4.5850487,-9.114515,3.5294323,-3.5875366,0.7346928,-8.418647,3.0895889,-7.8531637,2.6356518,-5.417715,6.8071575,-2.8528438,-5.5850835,0.38340127,0.0830058,0.66855663,0.22507757,0.87530816,1.0412447,0.30884558,0.110986084,3.1751857,4.2625246,2.2214622,5.3600087,1.9775317,4.287811,4.9086676,-1.5004277,1.1481142,15.707827,15.053749,10.621405,12.465477,19.883633,11.604977,19.806671,7.512474,13.982868,18.603134,17.108488,12.632561,14.875793,15.08255,10.99925,10.106048,-16.676374,21.96881,-30.500067,11.71144,9.382441,30.499357,25.117245,29.910574,54.313694,35.86905,62.82441,9.499049,122.205505,-5.1950464,263.2277,38.56398,16.552534,46.707153,1241.7555,734.9886,16.777739,151.48338,-4.1181145,3.1384904,24.271875,218.32645,100.30512,19.329477,17.454695,23.268826,19.420185,45.03595,15.09445,13.4729805,5663.996,3885.3281,1347.706,100.39618,330.568,3518.6777,2677.3145,2.1230145610463502,1.161620065495031,1.8667439,0.16736157454363265,1.9312376,0.8187269122428567,0.4455244647746884,2.0444279,1.363445446464169,0.6726079343018617,2.5222635,1.1955485,3.9902437,1.1296521,1.9397435375136654,0.02183833645841207,4.455750101582541,-0.6540816265100583
500.0,37,Greensboro NC,2000,1,0.0037875462,0,0,0,1,0,0,0,0,1058947.4698867798,486897.0,29.32662,48.101067,6.5735154,68.10347,34.369312,0.07978745,73.374695,19.590023,24.33355,15.061697,22.618496,16.227787,16.139664,23.413782,19.665764,53.784676,54.562878,53.041775,44.045044,64.597694,54.250084,57.40084,47.610424,3.9262886,3.7488606,4.0956674,4.727096,3.037225,6.2210426,2.8281744,1.7202988,22.699015,17.354715,27.800861,28.609365,16.137291,23.389206,16.357204,31.003513,3.5204265,6.5004377,6.4219384,4119.829,1575.6322,185.14713,214.75555,77.2288,3.3816826,75.853264,1431.1644,268.7958,34966.37,26144.83,1.8959223610176439,1.4484250469129556,4.671787603892876,3.9520253431684047,9.330479,19.11603,-0.096894644,-1.4000885,1.548556,35.413372,97172.414,-3.830978,-7.549233,3.718257,-7.853455,3.1964097,-7.2948327,4.2131457,-9.167234,3.0373037,-5.3745327,2.4352756,-9.028152,2.8022187,-7.5578666,5.782119,-5.780322,4.3546257,-2.9392571,-6.129931,2.426468,2.9371524,1.9375203,3.5439134,1.501812,2.8437483,2.7395809,2.2713404,1.404509,1.7198877,1.1441708,2.58602,1.4374511,3.3821933,-0.9638369,-0.8456452,1.7810473,-2.1424975,-2.8185844,-6.6407747,-5.3687096,1.4140947,-4.5621734,0.56307656,-9.213515,-5.9674125,2.6494434,5.6340356,-5.3531785,-2.5064604,-2.8268268,-5.1236153,4.0115643,-35.579826,16.08164,-47.763798,6.6377363,-18.562695,22.837048,60.686714,15.387762,52.64027,46.960037,62.570667,51.61655,73.958,44.705387,193.06252,49.239727,21.347185,57.0094,2290.5615,1237.0887,115.11303,208.05931,40.538097,13.830959,44.594727,329.52054,188.32283,-11.982695,-9.853358,-34.910355,47.053646,55.251472,-13.733974,-19.361206,-4189.9136,-2576.144,-2492.4602,290.49246,588.1946,-3684.7908,-4365.767,5.0012797119996275,4.3302023673656125,3.957103,0.7942104815191797,4.246985,1.410253550109178,5.155305104306971,4.7213287,4.285848550729978,1.1888281506443734,5.3950844,4.433227,4.7985034,4.022202,0.12671566063763773,0.07017644861167112,-0.0015240271790974346,4.792267670801867
601.0,37,undefined,1990,0,0.00033063622,0,0,0,1,0,0,0,0,81485.13885986805,26291.0,47.761593,38.801243,1.2400911,62.235664,29.136065,-0.07707207,69.47505,21.226612,23.548775,18.928701,26.928902,12.012237,20.088106,24.486666,19.177444,48.24844,53.24207,43.306965,40.143036,61.346024,47.38987,55.849022,39.671444,3.4927235,3.4118817,3.572721,3.857804,2.9027872,4.829295,2.5730596,1.9224048,27.032223,19.797274,34.191616,29.070255,23.738953,27.692732,17.091251,39.228706,2.835503,6.1098275,6.098327,2864.043,897.9149,257.04422,96.23463,85.09545,0.06498357,37.919853,994.4544,192.43338,22549.518,16071.057,1.0345842102593936,1.402594857919603,2.5728526981305695,3.7003944704500213,7.11203,15.38616,1.6260406,-13.988773,18.634472,28.259045,8577.787,1.1491358,-1.3298676,2.4790049,-0.23636967,-0.35741925,-2.5253325,5.214196,-2.6573925,1.435703,1.7240651,2.2644162,-2.1711006,4.3140264,-1.3525814,1.2048721,-0.5560607,1.8445224,3.9884813,-1.2216896,-0.2914615,-0.3506899,-0.22820197,-0.5615663,0.16473216,0.1959458,-0.25508553,-0.15350002,-0.85767806,0.9444773,-2.4606645,1.7832577,-4.153216,-2.3388715,0.40279627,-1.1349648,1.8735774,19.599247,20.574331,16.499662,19.138193,19.824839,19.174051,22.057962,16.793919,15.036154,18.739796,20.615816,15.275431,20.124245,20.410728,17.848444,8.752532,0.64207506,12.122394,-8.763651,5.14004,28.797785,19.010887,-1.6016397,3.8878071,57.83935,52.35886,85.59116,-16.163979,88.8772,0.81506,403.74814,47.769043,33.840595,56.049156,1970.6752,1215.3448,-38.36447,137.82155,0.6964132,3.6185062,23.220081,400.47656,144.62009,25.892384,26.50451,18.943796,28.546211,61.412334,28.00089,27.710241,5838.6074,4259.5547,981.1914,173.59937,424.26093,4945.916,3846.082,2.6616947570792227,3.8183873965204245,2.354653,0.3234796240531068,2.1732602,1.1018562904634877,0.8694351497884196,2.766478,5.077306992604927,1.0789528759899691,4.111902,4.0974717,6.2010717,3.7555385,3.628219122185309,0.055144096704061354,6.2614238992769184,-0.3904779572222752
601.0,37,undefined,2000,1,0.0003221288,0,0,0,1,0,0,0,0,90062.92599704862,29181.0,38.851665,42.061333,4.648801,64.92453,31.030903,-0.33142155,70.62419,19.896744,23.312405,16.403368,24.27151,13.736301,17.917006,23.134085,18.621384,50.727444,52.88465,48.52116,41.57874,63.61044,51.703896,57.053894,41.51597,3.201262,3.0611918,3.3445191,3.2962377,3.0675194,5.025241,2.317974,1.7689047,26.174545,20.74175,31.73095,30.853514,19.585737,25.35386,17.494047,38.093742,4.7090807,6.2972255,6.2995696,4834.7183,2113.2598,218.67976,234.0562,85.79186,3.6834898,61.139935,1394.931,337.05347,28388.125,20330.611,2.707075596271981,4.561294096027211,6.879608543270431,5.081775879995593,0.413439,13.795012,-9.913017,-2.1695344,-6.1251435,11.462489,2544.6973,-3.577437,-10.3073845,6.7299523,-11.098898,5.006092,-9.452068,8.50824,-12.617344,5.7289557,-6.206203,5.1096506,-14.680317,10.31971,-8.995727,3.630817,-5.9271116,7.0844545,-1.0965523,-6.888388,1.6889285,3.4913917,-0.13659628,1.9478847,1.4092504,1.4022375,2.955673,0.8065967,1.8885136,2.6014192,1.080432,4.9405055,-0.31270087,2.9583702,2.4092345,-1.963939,3.0849025,-6.034579,-5.1407814,-11.46623,-12.097426,2.403668,-6.5361433,0.17404556,-18.359526,-3.7711687,-5.8460917,-9.681021,-7.2398863,-6.2629833,-3.1004634,-12.029444,-4.7440066,-63.930267,13.099943,-74.5391,3.2409298,-40.51757,21.610025,45.314167,7.4522166,54.33556,50.854416,61.01796,41.43687,58.330334,10.458841,176.69876,28.225187,41.31656,62.802917,2953.186,1608.6296,105.12409,168.61307,9.309458,12.865312,19.079681,668.33136,265.84753,-11.356413,-12.133508,-30.39599,55.668648,61.013542,-15.946528,-21.963045,-3223.8728,-2466.8164,-1872.599,435.18066,680.36255,-3605.4045,-3893.1082,7.175653719234399,5.416628982962106,6.0640645,0.741791553975507,6.4942584,2.4509128030005254,7.062010832674193,9.048369,6.702910563003255,2.381401117222356,8.788228,6.326888,5.117396,5.1369205,-1.7622127226661837,0.05514476836939757,-2.7531404223941536,6.171522292232348
602.0,51,undefined,1990,0,0.00023671357,0,0,0,1,0,0,0,0,58337.94669684768,16632.0,56.379272,32.68843,1.0558939,60.466503,29.804928,0.0006493088,68.84715,23.57471,27.952702,19.414173,26.287598,17.857876,22.919834,27.472145,19.39474,45.272446,49.71313,41.05233,37.34776,61.972054,44.32545,53.277683,35.97224,4.1511025,4.4342155,3.8820512,4.779241,2.8274326,6.158028,2.8768804,2.2993689,27.001741,17.899952,35.651443,31.585402,17.342644,26.59669,16.373291,42.33365,3.7233267,6.1506042,6.139452,3823.4949,1355.3583,238.74608,75.16405,101.271034,1.1148385,41.690994,1252.8344,236.31578,21585.033,16338.519,1.7264622348946186,3.1994698807146316,4.3025831157713785,4.177617762298919,10.695033,22.043428,4.823193,-6.8371654,17.32678,28.464535,5837.123,-4.9518824,-7.7885256,2.8366418,-7.948613,0.009328127,-7.7533135,5.4787965,-9.1726675,1.5530705,-4.4287963,2.4718761,-6.7085223,5.2005825,-10.271118,1.3215542,-5.8839707,2.371523,-1.9569204,-7.619597,-0.28283298,-0.032993406,-0.5350366,-0.29430652,-0.05308613,-0.002247095,0.13199374,-0.25963485,5.2347183,7.972279,2.8095543,7.913905,2.0100012,1.510185,8.81757,3.7720828,1.8006405,15.137768,9.131193,16.159868,15.364981,14.8592,10.1439,11.100817,16.67409,11.692047,16.014147,8.77533,16.669846,14.767551,9.626722,17.248106,3.2306776,-29.408901,16.772282,-38.09141,8.897457,-6.4587884,25.954638,3.638367,28.414705,50.142906,30.044907,47.55926,-5.0234327,83.75336,10.61109,157.2634,23.834723,22.887411,49.891296,1340.0016,825.369,-11.696995,98.51457,11.336803,4.257931,11.221122,322.20865,152.87978,19.12801,14.773485,15.360824,83.34281,79.04734,13.256255,8.321505,4128.787,2413.7686,593.70386,568.61786,552.6971,2364.0684,1208.4199,4.480193429417761,4.330203282924304,4.001063,0.33400628435811086,4.2091947,1.702450603898189,1.6524601122965217,4.4531045,6.325722178827825,1.7374104423887453,6.4070544,4.6823745,14.025989,4.266099,9.72340571066248,0.0884814324143019,7.779754473753984,-1.4447362835643516
602.0,51,undefined,2000,1,0.0002295355,0,0,0,1,0,0,0,0,64175.06977714598,17710.0,45.067276,36.531605,2.6050735,58.191986,30.328672,-0.81677467,63.89527,15.786184,20.004087,11.66086,17.11493,13.429078,16.211311,17.201025,13.510768,48.10909,49.72246,46.531124,38.900833,64.44393,49.52603,54.599236,38.343765,3.8682694,4.401222,3.3470147,4.4849343,2.7743466,6.1557813,3.0088742,2.0397341,32.23646,25.87223,38.461,39.499306,19.352644,28.106874,25.19086,46.105732,5.5239673,6.3107457,6.2871275,5163.4966,2180.7273,227.04909,173.67862,112.607834,5.37277,52.912117,1575.043,389.19556,25713.82,18752.287,3.2893287434960463,4.376588979569419,9.85759218165096,9.80616929958555,-4.4849653,16.994225,-18.187473,-8.34491,-14.906817,11.718608,-1737.365,-0.95339334,-7.7568064,6.803415,-9.058123,6.2482314,-6.4717674,7.3509684,-7.5500727,7.8670683,-7.3084354,0.23453575,-12.414641,10.457494,-4.7947083,6.1167307,-5.151377,5.771922,-7.0738993,0.31699538,1.0748601,1.1577889,0.9959473,1.2090116,1.2299652,1.8968301,1.634776,-0.11383289,-0.121474266,1.6521003,-1.8751452,-1.5260109,5.8439374,0.060315646,-2.9567947,-0.50671184,3.9062982,-3.2738957,-2.2283962,-7.8822546,-4.508972,-0.72635925,-6.332465,1.0683196,-7.2605267,-7.4900904,2.878121,5.8121,-1.5433176,-4.1008677,-2.2389548,-8.477143,-5.9849257,-64.70332,8.9997425,-70.94786,0.72667885,-51.51734,17.357693,20.905441,-4.8622737,52.962406,54.4739,66.27128,43.161003,129.11844,33.319798,91.459015,33.239574,36.323547,67.48793,3424.2256,1838.8589,114.41103,364.48676,42.25733,6.883938,19.80227,651.42255,335.74435,-4.50937,-6.935448,-19.071043,49.388264,29.840067,-3.8700778,-6.930033,-1159.5312,-1300.5553,-850.33136,617.78876,373.5662,-781.6657,-1090.099,10.305204376916208,10.35770277765273,8.611806,1.030904809650305,9.503982,1.1058893260597051,11.29468251588457,12.25871,12.930442089754973,0.9525443750030501,12.494675,12.293027,8.48806,9.963814,-1.3695318497147064,0.15764408906046473,-4.013658417201782,6.551874418612281
700.0,45,undefined,1990,0,0.0012799399,0,0,0,1,0,0,0,0,315440.5681620687,133592.0,39.775974,34.988693,1.8649111,65.71034,33.341354,-0.014484944,73.19874,27.882257,34.874382,21.394085,30.323019,23.228918,25.65056,32.904427,25.19242,45.316483,46.394398,44.316257,37.682682,59.8704,45.97208,49.18786,38.26208,4.217875,4.103767,4.323759,5.362499,2.0356386,6.3016734,2.730691,2.031312,22.583385,14.627454,29.965899,26.6318,14.8650465,22.075687,15.177022,34.51419,3.1329508,6.347618,6.219043,2888.2837,812.1617,172.16298,49.237083,72.738914,0.26769358,54.63991,1166.4547,216.74326,25802.225,20878.953,0.4577854447291883,0.8522959410525274,0.945886281670405,1.360124655780301,11.2864,29.26513,0.38181937,-4.0985155,19.608345,27.125586,37968.402,-3.3117592,-6.5283136,3.2165587,-6.8748894,0.5911648,-6.311795,5.6771965,-7.4792175,2.6379914,-4.0028453,0.39185286,-6.9541364,4.612631,-7.275471,1.1545658,-5.579372,4.660898,-3.6109924,-4.8412266,-0.05616136,0.31807795,-0.4075408,-0.17253906,0.6574955,-0.2600413,0.8472484,0.04075542,3.3679156,5.965647,1.0421395,5.013767,2.9534981,2.6015475,5.2736564,0.87771714,2.2140155,14.160681,11.926174,10.53381,11.282921,18.8797,10.709667,18.121815,7.941866,12.324619,17.210817,15.2003765,13.380003,13.986397,11.867046,11.010838,6.656522,-15.389011,18.143799,-27.940918,7.1481905,10.352061,29.917496,9.945949,25.187132,64.7418,41.561066,68.625244,7.1573725,145.95963,-0.10706496,149.8556,45.935066,18.876644,62.858177,1488.3203,801.00085,12.774035,162.69023,-0.077836215,0.93029475,31.857565,242.34128,189.63942,19.95008,15.685474,34.31622,28.981426,65.70165,17.548775,11.070022,5147.5645,3274.963,1247.5647,174.46631,450.5703,3768.371,2115.1973,1.0148847119330082,1.4148824099394948,0.7613716,0.13361240762898596,0.75450414,0.8909215347259902,0.5715147050853935,0.7010847,1.7610798974307265,0.7187855504880054,1.4388195,1.4435191,2.5639207,1.3703887,1.6180343428320714,0.010264136754529913,4.137647667289204,-2.6805768113906776
700.0,45,undefined,2000,1,0.0012640408,0,0,0,1,0,0,0,0,353408.9716287255,153847.0,30.595722,41.908474,4.257234,65.075745,34.35744,-0.17918482,69.886986,21.353943,27.999493,15.08229,22.843801,19.226072,18.696424,25.628958,19.613047,48.53304,46.985565,49.993454,40.320675,60.262253,50.58471,50.342422,42.92298,4.1617136,4.4218445,3.9162185,5.18996,2.693134,6.041632,3.5779395,2.0720673,25.951302,20.593102,31.008038,31.645567,17.818544,24.677235,20.450678,35.391907,5.3469667,6.5197263,6.3589067,4376.604,1613.1625,184.93701,211.9273,72.66108,1.1979882,86.497475,1408.7959,406.3827,30949.79,24153.916,1.2814915174268613,1.3829088753362981,3.617880949227492,2.935708249633251,9.273668,26.747313,-4.3718762,1.9723591,0.4717413,30.200523,30372.541,-6.2404447,-8.568943,2.3284981,-9.355296,3.74946,-7.7285104,0.97855926,-10.778359,1.2116305,-5.4360332,0.3315551,-12.203917,1.3062783,-6.621084,5.93549,-5.627824,1.0960912,-5.104478,-9.566729,2.7965276,3.2770257,2.3526847,4.037864,1.7812984,5.6859417,1.3361675,1.2980407,3.4439225,2.3288066,4.397269,5.528863,3.3231716,5.211694,-0.6505698,3.2336924,2.406971,1.6833034,-1.5425001,-1.3286046,0.94127655,2.7919497,-3.8297515,1.8504689,-0.20231518,-4.7426224,8.689063,3.4726686,3.857204,1.4804431,-1.3999939,0.90905595,0.053056084,-37.833584,13.992614,-61.64267,-1.3980614,-4.759371,27.296453,64.347664,21.963682,48.405083,45.701244,57.148785,47.9077,69.177155,52.17046,297.49347,117.70606,22.379854,52.22384,2357.1267,1133.5615,105.264885,188.5975,45.754932,12.021194,158.10118,341.3245,256.21313,-4.7913866,-12.011857,9.089182,72.19044,36.436687,-12.203057,-18.549414,-1482.9241,-2901.3337,443.83023,560.5298,414.04926,-3080.3042,-3936.674,3.9059857615669107,3.32454085070907,2.1005516,0.9096430318738515,2.8428593,2.8373861272952796,2.2541015537805644,2.8935373,2.636492279876822,2.1442920061783832,4.12683,3.4513657,3.8792446,2.9620872,0.2613636494499159,0.026378854165258803,1.1654247295979085,7.757071836862062
