country,honeymoon_1q,honeymoon_2q,honeymoon_3q,preelection_1q,preelection_2q,dismissal_tainted,age,nonpartisan,inflation,gdp,allhouse,govfrac,reelect_last_year,coalition,lagged_approval,approval,lagged_rc,lagged_dism_tainted,lagged_age,lagged_nonpartisan,visibility,qtr
Peru,0,0,0,0,0,0,58.5,0.6,23.73690506,12.30836618,1,0.67681962,0,0,46.392429,46.399288,8,3,57.875,0.510204082,1,1994q2
Peru,0,0,0,0,0,0,57.03125,0.630434783,23.73690506,12.30836618,1,0.67681962,0,0,46.399288,46.400661,8,0,58.5,0.6,1,1994q3
Peru,0,0,0,0,0,0,56.68571429,0.74,23.73690506,12.30836618,1,0.67681962,0,0,46.400661,46.40097,8,0,57.03125,0.630434783,1,1994q4
Peru,0,0,0,0,1,0,57.72727273,0.75,11.12870297,7.411395047,1,0.67681962,0,0,46.40097,46.401039,9,0,56.68571429,0.74,0,1995q1
Peru,0,0,0,1,0,0,57.55882353,0.734693878,11.12870297,7.411395047,1,0.67681962,0,0,46.401039,50.49387,12,0,57.72727273,0.75,1,1995q2
Peru,0,0,0,1,0,0,57.45454545,0.6875,11.12870297,7.411395047,1,0.67681962,0,0,50.49387,47.751419,10,0,57.55882353,0.734693878,1,1995q3
Peru,1,0,0,0,0,0,56,0.666666667,11.12870297,7.411395047,1,0.21789473,0,0,50.49387,47.751419,NA,NA,NA,NA,NA,1995q3
Peru,0,1,0,0,0,0,55.65517241,0.652173913,11.12870297,7.411395047,1,0.21789473,0,0,47.751419,47.86264,9,0,56,0.666666667,1,1995q4
Peru,0,0,1,0,0,2,55.26923077,0.617021277,11.53794241,2.798973079,1,0.21789473,0,1,47.86264,47.909481,11,0,55.65517241,0.652173913,1,1996q1
Peru,0,0,0,0,0,4,52.29411765,0.592592593,11.53794241,2.798973079,1,0.21789473,0,1,47.909481,44.212318,12,2,55.26923077,0.617021277,1,1996q2
Peru,0,0,0,0,0,1,52.22580645,0.595744681,11.53794241,2.798973079,1,0.21789473,0,1,44.212318,41.195648,13,4,52.29411765,0.592592593,1,1996q3
Peru,0,0,0,0,0,1,51.46875,0.625,11.53794241,2.798973079,1,0.21789473,0,1,41.195648,40.937901,12,1,52.22580645,0.595744681,1,1996q4
Peru,0,0,0,0,0,0,52.18181818,0.625,8.56218949,6.476824421,1,0.21789473,0,1,40.937901,38.710789,9,1,51.46875,0.625,1,1997q1
Peru,0,0,0,0,0,1,52.05882353,0.632653061,8.56218949,6.476824421,1,0.21789473,0,1,38.710789,34.440338,0,0,52.18181818,0.625,0,1997q2
Peru,0,0,0,0,0,4,53.09756098,0.648148148,8.56218949,6.476824421,1,0.21789473,0,1,34.440338,28.37114,0,1,52.05882353,0.632653061,0,1997q3
Peru,0,0,0,0,0,1,53.33333333,0.6875,8.56218949,6.476824421,1,0.21789473,0,1,28.37114,37.090431,0,4,53.09756098,0.648148148,0,1997q4
Peru,0,0,0,0,0,0,54.5,0.733333333,7.247821752,-0.391537556,1,0.21789473,0,1,37.090431,37.063702,0,1,53.33333333,0.6875,0,1998q1
Peru,0,0,0,0,0,2,54.65625,0.723404255,7.247821752,-0.391537556,1,0.21789473,0,1,37.063702,36.999352,9,0,54.5,0.733333333,1,1998q2
Peru,0,0,0,0,0,1,53.40625,0.734693878,7.247821752,-0.391537556,1,0.21789473,0,1,36.999352,36.982868,11,2,54.65625,0.723404255,1,1998q3
Peru,0,0,0,0,0,1,53.83870968,0.755102041,7.247821752,-0.391537556,1,0.21789473,0,1,36.982868,36.979031,9,1,53.40625,0.734693878,1,1998q4
Peru,0,0,0,0,0,5,56.82352941,0.683333333,3.469659963,1.494910643,1,0.21789473,0,0,36.979031,36.978149,7,1,53.83870968,0.755102041,0,1999q1
Peru,0,0,0,0,0,1,56.73076923,0.714285714,3.469659963,1.494910643,1,0.21789473,0,0,36.978149,36.97794,0,5,56.82352941,0.683333333,0,1999q2
Peru,0,0,0,0,0,1,56.75,0.705882353,3.469659963,1.494910643,1,0.21789473,0,0,36.97794,36.977901,6,1,56.73076923,0.714285714,1,1999q3
Peru,0,0,0,0,0,5,58.03448276,0.730769231,3.469659963,1.494910643,1,0.21789473,0,0,36.977901,36.97789,2,1,56.75,0.705882353,0,1999q4
Peru,0,0,0,0,1,0,59.33333333,0.733333333,3.757338333,2.694371398,1,0.21789473,0,0,36.97789,36.977879,7,5,58.03448276,0.730769231,1,2000q1
Peru,0,0,0,1,0,0,59.33333333,0.733333333,3.757338333,2.694371398,1,0.21789473,0,0,36.977879,36.977879,8,0,59.33333333,0.733333333,1,2000q2
Peru,0,0,0,1,0,0,59.33333333,0.733333333,3.757338333,2.694371398,1,0.21789473,0,0,36.977879,36.977879,3,0,59.33333333,0.733333333,0,2000q3
Peru,1,0,0,0,1,1,52.75,0.653061224,3.757338333,2.694371398,1,0.21789473,0,0,36.977879,36.977879,NA,NA,NA,NA,NA,2000q3
Peru,0,1,0,1,0,7,51.80952381,0.636363636,3.757338333,2.694371398,1,0.21789473,0,0,36.977879,36.977879,7,1,52.75,0.653061224,1,2000q4
Peru,0,1,0,1,0,7,51.80952381,0.636363636,3.757338333,2.694371398,1,0.21789473,0,0,36.977879,36.977879,7,1,52.75,0.653061224,1,2000q4
Peru,1,0,0,0,1,0,62.43243243,0.62,1.977098785,0.617892326,0,0,0,1,36.977879,40.616131,NA,NA,NA,NA,NA,2001q1
Peru,0,1,0,1,0,0,62.41666667,0.625,1.977098785,0.617892326,0,0,0,1,40.616131,40.720291,6,0,62.43243243,0.62,1,2001q2
Peru,0,0,1,1,0,0,62.41666667,0.625,1.977098785,0.617892326,0,0,0,1,40.720291,39.602829,4,0,62.41666667,0.625,0,2001q3
Peru,1,0,0,0,0,0,54.53333333,0.266666667,1.977098785,0.617892326,0,0,0,1,40.720291,39.602829,NA,NA,NA,NA,NA,2001q3
Peru,0,1,0,0,0,0,54.53333333,0.266666667,1.977098785,0.617892326,0,0,0,1,39.602829,22.37023,8,0,54.53333333,0.266666667,1,2001q4
Peru,0,0,1,0,0,0,53.70833333,0.3125,0.193135004,5.453528938,0,0,0,1,22.37023,16.990021,10,0,54.53333333,0.266666667,1,2002q1
Peru,0,0,0,0,0,1,53.23913043,0.326086957,0.193135004,5.453528938,0,0,0,1,16.990021,8.0036039,5,0,53.70833333,0.3125,1,2002q2
Peru,0,0,0,0,0,5,55.75438596,0.368421053,0.193135004,5.453528938,0,0,0,1,8.0036039,7.6314869,10,1,53.23913043,0.326086957,1,2002q3
Peru,0,0,0,0,0,0,56.25,0.375,0.193135004,5.453528938,0,0,0,1,7.6314869,7.6607699,6,5,55.75438596,0.368421053,1,2002q4
Peru,0,0,0,0,0,1,57.69565217,0.367346939,2.259377534,4.165023137,0,0,0,1,7.6607699,7.915359,5,0,56.25,0.375,0,2003q1
Peru,0,0,0,0,0,2,57.7254902,0.392857143,2.259377534,4.165023137,0,0,0,1,7.915359,5.843111,7,1,57.69565217,0.367346939,1,2003q2
Peru,0,0,0,0,0,2,55.06818182,0.431372549,2.259377534,4.165023137,0,0,0,1,5.843111,10.11077,7,2,57.7254902,0.392857143,1,2003q3
Peru,0,0,0,0,0,3,54.14285714,0.472727273,2.259377534,4.165023137,0,0,0,1,10.11077,6.389389,7,2,55.06818182,0.431372549,1,2003q4
Peru,0,0,0,0,0,3,55.62,0.553571429,3.662473201,4.958203206,0,0,0,0,6.389389,2.902611,6,3,54.14285714,0.472727273,0,2004q1
Peru,0,0,0,0,0,1,55.15909091,0.66,3.662473201,4.958203206,0,0,0,0,2.902611,3.4638841,4,3,55.62,0.553571429,0,2004q2
Peru,0,0,0,0,0,1,55.87804878,0.6,3.662473201,4.958203206,0,0,0,0,3.4638841,12.93291,10,1,55.15909091,0.66,1,2004q3
Peru,0,0,0,0,0,0,55.675,0.551020408,3.662473201,4.958203206,0,0,0,0,12.93291,6.0088129,8,1,55.87804878,0.6,1,2004q4
Peru,0,0,0,0,0,3,54.575,0.566037736,1.616301939,6.285060325,0,0,0,0,6.0088129,4.840209,3,0,55.675,0.551020408,0,2005q1
Peru,0,0,0,0,0,0,53.69230769,0.5625,1.616301939,6.285060325,0,0,0,0,4.840209,4.5330682,7,3,54.575,0.566037736,1,2005q2
Peru,0,0,0,0,0,4,53.22916667,0.517857143,1.616301939,6.285060325,0,0,0,0,4.5330682,6.2840161,5,0,53.69230769,0.5625,0,2005q3
Peru,0,0,0,0,0,0,52.44186047,0.489795918,1.616301939,6.285060325,0,0,0,0,6.2840161,6.1854601,6,4,53.22916667,0.517857143,0,2005q4
Peru,0,0,0,0,1,0,53.64285714,0.5,2.002258012,7.528899044,0,0,0,1,6.1854601,9.436409,1,0,52.44186047,0.489795918,0,2006q1
Peru,0,0,0,1,0,0,53.64285714,0.5,2.002258012,7.528899044,0,0,0,1,9.436409,16.96874,3,0,53.64285714,0.5,0,2006q2
Peru,0,0,0,1,0,0,53.64285714,0.5,2.002258012,7.528899044,0,0,0,1,16.96874,31.604139,2,0,53.64285714,0.5,0,2006q3
Peru,1,0,0,0,0,0,52.5625,0.375,2.002258012,7.528899044,0,0,0,1,16.96874,31.604139,NA,NA,NA,NA,NA,2006q3
Peru,0,1,0,0,0,0,52.5625,0.375,2.002258012,7.528899044,0,0,0,1,31.604139,32.800449,5,0,52.5625,0.375,0,2006q4
Peru,0,0,1,0,0,1,54.08163265,0.346938776,1.779986447,8.518387769,0,0,0,1,32.800449,32.60495,5,0,52.5625,0.375,0,2007q1
Peru,0,0,0,0,0,0,54.63265306,0.346938776,1.779986447,8.518387769,0,0,0,1,32.60495,28.21884,9,1,54.08163265,0.346938776,1,2007q2
Peru,0,0,0,0,0,0,54.5625,0.375,1.779986447,8.518387769,0,0,0,1,28.21884,29.033649,13,0,54.63265306,0.346938776,1,2007q3
Peru,0,0,0,0,0,3,54.7037037,0.37037037,1.779986447,8.518387769,0,0,0,1,29.033649,24.54434,12,0,54.5625,0.375,1,2007q4
Peru,0,0,0,0,0,0,55.125,0.375,5.785875982,9.126568301,0,0,0,1,24.54434,19.869881,7,3,54.7037037,0.37037037,0,2008q1
Peru,0,0,0,0,0,0,55.64,0.4,5.785875982,9.126568301,0,0,0,1,19.869881,19.33606,8,0,55.125,0.375,0,2008q2
Peru,0,0,0,0,0,1,56.48076923,0.423076923,5.785875982,9.126568301,0,0,0,1,19.33606,13.22543,8,0,55.64,0.4,1,2008q3
Peru,0,0,0,0,0,5,54.93103448,0.459016393,5.785875982,9.126568301,0,0,0,1,13.22543,18.366739,6,1,56.48076923,0.423076923,1,2008q4
Peru,0,0,0,0,0,2,54.98,0.471698113,2.936231536,1.095823659,0,0,0,1,18.366739,18.938931,12,5,54.93103448,0.459016393,1,2009q1
Peru,0,0,0,0,0,0,54.48979592,0.480769231,2.936231536,1.095823659,0,0,0,1,18.938931,17.41655,10,2,54.98,0.471698113,1,2009q2
Peru,0,0,0,0,0,4,52.22807018,0.475409836,2.936231536,1.095823659,0,0,0,1,17.41655,20.81176,11,0,54.48979592,0.480769231,1,2009q3
Peru,0,0,0,0,0,0,52.56521739,0.433962264,2.936231536,1.095823659,0,0,0,1,20.81176,18.81069,10,4,52.22807018,0.475409836,1,2009q4
Peru,0,0,0,0,0,1,54.39534884,0.403846154,1.528320597,8.332459107,0,0,0,1,18.81069,17.79332,2,0,52.56521739,0.433962264,0,2010q1
Peru,0,0,0,0,0,0,55.28571429,0.411764706,1.528320597,8.332459107,0,0,0,1,17.79332,17.143641,7,1,54.39534884,0.403846154,0,2010q2
Peru,0,0,0,0,0,2,55.7254902,0.426229508,1.528320597,8.332459107,0,0,0,1,17.143641,19.76222,6,0,55.28571429,0.411764706,0,2010q3
Peru,0,0,0,0,0,0,58.41304348,0.472727273,1.528320597,8.332459107,0,0,0,1,19.76222,20.049379,5,2,55.7254902,0.426229508,0,2010q4
Peru,0,0,0,0,1,1,59.65217391,0.482142857,3.369310953,6.327192402,0,0,0,1,20.049379,17.3489,5,0,58.41304348,0.472727273,1,2011q1
Peru,0,0,0,1,0,0,60.37777778,0.464285714,3.369310953,6.327192402,0,0,0,1,17.3489,20.622601,11,1,59.65217391,0.482142857,0,2011q2
Peru,0,0,0,1,0,0,60.73333333,0.444444444,3.369310953,6.327192402,0,0,0,1,20.622601,34.420891,12,0,60.37777778,0.464285714,0,2011q3
Peru,1,0,0,0,0,0,57.11111111,0.722222222,3.369310953,6.327192402,0,0,0,1,20.622601,34.420891,NA,NA,NA,NA,NA,2011q3
Peru,0,1,0,0,0,1,55.72727273,0.75,3.369310953,6.327192402,0,0,0,1,34.420891,36.031078,12,0,57.11111111,0.722222222,1,2011q4
Peru,0,0,1,0,0,0,52.11764706,0.894736842,3.611212949,6.139724706,0,0,0,1,36.031078,34.335178,11,1,55.72727273,0.75,0,2012q1
Peru,0,0,0,0,0,1,52.36363636,0.883333333,3.611212949,6.139724706,0,0,0,1,34.335178,31.78796,6,0,52.11764706,0.894736842,0,2012q2
Peru,0,0,0,0,0,2,52.35,0.936507937,3.611212949,6.139724706,0,0,0,1,31.78796,27.738939,13,1,52.36363636,0.883333333,1,2012q3
Peru,0,0,0,0,0,0,52.12727273,0.948275862,3.611212949,6.139724706,0,0,0,1,27.738939,28.47946,10,2,52.35,0.936507937,1,2012q4
Peru,0,0,0,0,0,0,53.94444444,0.947368421,2.767896661,5.852518211,0,0,0,1,28.47946,33.594681,4,0,52.12727273,0.948275862,0,2013q1
Peru,0,0,0,0,0,1,53.73214286,0.949152542,2.767896661,5.852518211,0,0,0,1,33.594681,31.261209,7,0,53.94444444,0.947368421,0,2013q2
Peru,0,0,0,0,0,1,53.05263158,0.95,2.767896661,5.852518211,0,0,0,1,31.261209,21.406771,12,1,53.73214286,0.949152542,1,2013q3
Peru,0,0,0,0,0,2,53.75925926,0.949152542,2.767896661,5.852518211,0,0,0,1,21.406771,17.849581,8,1,53.05263158,0.95,0,2013q4
Peru,0,0,0,0,0,1,53.01818182,0.907692308,3.411945798,2.382157372,0,0,0,1,17.849581,18.73797,12,2,53.75925926,0.949152542,1,2014q1
Peru,0,0,0,0,0,3,51.89361702,0.9,3.411945798,2.382157372,0,0,0,1,18.73797,14.83823,8,1,53.01818182,0.907692308,0,2014q2
Peru,0,0,0,0,0,1,51.58333333,0.833333333,3.411945798,2.382157372,0,0,0,1,14.83823,16.60368,11,3,51.89361702,0.9,1,2014q3
Peru,0,0,0,0,0,1,51.58695652,0.844827586,3.411945798,2.382157372,0,0,0,1,16.60368,17.39282,14,1,51.58333333,0.833333333,1,2014q4
Peru,0,0,0,0,0,4,52.35294118,0.85483871,3.398091947,3.252244772,0,0,0,1,17.39282,16.04056,4,1,51.58695652,0.844827586,0,2015q1
Peru,0,0,0,0,0,2,52.25,0.967213115,3.398091947,3.252244772,0,0,0,1,16.04056,13.52357,13,4,52.35294118,0.85483871,1,2015q2
Peru,0,0,0,0,0,0,52.0625,1,3.398091947,3.252244772,0,0,0,1,13.52357,10.58727,12,2,52.25,0.967213115,1,2015q3
Peru,0,0,0,0,0,2,52.29787234,1,3.398091947,3.252244772,0,0,0,1,10.58727,8.880662,6,0,52.0625,1,0,2015q4
Peru,0,0,0,0,1,0,53.4,1,3.557176636,3.953318715,0,0,0,1,8.880662,9.530467,9,2,52.29787234,1,1,2016q1
Peru,0,0,0,1,0,0,53.4,1,3.557176636,3.953318715,0,0,0,1,9.530467,10.11071,10,0,53.4,1,0,2016q2
Peru,0,0,0,1,0,0,53.4,1,3.557176636,3.953318715,0,0,0,1,10.11071,36.558762,7,0,53.4,1,0,2016q3
Peru,1,0,0,0,0,0,56.29411765,0.736842105,3.557176636,3.953318715,0,0,0,0,10.11071,36.558762,NA,NA,NA,NA,NA,2016q3
Peru,0,1,0,0,0,0,56.32075472,0.762711864,3.557176636,3.953318715,0,0,0,0,36.558762,33.649639,13,0,56.29411765,0.736842105,1,2016q4
Peru,0,0,1,0,0,0,57.11764706,0.789473684,2.994900458,2.518835442,0,0,0,0,33.649639,24.82877,10,0,56.32075472,0.762711864,0,2017q1
Peru,0,0,0,0,0,2,57,0.783333333,2.994900458,2.518835442,0,0,0,0,24.82877,30.08091,15,0,57.11764706,0.789473684,0,2017q2
Peru,0,0,0,0,0,4,56.20967742,0.787878788,2.994900458,2.518835442,0,0,0,0,30.08091,19.73774,16,2,57,0.783333333,1,2017q3
Peru,0,0,0,0,1,1,59.92727273,0.74137931,2.994900458,2.518835442,0,0,0,0,19.73774,16.751961,9,4,56.20967742,0.787878788,0,2017q4
Peru,0,0,0,1,0,2,58.10169492,0.692307692,1.50915423,3.969351341,0,0,0,0,16.751961,11.84479,6,1,59.92727273,0.74137931,0,2018q1
Peru,0,0,0,1,0,2,58.10169492,0.692307692,1.50915423,3.969351341,0,0,0,0,16.751961,11.84479,6,1,59.92727273,0.74137931,0,2018q1
Peru,1,0,0,0,0,2,56.71621622,0.789473684,1.50915423,3.969351341,NA,NA,0,0,11.84479,32.502739,NA,NA,NA,NA,NA,2018q2
Peru,0,1,0,0,0,1,56.70689655,0.827586207,1.50915423,3.969351341,NA,NA,0,0,32.502739,27.46847,13,2,56.71621622,0.789473684,0,2018q3
Peru,0,0,1,0,0,1,56.49122807,0.842105263,1.50915423,3.969351341,NA,NA,0,0,27.46847,36.036411,20,1,56.70689655,0.827586207,0,2018q4
Peru,0,0,0,0,0,4,56.921875,0.828125,2.252121914,2.240631769,NA,NA,0,0,36.036411,36.171051,10,1,56.49122807,0.842105263,0,2019q1
Peru,0,0,0,0,0,1,53.21428571,0.875,2.252121914,2.240631769,NA,NA,0,0,36.171051,NA,6,4,56.921875,0.828125,0,2019q2
Peru,0,0,0,0,0,4,52.83636364,0.890909091,2.252121914,2.240631769,NA,NA,0,0,NA,NA,10,1,53.21428571,0.875,0,2019q3
Peru,0,0,0,0,0,2,53.87301587,0.873015873,2.252121914,2.240631769,NA,NA,0,0,NA,NA,6,4,52.83636364,0.890909091,0,2019q4
Peru,0,0,0,0,0,3,54.76666667,0.887096774,2.002412058,-10.86964078,NA,NA,NA,0,NA,NA,10,2,53.87301587,0.873015873,0,2020q1
Peru,0,0,0,0,0,1,54.31481481,0.847457627,2.002412058,-10.86964078,NA,NA,NA,0,NA,NA,11,3,54.76666667,0.887096774,0,2020q2
Peru,0,0,0,0,1,5,52.78125,0.947368421,2.002412058,-10.86964078,NA,NA,NA,0,NA,NA,3,1,54.31481481,0.847457627,0,2020q3
Peru,0,0,0,1,0,6,53,1,2.002412058,-10.86964078,NA,NA,NA,0,NA,NA,11,5,52.78125,0.947368421,0,2020q4
Peru,0,0,0,1,0,6,53,1,2.002412058,-10.86964078,NA,NA,NA,0,NA,NA,11,5,52.78125,0.947368421,0,2020q4
Peru,1,0,0,1,0,0,64.84615385,0.947368421,2.002412058,-10.86964078,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2020q4
Peru,1,0,0,0,1,1,56.70212766,0.966101695,4.271663815,13.41753029,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2021q1
Peru,0,1,0,1,0,0,56.73333333,0.947368421,4.271663815,13.41753029,NA,NA,NA,0,NA,NA,5,1,56.70212766,0.966101695,0,2021q2
Peru,0,0,1,1,0,0,56.73333333,0.947368421,4.271663815,13.41753029,NA,NA,NA,0,NA,NA,10,0,56.73333333,0.947368421,0,2021q3
Uruguay,1,0,0,0,0,0,59.375,0,72.22256443,1.466536029,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1985q1
Uruguay,0,1,0,0,0,0,59.375,0,72.22256443,1.466536029,0,0,0,1,NA,NA,0,0,59.375,0,0,1985q2
Uruguay,0,0,1,0,0,0,59.375,0,72.22256443,1.466536029,0,0,0,1,NA,NA,3,0,59.375,0,1,1985q3
Uruguay,0,0,0,0,0,0,59.375,0,72.22256443,1.466536029,0,0,0,1,NA,NA,4,0,59.375,0,1,1985q4
Uruguay,0,0,0,0,0,0,60.375,0,76.38063641,8.809808295,0,0,0,1,NA,NA,5,0,59.375,0,1,1986q1
Uruguay,0,0,0,0,0,1,58.84615385,0,76.38063641,8.809808295,0,0,0,1,NA,NA,2,0,60.375,0,0,1986q2
Uruguay,0,0,0,0,0,0,58.375,0,76.38063641,8.809808295,0,0,0,1,NA,NA,4,1,58.84615385,0,0,1986q3
Uruguay,0,0,0,0,0,0,58.375,0,76.38063641,8.809808295,0,0,0,1,NA,NA,2,0,58.375,0,0,1986q4
Uruguay,0,0,0,0,0,0,59.375,0,63.56666243,7.993137205,0,0,0,1,NA,NA,5,0,58.375,0,1,1987q1
Uruguay,0,0,0,0,0,0,59.77777778,0,63.56666243,7.993137205,0,0,0,1,NA,NA,7,0,59.375,0,1,1987q2
Uruguay,0,0,0,0,0,0,59.77777778,0,63.56666243,7.993137205,0,0,0,1,NA,NA,4,0,59.77777778,0,1,1987q3
Uruguay,0,0,0,0,0,0,58.71428571,0.058823529,63.56666243,7.993137205,0,0,0,1,NA,47.454578,2,0,59.77777778,0,0,1987q4
Uruguay,0,0,0,0,0,1,57.32142857,0.088235294,62.19195646,1.480937462,0,0,0,1,47.454578,45.047989,2,0,58.71428571,0.058823529,0,1988q1
Uruguay,0,0,0,0,0,0,57.11111111,0.090909091,62.19195646,1.480937462,0,0,0,1,45.047989,42.634159,1,1,57.32142857,0.088235294,0,1988q2
Uruguay,0,0,0,0,0,0,57.11111111,0.090909091,62.19195646,1.480937462,0,0,0,1,42.634159,40.23481,1,0,57.11111111,0.090909091,0,1988q3
Uruguay,0,0,0,0,0,0,57.11111111,0.090909091,62.19195646,1.480937462,0,0,0,1,40.23481,39.43261,2,0,57.11111111,0.090909091,1,1988q4
Uruguay,0,0,0,0,0,0,58.11111111,0.090909091,80.44743673,1.103901024,0,0,0,1,39.43261,39.231461,1,0,57.11111111,0.090909091,0,1989q1
Uruguay,0,0,0,0,0,1,57.82142857,0.088235294,80.44743673,1.103901024,0,0,0,1,39.231461,39.231461,0,0,58.11111111,0.090909091,0,1989q2
Uruguay,0,0,0,0,1,1,58.15384615,0.085714286,80.44743673,1.103901024,0,0,0,1,39.231461,39.231461,1,1,57.82142857,0.088235294,0,1989q3
Uruguay,0,0,0,1,0,0,56.75,0.088235294,80.44743673,1.103901024,0,0,0,1,39.231461,39.231461,2,1,58.15384615,0.085714286,0,1989q4
Uruguay,0,0,0,1,0,3,57.6,0.074074074,112.5259056,0.297348379,0,0,0,1,39.231461,39.231461,1,0,56.75,0.088235294,0,1990q1
Uruguay,1,0,0,0,0,0,55.77777778,0,112.5259056,0.297348379,0,0.49872124,0,1,39.231461,39.231461,NA,NA,NA,NA,NA,1990q1
Uruguay,0,1,0,0,0,0,55.77777778,0,112.5259056,0.297348379,0,0.49872124,0,1,39.231461,39.031509,0,0,55.77777778,0,0,1990q2
Uruguay,0,0,1,0,0,0,55.77777778,0,112.5259056,0.297348379,0,0.49872124,0,1,39.031509,36.996311,1,0,55.77777778,0,0,1990q3
Uruguay,0,0,0,0,0,0,55.77777778,0,112.5259056,0.297348379,0,0.49872124,0,1,36.996311,31.410641,1,0,55.77777778,0,0,1990q4
Uruguay,0,0,0,0,0,0,56.77777778,0,101.9716832,3.538808505,0,0.49872124,0,1,31.410641,32.61755,1,0,55.77777778,0,0,1991q1
Uruguay,0,0,0,0,0,0,56.77777778,0,101.9716832,3.538808505,0,0.49872124,0,1,32.61755,32.61755,5,0,56.77777778,0,1,1991q2
Uruguay,0,0,0,0,0,1,55.5,0,101.9716832,3.538808505,0,0.49872124,0,1,32.61755,33.81723,4,0,56.77777778,0,1,1991q3
Uruguay,0,0,0,0,0,0,54.55555556,0,101.9716832,3.538808505,0,0.49872124,0,1,33.81723,31.410641,0,1,55.5,0,0,1991q4
Uruguay,0,0,0,0,0,3,53.66666667,0,68.45919384,7.931588414,0,0.49872124,0,1,31.410641,31.008329,2,0,54.55555556,0,1,1992q1
Uruguay,0,0,0,0,0,0,52.6,0,68.45919384,7.931588414,0,0.49872124,0,1,31.008329,30.60844,1,3,53.66666667,0,0,1992q2
Uruguay,0,0,0,0,0,0,52.60606061,0,68.45919384,7.931588414,0,0.49872124,0,1,30.60844,29.00404,3,0,52.6,0,0,1992q3
Uruguay,0,0,0,0,0,0,52.18181818,0,68.45919384,7.931588414,0,0.49872124,0,1,29.00404,31.410641,3,0,52.60606061,0,0,1992q4
Uruguay,0,0,0,0,0,0,51.45945946,0,54.10079244,2.657546107,0,0.49872124,0,1,31.410641,34.619431,3,0,52.18181818,0,0,1993q1
Uruguay,0,0,0,0,0,0,50.54545455,0,54.10079244,2.657546107,0,0.49872124,0,1,34.619431,31.40662,4,0,51.45945946,0,1,1993q2
Uruguay,0,0,0,0,0,2,50.97142857,0,54.10079244,2.657546107,0,0.49872124,0,1,31.40662,30.568331,5,0,50.54545455,0,1,1993q3
Uruguay,0,0,0,0,0,1,51.3125,0,54.10079244,2.657546107,0,0.49872124,0,1,30.568331,34.2103,6,2,50.97142857,0,1,1993q4
Uruguay,0,0,0,0,0,0,52.6,0,44.73604215,7.281342644,0,0.49872124,0,1,34.2103,34.21833,6,1,51.3125,0,1,1994q1
Uruguay,0,0,0,0,0,2,53.53333333,0,44.73604215,7.281342644,0,0.49872124,0,1,34.21833,36.630268,5,0,52.6,0,1,1994q2
Uruguay,0,0,0,0,1,0,54.75,0,44.73604215,7.281342644,0,0.49872124,0,1,36.630268,41.384621,2,2,53.53333333,0,1,1994q3
Uruguay,0,0,0,1,0,0,56.57142857,0,44.73604215,7.281342644,0,0.49872124,0,1,41.384621,43.233021,2,0,54.75,0,0,1994q4
Uruguay,0,0,0,1,0,1,57.30434783,0,42.2483198,-1.447598969,0,0.49872124,0,1,43.233021,41.930561,4,0,56.57142857,0,0,1995q1
Uruguay,1,0,0,0,0,0,48.85714286,0.083333333,42.2483198,-1.447598969,0,0.67375886,0,1,43.233021,41.930561,NA,NA,NA,NA,NA,1995q1
Uruguay,0,1,0,0,0,0,48.85714286,0.083333333,42.2483198,-1.447598969,0,0.67375886,0,1,41.930561,40.63591,1,0,48.85714286,0.083333333,0,1995q2
Uruguay,0,0,1,0,0,0,48.85714286,0.083333333,42.2483198,-1.447598969,0,0.67375886,0,1,40.63591,40.09576,2,0,48.85714286,0.083333333,1,1995q3
Uruguay,0,0,0,0,0,0,48.85714286,0.083333333,42.2483198,-1.447598969,0,0.67375886,0,1,40.09576,40.159939,2,0,48.85714286,0.083333333,0,1995q4
Uruguay,0,0,0,0,0,0,49.85714286,0.083333333,28.3420486,5.577957764,0,0.67375886,0,1,40.159939,40.23481,3,0,48.85714286,0.083333333,1,1996q1
Uruguay,0,0,0,0,0,0,49.85714286,0.083333333,28.3420486,5.577957764,0,0.67375886,0,1,40.23481,37.293419,5,0,49.85714286,0.083333333,1,1996q2
Uruguay,0,0,0,0,0,0,49.85714286,0.083333333,28.3420486,5.577957764,0,0.67375886,0,1,37.293419,39.165211,6,0,49.85714286,0.083333333,1,1996q3
Uruguay,0,0,0,0,0,1,49.85714286,0.081081081,28.3420486,5.577957764,0,0.67375886,0,1,39.165211,40.769611,6,0,49.85714286,0.083333333,1,1996q4
Uruguay,0,0,0,0,0,0,50.85714286,0.081081081,19.81880932,8.547683201,0,0.67375886,0,1,40.769611,41.5718,3,1,49.85714286,0.081081081,0,1997q1
Uruguay,0,0,0,0,0,0,50.85714286,0.083333333,19.81880932,8.547683201,0,0.67375886,0,1,41.5718,39.165211,0,0,50.85714286,0.081081081,0,1997q2
Uruguay,0,0,0,0,0,0,50.85714286,0.083333333,19.81880932,8.547683201,0,0.67375886,0,1,39.165211,38.863178,0,0,50.85714286,0.083333333,0,1997q3
Uruguay,0,0,0,0,0,0,50.85714286,0.083333333,19.81880932,8.547683201,0,0.67375886,0,1,38.863178,41.572239,0,0,50.85714286,0.083333333,0,1997q4
