person_id,hh_id,ward,title,age,landlinemobileboth,currentabsentvoter,latestvoterid,local2012,local2011,General2010,elect5,elect6,elect7,elect8,random,treatment,contact,vote_PCC2012
16604.0,11890.0,4,6,,2,1,9,1,1,1,0,1,0,1,0.324290007,2,,3
16611.0,11893.0,4,5,,2,1,17,0,0,0,0,0,0,0,0.548189998,1,,1
16609.0,11893.0,4,6,,2,1,9,0,1,1,0,0,0,0,0.02482,2,,1
12350.0,11896.0,4,6,,2,1,15,0,1,1,0,1,1,1,0.803200006,4,1.0,1
12348.0,11896.0,4,5,,2,1,4,1,1,1,1,1,1,0,0.207640007,2,,1
12613.0,11898.0,4,6,,2,2,9,1,1,1,1,1,1,0,0.941699982,3,1.0,3
12610.0,11898.0,4,5,87.0,2,2,9,1,1,1,1,1,1,0,0.317600012,2,,3
12015.0,11901.0,4,6,,2,1,9,1,0,0,1,1,0,1,0.387659997,1,,1
12012.0,11901.0,4,5,79.0,2,1,2,1,0,0,1,1,1,1,0.033459999,2,,1
12617.0,11903.0,4,5,,2,1,4,1,1,0,1,1,1,1,0.863569975,4,0.0,3
23263.0,11903.0,4,6,,2,1,4,1,1,1,1,0,0,0,0.06983,2,,3
12358.0,11904.0,4,6,,2,1,9,0,1,1,0,1,1,1,0.837849975,4,1.0,1
12355.0,11904.0,4,5,65.0,2,1,9,1,1,1,0,1,1,1,0.699940026,2,,1
11992.0,11907.0,4,5,60.0,2,1,15,1,1,1,1,1,1,1,0.552190006,1,,1
11993.0,11907.0,4,6,60.0,2,1,4,1,1,0,1,1,1,1,0.259849995,2,,1
12037.0,11911.0,4,6,,2,1,16,0,1,1,1,1,1,1,0.737100005,1,,1
12033.0,11911.0,4,5,,2,1,14,1,1,1,1,1,1,1,0.689809978,2,,1
25699.0,11912.0,4,1,,2,1,9,1,0,1,0,0,0,0,0.812849998,4,0.0,1
12002.0,11912.0,4,1,,2,1,9,1,0,1,1,0,1,1,0.04676,2,,1
12589.0,11915.0,4,5,75.0,2,2,14,1,1,1,1,1,1,0,0.723439991,1,,3
12591.0,11915.0,4,6,66.0,2,2,14,1,1,1,1,1,1,0,0.607760012,2,,3
12337.0,11920.0,4,5,,2,2,4,1,1,1,0,1,0,0,0.919820011,3,0.0,3
25777.0,11920.0,4,6,,2,2,4,1,1,1,0,0,0,0,0.690569997,2,,3
25027.0,11924.0,4,6,,2,1,1,1,0,0,0,0,0,0,0.933809996,3,0.0,1
22878.0,11924.0,4,5,,2,1,1,1,0,0,0,0,0,0,0.671689987,2,,1
12310.0,11927.0,4,6,91.0,2,2,17,1,0,1,1,1,1,1,0.838880002,4,1.0,1
12307.0,11927.0,4,5,93.0,2,2,17,1,1,1,1,1,1,1,0.204329997,2,,1
12288.0,11929.0,4,6,,2,2,17,1,1,1,1,1,1,0,0.976100028,3,1.0,3
12286.0,11929.0,4,5,,2,2,2,1,1,1,0,0,1,0,0.041700002,2,,3
26362.0,11931.0,4,6,,2,1,1,0,1,0,0,0,0,0,0.976540029,3,1.0,1
26363.0,11931.0,4,5,,2,1,1,0,1,0,0,0,0,0,0.430429995,2,,1
12319.0,11932.0,4,5,23.0,2,1,14,1,0,1,0,1,0,0,0.649299979,1,,1
12311.0,11932.0,4,6,,2,1,15,1,1,1,1,1,1,1,0.500620008,2,,1
12302.0,11933.0,4,5,,2,1,2,0,0,0,0,0,0,0,0.988560021,3,0.0,1
12305.0,11933.0,4,6,,2,1,2,0,0,1,0,0,1,0,0.133019999,2,,1
25725.0,11947.0,4,6,,2,1,1,0,0,0,0,0,0,0,0.98506999,3,0.0,1
25726.0,11947.0,4,5,,2,1,1,0,0,1,0,0,0,0,0.658479989,2,,1
16041.0,11948.0,4,1,,2,1,1,0,0,0,0,0,0,0,0.797399998,4,0.0,1
16245.0,11948.0,4,5,,2,1,1,0,0,0,0,0,0,0,0.06095,2,,1
16636.0,11954.0,4,5,,2,1,9,0,0,0,0,0,0,0,0.584909976,1,,1
16631.0,11954.0,4,6,,2,1,9,0,0,0,0,0,0,0,0.463699996,2,,1
16569.0,11957.0,4,6,41.0,2,1,9,0,1,0,0,0,1,1,0.423420012,1,,3
16572.0,11957.0,4,6,40.0,2,1,9,0,1,1,0,0,1,1,0.26394999,2,,3
16369.0,11958.0,4,6,,2,1,17,0,0,1,0,0,0,0,0.598349988,1,,1
16375.0,11958.0,4,1,,2,1,13,0,0,0,0,0,0,0,0.236249998,2,,1
16390.0,11959.0,4,6,55.0,2,1,1,0,0,0,0,0,0,0,0.572520018,1,,1
16394.0,11959.0,4,1,,2,1,1,0,0,0,0,0,0,0,0.193069994,2,,1
16239.0,11965.0,4,5,69.0,2,1,9,1,0,1,1,1,0,0,0.786750019,4,0.0,1
16237.0,11965.0,4,6,67.0,2,1,15,1,0,1,1,1,0,0,0.295980006,2,,1
16053.0,11966.0,4,5,56.0,2,1,9,1,1,1,0,1,1,1,0.240349993,1,,1
16057.0,11966.0,4,6,,1,1,9,1,1,1,0,1,1,1,0.032609999,2,,1
16377.0,11967.0,4,6,47.0,2,1,9,1,1,1,1,1,1,1,0.754639983,1,,3
16380.0,11967.0,4,5,,2,1,9,1,1,1,1,0,1,1,0.453189999,2,,1
23538.0,11968.0,4,6,,2,1,9,0,0,0,1,0,0,0,0.906189978,3,0.0,1
24169.0,11968.0,4,1,,2,1,9,0,0,0,0,0,1,0,0.860509992,2,,1
16624.0,11971.0,4,5,,2,1,4,0,0,0,0,0,0,0,0.574899971,1,,1
16622.0,11971.0,4,5,,2,1,4,0,0,0,0,0,0,0,0.244029999,2,,1
16434.0,11975.0,4,5,,2,1,9,1,0,1,1,1,0,0,0.671029985,1,,1
16433.0,11975.0,4,6,,2,1,9,1,0,1,1,0,0,0,0.425330013,2,,1
16273.0,11976.0,4,5,,2,1,17,0,0,0,0,0,0,0,0.534060001,1,,1
16272.0,11976.0,4,6,50.0,2,1,2,0,0,0,0,0,0,0,0.123039998,2,,1
25022.0,11977.0,4,5,,2,1,17,0,0,0,0,0,0,0,0.457289994,1,,1
16437.0,11977.0,4,6,,2,1,17,0,0,0,0,0,0,0,0.423640013,2,,1
16809.0,11980.0,4,6,,2,1,9,0,0,0,0,0,1,1,0.702409983,1,,1
16804.0,11980.0,4,5,,2,1,9,1,1,0,0,0,1,1,0.591030002,2,,1
23589.0,11983.0,4,6,20.0,2,1,1,0,0,1,0,0,0,0,0.803749979,4,1.0,2
16813.0,11983.0,4,6,,2,1,17,0,0,0,0,0,0,0,0.429269999,2,,1
16587.0,11984.0,4,6,,2,1,4,0,1,1,1,1,1,1,0.952679992,3,0.0,1
16589.0,11984.0,4,5,63.0,2,1,4,1,1,1,1,1,1,1,0.061050002,2,,1
26356.0,11987.0,4,1,,2,1,9,1,1,0,0,0,0,0,0.546249986,1,,1
16573.0,11987.0,4,5,,2,2,9,1,1,1,1,1,1,1,0.172010005,2,,3
16826.0,11990.0,4,6,76.0,2,1,14,0,0,1,1,0,1,0,0.65684998,1,,1
16830.0,11990.0,4,5,78.0,2,1,14,0,1,1,1,0,1,0,0.555149972,2,,1
16816.0,11995.0,4,6,,2,2,9,0,1,0,0,0,0,0,0.975600004,3,0.0,2
16818.0,11995.0,4,5,,2,1,9,1,1,1,0,1,1,1,0.969489992,2,,1
15633.0,11998.0,4,5,51.0,2,1,15,0,0,0,0,0,0,0,0.537329972,1,,1
15631.0,11998.0,4,6,54.0,1,1,15,1,0,0,0,0,0,0,0.210020006,2,,1
25330.0,12004.0,4,5,,2,1,4,0,0,0,0,0,0,1,0.590870023,1,,1
25434.0,12004.0,4,6,,1,1,1,0,0,0,0,0,0,0,0.489259988,2,,1
15946.0,12009.0,4,6,,2,1,15,0,0,0,0,0,0,0,0.76157999,4,1.0,1
15944.0,12009.0,4,6,,2,1,15,0,0,0,0,0,0,0,0.422919989,2,,1
16892.0,12010.0,4,5,,2,1,14,1,1,1,1,1,1,1,0.754199982,4,0.0,1
16891.0,12010.0,4,6,,2,1,14,1,1,1,1,0,0,0,0.292140007,2,,1
12453.0,12012.0,4,5,61.0,2,1,2,1,0,1,0,0,0,1,0.632000029,1,,1
12449.0,12012.0,4,5,,2,1,9,0,0,1,1,1,1,1,0.352259994,2,,1
12170.0,12014.0,4,6,61.0,2,2,2,1,1,1,1,1,1,1,0.854879975,4,0.0,3
12173.0,12014.0,4,5,64.0,2,2,14,1,1,1,1,1,1,1,0.136289999,2,,3
11792.0,12015.0,4,6,68.0,2,1,4,1,1,1,0,1,1,0,0.899559975,3,1.0,1
11789.0,12015.0,4,5,69.0,2,1,4,1,1,1,0,1,1,0,0.251230001,2,,1
11797.0,12016.0,4,5,83.0,2,1,14,1,1,1,0,1,1,1,0.739160001,1,,1
11799.0,12016.0,4,6,,2,1,14,1,1,1,0,1,1,1,0.648249984,2,,1
12151.0,12017.0,4,1,,2,1,4,1,1,1,0,1,1,1,0.996420026,3,0.0,1
12155.0,12017.0,4,1,,2,1,4,1,1,1,0,1,1,1,0.682259977,2,,1
11812.0,12019.0,4,6,71.0,2,1,9,1,1,1,0,1,1,1,0.930939972,3,1.0,1
11805.0,12019.0,4,5,,2,1,9,1,1,1,0,1,1,1,0.071340002,2,,1
12437.0,12021.0,4,5,,2,2,15,1,1,1,0,1,1,0,0.352589995,1,,1
12434.0,12021.0,4,1,,2,2,4,1,1,1,1,1,1,0,0.226510003,2,,1
11784.0,12023.0,4,6,,2,1,17,0,0,0,0,0,0,0,0.459069997,1,,1
11781.0,12023.0,4,5,,2,1,2,0,0,0,0,0,0,0,0.254729986,2,,1
12165.0,12025.0,4,6,,2,1,17,0,0,1,0,0,0,0,0.864610016,4,0.0,1
12158.0,12025.0,4,5,,2,1,17,0,0,1,0,0,0,0,0.525650024,2,,1
11795.0,12027.0,4,1,,2,1,9,0,1,1,0,1,0,1,0.753390014,1,,1
12446.0,12027.0,4,1,,1,1,9,0,1,1,0,1,0,0,0.141560003,2,,1
11763.0,12029.0,4,5,69.0,2,2,17,1,1,1,1,1,1,0,0.850390017,4,0.0,3
12119.0,12029.0,4,5,61.0,2,2,9,1,1,1,0,1,0,0,0.682770014,2,,3
12124.0,12030.0,4,5,,2,2,9,0,1,1,1,1,1,0,0.794690013,4,0.0,1
12121.0,12030.0,4,1,,2,2,9,0,1,1,1,1,1,0,0.48063001,2,,1
12127.0,12031.0,4,6,,2,1,4,1,0,1,1,1,1,1,0.799269974,4,1.0,3
12125.0,12031.0,4,5,77.0,2,1,9,1,0,1,1,1,1,1,0.313749999,2,,3
25320.0,12032.0,4,5,,2,1,4,0,0,0,0,0,0,0,0.193169996,1,,1
25321.0,12032.0,4,6,,2,1,1,0,0,0,0,0,0,0,0.029990001,2,,1
11767.0,12033.0,4,6,,2,1,17,0,0,1,0,0,0,0,0.538890004,1,,1
11770.0,12033.0,4,5,50.0,2,1,9,0,0,1,0,0,0,0,0.496140003,2,,1
12104.0,12034.0,4,1,,2,1,1,0,1,0,0,0,0,0,0.891200006,3,0.0,1
12101.0,12034.0,4,1,,1,1,15,0,0,0,0,0,0,0,0.00143,2,,1
11773.0,12036.0,4,5,40.0,2,1,14,0,0,0,0,0,0,0,0.526719987,1,,1
11776.0,12036.0,4,6,47.0,2,1,14,0,0,0,0,0,0,0,0.478680015,2,,1
24918.0,12037.0,4,6,,2,1,4,0,1,1,0,1,0,0,0.444620013,1,,1
25034.0,12037.0,4,5,,2,1,9,0,1,1,0,1,0,0,0.022469999,2,,1
12109.0,12038.0,4,6,,2,2,2,1,1,0,0,1,0,1,0.828740001,4,0.0,1
12113.0,12038.0,4,6,54.0,2,2,2,1,1,0,0,1,0,1,0.661790013,2,,1
11778.0,12040.0,4,6,83.0,2,1,15,1,1,1,1,0,0,0,0.61510998,1,,1
11777.0,12040.0,4,5,83.0,2,1,14,1,1,1,1,1,1,1,0.416370004,2,,1
12129.0,12043.0,4,5,66.0,2,1,9,0,1,1,1,1,1,1,0.40358001,1,,1
12133.0,12043.0,4,6,66.0,2,1,9,1,1,1,0,1,1,1,0.273889989,2,,1
22678.0,12044.0,4,5,,2,1,9,0,0,0,0,0,0,0,0.206719995,1,,3
24190.0,12044.0,4,6,,2,1,4,0,0,0,0,0,0,0,0.092399999,2,,3
12153.0,12045.0,4,6,,2,1,14,0,0,1,0,0,0,0,0.778789997,4,0.0,1
12157.0,12045.0,4,5,,2,1,17,0,0,1,0,0,0,0,0.648570001,2,,1
12417.0,12046.0,4,6,55.0,2,1,14,0,0,1,0,0,0,0,0.538810015,1,,1
12420.0,12046.0,4,1,,2,1,14,0,0,1,0,0,0,0,0.02282,2,,1
24288.0,12050.0,4,6,,2,1,9,0,1,1,1,0,0,0,0.799910009,4,0.0,2
24286.0,12050.0,4,5,,2,1,9,0,1,1,1,0,0,0,0.323210001,2,,2
12062.0,12053.0,4,6,,2,1,14,0,0,1,1,1,1,0,0.75247997,4,0.0,2
12059.0,12053.0,4,5,,2,1,14,0,1,1,1,1,1,0,0.038940001,2,,2
12353.0,12054.0,4,6,,2,1,9,0,1,1,1,1,0,1,0.601530015,1,,1
12356.0,12054.0,4,5,,2,1,9,0,1,1,1,1,1,1,0.01547,2,,1
12075.0,12055.0,4,5,,2,1,9,0,0,1,1,1,0,0,0.62015003,1,,1
12074.0,12055.0,4,6,,2,1,4,1,0,1,0,0,0,0,0.25830999,2,,1
11742.0,12056.0,4,1,,2,1,4,0,1,1,0,0,0,0,0.930060029,3,1.0,1
11744.0,12056.0,4,5,,1,1,9,0,1,1,0,0,0,0,0.140180007,2,,1
12361.0,12057.0,4,6,,2,1,9,1,1,1,1,1,1,1,0.748070002,1,,3
12364.0,12057.0,4,5,86.0,2,1,4,1,1,1,1,1,1,1,0.044410001,2,,3
11736.0,12060.0,4,6,,2,2,15,1,1,1,1,1,1,0,0.842589974,4,0.0,1
11738.0,12060.0,4,6,62.0,2,1,4,1,1,1,1,1,1,1,0.318769991,2,,1
11746.0,12065.0,4,1,,2,1,1,0,0,0,0,0,0,0,0.974759996,3,0.0,1
11740.0,12065.0,4,1,,2,1,1,0,0,0,0,0,0,0,0.201680005,2,,1
25362.0,12067.0,4,6,56.0,2,1,4,1,1,1,0,0,0,0,0.377909988,1,,1
12566.0,12067.0,4,5,63.0,2,1,15,1,1,1,1,1,1,0,0.25891,2,,1
25359.0,12078.0,4,6,,2,1,9,1,1,1,1,1,1,1,0.484299988,1,,3
25361.0,12078.0,4,5,,2,1,7,1,1,1,1,1,1,1,0.160349995,2,,1
11937.0,12079.0,4,6,,2,1,4,1,1,1,1,1,1,1,0.210260004,1,,3
12260.0,12079.0,4,5,,2,1,9,1,1,1,1,1,1,1,0.095540002,2,,3
25775.0,12080.0,4,1,,2,1,1,1,0,0,0,0,0,0,0.49853,1,,1
25724.0,12080.0,4,1,,2,1,1,1,0,0,0,0,0,0,0.185499996,2,,1
11943.0,12081.0,4,1,,2,2,9,0,1,1,0,1,1,0,0.226199999,1,,1
11944.0,12081.0,4,1,33.0,1,2,9,0,1,1,1,1,1,0,0.121909998,2,,1
11942.0,12082.0,4,1,,2,1,9,1,0,1,1,1,0,0,0.885309994,4,1.0,1
11940.0,12082.0,4,1,,1,1,9,1,0,1,0,1,1,1,0.281989992,2,,1
12253.0,12084.0,4,5,,2,2,14,1,1,1,1,1,1,0,0.282130003,1,,1
12250.0,12084.0,4,6,67.0,2,2,1,1,1,1,1,1,0,0,0.041189998,2,,1
12559.0,12090.0,4,5,,2,1,1,1,0,1,1,0,0,0,0.875240028,4,0.0,1
12561.0,12090.0,4,6,,2,1,9,1,1,1,1,0,0,1,0.528259993,2,,1
25334.0,12094.0,4,6,26.0,2,1,1,0,0,0,0,0,0,0,0.419459999,1,,1
25443.0,12094.0,4,5,26.0,2,1,1,0,0,1,0,0,0,0,0.08901,2,,1
16903.0,12096.0,4,5,38.0,2,1,14,0,0,1,1,0,0,0,0.92821002,3,0.0,1
16523.0,12096.0,4,6,44.0,2,1,2,0,0,1,0,0,0,1,0.652849972,2,,1
16773.0,12098.0,4,5,,2,1,9,0,0,1,0,0,0,0,0.931919992,3,0.0,1
25444.0,12098.0,4,6,,2,1,9,0,0,1,0,0,0,0,0.889760017,2,,1
16538.0,12099.0,4,6,,2,1,4,0,0,0,0,0,0,0,0.999409974,3,0.0,1
16338.0,12099.0,4,5,,2,1,4,0,0,1,0,0,0,0,0.867370009,2,,1
16771.0,12100.0,4,6,,2,1,14,0,0,1,0,0,0,0,0.166940004,1,,1
16770.0,12100.0,4,5,,2,1,14,1,0,0,0,1,0,0,0.077119999,2,,1
25855.0,12105.0,4,1,,2,2,9,0,1,1,0,0,0,0,0.950580001,3,1.0,1
16354.0,12105.0,4,6,,2,2,9,0,1,1,0,0,1,1,0.028139999,2,,1
16914.0,12106.0,4,6,53.0,2,1,9,1,1,1,0,1,1,1,0.460860014,1,,1
16916.0,12106.0,4,5,60.0,2,1,9,1,1,1,0,1,1,1,0.024320001,2,,1
16779.0,12108.0,4,5,77.0,2,1,9,0,0,0,0,1,1,0,0.647520006,1,,1
16781.0,12108.0,4,6,,2,1,15,0,1,0,0,1,1,1,0.550469995,2,,1
16921.0,12110.0,4,5,,2,1,9,1,1,1,1,0,0,0,0.842850029,4,1.0,1
16918.0,12110.0,4,6,75.0,2,1,9,1,1,1,1,1,1,1,0.170450002,2,,1
16379.0,12112.0,4,6,,2,1,2,0,1,1,0,0,1,1,0.703180015,1,,1
16381.0,12112.0,4,5,,2,1,2,0,1,1,0,0,1,1,0.563059986,2,,1
16559.0,12115.0,4,5,,2,1,2,1,1,1,1,1,1,1,0.583790004,1,,3
16366.0,12115.0,4,6,,1,1,14,1,1,1,1,1,1,1,0.377689987,2,,3
16372.0,12116.0,4,1,,2,2,9,1,1,1,1,1,1,1,0.169839993,1,,3
16368.0,12116.0,4,6,,2,2,9,1,1,1,1,1,1,1,0.144500002,2,,3
16931.0,12117.0,4,6,,2,1,9,1,1,1,1,1,0,1,0.876680017,4,1.0,3
16933.0,12117.0,4,5,,2,1,9,1,1,1,1,0,1,1,0.091470003,2,,3
16509.0,12119.0,4,1,,2,1,9,1,1,1,1,1,1,0,0.886200011,4,0.0,1
16505.0,12119.0,4,1,,2,1,9,0,0,1,0,0,0,0,0.04871,2,,1
16687.0,12120.0,4,5,,2,2,9,1,0,1,0,0,1,0,0.898859978,3,1.0,3
16690.0,12120.0,4,6,,2,2,14,1,0,1,0,0,1,0,0.748549998,2,,3
16938.0,12125.0,4,5,,2,1,1,0,0,0,0,0,0,0,0.421249986,1,,1
16937.0,12125.0,4,6,,2,1,17,0,0,0,0,0,0,0,0.02627,2,,1
17098.0,12126.0,4,6,,2,1,14,0,1,1,1,1,0,1,0.303140014,1,,1
17095.0,12126.0,4,5,,2,1,4,0,0,1,1,1,0,1,0.252149999,2,,1
12536.0,12127.0,4,5,,2,2,2,0,0,0,0,0,1,1,0.83168,4,1.0,1
12537.0,12127.0,4,6,,2,1,14,0,0,0,0,0,1,1,0.511189997,2,,1
12237.0,12138.0,4,5,70.0,2,1,4,1,1,1,1,1,1,1,0.618770003,1,,1
12233.0,12138.0,4,6,65.0,2,1,4,1,1,1,1,1,1,1,0.089160003,2,,1
11917.0,12141.0,4,5,34.0,2,1,2,0,0,1,0,0,0,0,0.858200014,4,0.0,1
11915.0,12141.0,4,6,,2,1,4,0,0,1,0,0,0,0,0.508369982,2,,1
26043.0,12143.0,4,6,,2,1,2,0,0,0,0,0,0,0,0.186010003,1,,1
12082.0,12143.0,4,5,41.0,2,1,4,0,0,1,0,1,0,0,0.158979997,2,,1
11757.0,12146.0,4,5,,2,2,13,1,1,1,1,1,0,0,0.701740026,1,,3
11759.0,12146.0,4,6,,2,2,4,1,1,1,1,1,1,0,0.235550001,2,,3
16268.0,12153.0,4,5,,2,2,1,1,1,1,1,1,1,0,0.634270012,1,,3
16266.0,12153.0,4,6,,2,2,1,1,1,1,1,1,1,0,0.617950022,2,,3
15986.0,12155.0,4,5,77.0,2,1,9,1,1,1,1,1,1,1,0.259169996,1,,3
15985.0,12155.0,4,6,79.0,2,1,9,1,1,1,1,1,1,1,0.227369994,2,,3
25763.0,12161.0,4,1,,2,2,9,1,1,1,0,0,0,0,0.921850026,3,0.0,3
24603.0,12161.0,4,6,,2,2,9,1,1,1,0,0,0,0,0.306820005,2,,2
15834.0,12165.0,4,1,,2,1,4,1,1,0,0,1,1,0,0.68791002,1,,1
15836.0,12165.0,4,5,,2,1,4,0,1,1,0,1,1,1,0.551379979,2,,1
25718.0,12171.0,4,1,,2,1,1,0,1,1,0,0,0,0,0.93155998,3,0.0,2
25717.0,12171.0,4,1,,2,1,1,0,1,1,0,0,0,0,0.370819986,2,,2
16114.0,12173.0,4,6,40.0,2,1,9,1,1,1,0,0,0,0,0.706409991,1,,1
16248.0,12173.0,4,5,,2,1,9,1,1,1,0,0,1,0,0.480320007,2,,1
16096.0,12177.0,4,1,,2,2,15,1,1,0,0,1,0,0,0.367540002,1,,3
16092.0,12177.0,4,1,62.0,2,2,4,1,1,1,0,1,1,0,0.13741,2,,3
15820.0,12178.0,4,6,,2,1,9,1,1,1,1,1,1,1,0.600220025,1,,1
15821.0,12178.0,4,5,,2,1,9,1,1,1,1,1,1,1,0.571749985,2,,3
15822.0,12181.0,4,5,,2,1,4,0,1,1,0,1,1,0,0.425339997,1,,1
15824.0,12181.0,4,6,,2,1,4,1,1,1,1,1,1,1,0.272790015,2,,1
16679.0,12199.0,4,5,,2,1,9,1,0,1,0,1,1,1,0.476779997,1,,1
16681.0,12199.0,4,6,,2,1,9,1,1,1,0,1,1,1,0.472880006,2,,1
16333.0,12206.0,4,5,25.0,2,1,9,1,1,0,0,0,0,1,0.343219995,1,,1
16337.0,12206.0,4,5,65.0,2,1,9,1,1,1,0,0,0,1,0.133049995,2,,1
23540.0,12210.0,4,6,,2,1,1,0,0,0,0,0,0,0,0.931050003,3,0.0,2
23068.0,12210.0,4,5,,2,1,1,0,0,0,0,0,0,0,0.071029998,2,,2
16506.0,12211.0,4,6,,2,1,1,0,0,0,0,0,0,0,0.637470007,1,,1
16307.0,12211.0,4,6,,2,1,1,0,0,0,0,0,0,0,0.22687,2,,1
16149.0,12213.0,4,6,58.0,2,1,15,1,1,1,1,1,1,1,0.269149989,1,,1
16153.0,12213.0,4,5,59.0,2,1,15,1,1,1,1,1,1,1,0.0973,2,,1
16298.0,12214.0,4,5,64.0,2,1,14,1,1,1,1,1,1,0,0.843770027,4,1.0,1
16296.0,12214.0,4,6,66.0,2,1,14,1,1,1,1,1,1,1,0.177129999,2,,1
16299.0,12220.0,4,5,,2,1,2,0,0,0,0,0,0,0,0.713810027,1,,1
24189.0,12220.0,4,5,,2,1,1,0,0,0,0,0,0,0,0.323119998,2,,1
16146.0,12221.0,4,6,,2,1,4,1,1,1,0,1,1,1,0.542580009,1,,1
16142.0,12221.0,4,5,,2,1,9,1,1,1,1,1,1,1,0.407130003,2,,1
16439.0,12223.0,4,5,,2,2,9,1,1,1,1,1,1,1,0.350160003,1,,3
16438.0,12223.0,4,6,,2,2,4,1,1,1,1,1,1,0,0.181329995,2,,3
16435.0,12224.0,4,5,45.0,2,1,17,0,0,0,0,0,0,0,0.787859976,4,0.0,1
16436.0,12224.0,4,6,46.0,2,1,17,0,0,0,0,0,0,0,0.38034001,2,,1
16447.0,12227.0,4,6,58.0,2,1,17,0,0,0,0,0,0,0,0.981769979,3,0.0,1
16444.0,12227.0,4,5,61.0,2,1,13,0,0,0,0,0,0,0,0.047809999,2,,1
16258.0,12228.0,4,5,,2,1,2,0,0,1,0,0,1,0,0.6621400120000001,1,,1
16257.0,12228.0,4,1,,2,1,2,0,0,0,0,0,0,0,0.133570001,2,,1
16795.0,12229.0,4,5,,2,1,17,0,0,0,0,0,0,0,0.309159994,1,,1
16684.0,12229.0,4,6,,2,1,17,0,0,0,0,0,0,0,0.03207,2,,1
16420.0,12234.0,4,5,,2,1,9,0,0,0,0,0,0,0,0.03107,1,,1
16423.0,12234.0,4,5,50.0,2,1,14,1,0,0,0,0,1,0,0.0175,2,,1
16686.0,12235.0,4,5,26.0,2,2,4,1,1,1,1,0,1,0,0.322120011,1,,1
24194.0,12235.0,4,6,,2,2,14,1,1,1,1,0,0,0,0.141570002,2,,1
16260.0,12238.0,4,5,51.0,2,1,14,0,0,1,0,0,1,1,0.349709988,1,,1
16265.0,12238.0,4,6,51.0,2,1,14,0,0,1,0,0,1,1,0.295789987,2,,1
16269.0,12245.0,4,5,54.0,2,1,14,1,1,1,1,1,1,1,0.755389988,4,1.0,1
16267.0,12245.0,4,6,51.0,2,1,4,1,1,1,1,1,1,1,0.148929998,2,,1
16823.0,12247.0,4,6,,2,1,9,0,0,0,0,0,0,0,0.617519975,1,,1
16821.0,12247.0,4,6,24.0,2,1,17,0,0,0,0,0,0,0,0.45442,2,,1
16166.0,12259.0,4,6,73.0,2,1,2,1,1,1,1,1,1,1,0.463979989,1,,3
16163.0,12259.0,4,5,45.0,2,1,14,1,1,1,1,1,1,1,0.199070007,2,,3
16172.0,12262.0,4,6,50.0,2,1,9,0,0,1,0,0,0,1,0.39873001,1,,1
16170.0,12262.0,4,5,50.0,2,1,9,0,0,1,0,0,0,1,0.394560009,2,,1
15748.0,12268.0,4,5,,2,1,15,0,0,0,0,0,0,0,0.298350006,1,,1
15750.0,12268.0,4,6,,2,1,9,1,1,1,1,1,1,1,0.170760006,2,,1
16473.0,12272.0,4,5,,2,1,4,1,1,1,0,0,1,0,0.644860029,1,,1
16476.0,12272.0,4,6,,2,1,17,0,1,1,0,0,1,0,0.027410001,2,,1
16287.0,12277.0,4,5,,2,1,15,1,1,1,0,0,0,0,0.971480012,3,1.0,3
16285.0,12277.0,4,6,,2,1,4,0,0,1,0,0,1,0,0.363079995,2,,3
16483.0,12281.0,4,5,70.0,2,2,4,1,1,1,1,1,0,1,0.735000014,1,,1
16479.0,12281.0,4,6,70.0,2,2,14,1,1,1,1,0,0,1,0.034290001,2,,1
26463.0,12282.0,4,6,,2,1,9,0,0,0,1,0,1,1,0.90456003,3,0.0,1
26783.0,12282.0,4,5,,2,1,9,0,0,1,0,0,1,1,0.79904002,2,,1
16132.0,12284.0,4,6,70.0,2,1,15,1,0,0,1,1,1,0,0.779299974,4,1.0,1
16130.0,12284.0,4,5,77.0,2,1,9,1,1,1,1,1,1,1,0.663209975,2,,3
16743.0,12290.0,4,5,,2,1,17,0,0,0,0,0,0,0,0.763580024,4,1.0,1
16746.0,12290.0,4,6,,2,1,9,0,1,1,0,0,0,0,0.517589986,2,,1
16167.0,12291.0,4,1,,2,1,2,0,0,1,0,0,0,0,0.73961997,1,,1
16724.0,12291.0,4,1,,2,1,9,0,0,1,0,0,0,0,0.533680022,2,,1
16361.0,12293.0,4,6,56.0,2,1,9,0,0,0,0,0,0,0,0.50602001,1,,1
16365.0,12293.0,4,5,58.0,2,1,9,1,1,1,1,1,1,0,0.418630004,2,,1
16711.0,12297.0,4,5,,2,1,17,0,0,0,0,0,0,0,0.57277,1,,1
22744.0,12297.0,4,6,42.0,2,1,4,0,0,0,0,0,0,0,0.1294,2,,1
16553.0,12302.0,4,6,48.0,2,1,4,0,0,1,0,1,0,1,0.414869994,1,,1
16556.0,12302.0,4,5,,2,1,15,1,1,1,0,1,1,1,0.282929987,2,,1
16344.0,12306.0,4,6,,2,1,17,1,0,1,0,0,0,0,0.71815002,1,,1
16346.0,12306.0,4,5,66.0,2,1,17,1,0,0,0,0,0,0,0.658529997,2,,1
16350.0,12309.0,4,1,,2,1,9,1,1,1,0,0,0,0,0.542299986,1,,1
16352.0,12309.0,4,5,,2,1,9,1,1,0,0,0,0,0,0.34957999,2,,1
16177.0,12312.0,4,6,,2,1,17,0,0,0,0,0,0,0,0.986370027,3,0.0,1
