,v2x_polyarchy,ipema_any_demo_assist_dum_2l,ipema_any_demo_assdiv_2l,iany_demo_all_max_dum_2l,iany_demo_all_maxdiv_2l,iwdi_pop_3l,iwdi_oda_3l,iwdi_gdppc_3l,iunhcr_ref_idp_3l,iwdi_literacy_3l,iwdi_fuel_3l,country
760,0.141,0.0,0.0,0.0,0.0,2218430.0,154150000.0,239.66873,706.0,64.58248,0.009082451,Eritrea
761,0.131,0.0,0.0,0.0,0.0,2204222.0,148290000.0,262.23114,1083.0,64.58248,0.009082451,Eritrea
762,0.131,0.0,0.0,0.0,0.025,2196464.0,157490000.0,315.7511,2106.0,64.58248,0.009082451,Eritrea
763,0.122,0.0,0.025,0.0,0.05,2195179.0,123510000.0,312.72626,2606.0,64.58248,0.009082451,Eritrea
764,0.104,0.0,0.05,0.0,0.025,2206432.0,168810000.0,337.88766,2501.0,64.58248,0.009082451,Eritrea
765,0.086,0.0,0.025,0.0,0.025,2237405.0,149870000.0,307.91086,2972.0,64.58248,0.009082451,Eritrea
766,0.069,0.0,0.025,0.0,0.025,2292416.0,178020000.0,308.1338,1101984.0,64.58248,0.009082451,Eritrea
767,0.069,0.0,0.025,0.0,0.05,2374722.0,284700000.0,316.82382,2272.0,64.58248,0.0,Eritrea
768,0.069,0.0,0.05,0.0,0.05,2481058.0,226670000.0,293.95578,3619.0,52.51395,0.009082451,Eritrea
769,0.069,0.0,0.125,0.0,0.125,2600973.0,316960000.0,334.58545,3889.0,64.58248,0.018164903,Eritrea
770,0.069,0.0,0.15,0.0,0.125,2719803.0,263519984.0,407.77,4240.0,64.58248,0.009082451,Eritrea
771,0.069,0.0,0.125,0.0,0.1,2826659.0,349740000.0,388.59512,4418.0,64.58248,0.009082451,Eritrea
772,0.07,0.0,0.1,0.0,0.1,2918205.0,126190000.0,415.0366,4621.0,64.58248,0.009082451,Eritrea
773,0.07,0.0,0.1,0.0,0.1,2996536.0,158530000.0,439.8327,5042.0,64.58248,0.009082451,Eritrea
774,0.07,0.0,0.1,0.0,0.125,3062779.0,145420000.0,450.63284,4862.0,64.66297,0.009082451,Eritrea
775,0.069,0.0,0.1,0.0,0.1,3119920.0,142620000.0,595.11,4751.0,64.58248,0.009082451,Eritrea
776,0.071,0.0,0.12195122,0.0,0.12195122,3170435.0,162310000.0,667.7442,4809.0,64.58248,0.009082451,Eritrea
777,0.071,0.0,0.09756097,0.0,0.09756097,3213972.0,133410000.0,811.37604,4719.0,64.58248,0.009082451,Eritrea
778,0.07,0.0,0.12195122,0.0,0.09756097,2593380.8,135970000.0,390.25116,3600.0,64.58248,0.009082451,Eritrea
779,0.069,0.0,0.14634146,0.0,0.12195122,2593380.8,81310000.0,390.25116,3166.0,64.58248,0.009082451,Eritrea
780,0.069,0.0,0.12195122,0.0,0.12195122,2593380.8,84190000.0,390.25116,2898.0,64.58248,0.009082451,Eritrea
781,0.07,0.0,0.14634146,0.0,0.14634146,2593380.8,93920000.0,390.25116,2549.0,64.58248,0.009082451,Eritrea
782,0.088,0.0,0.0,0.0,0.025641026,11068050.0,157030000.0,792.3031,90350.0,66.717766,70.46972,Angola
783,0.095,0.0,0.0,0.0,0.0,11454777.0,167060000.0,890.55414,12899.0,66.717766,70.46972,Angola
784,0.157,0.0,0.0,0.0,0.0,11848386.0,265769984.0,947.70416,11557.0,66.717766,93.477684,Angola
785,0.157,1.0,0.025641026,1.0,0.0,12248901.0,277080000.0,865.69275,11022.0,66.717766,94.831535,Angola
786,0.157,1.0,0.025,0.0,0.05,12657366.0,343589984.0,656.36176,11002.0,66.717766,70.46972,Angola
787,0.157,1.0,0.025,0.0,0.05,13075049.0,289390016.0,441.20068,98878.0,66.717766,70.46972,Angola
788,0.157,0.0,0.0,0.0,0.0,13503747.0,447070016.0,328.6733,314486.0,66.717766,70.46972,Angola
789,0.157,0.0,0.0,0.0,0.0,13945206.0,416420000.0,397.17944,10884.0,66.717766,70.46972,Angola
790,0.152,0.0,0.0,1.0,0.0,14400719.0,459309984.0,522.6438,9381.0,66.717766,70.46972,Angola
791,0.152,0.0,0.025,1.0,0.025,14871570.0,354660000.0,514.2952,9364.0,66.717766,70.46972,Angola
792,0.163,0.0,0.05,0.0,0.025,15359601.0,335269984.0,423.59366,10605.0,66.717766,70.46972,Angola
793,0.162,0.0,0.025,0.0,0.025,15866869.0,387540000.0,387.7843,13071.0,66.717766,70.46972,Angola
794,0.17,0.0,0.025,0.0,0.025,16395473.0,302209984.0,556.8363,269594.0,66.717766,70.46972,Angola
795,0.175,0.0,0.025,0.0,0.05,16945752.0,282730016.0,527.33356,214250.0,67.40542,70.46972,Angola
796,0.179,0.0,0.05,0.0,0.05,17519416.0,414029984.0,872.4945,200978.0,66.717766,70.46972,Angola
797,0.179,0.0,0.125,0.0,0.125,18121480.0,493500000.0,982.9609,13382.0,66.717766,70.46972,Angola
798,0.179,0.0,0.15,0.0,0.125,18758144.0,1144569980.0,1255.5641,13970.0,66.717766,70.46972,Angola
799,0.195,0.0,0.125,0.0,0.1,19433602.0,414680000.0,1902.4224,13984.0,66.717766,70.46972,Angola
800,0.223,0.0,0.1,0.0,0.1,20149900.0,163520000.0,2599.5664,13090.0,66.717766,70.46972,Angola
801,0.305,0.0,0.1,0.0,0.1,20905364.0,259980016.0,3121.9956,12069.0,66.717766,95.718216,Angola
802,0.317,0.0,0.1,0.0,0.125,21695634.0,369040000.0,4080.9414,12710.0,66.717766,70.46972,Angola
803,0.311,0.0,0.1,0.0,0.1,22514280.0,238940000.0,3122.7808,14734.0,66.717766,96.61178,Angola
804,0.304,0.0,0.12195122,0.0,0.12195122,23356246.0,235170000.0,3587.8838,15155.0,66.717766,96.534546,Angola
805,0.304,0.0,0.09756097,0.0,0.09756097,24220660.0,192940000.0,4615.4683,16223.0,66.717766,96.55677,Angola
806,0.304,0.0,0.12195122,0.0,0.09756097,25107932.0,243610000.0,5100.0957,23413.0,66.717766,97.177925,Angola
807,0.304,0.0,0.14634146,0.0,0.12195122,26015780.0,285540000.0,5254.8823,23783.0,66.717766,96.679565,Angola
808,0.316,0.0,0.12195122,0.0,0.12195122,26941780.0,235390000.0,5408.4106,15474.0,66.03011,96.194405,Angola
809,0.354,0.0,0.14634146,0.0,0.14634146,27884380.0,380060000.0,4166.9795,15555.0,66.717766,93.808365,Angola
810,,0.0,0.0,0.0,0.025641026,12758008.0,916600000.0,404.94788,390.0,46.857113,19.340982,Mozambique
811,,0.0,0.0,0.0,0.0,12805946.0,805000000.0,404.94788,400.0,46.857113,19.340982,Mozambique
812,,0.0,0.0,0.0,0.0,12987292.0,997510020.0,404.94788,420.0,46.857113,19.340982,Mozambique
813,0.432,1.0,0.025641026,0.0,0.025641026,13328032.0,1065099970.0,277.93427,420.0,46.857113,19.340982,Mozambique
814,0.49,1.0,0.025,1.0,0.025,13806001.0,1459680000.0,191.58215,299.0,46.857113,19.340982,Mozambique
815,0.485,1.0,0.025,1.0,0.025,14370946.0,1176960000.0,190.55206,202.0,46.857113,19.340982,Mozambique
816,0.513,0.0,0.0,0.0,0.0,14948048.0,1199939970.0,186.84853,322.0,46.857113,9.147618,Mozambique
817,0.492,0.0,0.0,0.0,0.0,15483286.0,1063390020.0,187.35774,128.0,46.857113,2.0619035,Mozambique
818,0.49,0.0,0.0,0.0,0.025,15960442.0,886729980.0,260.85727,198.0,46.857113,1.2413824,Mozambique
819,0.46,0.0,0.025,0.0,0.05,16397183.0,948210050.0,303.51163,72.0,38.70788,0.5740722,Mozambique
820,0.46,0.0,0.05,0.0,0.025,16813948.0,1039949950.0,333.8426,52.0,46.857113,19.340982,Mozambique
821,0.46,0.0,0.025,0.0,0.025,17244188.0,818669950.0,341.48093,220.0,46.857113,25.155903,Mozambique
822,0.445,0.0,0.025,0.0,0.025,17711928.0,907390020.0,313.56802,207.0,46.857113,20.99447,Mozambique
823,0.448,0.0,0.025,0.0,0.05,18221888.0,961469950.0,291.46774,207.0,46.857113,8.250449,Mozambique
824,0.515,0.0,0.05,0.0,0.05,18764156.0,2217370110.0,299.68304,207.0,46.857113,13.342449,Mozambique
825,0.513,0.0,0.125,0.0,0.125,19331100.0,1049520000.0,323.52258,311.0,48.15884,13.027284,Mozambique
826,0.514,0.0,0.15,0.0,0.125,19910552.0,1244290050.0,381.1566,623.0,46.857113,12.4324665,Mozambique
827,0.502,0.0,0.125,0.0,0.1,20493924.0,1289859970.0,415.3483,1954.0,46.857113,14.916856,Mozambique
828,0.495,0.0,0.1,0.0,0.1,21080110.0,1641939970.0,434.03403,2558.0,46.857113,14.674279,Mozambique
829,0.426,0.0,0.1,0.0,0.1,21673316.0,1784989950.0,480.93353,2767.0,46.857113,15.488809,Mozambique
830,0.469,0.0,0.1,0.0,0.125,22276596.0,1993089920.0,564.4795,3163.0,46.857113,10.868345,Mozambique
831,0.452,0.0,0.1,0.0,0.1,22894710.0,2013600000.0,519.7604,3547.0,50.58381,17.48177,Mozambique
832,0.445,0.0,0.12195122,0.0,0.12195122,23531574.0,1943129980.0,471.1817,4077.0,46.857113,19.658842,Mozambique
833,0.436,0.0,0.09756097,0.0,0.09756097,24187488.0,2065469950.0,594.5865,4079.0,46.857113,16.278982,Mozambique
834,0.454,0.0,0.12195122,0.0,0.09756097,24862648.0,2071699970.0,657.6453,4398.0,46.857113,27.812958,Mozambique
835,0.463,0.0,0.14634146,0.0,0.12195122,25560724.0,2312699900.0,664.0782,4445.0,46.857113,33.46355,Mozambique
836,0.42,0.0,0.12195122,0.0,0.12195122,26286164.0,2106009980.0,673.97,4536.0,46.857113,30.037912,Mozambique
837,0.418,0.0,0.14634146,0.0,0.14634146,27042002.0,1819120000.0,589.859,5622.0,56.039,30.379625,Mozambique
838,,0.0,0.0,0.0,0.025641026,,,,,,,
839,,0.0,0.0,0.0,0.0,,,,,,,
840,,0.0,0.0,0.0,0.0,,,,,,,
841,,0.0,0.051282052,0.0,0.025641026,,,,,,,
842,,0.0,0.05,0.0,0.05,,,,,,,
843,,0.0,0.05,0.0,0.05,,,,,,,
844,,0.0,0.0,0.0,0.0,,,,,,,
845,,0.0,0.0,0.0,0.0,,,,,,,
846,,0.0,0.0,0.0,0.025,,,,,,,
847,,0.0,0.025,0.0,0.05,,,,,,,
848,,0.0,0.05,0.0,0.025,,,,,,,
849,,0.0,0.025,0.0,0.025,,,,,,,
850,,0.0,0.025,0.0,0.025,,,,,,,
851,,0.0,0.025,0.0,0.05,,,,,,,
852,,0.0,0.05,0.0,0.05,,,,,,,
853,,0.0,0.125,0.0,0.125,,,,,,,
854,,0.0,0.15,0.0,0.125,,,,,,,
855,,0.0,0.125,0.0,0.1,,,,,,,
856,,0.0,0.1,0.0,0.1,,,,,,,
857,,0.0,0.1,0.0,0.1,,,,,,,
858,,0.0,0.1,0.0,0.125,,,,,,,
859,,0.0,0.1,0.0,0.1,,,,,,,
860,,0.0,0.12195122,0.0,0.12195122,,,,,,,
861,,0.0,0.09756097,0.0,0.09756097,,,,,,,
862,,0.0,0.12195122,0.0,0.09756097,,,,,,,
863,,0.0,0.14634146,0.0,0.12195122,,,,,,,
864,,0.0,0.12195122,0.0,0.12195122,,,,,,,
865,,0.0,0.14634146,0.0,0.14634146,,,,,,,
866,,0.0,0.0,0.0,0.025641026,,,,,,,
867,,0.0,0.0,0.0,0.0,,,,,,,
868,,0.0,0.0,0.0,0.0,,,,,,,
869,,0.0,0.051282052,0.0,0.025641026,,,,,,,
870,,0.0,0.05,0.0,0.05,,,,,,,
871,,0.0,0.05,0.0,0.05,,,,,,,
872,,0.0,0.0,0.0,0.0,,,,,,,
873,,0.0,0.0,0.0,0.0,,,,,,,
874,,0.0,0.0,0.0,0.025,,,,,,,
875,,0.0,0.025,0.0,0.05,,,,,,,
876,,0.0,0.05,0.0,0.025,,,,,,,
877,,0.0,0.025,0.0,0.025,,,,,,,
878,,0.0,0.025,0.0,0.025,,,,,,,
879,,0.0,0.025,0.0,0.05,,,,,,,
880,,0.0,0.05,0.0,0.05,,,,,,,
881,,0.0,0.125,0.0,0.125,,,,,,,
882,,0.0,0.15,0.0,0.125,,,,,,,
883,,0.0,0.125,0.0,0.1,,,,,,,
884,,0.0,0.1,0.0,0.1,,,,,,,
885,,0.0,0.1,0.0,0.1,,,,,,,
886,,0.0,0.1,0.0,0.125,,,,,,,
887,,0.0,0.1,0.0,0.1,,,,,,,
888,,0.0,0.12195122,0.0,0.12195122,,,,,,,
889,,0.0,0.09756097,0.0,0.09756097,,,,,,,
890,,0.0,0.12195122,0.0,0.09756097,,,,,,,
891,,0.0,0.14634146,0.0,0.12195122,,,,,,,
892,,0.0,0.12195122,0.0,0.12195122,,,,,,,
893,,0.0,0.14634146,0.0,0.14634146,,,,,,,
894,0.601,0.0,0.0,1.0,0.0,1336536.0,22120000.0,1864.0818,6883.9644,83.40987,1.0203615,Namibia
895,0.58,0.0,0.0,0.0,0.0,1386010.0,58500000.0,1826.4803,6883.9644,83.40987,1.0203615,Namibia
896,0.58,0.0,0.0,0.0,0.0,1432905.0,119620000.0,1944.1376,6883.9644,83.40987,1.0203615,Namibia
897,0.364,0.0,0.051282052,0.0,0.025641026,1476388.0,180450000.0,2027.008,136.0,75.81658,1.0203615,Namibia
898,0.663,0.0,0.05,0.0,0.05,1516958.0,142340000.0,2257.6323,171.0,83.40987,1.0203615,Namibia
899,0.663,0.0,0.05,0.0,0.05,1555101.0,152550000.0,2069.625,585.0,83.40987,1.0203615,Namibia
900,0.663,0.0,0.0,0.0,0.0,1591822.0,137100000.0,2284.5808,1144.0,83.40987,1.0203615,Namibia
901,0.663,0.0,0.0,0.0,0.0,1627865.0,190370000.0,2421.8706,1682.0,83.40987,1.0203615,Namibia
902,0.665,0.0,0.0,0.0,0.025,1663378.0,185920000.0,2371.8848,2204.0,83.40987,1.0203615,Namibia
903,0.658,0.0,0.025,0.0,0.05,1698032.0,165160000.0,2416.1199,2511.0,83.40987,1.0203615,Namibia
904,0.655,0.0,0.05,0.0,0.025,1731639.0,180830000.0,2209.7722,3820.0,83.40987,1.0203615,Namibia
905,0.651,0.0,0.025,0.0,0.025,1763859.0,178630000.0,2165.1133,7612.0,83.40987,1.0203615,Namibia
906,0.661,0.0,0.025,0.0,0.025,1794571.0,152410000.0,2136.4402,27263.0,83.40987,2.1096323,Namibia
907,0.66,0.0,0.025,0.0,0.05,1823672.0,109510000.0,1906.2926,30885.0,84.94426,0.6744776,Namibia
908,0.693,0.0,0.05,0.0,0.05,1851523.0,135020000.0,1769.1759,21651.0,83.40987,0.66537637,Namibia
909,0.68,0.0,0.125,0.0,0.125,1879117.0,148380000.0,2560.774,19800.0,83.40987,1.0133169,Namibia
910,0.666,0.0,0.15,0.0,0.125,1907745.0,175330000.0,3396.9119,14773.0,83.40987,0.5074577,Namibia
911,0.676,0.0,0.125,0.0,0.1,1938320.0,113380000.0,3674.0022,5307.0,83.40987,0.42644203,Namibia
912,0.684,0.0,0.1,0.0,0.1,1971317.0,149330000.0,3974.5225,5462.0,83.40987,0.46543762,Namibia
913,0.672,0.0,0.1,0.0,0.1,2006514.0,220850000.0,4356.2446,6525.0,76.48659,0.4316138,Namibia
914,0.658,0.0,0.1,0.0,0.125,2043394.0,205490000.0,4153.248,6799.0,83.40987,0.47935617,Namibia
915,0.647,0.0,0.1,0.0,0.1,2081044.0,331130016.0,4265.259,7163.0,83.40987,0.8405946,Namibia
916,0.662,0.0,0.12195122,0.0,0.12195122,2118874.0,261329984.0,5324.617,7254.0,83.40987,1.3024472,Namibia
917,0.673,0.0,0.09756097,0.0,0.09756097,2156701.0,278209984.0,5753.9873,6049.0,88.27463,1.3180907,Namibia
918,0.731,0.0,0.12195122,0.0,0.09756097,2194784.0,252440000.0,5930.5483,1806.0,83.40987,0.99309266,Namibia
919,0.749,0.0,0.14634146,0.0,0.12195122,2233510.0,261040016.0,5694.0825,2332.0,83.40987,1.2615964,Namibia
920,0.703,0.0,0.12195122,0.0,0.12195122,2273430.0,226220000.0,5624.1353,1767.0,83.40987,1.4810227,Namibia
921,0.703,0.0,0.14634146,0.0,0.14634146,2314904.0,142380000.0,5032.8896,1737.0,83.40987,2.818495,Namibia
922,0.149,0.0,0.0,0.0,0.025641026,1630996.0,108900000.0,288.4061,4230.0,79.56328,0.08443459,Lesotho
923,0.16,0.0,0.0,0.0,0.0,1666563.0,134510000.0,297.2614,4248.0,79.56328,0.08443459,Lesotho
924,0.412,0.0,0.0,0.0,0.0,1703747.0,139130000.0,350.06085,214.0,79.56328,0.08443459,Lesotho
925,0.482,0.0,0.051282052,0.0,0.025641026,1742539.0,123310000.0,404.19708,220.0,79.56328,0.08443459,Lesotho
926,0.319,0.0,0.05,0.0,0.05,1782285.0,143160000.0,466.27444,117.0,79.56328,0.08443459,Lesotho
927,0.319,0.0,0.05,0.0,0.05,1822236.0,143060000.0,458.55356,60.0,79.56328,0.08443459,Lesotho
928,0.319,0.0,0.0,0.0,0.0,1861324.0,115620000.0,471.8418,58.0,79.56328,0.08443459,Lesotho
929,0.383,0.0,0.0,0.0,0.0,1898598.0,112650000.0,527.6998,2784.2856,79.56328,0.08443459,Lesotho
930,0.321,0.0,0.0,0.0,0.025,1934291.0,103210000.0,489.1318,2784.2856,79.56328,0.08443459,Lesotho
931,0.321,0.0,0.025,0.0,0.05,1968044.0,91490000.0,507.10046,2784.2856,79.56328,0.08443459,Lesotho
932,0.321,0.0,0.05,0.0,0.025,1997516.0,61850000.0,464.8064,2784.2856,79.56328,0.08443459,Lesotho
933,0.499,0.0,0.025,0.0,0.025,2019731.0,31670000.0,451.92715,1.0,79.56328,0.08443459,Lesotho
934,0.616,0.0,0.025,0.0,0.025,2032804.0,37170000.0,436.48834,2784.2856,86.25443,0.08443459,Lesotho
935,0.616,0.0,0.025,0.0,0.05,2035740.0,55550000.0,405.60532,39.0,79.56328,0.017070808,Lesotho
936,0.616,0.0,0.05,0.0,0.05,2029829.0,77000000.0,382.1902,2784.2856,79.56328,0.0034082858,Lesotho
937,0.616,0.0,0.125,0.0,0.125,2018348.0,79130000.0,573.65375,2784.2856,79.56328,0.062408444,Lesotho
938,0.578,0.0,0.15,0.0,0.125,2005940.0,95310000.0,753.3808,2784.2856,79.56328,0.018922606,Lesotho
939,0.568,0.0,0.125,0.0,0.1,1996114.0,68440000.0,842.81305,2784.2856,79.56328,0.08443459,Lesotho
940,0.555,0.0,0.1,0.0,0.1,1989939.0,71190000.0,904.6034,2784.2856,79.56328,0.08443459,Lesotho
941,0.548,0.0,0.1,0.0,0.1,1986922.0,130899992.0,863.7796,2784.2856,79.56328,0.08443459,Lesotho
942,0.585,0.0,0.1,0.0,0.125,1987129.0,144710000.0,884.96265,2784.2856,79.56328,0.35854197,Lesotho
943,0.584,0.0,0.1,0.0,0.1,1990131.0,122270000.0,890.9964,2784.2856,75.8002,0.015915714,Lesotho
944,0.645,0.0,0.12195122,0.0,0.12195122,1995581.0,256049984.0,1199.9518,2784.2856,79.56328,0.07239712,Lesotho
945,0.638,0.0,0.09756097,0.0,0.09756097,2003787.0,256769984.0,1393.3864,34.0,79.56328,0.1403053,Lesotho
946,0.61,0.0,0.12195122,0.0,0.09756097,2014990.0,276260000.0,1328.8131,34.0,79.56328,0.11620069,Lesotho
947,0.628,0.0,0.14634146,0.0,0.12195122,2028519.0,320670016.0,1249.1835,30.0,79.56328,0.086279936,Lesotho
948,0.509,0.0,0.12195122,0.0,0.12195122,2043437.0,107170000.0,1276.413,44.0,76.6352,0.04739642,Lesotho
949,0.567,0.0,0.14634146,0.0,0.14634146,2059021.0,86490000.0,1112.0814,31.0,79.56328,0.07468904,Lesotho
950,,0.0,0.0,0.0,0.025641026,,,,,,,
951,,0.0,0.0,0.0,0.0,,,,,,,
952,,0.0,0.0,0.0,0.0,,,,,,,
953,,0.0,0.051282052,0.0,0.025641026,,,,,,,
954,,0.0,0.05,0.0,0.05,,,,,,,
955,,0.0,0.05,0.0,0.05,,,,,,,
956,,0.0,0.0,0.0,0.0,,,,,,,
957,,0.0,0.0,0.0,0.0,,,,,,,
958,,0.0,0.0,0.0,0.025,,,,,,,
959,,0.0,0.025,0.0,0.05,,,,,,,
960,,0.0,0.05,0.0,0.025,,,,,,,
961,,0.0,0.025,0.0,0.025,,,,,,,
962,,0.0,0.025,0.0,0.025,,,,,,,
963,,0.0,0.025,0.0,0.05,,,,,,,
964,,0.0,0.05,0.0,0.05,,,,,,,
965,,0.0,0.125,0.0,0.125,,,,,,,
966,,0.0,0.15,0.0,0.125,,,,,,,
967,,0.0,0.125,0.0,0.1,,,,,,,
968,,0.0,0.1,0.0,0.1,,,,,,,
969,,0.0,0.1,0.0,0.1,,,,,,,
970,,0.0,0.1,0.0,0.125,,,,,,,
971,,0.0,0.1,0.0,0.1,,,,,,,
972,,0.0,0.12195122,0.0,0.12195122,,,,,,,
973,,0.0,0.09756097,0.0,0.09756097,,,,,,,
974,,0.0,0.12195122,0.0,0.09756097,,,,,,,
975,,0.0,0.14634146,0.0,0.12195122,,,,,,,
976,,0.0,0.12195122,0.0,0.12195122,,,,,,,
977,,0.0,0.14634146,0.0,0.14634146,,,,,,,
978,0.452,0.0,0.0,0.0,0.025641026,387963.0,51220000.0,918.9021,7.0,56.105404,0.07547699,Comoros
979,0.45,0.0,0.0,0.0,0.0,399632.0,44070000.0,854.478,7.0,56.105404,0.07547699,Comoros
980,0.361,0.0,0.0,0.0,0.0,411594.0,44880000.0,1043.8008,7.0,56.105404,0.07547699,Comoros
981,0.439,0.0,0.051282052,0.0,0.025641026,423872.0,63300000.0,1000.55865,7.0,56.105404,0.07547699,Comoros
982,0.441,0.0,0.05,0.0,0.05,436448.0,47870000.0,1047.9795,7.0,56.105404,0.07547699,Comoros
983,0.337,0.0,0.05,0.0,0.05,449274.0,48620000.0,1008.0295,7.0,56.105404,0.07547699,Comoros
984,0.454,0.0,0.0,0.0,0.0,462277.0,38700000.0,690.47174,7.0,56.105404,0.07547699,Comoros
985,0.463,0.0,0.0,0.0,0.0,475394.0,41600000.0,838.1717,7.0,56.105404,0.07547699,Comoros
986,0.294,0.0,0.0,0.0,0.025,488627.0,39200000.0,810.54425,7.0,56.105404,0.07547699,Comoros
987,0.222,0.0,0.025,0.0,0.05,501953.0,30200000.0,726.05524,7.0,56.105404,0.09772027,Comoros
988,0.23,0.0,0.05,0.0,0.025,515385.0,40620000.0,718.11707,7.0,56.105404,0.07547699,Comoros
989,0.405,0.0,0.025,0.0,0.025,528848.0,22090000.0,723.1851,9.0,56.105404,0.07547699,Comoros
990,0.425,0.0,0.025,0.0,0.025,542357.0,19310000.0,645.81866,11.0,68.48923,0.07547699,Comoros
991,0.46,0.0,0.025,0.0,0.05,555888.0,27670000.0,680.31854,13.0,56.105404,0.0046984428,Comoros
992,0.47,0.0,0.05,0.0,0.05,569479.0,27580000.0,744.47516,7.0,56.105404,0.07547699,Comoros
993,0.541,0.0,0.125,0.0,0.125,583211.0,24610000.0,935.6115,7.0,56.105404,0.07547699,Comoros
994,0.54,0.0,0.15,0.0,0.125,597228.0,25880000.0,1059.1769,7.0,56.105404,0.07547699,Comoros
995,0.54,0.0,0.125,0.0,0.1,611627.0,23140000.0,1068.6003,1.0,56.105404,0.07547699,Comoros
996,0.55,0.0,0.1,0.0,0.1,626425.0,32000000.0,1113.9578,1.0,56.105404,0.07547699,Comoros
997,0.526,0.0,0.1,0.0,0.1,641620.0,45050000.0,1238.4615,7.0,56.105404,0.07547699,Comoros
998,0.6,0.0,0.1,0.0,0.125,657229.0,42040000.0,1387.5946,7.0,56.105404,0.07547699,Comoros
999,0.604,0.0,0.1,0.0,0.1,673252.0,50780000.0,1339.3372,7.0,56.105404,0.023865791,Comoros
1000,0.596,0.0,0.12195122,0.0,0.12195122,689692.0,69910000.0,1315.2148,7.0,56.105404,0.05476624,Comoros
1001,0.606,0.0,0.09756097,0.0,0.09756097,706569.0,55350000.0,1446.068,7.0,56.105404,0.081639454,Comoros
1002,0.503,0.0,0.12195122,0.0,0.09756097,723871.0,101610000.0,1403.4285,7.0,49.19614,0.028739098,Comoros
1003,0.516,0.0,0.14634146,0.0,0.12195122,741505.0,81230000.0,1504.9209,7.0,56.105404,4.965876e-05,Comoros
1004,0.472,0.0,0.12195122,0.0,0.12195122,759390.0,74950000.0,1511.816,7.0,56.105404,0.07547699,Comoros
1005,0.461,0.0,0.14634146,0.0,0.14634146,777424.0,65780000.0,1242.1029,7.0,56.105404,0.07547699,Comoros
1006,0.186,0.0,0.0,0.0,0.025641026,23903592.0,483260000.0,1066.3302,800.0,55.706165,2.0601149,Morocco
1007,0.195,0.0,0.0,0.0,0.0,24355620.0,499120000.0,1071.1774,303.0,55.706165,2.591742,Morocco
1008,0.211,0.0,0.0,0.0,0.0,24807462.0,1241089920.0,1206.0118,311.0,55.706165,3.5865662,Morocco
1009,0.216,0.0,0.051282052,0.0,0.025641026,25260404.0,1532670080.0,1266.8495,322.0,55.706165,2.5116541,Morocco
1010,0.216,0.0,0.05,0.0,0.05,25711406.0,953600000.0,1299.4216,319.0,55.706165,3.1462774,Morocco
1011,0.216,0.0,0.05,0.0,0.05,26155204.0,780000000.0,1199.3193,336.0,55.706165,2.6609356,Morocco
1012,0.216,0.0,0.0,0.0,0.0,26584478.0,683520000.0,1326.9413,336.0,41.59411,2.0811982,Morocco
1013,0.235,0.0,0.0,0.0,0.0,26994250.0,500560000.0,1432.3102,55.0,55.706165,2.2026596,Morocco
1014,0.237,0.0,0.0,0.0,0.025,27383472.0,649590020.0,1561.1294,51.0,55.706165,1.626884,Morocco
1015,0.254,0.0,0.025,0.0,0.05,27754572.0,471560000.0,1396.7699,57.0,55.706165,1.9442198,Morocco
1016,0.241,0.0,0.05,0.0,0.025,28110444.0,531210016.0,1472.3856,901.0,55.706165,1.4606609,Morocco
1017,0.247,0.0,0.025,0.0,0.025,28455508.0,681940030.0,1447.9688,901.0,55.706165,2.703787,Morocco
1018,0.262,0.0,0.025,0.0,0.025,28793680.0,447380000.0,1334.943,2105.0,55.706165,3.657108,Morocco
1019,0.262,0.0,0.025,0.0,0.05,29126330.0,493850016.0,1339.2936,2091.0,55.706165,4.2297516,Morocco
1020,0.279,0.0,0.05,0.0,0.05,29454768.0,364390016.0,1416.4882,2127.0,55.706165,2.8187985,Morocco
1021,0.287,0.0,0.125,0.0,0.125,29782884.0,584390020.0,1725.458,2121.0,55.706165,1.0630573,Morocco
1022,0.29,0.0,0.15,0.0,0.125,30115214.0,780600000.0,1952.9019,195.0,52.30626,2.0087578,Morocco
1023,0.291,0.0,0.125,0.0,0.1,30455560.0,732640000.0,2018.0258,219.0,55.706165,2.3814585,Morocco
1024,0.3,0.0,0.1,0.0,0.1,30804684.0,1101529980.0,2196.0122,503.0,55.706165,1.8517177,Morocco
1025,0.295,0.0,0.1,0.0,0.1,31163672.0,1219229950.0,2499.26,786.0,55.706165,2.2676709,Morocco
1026,0.3,0.0,0.1,0.0,0.125,31536812.0,1453360000.0,2890.36,766.0,55.14792,2.1541553,Morocco
1027,0.293,0.0,0.1,0.0,0.1,31929088.0,1045959940.0,2866.9243,773.0,56.08367,2.3324971,Morocco
1028,0.288,0.0,0.12195122,0.0,0.12195122,32343388.0,985500030.0,2839.925,792.0,55.706165,1.0727783,Morocco
1029,0.295,0.0,0.09756097,0.0,0.09756097,32781850.0,1440240000.0,3046.9492,736.0,67.08416,2.6129096,Morocco
1030,0.294,0.0,0.12195122,0.0,0.09756097,33241898.0,1471139970.0,2912.6582,744.0,69.42539,3.9701257,Morocco
1031,0.299,0.0,0.14634146,0.0,0.12195122,33715692.0,2008649980.0,3121.6812,1470.0,55.706165,5.0279512,Morocco
1032,0.314,0.0,0.12195122,0.0,0.12195122,34192348.0,2240150020.0,3171.6992,1216.0,55.706165,3.2922976,Morocco
