collegeAttendance,hopeScholarship,male,black,asian,year,state
0,0.0,1.0,0.0,0.0,1996.0,91.0
1,0.0,1.0,0.0,1.0,1996.0,95.0
0,0.0,1.0,1.0,0.0,1996.0,93.0
0,0.0,1.0,0.0,0.0,1996.0,86.0
1,0.0,1.0,0.0,0.0,1996.0,46.0
1,0.0,1.0,0.0,0.0,1996.0,22.0
0,0.0,1.0,0.0,0.0,1996.0,47.0
1,0.0,0.0,0.0,0.0,1996.0,23.0
0,0.0,0.0,0.0,0.0,1996.0,86.0
0,0.0,0.0,0.0,1.0,1996.0,45.0
0,0.0,1.0,0.0,0.0,1996.0,84.0
1,0.0,1.0,0.0,0.0,1996.0,93.0
1,0.0,1.0,0.0,0.0,1996.0,15.0
0,0.0,1.0,0.0,0.0,1996.0,93.0
1,0.0,1.0,0.0,0.0,1996.0,23.0
0,0.0,0.0,0.0,0.0,1996.0,14.0
1,0.0,0.0,0.0,0.0,1996.0,21.0
1,0.0,1.0,0.0,0.0,1996.0,16.0
1,0.0,0.0,0.0,0.0,1996.0,22.0
0,0.0,1.0,0.0,0.0,1996.0,91.0
0,0.0,1.0,0.0,0.0,1996.0,22.0
0,0.0,0.0,0.0,0.0,1996.0,22.0
1,0.0,0.0,1.0,0.0,1996.0,33.0
0,0.0,0.0,0.0,0.0,1996.0,11.0
1,0.0,0.0,0.0,0.0,1996.0,23.0
0,0.0,0.0,0.0,0.0,1996.0,35.0
0,0.0,0.0,1.0,0.0,1996.0,21.0
1,0.0,1.0,0.0,0.0,1996.0,41.0
1,0.0,1.0,0.0,0.0,1996.0,55.0
0,0.0,1.0,1.0,0.0,1996.0,21.0
0,0.0,1.0,0.0,0.0,1996.0,62.0
0,0.0,1.0,0.0,0.0,1996.0,21.0
0,0.0,1.0,1.0,0.0,1996.0,51.0
0,0.0,1.0,0.0,0.0,1996.0,74.0
1,0.0,1.0,0.0,0.0,1997.0,55.0
0,0.0,1.0,0.0,0.0,1997.0,55.0
0,0.0,0.0,1.0,0.0,1997.0,86.0
1,0.0,1.0,0.0,0.0,1997.0,47.0
1,0.0,1.0,0.0,0.0,1997.0,81.0
0,0.0,1.0,0.0,0.0,1997.0,12.0
1,0.0,0.0,0.0,0.0,1997.0,41.0
1,0.0,0.0,0.0,0.0,1997.0,14.0
0,0.0,1.0,0.0,0.0,1997.0,93.0
1,0.0,1.0,0.0,0.0,1997.0,22.0
0,0.0,1.0,0.0,0.0,1997.0,55.0
0,0.0,0.0,0.0,0.0,1997.0,46.0
1,0.0,0.0,0.0,1.0,1997.0,31.0
0,0.0,0.0,0.0,0.0,1997.0,73.0
0,0.0,0.0,1.0,0.0,1997.0,63.0
0,0.0,0.0,0.0,0.0,1997.0,56.0
0,0.0,0.0,0.0,0.0,1997.0,63.0
0,0.0,1.0,0.0,0.0,1997.0,63.0
0,0.0,1.0,0.0,0.0,1997.0,41.0
1,0.0,0.0,1.0,0.0,1997.0,93.0
0,0.0,0.0,0.0,0.0,1997.0,74.0
0,0.0,1.0,0.0,0.0,1997.0,63.0
0,0.0,0.0,0.0,0.0,1997.0,33.0
0,0.0,0.0,0.0,0.0,1997.0,44.0
0,0.0,1.0,0.0,0.0,1997.0,15.0
1,0.0,0.0,1.0,0.0,1997.0,21.0
1,0.0,1.0,0.0,0.0,1997.0,21.0
0,0.0,0.0,0.0,0.0,1997.0,55.0
1,0.0,0.0,0.0,0.0,1997.0,74.0
1,0.0,0.0,0.0,0.0,1997.0,21.0
1,0.0,0.0,0.0,0.0,1997.0,15.0
0,0.0,0.0,0.0,0.0,1997.0,21.0
0,1.0,1.0,0.0,0.0,1997.0,58.0
0,0.0,1.0,0.0,0.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,93.0
0,0.0,1.0,0.0,0.0,1997.0,54.0
0,0.0,0.0,0.0,0.0,1997.0,23.0
1,0.0,1.0,0.0,0.0,1997.0,31.0
0,0.0,0.0,0.0,0.0,1997.0,63.0
0,0.0,1.0,0.0,0.0,1997.0,93.0
0,0.0,1.0,0.0,0.0,1997.0,14.0
1,0.0,0.0,0.0,0.0,1997.0,92.0
0,0.0,0.0,1.0,0.0,1997.0,53.0
1,1.0,0.0,1.0,0.0,1997.0,58.0
0,0.0,0.0,0.0,0.0,1997.0,93.0
1,0.0,1.0,0.0,0.0,1997.0,84.0
0,0.0,0.0,0.0,0.0,1997.0,31.0
1,0.0,1.0,0.0,0.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,46.0
0,0.0,1.0,0.0,0.0,1997.0,87.0
1,0.0,0.0,0.0,0.0,1997.0,43.0
0,0.0,1.0,0.0,0.0,1997.0,86.0
0,0.0,1.0,0.0,0.0,1997.0,74.0
0,0.0,1.0,0.0,0.0,1997.0,55.0
0,0.0,1.0,0.0,0.0,1997.0,23.0
0,0.0,0.0,0.0,0.0,1997.0,21.0
0,0.0,0.0,0.0,0.0,1997.0,81.0
1,0.0,0.0,0.0,0.0,1997.0,45.0
0,1.0,0.0,0.0,0.0,1997.0,58.0
1,0.0,0.0,0.0,0.0,1997.0,41.0
1,0.0,1.0,0.0,0.0,1997.0,33.0
0,0.0,0.0,0.0,0.0,1997.0,94.0
0,0.0,0.0,0.0,0.0,1997.0,83.0
0,0.0,0.0,0.0,0.0,1997.0,44.0
0,0.0,1.0,0.0,0.0,1997.0,87.0
0,0.0,1.0,0.0,0.0,1997.0,13.0
0,0.0,1.0,0.0,0.0,1997.0,35.0
0,0.0,1.0,0.0,0.0,1997.0,31.0
0,0.0,1.0,0.0,0.0,1997.0,91.0
0,0.0,1.0,1.0,0.0,1997.0,93.0
0,0.0,0.0,1.0,0.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,35.0
1,0.0,0.0,0.0,0.0,1997.0,33.0
1,0.0,0.0,0.0,0.0,1997.0,14.0
0,0.0,1.0,1.0,0.0,1997.0,63.0
0,0.0,1.0,0.0,0.0,1997.0,55.0
0,0.0,0.0,0.0,0.0,1997.0,94.0
0,0.0,1.0,0.0,0.0,1997.0,87.0
1,1.0,0.0,0.0,0.0,1997.0,58.0
1,0.0,0.0,0.0,0.0,1997.0,15.0
0,0.0,0.0,0.0,0.0,1997.0,54.0
1,0.0,0.0,0.0,0.0,1997.0,56.0
1,0.0,1.0,0.0,0.0,1997.0,31.0
0,0.0,0.0,0.0,0.0,1997.0,55.0
0,0.0,1.0,1.0,0.0,1997.0,62.0
1,0.0,0.0,0.0,0.0,1997.0,54.0
0,0.0,0.0,1.0,0.0,1997.0,21.0
0,0.0,0.0,0.0,0.0,1997.0,74.0
0,0.0,1.0,0.0,0.0,1997.0,31.0
1,0.0,0.0,0.0,0.0,1997.0,55.0
0,0.0,0.0,0.0,0.0,1997.0,23.0
0,0.0,1.0,0.0,0.0,1997.0,87.0
1,0.0,1.0,0.0,0.0,1997.0,31.0
1,0.0,1.0,0.0,0.0,1997.0,56.0
0,0.0,0.0,0.0,0.0,1997.0,23.0
0,0.0,1.0,1.0,0.0,1997.0,74.0
1,0.0,0.0,0.0,0.0,1997.0,21.0
0,0.0,0.0,0.0,0.0,1997.0,92.0
0,0.0,0.0,0.0,0.0,1997.0,21.0
1,0.0,0.0,0.0,0.0,1997.0,33.0
1,0.0,0.0,0.0,0.0,1997.0,56.0
0,0.0,1.0,0.0,0.0,1997.0,62.0
1,0.0,1.0,0.0,0.0,1997.0,63.0
0,0.0,0.0,1.0,0.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,93.0
0,0.0,0.0,0.0,0.0,1997.0,45.0
0,1.0,1.0,1.0,0.0,1997.0,58.0
1,0.0,1.0,0.0,0.0,1997.0,35.0
0,0.0,0.0,0.0,0.0,1997.0,87.0
0,0.0,0.0,0.0,0.0,1997.0,87.0
1,0.0,1.0,0.0,0.0,1997.0,45.0
0,0.0,1.0,0.0,0.0,1997.0,56.0
0,0.0,0.0,0.0,0.0,1997.0,31.0
1,0.0,0.0,0.0,0.0,1997.0,62.0
0,0.0,1.0,0.0,0.0,1997.0,82.0
0,0.0,1.0,0.0,0.0,1997.0,21.0
1,0.0,1.0,0.0,0.0,1997.0,62.0
1,0.0,1.0,0.0,0.0,1997.0,63.0
1,0.0,0.0,0.0,0.0,1997.0,73.0
1,0.0,0.0,0.0,0.0,1997.0,44.0
1,0.0,1.0,0.0,0.0,1997.0,44.0
1,0.0,1.0,0.0,1.0,1997.0,93.0
0,0.0,0.0,0.0,0.0,1997.0,81.0
1,0.0,1.0,1.0,0.0,1997.0,93.0
0,0.0,1.0,1.0,0.0,1997.0,93.0
1,0.0,0.0,0.0,0.0,1997.0,74.0
1,0.0,1.0,0.0,0.0,1997.0,86.0
1,0.0,1.0,0.0,0.0,1997.0,74.0
1,0.0,0.0,1.0,0.0,1997.0,63.0
0,0.0,0.0,0.0,0.0,1997.0,82.0
1,0.0,1.0,0.0,0.0,1997.0,56.0
0,1.0,1.0,0.0,0.0,1997.0,58.0
1,0.0,1.0,0.0,0.0,1997.0,44.0
0,0.0,1.0,0.0,0.0,1997.0,51.0
0,0.0,1.0,1.0,0.0,1997.0,93.0
0,0.0,0.0,0.0,0.0,1997.0,84.0
1,0.0,0.0,0.0,0.0,1997.0,54.0
1,0.0,1.0,0.0,0.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,63.0
0,0.0,1.0,1.0,0.0,1997.0,54.0
0,0.0,1.0,0.0,0.0,1997.0,14.0
1,0.0,0.0,1.0,0.0,1997.0,56.0
1,0.0,0.0,0.0,0.0,1997.0,33.0
0,0.0,1.0,0.0,0.0,1997.0,92.0
1,0.0,0.0,0.0,0.0,1997.0,44.0
1,0.0,0.0,0.0,0.0,1997.0,47.0
1,0.0,0.0,0.0,0.0,1997.0,74.0
1,0.0,1.0,0.0,0.0,1997.0,63.0
1,0.0,1.0,0.0,0.0,1997.0,83.0
1,0.0,0.0,1.0,0.0,1997.0,21.0
1,0.0,0.0,0.0,0.0,1997.0,21.0
1,1.0,0.0,0.0,0.0,1997.0,58.0
0,0.0,0.0,0.0,0.0,1997.0,41.0
1,0.0,1.0,1.0,0.0,1997.0,73.0
0,0.0,0.0,0.0,0.0,1997.0,93.0
1,0.0,0.0,0.0,0.0,1997.0,21.0
0,0.0,0.0,0.0,0.0,1997.0,41.0
0,0.0,1.0,1.0,0.0,1997.0,32.0
0,0.0,1.0,0.0,0.0,1997.0,32.0
1,0.0,0.0,0.0,0.0,1997.0,44.0
0,0.0,1.0,0.0,0.0,1997.0,62.0
0,0.0,1.0,0.0,0.0,1997.0,21.0
1,1.0,1.0,0.0,0.0,1997.0,58.0
1,0.0,1.0,0.0,0.0,1997.0,74.0
1,0.0,0.0,0.0,0.0,1997.0,87.0
1,0.0,0.0,0.0,1.0,1997.0,95.0
1,0.0,0.0,0.0,0.0,1997.0,41.0
0,0.0,1.0,0.0,0.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,23.0
1,0.0,1.0,0.0,0.0,1997.0,35.0
0,1.0,1.0,0.0,0.0,1997.0,58.0
0,0.0,1.0,0.0,0.0,1997.0,95.0
0,0.0,1.0,0.0,0.0,1997.0,35.0
0,0.0,1.0,0.0,0.0,1997.0,56.0
0,0.0,0.0,0.0,0.0,1997.0,43.0
0,0.0,1.0,0.0,1.0,1997.0,54.0
0,0.0,0.0,0.0,0.0,1997.0,45.0
0,0.0,0.0,0.0,0.0,1997.0,74.0
1,0.0,0.0,0.0,0.0,1997.0,31.0
1,0.0,0.0,0.0,0.0,1997.0,41.0
1,0.0,1.0,0.0,1.0,1997.0,21.0
1,0.0,1.0,0.0,0.0,1997.0,56.0
0,0.0,1.0,0.0,0.0,1997.0,31.0
1,1.0,1.0,0.0,0.0,1997.0,58.0
1,0.0,0.0,0.0,0.0,1997.0,86.0
1,0.0,1.0,0.0,0.0,1997.0,86.0
0,0.0,1.0,0.0,0.0,1997.0,33.0
0,0.0,1.0,1.0,0.0,1997.0,74.0
1,0.0,1.0,0.0,0.0,1997.0,31.0
0,0.0,1.0,0.0,1.0,1997.0,54.0
1,0.0,0.0,0.0,0.0,1997.0,21.0
0,0.0,0.0,0.0,0.0,1997.0,55.0
0,0.0,1.0,0.0,0.0,1997.0,62.0
0,0.0,1.0,0.0,0.0,1997.0,33.0
1,0.0,0.0,1.0,0.0,1997.0,93.0
0,1.0,1.0,1.0,0.0,1997.0,58.0
0,0.0,0.0,0.0,0.0,1997.0,63.0
0,1.0,0.0,1.0,0.0,1997.0,58.0
1,0.0,1.0,0.0,0.0,1997.0,93.0
0,0.0,1.0,0.0,0.0,1997.0,13.0
1,0.0,1.0,0.0,0.0,1997.0,32.0
1,0.0,0.0,0.0,1.0,1997.0,95.0
1,0.0,1.0,0.0,0.0,1997.0,73.0
1,0.0,1.0,0.0,0.0,1997.0,54.0
1,0.0,0.0,0.0,0.0,1997.0,82.0
1,0.0,1.0,0.0,0.0,1997.0,93.0
1,0.0,0.0,0.0,1.0,1997.0,93.0
0,0.0,1.0,0.0,0.0,1997.0,15.0
0,0.0,0.0,0.0,0.0,1997.0,31.0
0,0.0,1.0,0.0,0.0,1997.0,56.0
0,0.0,1.0,0.0,0.0,1997.0,22.0
1,0.0,1.0,0.0,0.0,1997.0,63.0
0,0.0,1.0,1.0,0.0,1997.0,73.0
0,0.0,0.0,0.0,0.0,1997.0,73.0
0,0.0,1.0,0.0,0.0,1997.0,83.0
0,0.0,0.0,0.0,0.0,1997.0,94.0
1,0.0,0.0,0.0,0.0,1997.0,93.0
0,0.0,1.0,0.0,0.0,1997.0,51.0
1,0.0,0.0,0.0,0.0,1997.0,56.0
1,0.0,0.0,0.0,0.0,1997.0,31.0
1,0.0,0.0,0.0,0.0,1997.0,41.0
0,0.0,1.0,0.0,0.0,1997.0,62.0
1,0.0,1.0,0.0,0.0,1997.0,31.0
1,0.0,1.0,0.0,0.0,1997.0,74.0
1,0.0,1.0,0.0,1.0,1997.0,93.0
0,0.0,0.0,0.0,0.0,1997.0,54.0
1,0.0,1.0,0.0,0.0,1997.0,81.0
0,0.0,0.0,0.0,0.0,1997.0,31.0
1,0.0,0.0,0.0,0.0,1997.0,95.0
1,0.0,0.0,0.0,0.0,1997.0,23.0
0,1.0,1.0,1.0,0.0,1997.0,58.0
0,0.0,1.0,0.0,0.0,1997.0,51.0
0,0.0,0.0,0.0,0.0,1997.0,83.0
1,0.0,0.0,1.0,0.0,1997.0,21.0
1,0.0,0.0,0.0,0.0,1997.0,22.0
1,0.0,1.0,0.0,0.0,1997.0,81.0
1,0.0,0.0,0.0,0.0,1997.0,93.0
1,0.0,1.0,0.0,0.0,1997.0,56.0
0,0.0,1.0,0.0,0.0,1997.0,86.0
1,0.0,1.0,0.0,0.0,1997.0,13.0
1,0.0,1.0,0.0,0.0,1997.0,32.0
0,0.0,0.0,0.0,0.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,43.0
0,0.0,1.0,0.0,0.0,1997.0,41.0
0,0.0,0.0,0.0,0.0,1997.0,31.0
0,0.0,0.0,0.0,0.0,1997.0,12.0
1,0.0,0.0,0.0,0.0,1997.0,45.0
1,0.0,1.0,0.0,0.0,1997.0,94.0
1,0.0,0.0,0.0,0.0,1997.0,12.0
0,0.0,0.0,0.0,0.0,1997.0,93.0
0,0.0,1.0,1.0,0.0,1997.0,22.0
1,0.0,0.0,0.0,0.0,1997.0,93.0
1,1.0,0.0,0.0,0.0,1997.0,58.0
1,0.0,1.0,1.0,0.0,1997.0,54.0
0,0.0,0.0,0.0,0.0,1997.0,45.0
1,0.0,0.0,0.0,0.0,1997.0,21.0
0,0.0,1.0,1.0,0.0,1997.0,12.0
1,0.0,0.0,0.0,0.0,1997.0,44.0
0,0.0,0.0,1.0,0.0,1997.0,53.0
0,0.0,0.0,0.0,0.0,1997.0,73.0
0,0.0,0.0,0.0,1.0,1997.0,95.0
1,0.0,1.0,1.0,0.0,1997.0,74.0
0,1.0,0.0,0.0,0.0,1997.0,58.0
0,0.0,1.0,0.0,0.0,1997.0,74.0
0,0.0,0.0,0.0,0.0,1997.0,31.0
1,0.0,0.0,0.0,1.0,1997.0,74.0
1,0.0,0.0,0.0,0.0,1997.0,91.0
0,0.0,0.0,0.0,0.0,1997.0,91.0
1,0.0,0.0,0.0,0.0,1997.0,51.0
0,0.0,0.0,0.0,0.0,1997.0,74.0
1,0.0,0.0,0.0,0.0,1997.0,93.0
0,0.0,1.0,0.0,0.0,1997.0,45.0
0,0.0,0.0,0.0,0.0,1997.0,21.0
0,0.0,0.0,0.0,0.0,1997.0,31.0
1,0.0,0.0,0.0,0.0,1997.0,81.0
1,0.0,0.0,0.0,0.0,1997.0,12.0
1,0.0,1.0,0.0,0.0,1997.0,14.0
0,0.0,1.0,0.0,0.0,1997.0,56.0
0,0.0,1.0,0.0,0.0,1997.0,42.0
0,0.0,1.0,0.0,0.0,1997.0,82.0
1,0.0,1.0,0.0,0.0,1997.0,54.0
1,0.0,0.0,0.0,0.0,1997.0,21.0
1,0.0,1.0,0.0,0.0,1997.0,73.0
0,0.0,1.0,0.0,0.0,1997.0,93.0
0,0.0,1.0,0.0,0.0,1997.0,56.0
0,0.0,1.0,0.0,0.0,1997.0,41.0
0,0.0,1.0,0.0,0.0,1997.0,51.0
0,0.0,1.0,0.0,0.0,1997.0,56.0
0,0.0,1.0,0.0,0.0,1997.0,74.0
0,0.0,0.0,0.0,0.0,1997.0,46.0
0,0.0,1.0,0.0,1.0,1997.0,93.0
1,0.0,1.0,0.0,0.0,1997.0,56.0
1,0.0,1.0,0.0,0.0,1997.0,35.0
1,0.0,0.0,1.0,0.0,1997.0,54.0
0,0.0,1.0,0.0,0.0,1997.0,55.0
1,0.0,0.0,1.0,0.0,1997.0,56.0
0,0.0,0.0,0.0,0.0,1997.0,14.0
0,0.0,0.0,0.0,0.0,1997.0,92.0
1,0.0,0.0,0.0,0.0,1997.0,22.0
0,0.0,1.0,0.0,0.0,1997.0,87.0
0,0.0,0.0,0.0,1.0,1997.0,93.0
0,0.0,1.0,1.0,0.0,1997.0,63.0
0,0.0,1.0,0.0,0.0,1997.0,54.0
1,0.0,1.0,0.0,0.0,1997.0,52.0
1,0.0,0.0,0.0,0.0,1997.0,94.0
0,0.0,1.0,1.0,0.0,1997.0,31.0
1,0.0,0.0,0.0,0.0,1997.0,31.0
0,0.0,1.0,1.0,0.0,1997.0,54.0
0,0.0,1.0,0.0,0.0,1997.0,23.0
0,0.0,0.0,1.0,0.0,1997.0,53.0
1,0.0,1.0,0.0,0.0,1997.0,47.0
0,0.0,0.0,0.0,0.0,1997.0,93.0
1,0.0,1.0,0.0,0.0,1997.0,23.0
1,0.0,1.0,1.0,0.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,84.0
0,0.0,1.0,0.0,0.0,1997.0,35.0
0,0.0,0.0,0.0,0.0,1997.0,62.0
1,0.0,0.0,0.0,0.0,1997.0,82.0
0,0.0,1.0,0.0,0.0,1997.0,47.0
0,0.0,0.0,0.0,0.0,1997.0,56.0
1,0.0,0.0,0.0,0.0,1997.0,92.0
0,0.0,1.0,0.0,0.0,1997.0,46.0
1,0.0,0.0,0.0,0.0,1997.0,93.0
0,0.0,1.0,0.0,0.0,1997.0,94.0
0,0.0,0.0,0.0,0.0,1997.0,12.0
0,0.0,0.0,0.0,0.0,1997.0,93.0
0,0.0,0.0,0.0,0.0,1997.0,84.0
1,0.0,1.0,0.0,0.0,1997.0,87.0
1,0.0,0.0,0.0,0.0,1997.0,41.0
0,0.0,1.0,0.0,0.0,1997.0,63.0
0,0.0,1.0,0.0,0.0,1997.0,47.0
1,0.0,0.0,0.0,0.0,1997.0,91.0
0,0.0,0.0,0.0,0.0,1997.0,35.0
0,0.0,1.0,0.0,0.0,1997.0,74.0
1,0.0,0.0,0.0,0.0,1997.0,93.0
1,0.0,1.0,1.0,0.0,1997.0,15.0
1,0.0,1.0,0.0,0.0,1997.0,87.0
0,0.0,0.0,0.0,0.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,81.0
1,0.0,0.0,0.0,0.0,1997.0,93.0
1,0.0,0.0,0.0,0.0,1997.0,87.0
0,0.0,0.0,0.0,0.0,1997.0,55.0
0,0.0,0.0,0.0,0.0,1997.0,93.0
0,0.0,0.0,1.0,0.0,1997.0,31.0
0,0.0,0.0,0.0,0.0,1997.0,86.0
1,0.0,1.0,0.0,0.0,1997.0,44.0
1,0.0,1.0,0.0,0.0,1997.0,93.0
0,0.0,1.0,0.0,0.0,1997.0,82.0
1,0.0,1.0,0.0,0.0,1997.0,45.0
0,0.0,0.0,0.0,0.0,1997.0,56.0
0,0.0,1.0,1.0,0.0,1997.0,56.0
1,0.0,1.0,0.0,0.0,1997.0,31.0
0,0.0,0.0,0.0,0.0,1997.0,74.0
0,0.0,1.0,0.0,0.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,86.0
1,0.0,1.0,0.0,0.0,1997.0,74.0
1,0.0,1.0,0.0,0.0,1997.0,54.0
1,0.0,1.0,0.0,0.0,1997.0,91.0
1,0.0,0.0,0.0,0.0,1997.0,56.0
0,0.0,0.0,0.0,0.0,1997.0,46.0
0,0.0,0.0,0.0,0.0,1997.0,42.0
1,0.0,0.0,0.0,0.0,1997.0,12.0
1,0.0,1.0,0.0,0.0,1997.0,22.0
0,0.0,1.0,0.0,0.0,1997.0,23.0
0,0.0,1.0,0.0,0.0,1997.0,74.0
0,0.0,1.0,1.0,0.0,1997.0,15.0
1,0.0,0.0,0.0,0.0,1997.0,42.0
0,0.0,1.0,0.0,0.0,1997.0,93.0
0,0.0,0.0,0.0,0.0,1997.0,92.0
1,0.0,0.0,0.0,0.0,1997.0,31.0
0,0.0,1.0,0.0,0.0,1997.0,16.0
0,0.0,0.0,1.0,0.0,1997.0,21.0
0,0.0,0.0,0.0,0.0,1997.0,23.0
0,0.0,1.0,0.0,0.0,1997.0,45.0
1,0.0,0.0,0.0,0.0,1997.0,32.0
1,0.0,1.0,0.0,0.0,1997.0,54.0
1,0.0,0.0,0.0,0.0,1997.0,15.0
1,0.0,1.0,0.0,0.0,1997.0,46.0
1,0.0,0.0,0.0,0.0,1997.0,42.0
1,0.0,1.0,0.0,0.0,1997.0,56.0
1,0.0,1.0,0.0,0.0,1997.0,11.0
1,0.0,1.0,0.0,0.0,1997.0,74.0
1,1.0,1.0,0.0,0.0,1997.0,58.0
1,0.0,1.0,0.0,0.0,1997.0,45.0
1,0.0,0.0,0.0,0.0,1997.0,86.0
1,0.0,1.0,1.0,0.0,1997.0,93.0
0,0.0,1.0,0.0,0.0,1997.0,95.0
0,0.0,1.0,0.0,0.0,1997.0,23.0
0,0.0,1.0,0.0,0.0,1997.0,46.0
1,0.0,1.0,0.0,0.0,1997.0,47.0
0,0.0,1.0,0.0,0.0,1997.0,74.0
1,0.0,1.0,0.0,0.0,1997.0,14.0
1,0.0,1.0,0.0,0.0,1997.0,43.0
0,0.0,0.0,0.0,0.0,1997.0,93.0
0,0.0,0.0,0.0,0.0,1997.0,93.0
0,0.0,0.0,0.0,0.0,1997.0,87.0
0,0.0,1.0,0.0,0.0,1997.0,83.0
0,0.0,0.0,1.0,0.0,1997.0,21.0
0,0.0,0.0,0.0,0.0,1997.0,93.0
1,0.0,0.0,1.0,0.0,1997.0,93.0
0,0.0,0.0,0.0,0.0,1997.0,15.0
1,0.0,1.0,0.0,0.0,1997.0,86.0
1,0.0,0.0,0.0,0.0,1997.0,12.0
0,0.0,0.0,0.0,0.0,1997.0,92.0
1,0.0,0.0,0.0,0.0,1997.0,56.0
0,0.0,1.0,0.0,0.0,1997.0,12.0
0,0.0,1.0,0.0,0.0,1997.0,21.0
1,0.0,1.0,0.0,0.0,1997.0,83.0
1,0.0,0.0,0.0,0.0,1997.0,46.0
0,0.0,0.0,0.0,0.0,1997.0,93.0
1,0.0,1.0,0.0,0.0,1997.0,55.0
1,0.0,1.0,0.0,0.0,1997.0,74.0
0,0.0,0.0,0.0,0.0,1997.0,33.0
0,0.0,1.0,0.0,0.0,1997.0,33.0
1,0.0,0.0,0.0,0.0,1997.0,14.0
0,0.0,0.0,0.0,0.0,1997.0,92.0
1,0.0,0.0,0.0,0.0,1997.0,82.0
1,0.0,1.0,0.0,1.0,1997.0,93.0
1,0.0,0.0,0.0,0.0,1997.0,81.0
0,0.0,1.0,0.0,0.0,1997.0,93.0
1,0.0,1.0,0.0,0.0,1997.0,13.0
0,0.0,0.0,0.0,0.0,1997.0,32.0
0,0.0,0.0,0.0,0.0,1997.0,22.0
1,0.0,1.0,0.0,0.0,1997.0,83.0
0,0.0,1.0,0.0,0.0,1997.0,23.0
0,0.0,1.0,0.0,0.0,1997.0,93.0
1,0.0,1.0,0.0,0.0,1997.0,31.0
1,0.0,0.0,0.0,0.0,1997.0,14.0
1,0.0,0.0,0.0,0.0,1997.0,33.0
1,0.0,0.0,0.0,0.0,1997.0,16.0
0,0.0,1.0,0.0,0.0,1997.0,74.0
0,0.0,1.0,0.0,0.0,1997.0,56.0
0,0.0,1.0,0.0,0.0,1997.0,84.0
0,0.0,0.0,0.0,0.0,1997.0,21.0
1,0.0,1.0,0.0,0.0,1997.0,31.0
0,0.0,0.0,0.0,0.0,1997.0,32.0
1,0.0,0.0,0.0,1.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,35.0
0,0.0,0.0,0.0,0.0,1997.0,93.0
0,0.0,0.0,0.0,0.0,1997.0,33.0
0,0.0,0.0,0.0,0.0,1997.0,83.0
1,0.0,1.0,0.0,0.0,1997.0,56.0
1,0.0,1.0,0.0,0.0,1997.0,55.0
1,0.0,1.0,0.0,0.0,1997.0,92.0
1,0.0,0.0,0.0,0.0,1997.0,15.0
0,0.0,0.0,0.0,0.0,1997.0,86.0
1,0.0,0.0,0.0,0.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,23.0
0,0.0,0.0,0.0,0.0,1997.0,82.0
0,1.0,1.0,1.0,0.0,1997.0,58.0
1,0.0,0.0,0.0,0.0,1997.0,56.0
0,0.0,1.0,0.0,0.0,1997.0,15.0
0,0.0,1.0,0.0,0.0,1997.0,42.0
0,0.0,0.0,0.0,0.0,1997.0,14.0
1,0.0,0.0,0.0,0.0,1997.0,21.0
0,0.0,1.0,1.0,0.0,1997.0,21.0
0,0.0,0.0,0.0,0.0,1997.0,22.0
1,0.0,1.0,0.0,0.0,1997.0,23.0
0,0.0,0.0,0.0,0.0,1997.0,93.0
1,0.0,1.0,0.0,0.0,1997.0,63.0
1,0.0,1.0,0.0,0.0,1997.0,23.0
1,0.0,1.0,0.0,0.0,1997.0,52.0
0,0.0,1.0,0.0,0.0,1997.0,74.0
0,0.0,0.0,0.0,0.0,1997.0,87.0
1,0.0,0.0,0.0,1.0,1997.0,93.0
0,0.0,0.0,0.0,0.0,1997.0,86.0
1,0.0,0.0,0.0,1.0,1997.0,93.0
1,0.0,1.0,0.0,0.0,1997.0,93.0
0,0.0,1.0,0.0,0.0,1997.0,46.0
0,0.0,0.0,0.0,0.0,1997.0,14.0
0,0.0,0.0,0.0,0.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,15.0
0,0.0,0.0,0.0,0.0,1997.0,91.0
0,0.0,0.0,0.0,0.0,1997.0,74.0
1,0.0,1.0,0.0,0.0,1997.0,93.0
0,1.0,1.0,0.0,0.0,1997.0,58.0
1,0.0,1.0,0.0,1.0,1997.0,33.0
0,0.0,1.0,0.0,0.0,1997.0,93.0
1,0.0,1.0,0.0,1.0,1997.0,21.0
0,0.0,1.0,0.0,0.0,1997.0,23.0
1,0.0,1.0,0.0,0.0,1997.0,63.0
1,0.0,1.0,0.0,0.0,1997.0,12.0
