id,economicsupport,emotionalsupport,caresupport,economicpoverty,healthpoverty,rightspoverty,spiritualpoverty,multidimensionalpoverty,gender,age,squareofage,maritalstatus,householdregistration,totalnumberofchildren,numberofboys,proportionofboys,region,socialsecurity,totalhouseholdincome,numberofpeoplelivingtogether
50036418,8.006368,1,0,0,0,0,0,0,1,75,5625,1,0,3,2,0.6666667,0,1,8.987197,5
50036618,10.308952,1,0,1,1,0,0,1,1,74,5476,1,1,3,2,0.6666667,0,1,8.188689,1
50036818,8.006368,1,0,1,0,1,0,1,0,69,4761,1,0,3,2,0.6666667,0,1,8.987197,1
50036918,7.6009026,1,1,0,0,0,0,0,1,68,4624,1,0,2,1,0.5,0,1,11.0021,4
50037018,8.699514,1,0,1,0,0,0,0,1,66,4356,1,0,2,1,0.5,0,1,10.308952,5
50037118,0.0,1,0,0,1,0,0,0,1,71,5041,1,1,3,2,0.6666667,0,1,10.308952,1
50037218,6.9077554,1,1,0,0,0,1,0,1,81,6561,1,0,2,0,0.0,0,1,10.896739,5
50037718,7.6009026,1,1,0,0,0,1,0,0,73,5329,0,0,5,3,0.6,0,0,11.512905,1
50037818,6.9077554,1,0,0,1,0,1,1,0,68,4624,0,0,3,1,0.33333334,0,1,9.2103405,0
50038018,6.684612,1,0,0,0,0,0,0,0,67,4489,1,1,2,1,0.5,0,1,10.596635,4
50038118,7.6009026,1,1,0,0,0,0,0,1,76,5776,1,0,2,1,0.5,0,1,9.903487,1
50038518,6.9077554,1,0,0,0,0,1,0,0,93,8649,0,1,2,1,0.5,0,1,11.512905,0
50038618,7.17012,1,0,1,1,0,0,1,0,86,7396,1,1,6,4,0.6666667,0,1,11.0021,7
50038718,0.0,1,1,0,0,0,0,0,0,76,5776,1,1,4,4,1.0,0,1,10.308952,4
50039018,0.0,1,0,0,0,0,0,0,1,71,5041,1,0,2,1,0.5,0,1,8.517193,1
50039418,9.1049795,0,1,0,0,0,0,0,0,73,5329,0,0,6,3,0.5,0,1,9.798127,0
50039518,0.0,1,0,0,0,0,0,0,1,82,6724,1,1,3,0,0.0,0,1,10.463103,1
50039618,7.495542,0,1,1,1,0,0,1,0,92,8464,1,0,8,4,0.5,0,1,8.699514,1
50039718,7.17012,0,0,0,0,1,0,0,1,100,10000,0,0,8,3,0.375,0,1,4.59512,0
50040018,0.0,1,1,0,0,0,0,0,0,92,8464,0,1,5,2,0.4,0,1,11.289782,2
50040118,9.998797,1,1,0,0,0,0,0,0,103,10609,0,1,7,2,0.2857143,0,1,10.819778,4
50040218,7.824046,1,1,1,0,0,0,0,1,79,6241,1,1,4,3,0.75,0,1,11.512905,5
50040318,0.0,1,1,0,0,0,1,0,0,85,7225,0,1,6,6,1.0,0,1,11.0021,1
50040418,0.0,1,0,0,0,0,0,0,1,98,9604,1,1,6,2,0.33333334,0,1,8.517193,2
50040518,0.0,1,1,0,0,0,1,0,1,100,10000,0,1,5,2,0.4,1,1,11.0021,1
50040618,8.699514,1,1,0,0,0,0,0,1,66,4356,1,1,1,1,1.0,0,1,11.395132,5
50040718,8.699514,1,0,0,1,1,0,1,0,70,4900,1,1,3,3,1.0,0,1,11.082143,1
50040818,9.472705,1,1,0,0,0,0,0,1,87,7569,0,0,5,2,0.4,0,1,8.517193,2
50040918,8.853665,1,1,0,0,0,0,0,0,94,8836,0,1,2,1,0.5,0,1,9.944245,0
50041018,8.779557,1,1,0,0,0,0,0,0,101,10201,0,1,6,5,0.8333333,0,1,10.915089,2
50041218,7.696213,0,0,0,0,0,0,0,0,77,5929,1,1,3,1,0.33333334,0,1,10.126631,1
50041318,8.006368,1,0,0,0,0,0,0,1,84,7056,1,0,5,2,0.4,0,1,11.395132,4
50041418,0.0,1,1,0,0,0,0,0,0,97,9409,1,0,1,1,1.0,0,1,11.395132,2
50041518,8.294049,1,1,0,0,1,0,0,1,102,10404,0,0,5,1,0.2,0,1,11.395132,3
50041618,8.517193,1,0,0,0,0,0,0,0,65,4225,1,1,2,1,0.5,0,1,10.736397,1
50041718,7.6009026,1,1,0,0,0,1,0,1,78,6084,1,1,3,1,0.33333334,0,1,10.308952,1
50041818,6.9077554,0,0,0,0,0,0,0,0,80,6400,1,1,6,2,0.33333334,0,1,10.308952,1
50042118,8.006368,0,0,0,0,0,0,0,1,67,4489,1,0,3,3,1.0,0,1,9.615806,1
50042218,0.0,0,0,1,1,0,1,1,1,68,4624,1,0,2,0,0.0,0,1,7.7319307,1
50042318,6.9077554,0,0,0,0,0,1,0,0,67,4489,1,1,2,2,1.0,0,1,9.2103405,2
50042418,5.7037826,0,0,0,0,0,0,0,0,69,4761,1,0,2,1,0.5,0,1,10.23996,1
50042518,5.7037826,0,0,0,0,0,0,0,1,69,4761,1,0,2,1,0.5,0,1,10.4006195,5
50042618,6.9077554,0,0,0,0,0,0,0,1,74,5476,1,0,4,2,0.5,0,1,10.126631,1
50042718,7.3132205,1,0,0,0,0,0,0,1,69,4761,1,1,3,2,0.6666667,0,1,10.778956,1
50042818,6.214608,1,0,0,0,0,0,0,0,70,4900,1,1,3,2,0.6666667,0,1,10.714417,1
50042918,5.2983174,0,1,0,0,0,1,0,0,73,5329,0,0,4,2,0.5,0,1,9.574984,0
50043018,0.0,1,1,0,0,0,1,0,1,80,6400,0,1,4,3,0.75,0,1,9.546813,0
50043318,6.55108,0,0,0,0,0,0,0,0,83,6889,1,0,3,1,0.33333334,0,1,10.23996,1
50043418,5.9914646,0,1,0,0,0,0,0,0,86,7396,0,0,10,2,0.2,0,1,7.696213,1
50043518,8.006368,1,1,0,0,0,0,0,1,80,6400,1,0,4,2,0.5,0,1,8.242756,0
50043718,0.0,1,1,0,0,0,1,0,1,91,8281,0,0,5,2,0.4,0,1,10.085809,0
50043818,9.035987,1,1,0,0,0,0,0,0,92,8464,0,0,5,4,0.8,0,1,11.395132,0
50043918,8.006368,1,1,0,0,0,0,0,0,91,8281,0,0,7,1,0.14285715,0,1,9.903487,2
50044018,7.863267,1,0,0,0,0,0,0,1,94,8836,0,1,4,3,0.75,0,1,9.903487,0
50044218,8.006368,0,0,0,0,0,0,0,0,94,8836,0,0,4,0,0.0,0,1,11.395132,0
50044318,8.987197,0,0,0,1,0,0,0,1,83,6889,1,1,5,3,0.6,0,1,11.0021,1
50044418,9.341369,1,1,0,0,0,0,0,0,103,10609,0,1,9,2,0.22222222,0,1,11.407565,5
50044718,6.9077554,1,1,0,0,0,0,0,1,100,10000,0,0,8,7,0.875,0,1,11.395132,1
50044918,8.612503,1,1,1,0,0,0,0,1,70,4900,1,0,3,0,0.0,0,1,8.517193,2
50045002,8.160519,1,1,0,0,0,0,0,0,84,7056,0,0,5,2,0.4,0,1,11.395132,4
50045018,7.6009026,1,1,0,0,1,0,0,1,84,7056,1,1,4,1,0.25,0,1,11.512905,5
50045118,7.090077,1,1,0,0,0,0,0,1,94,8836,0,0,8,4,0.5,0,1,10.463103,2
50045218,0.0,1,1,0,1,0,0,0,1,89,7921,0,0,8,4,0.5,0,1,11.0021,5
50045318,6.214608,1,1,0,0,0,1,0,1,105,11025,0,1,4,3,0.75,0,1,8.881836,0
50045418,8.699514,1,0,0,1,0,0,0,1,65,4225,1,0,2,1,0.5,0,1,10.819778,2
50045618,8.006368,1,0,0,0,0,0,0,1,73,5329,1,1,3,2,0.6666667,0,1,10.434115,1
50045818,8.294049,1,0,0,0,0,0,0,0,72,5184,1,0,4,1,0.25,0,1,10.491274,1
50045918,7.2442274,1,1,1,0,0,0,0,0,79,6241,0,0,6,3,0.5,0,1,7.6009026,4
50046018,9.305651,1,0,0,0,0,0,0,0,78,6084,1,0,2,1,0.5,0,1,9.615806,1
50046218,8.517193,1,0,0,0,0,0,0,1,81,6561,1,1,3,1,0.33333334,0,1,11.512905,1
50046318,9.2103405,0,0,0,0,0,0,0,0,79,6241,1,0,6,2,0.33333334,0,1,9.615806,1
50046718,6.214608,1,1,1,1,0,1,1,0,92,8464,0,0,2,2,1.0,0,1,9.1049795,1
50047318,8.006368,1,1,0,0,0,0,0,0,66,4356,1,1,4,2,0.5,0,1,11.512905,4
50047518,0.0,0,0,0,0,0,0,0,1,66,4356,0,1,0,0,0.0,0,1,6.9077554,1
50047618,9.952278,1,1,0,0,0,1,0,0,71,5041,0,1,4,2,0.5,0,1,10.819778,2
50047718,0.0,0,1,0,0,0,0,0,0,77,5929,0,0,2,1,0.5,0,1,10.308952,0
50047818,6.9077554,0,1,0,1,1,0,1,1,75,5625,0,1,3,2,0.6666667,0,1,9.740969,2
50047918,7.6009026,1,0,0,0,0,0,0,1,72,5184,1,1,4,3,0.75,0,1,11.156251,1
50048018,9.2103405,0,0,0,0,0,0,0,0,75,5625,1,1,2,1,0.5,0,1,11.512905,4
50048118,0.0,0,1,0,0,0,1,0,1,78,6084,1,1,3,1,0.33333334,0,1,9.1049795,1
50048218,0.0,1,1,0,1,0,0,0,0,80,6400,1,1,3,1,0.33333334,0,1,11.512905,1
50048318,8.476371,1,1,1,0,0,1,1,1,84,7056,1,0,5,1,0.2,0,1,8.881836,2
50048418,0.0,0,0,0,0,0,1,0,1,84,7056,0,0,1,1,1.0,0,1,0.0,0
50048718,0.0,1,1,0,0,1,0,0,0,90,8100,0,0,1,1,1.0,0,1,10.308952,1
50048802,0.0,0,0,0,0,0,0,0,1,86,7396,1,0,1,1,1.0,0,1,11.395132,1
50048818,6.9077554,1,1,1,0,0,1,1,1,93,8649,0,1,7,2,0.2857143,0,1,7.6009026,1
50048902,0.0,0,1,0,0,0,0,0,0,83,6889,1,0,1,1,1.0,0,1,10.308952,1
50048918,7.824046,1,0,0,0,0,0,0,1,90,8100,1,0,6,4,0.6666667,0,1,9.903487,1
50049018,0.0,0,0,1,1,0,1,1,1,95,9025,0,0,0,0,0.0,0,1,8.191463,0
50049118,7.377759,1,1,0,1,1,1,1,1,95,9025,0,0,5,3,0.6,0,1,8.517193,5
50049218,0.0,1,1,0,0,0,0,0,0,101,10201,0,1,11,7,0.6363636,0,1,11.512905,8
50049618,7.090077,1,1,0,0,0,0,0,0,98,9604,0,0,8,5,0.625,0,1,9.1049795,1
50050218,0.0,1,1,0,0,0,0,0,1,102,10404,0,1,4,3,0.75,0,1,11.0021,0
50050318,0.0,1,0,0,1,0,0,0,1,101,10201,0,1,6,2,0.33333334,0,1,11.3385725,1
50050818,0.0,1,1,0,0,0,0,0,1,90,8100,0,1,5,2,0.4,0,1,11.289782,2
50051118,7.6009026,1,1,1,0,0,0,0,0,87,7569,0,1,5,4,0.8,0,1,11.512905,3
50051718,6.3969297,1,0,0,1,0,0,0,1,79,6241,1,1,2,2,1.0,0,1,11.512905,4
50051818,7.6009026,1,0,0,0,0,0,0,1,78,6084,1,1,4,1,0.25,0,1,11.0021,1
50052118,0.0,1,0,0,0,0,0,0,0,72,5184,1,1,2,1,0.5,0,1,11.184422,2
50052518,11.034889,1,1,0,0,0,0,0,0,100,10000,0,1,4,2,0.5,0,1,11.512905,3
50052618,10.126631,1,0,0,0,0,0,0,1,72,5184,1,1,4,3,0.75,0,1,11.512905,4
50052718,0.0,1,0,0,0,0,0,0,1,87,7569,1,1,3,2,0.6666667,1,1,11.512905,2
50052818,8.987197,1,1,0,0,0,0,0,0,69,4761,1,0,3,2,0.6666667,0,1,8.517193,2
50052918,7.6009026,1,0,0,0,0,0,0,1,80,6400,1,1,2,0,0.0,0,1,11.407565,2
50053102,7.6009026,1,1,0,0,1,0,0,1,87,7569,0,0,4,3,0.75,0,1,8.294049,1
50053118,7.3132205,1,0,0,0,0,0,0,1,91,8281,1,1,3,2,0.6666667,1,1,11.512905,4
50053218,0.0,1,0,0,0,0,0,0,1,91,8281,1,1,5,3,0.6,0,1,11.512905,1
50053318,8.699514,1,1,0,0,0,1,0,1,87,7569,0,1,2,1,0.5,0,1,11.289782,3
50053418,9.2103405,1,1,0,0,0,0,0,0,68,4624,0,1,1,1,1.0,0,1,11.512905,3
50053518,0.0,1,0,0,0,0,0,0,1,78,6084,1,1,2,1,0.5,0,1,11.512905,4
50053618,7.3132205,1,1,0,0,0,0,0,0,85,7225,0,1,6,5,0.8333333,0,1,11.512905,3
50053718,10.819778,1,0,1,0,0,0,0,1,66,4356,1,1,2,0,0.0,0,1,11.156251,4
50053818,9.952278,1,1,0,0,0,0,0,1,100,10000,0,1,7,5,0.71428573,0,1,11.512905,3
50053918,0.0,1,1,0,1,0,1,1,0,102,10404,0,0,5,4,0.8,0,1,11.512905,4
50054018,0.0,1,1,0,1,0,1,1,0,90,8100,1,1,3,1,0.33333334,0,1,11.156251,1
50054118,0.0,1,0,1,1,0,0,1,1,71,5041,1,1,2,2,1.0,0,1,10.308952,2
50054218,0.0,1,1,0,0,0,0,0,1,73,5329,1,1,2,1,0.5,0,1,11.238488,1
50054318,10.308952,1,1,1,0,0,0,0,1,91,8281,0,0,4,2,0.5,0,1,10.308952,1
50054418,0.0,1,0,0,0,0,0,0,0,83,6889,1,1,2,0,0.0,0,1,11.512905,1
50054518,0.0,0,1,0,0,0,1,0,1,85,7225,1,1,2,0,0.0,1,1,11.512905,1
50054618,0.0,1,0,0,0,0,0,0,1,89,7921,1,1,2,2,1.0,0,1,11.512905,2
50054718,9.903487,1,0,0,0,0,0,0,1,79,6241,1,1,2,2,1.0,0,1,11.512905,5
50054818,0.0,1,1,0,1,0,0,0,0,105,11025,0,1,4,3,0.75,0,1,8.699514,3
50054918,0.0,1,0,0,0,0,0,0,0,76,5776,1,1,2,2,1.0,0,1,11.512905,5
50055018,0.0,1,1,0,0,0,0,0,1,100,10000,1,1,6,5,0.8333333,0,1,11.512905,7
50055118,0.0,1,1,1,0,0,0,0,0,68,4624,0,1,2,1,0.5,0,1,11.407565,3
50055418,9.546813,1,1,1,0,0,0,0,1,102,10404,0,1,7,3,0.42857143,1,1,11.395132,1
50055518,0.0,1,1,0,1,1,1,1,1,100,10000,0,1,5,2,0.4,0,1,11.512905,5
50055618,0.0,1,1,0,0,0,1,0,0,100,10000,0,1,13,7,0.53846157,0,1,11.512905,5
50055818,8.987197,1,1,0,0,1,0,0,1,95,9025,0,1,3,2,0.6666667,0,0,11.512905,0
50055918,8.476371,0,1,0,1,0,0,0,0,90,8100,0,1,2,0,0.0,0,1,11.395132,0
50056118,0.0,1,0,0,0,0,0,0,0,90,8100,0,1,6,2,0.33333334,0,1,11.512905,3
50056208,9.560997,1,1,0,0,0,1,0,0,94,8836,0,1,2,1,0.5,0,1,11.512905,0
50056218,0.0,1,1,0,0,0,0,0,1,90,8100,1,1,6,3,0.5,0,1,11.512905,3
50056318,0.0,0,0,0,0,1,0,0,1,89,7921,1,1,2,1,0.5,0,1,11.395132,1
50056418,8.006368,1,1,0,0,0,1,0,0,81,6561,0,1,2,2,1.0,0,1,10.491274,0
50056518,8.699514,1,1,0,0,0,0,0,1,81,6561,0,1,2,2,1.0,0,1,11.512905,0
50056618,0.0,1,1,0,0,0,1,0,1,79,6241,1,1,2,2,1.0,0,1,11.512905,2
50056918,11.156251,1,1,0,0,0,0,0,0,83,6889,0,1,3,3,1.0,0,1,11.512825,4
50057118,9.903487,1,0,0,0,0,0,0,0,71,5041,1,1,3,1,0.33333334,0,1,11.512905,4
50057218,6.9077554,1,1,0,0,0,1,0,0,72,5184,0,1,2,2,1.0,0,1,9.082507,0
50057318,0.0,1,1,1,0,0,1,1,0,76,5776,0,1,3,0,0.0,0,1,11.395132,1
50057518,0.0,1,1,0,0,0,0,0,1,78,6084,0,1,2,1,0.5,0,1,11.512905,0
50057618,8.517193,1,0,0,0,0,0,0,1,65,4225,1,1,1,0,0.0,0,1,11.289782,2
50057718,0.0,1,1,0,0,0,0,0,1,65,4225,1,1,2,1,0.5,0,1,11.512905,5
50058118,10.596635,1,0,0,0,0,0,0,1,103,10609,0,1,11,4,0.36363637,0,1,11.512905,1
50058218,8.853665,1,1,0,0,0,0,0,0,100,10000,0,1,1,1,1.0,0,1,11.512905,2
50058418,8.699514,1,1,0,0,0,0,0,1,102,10404,0,1,3,0,0.0,0,1,10.308952,2
50058518,0.0,1,1,0,0,1,0,0,0,92,8464,0,1,4,3,0.75,0,1,11.512905,3
50058618,5.2983174,1,0,0,0,0,0,0,1,92,8464,1,1,3,2,0.6666667,0,1,11.156251,2
50058718,7.6009026,1,0,0,1,0,1,1,1,90,8100,1,1,4,2,0.5,1,1,10.596635,1
50058818,6.9077554,1,0,0,0,0,1,0,1,84,7056,1,1,3,3,1.0,1,1,10.819778,1
50058918,9.903487,1,0,1,0,0,0,0,0,68,4624,1,1,2,1,0.5,0,1,10.819778,4
50059018,0.0,1,0,0,0,0,0,0,1,80,6400,1,1,2,1,0.5,0,1,10.851277,1
50059118,8.699514,1,1,0,0,0,1,0,1,87,7569,0,1,4,2,0.5,0,1,11.3385725,3
50059318,8.294049,1,0,0,0,0,0,0,0,67,4489,1,1,2,0,0.0,0,1,10.940225,1
50059418,8.006368,1,0,0,0,0,0,0,1,72,5184,1,1,3,0,0.0,0,1,10.370988,1
50059518,6.9077554,1,1,0,0,0,0,0,1,71,5041,1,0,2,2,1.0,0,1,9.903487,4
50059618,7.6009026,1,0,0,0,0,0,0,0,73,5329,1,1,4,2,0.5,0,1,10.308952,1
50059918,7.6009026,1,0,0,0,0,0,0,1,74,5476,1,1,4,2,0.5,0,1,10.308952,1
50060018,8.517193,0,0,0,0,0,0,0,1,66,4356,1,1,2,1,0.5,0,1,9.546813,5
50060118,0.0,0,0,0,0,0,0,0,1,68,4624,1,1,1,1,1.0,0,1,11.289782,1
50060218,8.006368,1,0,0,0,0,0,0,0,69,4761,1,1,3,2,0.6666667,1,1,10.722386,1
50060318,6.9077554,0,0,0,0,0,0,0,1,81,6561,1,1,3,1,0.33333334,0,1,11.156251,2
50060418,6.9077554,1,1,0,0,0,0,0,0,84,7056,0,1,1,0,0.0,0,1,11.289782,3
50060518,8.665613,1,1,0,0,0,1,0,0,80,6400,0,0,9,3,0.33333334,0,1,10.819778,4
50060618,8.294049,1,1,0,0,0,0,0,1,89,7921,0,1,6,3,0.5,0,1,11.407565,3
50060718,8.517193,0,1,0,0,0,1,0,0,71,5041,0,1,2,1,0.5,0,1,11.512905,0
50060818,8.517193,1,0,0,0,0,0,0,0,94,8836,0,1,5,2,0.4,0,1,11.512905,3
50061018,0.0,1,0,0,0,1,1,1,0,69,4761,1,1,2,0,0.0,0,1,10.308952,1
50062418,7.6009026,1,1,0,0,0,1,0,1,99,9801,0,1,1,1,1.0,0,1,10.645425,0
50062618,7.6009026,1,0,0,0,1,0,0,1,66,4356,1,1,1,1,1.0,0,1,11.0021,1
50062718,7.6009026,1,0,0,0,0,0,0,1,66,4356,1,1,1,1,1.0,0,1,11.0021,2
50062818,8.294049,0,0,0,0,1,1,1,1,102,10404,1,1,2,1,0.5,0,1,10.645425,2
50063118,0.0,1,0,0,0,0,0,0,0,85,7225,1,0,2,1,0.5,0,1,11.395132,3
50063218,0.0,0,0,0,0,0,0,0,1,82,6724,1,0,1,1,1.0,0,1,11.395132,1
50063418,0.0,1,0,0,0,0,1,0,1,75,5625,1,0,1,0,0.0,0,1,10.819778,1
50063718,0.0,1,0,0,0,0,0,0,1,66,4356,1,0,2,1,0.5,0,1,11.156251,1
50063918,0.0,1,0,0,0,0,0,0,1,66,4356,1,0,2,1,0.5,0,1,11.156251,1
50064018,0.0,1,1,0,1,0,0,0,1,94,8836,1,1,3,2,0.6666667,1,1,11.395132,2
50064118,0.0,1,1,0,0,0,1,0,1,89,7921,1,0,2,2,1.0,0,1,11.395132,1
50064418,0.0,1,1,0,0,0,0,0,0,93,8649,0,1,6,4,0.6666667,0,1,10.308952,2
50064918,8.853665,1,1,1,0,0,1,1,0,103,10609,0,1,3,1,0.33333334,0,1,9.903487,4
50065118,0.0,1,1,0,0,0,0,0,1,102,10404,0,1,3,1,0.33333334,0,1,10.819778,2
50065318,9.2103405,1,0,0,1,0,0,0,1,101,10201,1,1,3,2,0.6666667,0,1,9.2103405,1
50065418,8.853665,1,1,0,1,1,0,1,0,102,10404,0,0,4,1,0.25,0,1,10.308952,2
50065518,0.0,1,1,0,0,0,1,0,1,95,9025,0,0,6,2,0.33333334,0,1,8.517193,2
50065618,0.0,1,1,0,1,0,1,1,1,90,8100,0,0,8,5,0.625,0,0,11.289782,2
50065718,7.6009026,1,1,0,0,0,0,0,1,91,8281,1,0,7,2,0.2857143,0,0,11.0021,2
50065818,8.294049,1,1,0,0,0,0,0,1,91,8281,0,0,8,5,0.625,0,0,11.350407,1
50065918,8.160519,1,1,0,0,0,0,0,0,90,8100,0,0,8,4,0.5,0,0,9.903487,2
50066018,0.0,1,1,0,1,1,1,1,0,91,8281,0,0,4,4,1.0,0,0,11.3178835,6
50066118,7.495542,1,1,0,0,0,1,0,0,87,7569,0,0,3,1,0.33333334,0,1,9.903487,2
50066218,8.216088,1,0,0,0,0,0,0,1,91,8281,1,0,3,3,1.0,0,1,10.491274,1
50066318,7.6009026,0,0,1,0,0,1,1,1,90,8100,0,0,1,1,1.0,0,1,8.517193,0
50066418,6.55108,1,1,0,0,0,1,0,1,87,7569,0,0,2,2,1.0,0,1,9.1049795,1
50066518,6.9077554,1,0,0,0,0,0,0,1,71,5041,1,0,3,1,0.33333334,0,0,8.987197,1
50066618,6.9077554,1,1,0,0,0,1,0,1,70,4900,0,0,3,0,0.0,0,0,8.517193,1
50066718,6.3969297,1,0,1,0,0,1,1,0,76,5776,1,0,4,4,1.0,0,0,10.308952,1
50066818,6.9077554,1,0,0,0,0,1,0,0,73,5329,1,0,5,1,0.2,0,0,8.779557,1
50066918,8.006368,1,0,0,0,0,1,0,1,74,5476,1,0,3,1,0.33333334,0,1,9.2103405,1
50067018,0.0,1,0,0,0,0,0,0,1,70,4900,1,0,2,1,0.5,0,0,10.308952,1
50067118,7.6009026,1,0,0,0,0,0,0,1,67,4489,1,0,2,2,1.0,0,1,10.308952,1
50067218,8.006368,1,0,0,0,0,0,0,1,69,4761,1,0,1,1,1.0,0,1,10.308952,1
50067318,8.006368,1,0,0,0,0,0,0,0,69,4761,1,0,3,2,0.6666667,0,1,9.903487,1
50067518,0.0,1,1,0,0,1,1,1,1,102,10404,0,0,5,4,0.8,0,0,10.126631,2
50067718,0.0,1,1,0,0,0,0,0,1,90,8100,0,0,3,2,0.6666667,0,0,9.903487,2
50067818,8.517193,1,0,0,0,0,1,0,1,80,6400,1,0,5,3,0.6,0,0,8.517193,1
50067918,8.987197,1,0,0,1,0,1,1,1,87,7569,1,0,4,3,0.75,0,0,10.308952,1
50068018,8.006368,0,0,0,0,1,1,1,1,74,5476,1,0,2,0,0.0,0,0,6.9077554,0
50068118,8.517193,1,1,0,0,0,1,0,1,73,5329,0,0,4,3,0.75,0,1,10.126631,0
50068218,0.0,0,0,0,0,0,0,0,1,69,4761,1,0,2,1,0.5,0,1,8.987197,1
50068318,0.0,1,1,0,0,0,0,0,0,102,10404,0,0,6,4,0.6666667,0,1,10.596635,5
50068418,0.0,0,0,1,0,0,1,1,0,93,8649,0,1,0,0,0.0,0,1,9.615806,2
50068518,6.9077554,0,0,0,0,0,0,0,0,80,6400,1,0,5,3,0.6,0,1,8.517193,1
50068618,8.517193,1,0,0,0,0,0,0,0,77,5929,1,0,5,3,0.6,0,1,8.517193,1
50068718,0.0,1,1,0,0,1,1,1,0,100,10000,0,1,4,3,0.75,0,1,10.225571,2
50068918,6.9077554,0,1,0,0,0,1,0,0,80,6400,1,1,6,2,0.33333334,0,1,11.512905,4
50069018,0.0,1,0,0,0,1,0,0,0,78,6084,1,1,3,1,0.33333334,0,1,10.874267,2
50069118,0.0,1,1,0,1,0,0,0,0,66,4356,1,1,1,0,0.0,0,1,10.085809,1
50069418,0.0,1,1,0,0,0,1,0,1,84,7056,1,0,7,3,0.42857143,0,1,8.294049,0
50069518,0.0,1,0,1,0,0,1,1,1,74,5476,1,0,3,2,0.6666667,0,1,11.0021,2
50069618,0.0,0,0,1,1,0,0,1,1,68,4624,1,0,3,1,0.33333334,0,1,9.574984,1
50069918,0.0,1,1,0,0,0,1,0,0,79,6241,0,0,1,1,1.0,0,1,9.392662,0
50070018,0.0,1,1,0,1,0,1,1,0,73,5329,0,0,3,2,0.6666667,0,1,9.615806,0
50102005,9.680344,1,0,0,0,0,0,0,0,77,5929,1,0,6,3,0.5,0,1,9.740969,1
50104605,0.0,1,0,0,0,0,1,0,1,77,5929,1,0,1,1,1.0,0,1,3.4011974,2
50110905,0.0,1,0,0,1,0,1,1,1,79,6241,1,1,2,1,0.5,0,1,11.512905,2
50447902,8.070906,1,1,0,0,0,0,0,0,84,7056,0,1,6,4,0.6666667,0,1,9.903487,0
51000318,0.0,1,0,0,0,0,0,0,1,80,6400,1,1,3,3,1.0,0,1,11.264464,1
51000718,6.9077554,1,1,0,0,0,1,0,0,87,7569,0,1,6,3,0.5,0,1,7.863267,0
51000818,0.0,1,0,0,0,0,0,0,0,76,5776,0,1,2,2,1.0,0,1,10.422281,0
51001118,0.0,1,1,0,0,0,0,0,0,94,8836,0,1,3,0,0.0,0,1,10.491274,0
51001218,0.0,0,0,0,0,0,0,0,0,80,6400,0,1,3,1,0.33333334,1,1,11.512905,3
51001318,6.9077554,0,0,0,0,0,0,0,0,71,5041,1,1,2,0,0.0,0,1,11.512905,1
51001418,0.0,1,1,0,0,1,0,0,0,100,10000,0,1,6,5,0.8333333,0,1,11.512905,1
51001718,0.0,0,0,0,0,0,0,0,1,70,4900,1,1,1,0,0.0,0,1,11.156251,1
51002018,11.156251,1,0,0,0,0,0,0,1,86,7396,0,1,6,3,0.5,0,1,10.819778,0
51002118,0.0,0,0,0,0,0,0,0,1,75,5625,1,1,3,1,0.33333334,0,1,11.156251,0
51002408,7.9373746,1,1,0,0,0,0,0,0,100,10000,0,0,7,2,0.2857143,0,1,10.714417,4
51002918,9.392662,1,1,0,0,0,0,0,1,85,7225,1,1,3,2,0.6666667,0,1,11.512905,1
51003018,0.0,0,0,0,0,0,0,0,1,76,5776,1,0,4,1,0.25,0,1,11.184422,0
51003118,6.9077554,1,0,0,0,0,0,0,1,66,4356,1,1,1,0,0.0,0,1,11.512905,0
51005318,0.0,0,0,0,0,0,0,0,1,72,5184,1,1,1,1,1.0,0,1,10.778956,1
51005418,0.0,1,0,1,1,0,0,1,1,67,4489,1,1,1,0,0.0,0,1,11.395132,4
51005518,0.0,1,1,0,0,1,0,0,1,101,10201,0,1,6,4,0.6666667,0,1,8.853665,2
51005618,8.188689,1,1,0,0,0,1,0,0,98,9604,0,0,10,6,0.6,0,1,8.188689,2
51005718,6.3969297,0,1,0,0,0,0,0,0,89,7921,0,1,4,2,0.5,0,1,11.395132,0
51005818,0.0,0,0,0,0,0,0,0,0,77,5929,1,1,3,2,0.6666667,0,1,11.184422,1
51005918,7.3132205,1,0,0,0,0,0,0,0,67,4489,1,0,2,1,0.5,0,1,8.294049,1
51007018,8.294049,1,1,0,0,0,0,0,0,100,10000,0,1,7,3,0.42857143,0,1,10.308952,1
51007118,0.0,1,1,0,0,1,1,1,0,92,8464,0,1,2,0,0.0,0,1,10.727663,2
51007218,0.0,1,1,0,0,0,0,0,0,84,7056,0,1,3,1,0.33333334,1,1,11.512905,2
51007318,9.392662,1,0,0,0,0,0,0,0,71,5041,1,0,3,2,0.6666667,0,1,11.512905,4
51007418,8.101678,1,1,0,0,0,0,0,0,68,4624,1,1,2,1,0.5,0,1,11.512905,4
51007818,0.0,1,1,0,0,0,0,0,0,73,5329,1,1,2,1,0.5,0,1,11.24896,2
51008018,6.214608,1,1,1,0,0,0,0,0,102,10404,0,1,4,4,1.0,0,1,10.308952,2
51008118,6.9077554,0,1,0,0,0,0,0,0,83,6889,1,1,3,3,1.0,0,0,9.903487,3
51008218,9.2103405,1,1,0,0,0,0,0,0,87,7569,0,1,5,3,0.6,0,1,11.289782,3
