"","geoid","geoname","distname","district","State_FIPS","state.y","year.x","general2p","general2palt","minorityprimarymargin","incumbentrunning","incumbentwins","womanwins","party","Dem_2pyShare","Total.x","uniquedist_noyear","uniquedist","pctWhite","pctBlack","RDDBlack","pctLatino","RDDLatino","pctAsian","RDDAsian","uncontestedgen","Upper.x","mmd2keep"
"277","62000US37043","State House District 43 (2018), North Carolina","43","43",37,"NC",2020,0.518022134226825,0.518022134226825,-0.10933242506812,1,0,1,"Republican",0.593141648442261,57690,"NC 0 43","2020 NC 0 43",0.356994279771191,0.509100364014561,1,0.0743629745189808,0,0.0193274397642572,0,NA,0,NA
"278","62000US44043","State House District 43 (2018), Rhode Island","43","43",44,"RI",2020,0.583673469387755,0.583673469387755,-0.260734287492222,1,1,1,"Democratic",0.430403800475059,11240,"RI 0 43","2020 RI 0 43",0.865213523131673,0.0204626334519573,0,0.0965302491103203,1,0.0133451957295374,0,NA,0,NA
"279","62000US12044","State House District 44 (2018), Florida","44","44",12,"FL",2020,0.523886515649199,0.523886515649199,0.617599191873843,1,1,1,"Democratic",0.532009725306326,127805,"FL 0 44","2020 FL 0 44",0.615273267869019,0.0948710926802551,1,0.191972145064747,0,0.0802394272524549,0,NA,0,NA
"280","62000US12044","State House District 44 (2018), Florida","44","44",12,"FL",2018,0.51314298248821,0.51314298248821,0,0,0,1,"Democratic",0.532009725306326,127805,"FL 0 44","2018 FL 0 44",0.615273267869019,0.0948710926802551,1,0.191972145064747,0,0.0802394272524549,0,NA,0,NA
"281","62000US15044","State House District 44 (2018), Hawaii","44","44",15,"HI",2020,0.689350015257858,0.689350015257858,0.47938829787234,1,1,0,"Democratic",0.579987646695491,18525,"HI 0 44","2020 HI 0 44",0.1417004048583,0.0118758434547908,0,0.164102564102564,0,0.40080971659919,1,NA,0,NA
"282","62000US37044","State House District 44 (2018), North Carolina","44","44",37,"NC",2020,0.718624512188225,0.718624512188225,-0.0420560747663551,1,1,0,"Democratic",0.579005184143075,57705,"NC 0 44","2020 NC 0 44",0.517632787453427,0.33255350489559,1,0.0803223290876007,0,0.0259076336539295,0,NA,0,NA
"283","62000US39044","State House District 44 (2018), Ohio","44","44",39,"OH",2018,NA,1,0.669045495093666,0,0,1,"Democratic",0.457323154228641,84495,"OH 0 44","2018 OH 0 44",0.468015858926564,0.449730753299012,1,0.0451506006272561,0,0.00585833481271081,0,1,0,NA
"284","62000US56044","State House District 44 (2018), Wyoming","44","44",56,"WY",2018,0.48314606741573,0.48314606741573,-0.307017543859649,0,0,0,"Republican",0.457307060755337,7460,"WY 0 44","2018 WY 0 44",0.681635388739946,0.0167560321715818,0,0.262734584450402,1,0.00871313672922252,0,NA,0,NA
"285","62000US08045","State House District 45 (2018), Colorado","45","45",8,"CO",2018,0.375783683209966,0.375783683209966,0.27710100231303,1,0,1,"Democratic",0.359997571685857,64615,"CO 0 45","2018 CO 0 45",0.887177899868452,0.0070417085815987,1,0.0725837653795558,0,0.0195001160721195,0,NA,0,NA
"286","62000US37045","State House District 45 (2018), North Carolina","45","45",37,"NC",2020,0.491172112414295,0.491172112414295,0.382333810329127,0,0,1,"Democratic",0.468109158700567,60575,"NC 0 45","2020 NC 0 45",0.635410647957078,0.234915394139496,1,0.0687577383408997,0,0.0162608336772596,0,NA,0,NA
"287","62000US2745A","State House District 45A (2018), Minnesota","45A","45A",27,"MN",2020,0.63171798141738,0.63171798141738,0.375372023809524,0,0,0,"Democratic",0.634164930643768,29665,"MN 0 45A","2020 MN 0 45A",0.79555031181527,0.116972863644025,1,0.0343839541547278,0,0.0301702342828249,0,NA,0,NA
"288","62000US08046","State House District 46 (2018), Colorado","46","46",8,"CO",2020,0.447468499427262,0.447468499427262,-0.498132165399974,1,0,0,"Republican",0.498499131075886,62410,"CO 0 46","2020 CO 0 46",0.586764941515783,0.0173850344496074,0,0.368370453452972,1,0.00392565294023394,0,NA,0,NA
"289","62000US13046","State House District 46 (2018), Georgia","46","46",13,"GA",2020,0.385399269680414,0.385399269680414,-0.0968565501835009,1,0,1,"Democratic",0.356807511737089,40510,"GA 0 46","2020 GA 0 46",0.827696864971612,0.0655393729943224,1,0.0607257467292027,0,0.0349296470007406,0,NA,0,NA
"290","62000US15046","State House District 46 (2018), Hawaii","46","46",15,"HI",2018,0.661506707946336,0.661506707946336,-0.075036075036075,0,0,1,"Democratic",0.624221453287197,19805,"HI 0 46","2018 HI 0 46",0.238576117142136,0.0368593789447109,0,0.0913910628629134,0,0.456450391315324,1,NA,0,NA
"291","62000US17046","State House District 46 (2018), Illinois","46","46",17,"IL",2018,0.413237419111642,0.413237419111642,-0.588828223435531,1,0,0,"Republican",0.624535033781219,71220,"IL 0 46","2018 IL 0 46",0.614504352709913,0.0756809884863802,0,0.144411682111766,1,0.149045212019096,0,NA,0,NA
"292","62000US41046","State House District 46 (2018), Oregon","46","46",41,"OR",2020,NA,1,0.779152489947417,0,0,1,"Democratic",0.859412856738303,51785,"OR 0 46","2020 OR 0 46",0.773486530848701,0.0214347784107367,0,0.0623732741141257,0,0.106884232885971,1,1,0,NA
"293","62000US42046","State House District 46 (2018), Pennsylvania","46","46",42,"PA",2018,0.443429820540845,0.443429820540845,-0.105985037406484,1,0,0,"Democratic",0.411651139985291,51365,"PA 0 46","2018 PA 0 46",0.957558648885428,0.0143093546189039,1,0.0081767740679451,0,0.011875790908206,0,NA,0,NA
"294","62000US12047","State House District 47 (2018), Florida","47","47",12,"FL",2018,0.426938289667828,0.426938289667828,-0.0909217198027367,0,0,0,"Republican",0.565374615653446,132890,"FL 0 47","2018 FL 0 47",0.693167281210023,0.069719316728121,1,0.191587026864324,0,0.0282188276017759,0,NA,0,NA
"295","62000US15047","State House District 47 (2018), Hawaii","47","47",15,"HI",2018,0.414995371798828,0.414995371798828,0.171974522292994,1,0,0,"Republican",0.544543429844098,18605,"HI 0 47","2018 HI 0 47",0.377049180327869,0.0110185434023112,0,0.0744423542058586,0,0.300456866433754,1,NA,0,NA
"296","62000US26048","State House District 48 (2018), Michigan","48","48",26,"MI",2020,0.495020670834776,0.495020670834776,-0.823143001515917,1,1,1,"Democratic",0.453320750265424,68825,"MI 0 48","2020 MI 0 48",0.914347984017436,0.0331274972756992,1,0.0295677442789684,0,0.00617508172902288,0,NA,0,NA
"297","62000US13049","State House District 49 (2018), Georgia","49","49",13,"GA",2020,0.471873055382701,0.471873055382701,0.0808539250294167,1,0,0,"Democratic",0.468436650022328,36215,"GA 0 49","2020 GA 0 49",0.695430070412812,0.125086290211238,1,0.0560541212204888,0,0.106834184730084,0,NA,0,NA
"298","62000US20049","State House District 49 (2018), Kansas","49","49",20,"KS",2020,0.489271571967953,0.489271571967953,-0.577961432506887,1,0,1,"Democratic",0.460224667583677,14950,"KS 0 49","2020 KS 0 49",0.79866220735786,0.0615384615384615,1,0.0591973244147157,0,0.0534448160535117,0,NA,0,NA
"299","62000US08005","State House District 5 (2018), Colorado","5","5",8,"CO",2018,0.815552950371239,0.815552950371239,0.127994955863808,0,0,0,"Democratic",0.815129438189305,62310,"CO 0 5","2018 CO 0 5",0.588669555448564,0.0495105119563473,0,0.306371368961643,1,0.0324185523992939,0,NA,0,NA
"300","62000US15005","State House District 5 (2018), Hawaii","5","5",15,"HI",2020,NA,1,0.390631534922627,0,0,1,"Democratic",0.667156322683315,19560,"HI 0 5","2020 HI 0 5",0.480061349693252,0.00971370143149284,0,0.0662065439672802,0,0.251278118609407,0,1,0,NA
"301","62000US44005","State House District 5 (2018), Rhode Island","5","5",44,"RI",2018,NA,1,0.245603395997574,1,1,1,"Democratic",0.737027707808564,10055,"RI 0 5","2018 RI 0 5",0.617105917454003,0.115365489806067,1,0.204873197414222,0,0.0427647936350075,0,1,0,NA
"302","62000US08050","State House District 50 (2018), Colorado","50","50",8,"CO",2018,0.533687398498881,0.533687398498881,0.168133174791914,0,0,1,"Democratic",0.511710348123954,56190,"CO 0 50","2018 CO 0 50",0.610339918134899,0.0167289553301299,0,0.339829151094501,1,0.00863142907990746,0,NA,0,NA
"303","62000US13050","State House District 50 (2018), Georgia","50","50",13,"GA",2018,0.507299774328743,0.507299774328743,-0.719402985074627,0,0,1,"Democratic",0.49356688185635,34095,"GA 0 50","2018 GA 0 50",0.602141076404165,0.106467223933128,0,0.0469277020090922,0,0.22642616219387,1,NA,0,NA
"304","62000US15050","State House District 50 (2018), Hawaii","50",NA,15,"HI",2018,0.37890625,0.37890625,NA,1,0,0,"Democratic",0.652918287937743,25750,"HI 0 50","2018 HI 0 50",0.560776699029126,0.0368932038834951,NA,0.105242718446602,NA,0.145825242718447,NA,NA,0,NA
"305","62000US41050","State House District 50 (2018), Oregon","50","50",41,"OR",2020,0.536590379608058,0.536590379608058,NA,0,0,0,"Democratic",0.554950559742127,44365,"OR 0 50","2020 OR 0 50",0.79454524963372,0.0345993463315677,NA,0.0850895976558098,NA,0.0442916713625606,NA,NA,0,NA
"306","62000US15051","State House District 51 (2018), Hawaii","51",NA,15,"HI",2020,0.574336209062736,0.574336209062736,-0.163983752068602,0,0,1,"Democratic",0.664380625803686,19415,"HI 0 51","2020 HI 0 51",0.283801184651043,0.0100437805820242,0,0.064125676023693,0,0.353077517383466,0,NA,0,NA
"307","62000US15051","State House District 51 (2018), Hawaii","51",NA,15,"HI",2020,0.574336209062736,0.574336209062736,-0.163983752068602,0,0,1,"Democratic",0.664380625803686,19415,"HI 0 51","2020 HI 0 51",0.283801184651043,0.0100437805820242,0,0.064125676023693,0,0.353077517383466,0,NA,0,NA
"308","62000US15051","State House District 51 (2018), Hawaii","51",NA,15,"HI",2020,0.425663790937264,0.425663790937264,NA,0,0,1,"Republican",0.664380625803686,19415,"HI 0 51","2020 HI 0 51",0.283801184651043,0.0100437805820242,NA,0.064125676023693,NA,0.353077517383466,NA,NA,0,NA
"309","62000US15051","State House District 51 (2018), Hawaii","51",NA,15,"HI",2020,0.425663790937264,0.425663790937264,NA,0,0,1,"Republican",0.664380625803686,19415,"HI 0 51","2020 HI 0 51",0.283801184651043,0.0100437805820242,NA,0.064125676023693,NA,0.353077517383466,NA,NA,0,NA
"310","62000US20052","State House District 52 (2018), Kansas","52","52",20,"KS",2020,0.437230355753589,0.437230355753589,-0.588179218303146,0,0,1,"Democratic",0.440745785799421,17370,"KS 0 52","2020 KS 0 52",0.886873920552677,0.0305123776626367,0,0.0460564191134139,0,0.0178468624064479,0,NA,0,NA
"311","62000US30052","State House District 52 (2018), Montana","52","52",30,"MT",2018,0.467469188879335,0.467469188879335,0.295774647887324,0,0,1,"Democratic",0.404428904428904,7170,"MT 0 52","2018 MT 0 52",0.884239888423989,0.00209205020920502,0,0.0697350069735007,1,0.00209205020920502,0,NA,0,NA
"312","62000US41052","State House District 52 (2018), Oregon","52","52",41,"OR",2018,0.514295731998852,0.514295731998852,-0.53834753612449,1,0,1,"Democratic",0.504263256061817,47950,"OR 0 52","2018 OR 0 52",0.882586027111575,0.0072992700729927,0,0.0740354535974974,0,0.013451511991658,1,NA,0,NA
"313","62000US47052","State House District 52 (2018), Tennessee","52","52",47,"TN",2020,0.720124545016007,0.720124545016007,-0.243212182157736,1,1,0,"Democratic",0.704370179948586,44085,"TN 0 52","2020 TN 0 52",0.522286492004083,0.392083475104911,1,0.0496767608029942,0,0.0182601791992741,0,NA,0,NA
"314","62000US48052","State House District 52 (2018), Texas","52","52",48,"TX",2018,0.48272372009334,0.48272372009334,0.383974294607892,0,0,1,"Republican",0.492329810501201,135745,"TX 0 52","2018 TX 0 52",0.58517809127408,0.102876717374489,0,0.254153007477255,1,0.037128439353199,0,NA,0,NA
"315","62000US12053","State House District 53 (2018), Florida","53","53",12,"FL",2018,0.449202471619486,0.449202471619486,-0.469286359530262,1,0,0,"Democratic",0.443089528569369,129570,"FL 0 53","2018 FL 0 53",0.725013506212858,0.123138072084587,0,0.113336420467701,1,0.0183298603071699,0,NA,0,NA
"316","62000US26053","State House District 53 (2018), Michigan","53","53",26,"MI",2020,0.868545751633987,0.868545751633987,0.823098154217699,1,1,0,"Democratic",0.86248908478523,71830,"MI 0 53","2020 MI 0 53",0.764374216901016,0.0683558401781985,0,0.0405819295558959,0,0.0940414868439371,0,NA,0,NA
"317","62000US37053","State House District 53 (2018), North Carolina","53","53",37,"NC",2020,0.365814735111348,0.365814735111348,-0.317160534028004,1,0,1,"Democratic",0.386402069034119,67000,"NC 0 53","2020 NC 0 53",0.684776119402985,0.225373134328358,1,0.0576119402985075,0,0.00574626865671642,0,NA,0,NA
"318","62000US48053","State House District 53 (2018), Texas","53","53",48,"TX",2018,0.214542376908,0.214542376908,-0.119654231119199,1,0,1,"Democratic",0.213756734090489,129630,"TX 0 53","2018 TX 0 53",0.696868008948546,0.0151199568001234,0,0.269266373524647,1,0.00370284656329553,0,NA,0,NA
"319","62000US01054","State House District 54 (2018), Alabama","54",NA,1,"AL",2018,NA,1,-0.342349509413949,0,0,0,"Democratic",NA,35630,"AL 0 54","2018 AL 0 54",0.443025540275049,0.530451866404715,1,0.011507156890261,0,0.00336794835812518,0,1,0,NA
"320","62000US26054","State House District 54 (2018), Michigan","54","54",26,"MI",2018,0.213511052239424,0.213511052239424,-0.388250319284802,1,0,0,"Republican",0.75753335665384,66875,"MI 0 54","2018 MI 0 54",0.613457943925234,0.287252336448598,1,0.0396261682242991,0,0.0211588785046729,0,NA,0,NA
"321","62000US40055","State House District 55 (2018), Oklahoma","55","55",40,"OK",2018,0.472602739726027,0.472602739726027,-0.577367773677737,1,0,0,"Democratic",0.136439393939394,26890,"OK 0 55","2018 OK 0 55",0.825957605057642,0.0381182595760506,0,0.0833023428783935,1,0.00200818148010413,0,NA,0,NA
"322","62000US08056","State House District 56 (2018), Colorado","56","56",8,"CO",2018,0.579186947899766,0.579186947899766,-0.238280406135234,1,0,0,"Republican",0.393789837110482,69185,"CO 0 56","2018 CO 0 56",0.749801257498013,0.028185300281853,0,0.165209221652092,1,0.0333164703331647,0,NA,0,NA
"323","62000US12056","State House District 56 (2018), Florida","56","56",12,"FL",2020,0.327112916135535,0.327112916135535,NA,1,0,0,"Democratic",0.364353802583408,111300,"FL 0 56","2020 FL 0 56",0.673090745732255,0.12533692722372,NA,0.181536388140162,NA,0.0119946091644205,NA,NA,0,NA
"324","62000US21056","State House District 56 (2018), Kentucky","56","56",21,"KY",2020,0.476699354622412,0.476699354622412,0.109818771977279,0,0,0,"Democratic",0.477437146336222,32570,"KY 0 56","2020 KY 0 56",0.874424316856002,0.0875038378876267,1,0.0216456862143076,0,0.00383788762665029,0,NA,0,NA
"325","62000US13057","State House District 57 (2018), Georgia","57","57",13,"GA",2020,NA,1,-0.244009498452904,0,0,1,"Democratic",0.885939932414474,49555,"GA 0 57","2020 GA 0 57",0.409343154071234,0.515588739784078,0,0.027847845827868,0,0.0254262940167491,1,1,0,NA
"326","62000US13057","State House District 57 (2018), Georgia","57","57",13,"GA",2018,NA,1,-0.621447028423773,1,1,1,"Democratic",0.885939932414474,49555,"GA 0 57","2018 GA 0 57",0.409343154071234,0.515588739784078,1,0.027847845827868,0,0.0254262940167491,0,1,0,NA
"327","62000US26057","State House District 57 (2018), Michigan","57","57",26,"MI",2020,0.336125936039055,0.336125936039055,0.288039631988677,1,0,0,"Democratic",0.391326059274425,71630,"MI 0 57","2020 MI 0 57",0.892921960072595,0.0268742147145051,0,0.0594024849923217,1,0.00279212620410443,0,NA,0,NA
"328","62000US2757A","State House District 57A (2018), Minnesota","57A","57A",27,"MN",2018,0.563609050793353,0.563609050793353,-0.147914379802415,0,0,0,"Democratic",0.534220271567686,31480,"MN 0 57A","2018 MN 0 57A",0.844345616264295,0.0497141041931385,1,0.0457433290978399,0,0.0447903430749682,0,NA,0,NA
"329","62000US37058","State House District 58 (2018), North Carolina","58","58",37,"NC",2018,0.767808415912681,0.767808415912681,0.60324512265791,1,1,0,"Democratic",0.778322961544599,60630,"NC 0 58","2018 NC 0 58",0.408213755566551,0.472126010225961,1,0.0432953983176645,0,0.0499752597723899,0,NA,0,NA
"330","62000US41058","State House District 58 (2018), Oregon","58","58",41,"OR",2020,0.270865125014673,0.270865125014673,0.0801426872770512,0,0,0,"Democratic",0.287559392357626,47880,"OR 0 58","2020 OR 0 58",0.879594820384294,0.0104427736006683,1,0.0410401002506266,0,0.0128446115288221,0,NA,0,NA
"331","62000US44059","State House District 59 (2018), Rhode Island","59","59",44,"RI",2018,NA,1,0.74264705882353,1,1,0,"Democratic",0.833488805970149,10150,"RI 0 59","2018 RI 0 59",0.534975369458128,0.210344827586207,0,0.216748768472906,1,0.0108374384236453,0,1,0,NA
"332","62000US2759B","State House District 59B (2018), Minnesota","59B","59B",27,"MN",2020,0.805964014978537,0.805964014978537,0.0658994680273586,0,0,1,"Democratic",0.859016226145525,33175,"MN 0 59B","2020 MN 0 59B",0.547098718914846,0.306706857573474,1,0.0298417483044461,0,0.0632705350414469,0,NA,0,NA
"333","62000US2759B","State House District 59B (2018), Minnesota","59B","59B",27,"MN",2018,0.825001303237241,0.825001303237241,-0.0520139549635268,1,1,0,"Democratic",0.859016226145525,33175,"MN 0 59B","2018 MN 0 59B",0.547098718914846,0.306706857573474,0,0.0298417483044461,1,0.0632705350414469,0,NA,0,NA
"334","62000US04006","State House District 6 (2018), Arizona","6","6",4,"AZ",2018,0.523786399246418,NA,0.159632936261222,1,0,0,"Republican",0.334338751419688,177360,"AZ 0 6","2018 AZ 0 6",0.789185836716283,0.01127649977447,NA,0.114851150202977,NA,0.0124887235002255,NA,NA,0,1
"335","62000US39006","State House District 6 (2018), Ohio","6","6",39,"OH",2020,0.486394419887262,0.486394419887262,0.0769460184909037,1,0,0,"Republican",0.457323154228641,91860,"OH 0 6","2020 OH 0 6",0.871652514696277,0.0740256912693229,1,0.0095797953407359,0,0.0366862617025909,0,NA,0,NA
"336","62000US41006","State House District 6 (2018), Oregon","6","6",41,"OR",2020,0.441279435085725,0.441279435085725,0.685959271168274,1,0,0,"Democratic",0.415992995768277,48875,"OR 0 6","2020 OR 0 6",0.836726342710997,0.0051150895140665,0,0.101687979539642,1,0.019539641943734,0,NA,0,NA
"337","62000US17060","State House District 60 (2018), Illinois","60","60",17,"IL",2020,NA,1,NA,1,1,0,"Democratic",0.785394629780309,57680,"IL 0 60","2020 IL 0 60",0.328450069348128,0.273578363384189,NA,0.335211511789182,NA,0.0339805825242718,NA,1,0,NA
"338","62000US26060","State House District 60 (2018), Michigan","60","60",26,"MI",2020,0.749426147704591,0.749426147704591,-0.0298507462686567,0,0,1,"Democratic",0.743057609075513,73745,"MI 0 60","2020 MI 0 60",0.719506407214048,0.182927656112279,1,0.0435283748050715,0,0.0160010848193098,0,NA,0,NA
"339","62000US2760B","State House District 60B (2018), Minnesota","60B","60B",27,"MN",2018,0.865627632687447,0.865627632687447,0.11376673040153,0,0,0,"Democratic",0.870089440134407,37235,"MN 0 60B","2018 MN 0 60B",0.716530146367665,0.129985228951256,1,0.0345105411575131,0,0.0691553645763395,0,NA,0,NA
"340","62000US2760B","State House District 60B (2018), Minnesota","60B","60B",27,"MN",2018,0.134372367312553,0.134372367312553,NA,0,0,0,"Republican",0.870089440134407,37235,"MN 0 60B","2018 MN 0 60B",0.716530146367665,0.129985228951256,NA,0.0345105411575131,NA,0.0691553645763395,NA,NA,0,NA
"341","62000US26061","State House District 61 (2018), Michigan","61","61",26,"MI",2018,0.486269557586524,0.486269557586524,0.281735202785358,1,0,1,"Democratic",0.523011782032401,73590,"MI 0 61","2018 MI 0 61",0.872876749558364,0.0486479141187661,1,0.0307106943878244,0,0.0207772795216741,0,NA,0,NA
"342","62000US44061","State House District 61 (2018), Rhode Island","61","61",44,"RI",2020,0.639503014799927,0.639503014799927,0.172700296735905,1,0,1,"Democratic",0.61385077186964,9405,"RI 0 61","2020 RI 0 61",0.829346092503987,0.0520999468367889,1,0.0893141945773525,0,0.0249867091972355,0,NA,0,NA
"343","62000US08062","State House District 62 (2018), Colorado","62","62",8,"CO",2020,0.421850983949404,0.421850983949404,-0.365611421477343,1,0,0,"Republican",0.522598613507704,57965,"CO 0 62","2020 CO 0 62",0.52100405417062,0.00664193910118175,0,0.444233589234883,1,0.00552057275942379,0,NA,0,NA
"344","62000US40062","State House District 62 (2018), Oklahoma","62","62",40,"OK",2020,0.551322560259998,0.551322560259998,0.49130173965207,1,1,0,"Republican",0.468316620439514,27705,"OK 0 62","2020 OK 0 62",0.530409673344162,0.216928352282981,0,0.111532214401733,0,0.0335679480238224,1,NA,0,NA
"345","62000US30063","State House District 63 (2018), Montana","63","63",30,"MT",2020,0.390936760229963,0.390936760229963,-0.326451612903226,0,0,0,"Republican",0.573404010140585,10225,"MT 0 63","2020 MT 0 63",0.890464547677262,0.00733496332518337,0,0.0449877750611247,0,0.0165281173594132,1,NA,0,NA
"346","62000US2763B","State House District 63B (2018), Minnesota","63B","63B",27,"MN",2020,0.79281537176274,0.79281537176274,-0.376939748591244,0,0,1,"Democratic",0.798844187597244,30020,"MN 0 63B","2020 MN 0 63B",0.831778814123917,0.0757828114590273,1,0.0273151232511659,0,0.0274816788807462,0,NA,0,NA
"347","62000US29064","State House District 64 (2018), Missouri","64","64",29,"MO",2020,0.31122911539956,0.31122911539956,0.251718213058419,1,0,1,"Democratic",0.340825815852065,30815,"MO 0 64","2020 MO 0 64",0.930877819243875,0.0324517280545189,1,0.0129806912218076,0,0.00486775920817784,0,NA,0,NA
"348","62000US37064","State House District 64 (2018), North Carolina","64","64",37,"NC",2018,0.42170446628996,0.42170446628996,-0.0641085634066448,1,0,1,"Democratic",0.425505330964016,58780,"NC 0 64","2018 NC 0 64",0.736219802653964,0.195559714188499,1,0.0364920040830214,0,0.0148860156515822,0,NA,0,NA
"349","62000US44064","State House District 64 (2018), Rhode Island","64","64",44,"RI",2020,NA,1,NA,1,0,1,"Democratic",0.677088087631219,10520,"RI 0 64","2020 RI 0 64",0.73574144486692,0.133079847908745,NA,0.0556083650190114,NA,0.0346958174904943,NA,1,0,NA
"350","62000US01065","State House District 65 (2018), Alabama","65",NA,1,"AL",2018,0.471604292070139,0.471604292070139,-0.458422655985558,1,1,1,"Democratic",NA,33410,"AL 0 65","2018 AL 0 65",0.610745285842562,0.348099371445675,1,0.00523795270876983,0,0.00134690212511224,0,NA,0,NA
"351","62000US17065","State House District 65 (2018), Illinois","65","65",17,"IL",2020,0.481700674263169,0.481700674263169,-0.322231075697211,1,0,1,"Democratic",0.497538643300187,85550,"IL 0 65","2020 IL 0 65",0.845061367621274,0.0186440677966102,0,0.0808883693746347,0,0.0459380479251899,0,NA,0,NA
"352","62000US48065","State House District 65 (2018), Texas","65","65",48,"TX",2020,0.515079112918599,0.515079112918599,-0.333805476864967,1,1,1,"Democratic",0.488921362060763,126085,"TX 0 65","2020 TX 0 65",0.549232660506801,0.158821429987707,1,0.151881667129318,0,0.114763849783876,0,NA,0,NA
"353","62000US12066","State House District 66 (2018), Florida","66","66",12,"FL",2018,0.568392088052321,0.568392088052321,-0.190508706043018,0,0,0,"Republican",0.42619027972605,130780,"FL 0 66","2018 FL 0 66",0.849632971402355,0.062433093745221,1,0.0518427894173421,0,0.0214100015292858,0,NA,0,NA
"354","62000US48066","State House District 66 (2018), Texas","66","66",48,"TX",2020,0.494982684647842,0.494982684647842,-0.178976556591883,1,0,1,"Democratic",0.48325137402372,120680,"TX 0 66","2020 TX 0 66",0.650356314219423,0.106024196221412,0,0.0788448790188929,1,0.137388133907855,0,NA,0,NA
"355","62000US2766B","State House District 66B (2018), Minnesota","66B","66B",27,"MN",2020,0.788664215686275,0.788664215686275,0.0130869899923018,1,0,1,"Democratic",0.828095747526077,26355,"MN 0 66B","2020 MN 0 66B",0.545247581104155,0.169038133181559,0,0.0665907797381901,0,0.175678239423259,0,NA,0,NA
"356","62000US2766B","State House District 66B (2018), Minnesota","66B","66B",27,"MN",2018,0.837599358273171,0.837599358273171,-0.50297210791038,1,1,0,"Democratic",0.828095747526077,26355,"MN 0 66B","2018 MN 0 66B",0.545247581104155,0.169038133181559,1,0.0665907797381901,0,0.175678239423259,0,NA,0,NA
"357","62000US17067","State House District 67 (2018), Illinois","67","67",17,"IL",2018,NA,1,0.12473210458637,0,0,0,"Democratic",0.655409961011931,66880,"IL 0 67","2018 IL 0 67",0.567508971291866,0.271232057416268,1,0.126644736842105,0,0.0139653110047847,0,1,0,NA
"358","62000US48067","State House District 67 (2018), Texas","67","67",48,"TX",2020,0.48291219204043,0.48291219204043,0.0209413228281152,1,0,0,"Democratic",0.469944664475717,128105,"TX 0 67","2020 TX 0 67",0.66351820772023,0.0861402755552086,0,0.0968736583271535,1,0.129776355333515,0,NA,0,NA
"359","62000US26068","State House District 68 (2018), Michigan","68","68",26,"MI",2018,0.764581063256294,0.764581063256294,0.36293915711051,0,0,1,"Democratic",0.743558183715517,70645,"MI 0 68","2018 MI 0 68",0.633944369736004,0.193927383395852,1,0.107509377875292,0,0.0177648807417369,0,NA,0,NA
"360","62000US29068","State House District 68 (2018), Missouri","68","68",29,"MO",2020,NA,1,0.36521095484826,1,1,0,"Democratic",0.686118158753171,26985,"MO 0 68","2020 MO 0 68",0.531591624976839,0.412266073744673,1,0.0229757272558829,0,0.00648508430609598,0,1,0,NA
"361","62000US10007","State House District 7 (2018), Delaware","7","7",10,"DE",2020,0.681897482761485,0.681897482761485,0.178924259055982,0,0,0,"Democratic",0.652078774617068,16650,"DE 0 7","2020 DE 0 7",0.803003003003003,0.157657657657658,1,0.0186186186186186,0,0.0155555555555556,0,NA,0,NA
"362","62000US10007","State House District 7 (2018), Delaware","7","7",10,"DE",2018,0.639651275427833,0.639651275427833,-0.0323795180722892,0,0,0,"Democratic",0.652078774617068,16650,"DE 0 7","2018 DE 0 7",0.803003003003003,0.157657657657658,1,0.0186186186186186,0,0.0155555555555556,0,NA,0,NA
"363","62000US26007","State House District 7 (2018), Michigan","7","7",26,"MI",2018,0.0238023273386731,0.0238023273386731,NA,1,0,0,"Republican",0.982369596310459,64335,"MI 0 7","2018 MI 0 7",0.0301546592057201,0.939457527007072,NA,0.00816041035206342,NA,0.00295329136550867,NA,NA,0,NA
"364","62000US44007","State House District 7 (2018), Rhode Island","7","7",44,"RI",2020,NA,1,0.215697346132129,1,0,0,"Democratic",0.788640595903166,9180,"RI 0 7","2020 RI 0 7",0.446078431372549,0.210239651416122,0,0.287037037037037,1,0.0326797385620915,0,1,0,NA
"365","62000US44007","State House District 7 (2018), Rhode Island","7","7",44,"RI",2018,NA,1,-0.0677083333333333,1,1,0,"Democratic",0.788640595903166,9180,"RI 0 7","2018 RI 0 7",0.446078431372549,0.210239651416122,0,0.287037037037037,1,0.0326797385620915,0,1,0,NA
"366","62000US19072","State House District 72 (2018), Iowa","72","72",19,"IA",2020,0.3858620254761,0.3858620254761,0.509965969859018,1,0,1,"Democratic",0.369602292107238,22230,"IA 0 72","2020 IA 0 72",0.922627080521817,0.00494826810616284,0,0.0249662618083671,0,0.00355375618533513,0,NA,0,NA
"367","62000US26072","State House District 72 (2018), Michigan","72","72",26,"MI",2020,0.449390153205414,0.449390153205414,0.261520737327189,1,0,1,"Democratic",0.448812749735911,68015,"MI 0 72","2020 MI 0 72",0.77519664779828,0.115195177534367,0,0.0542527383665368,0,0.0350657943100787,1,NA,0,NA
"368","62000US39073","State House District 73 (2018), Ohio","73","73",39,"OH",2018,0.595760954892212,0.595760954892212,-0.607778954462309,1,1,0,"Republican",0.457323154228641,88020,"OH 0 73","2018 OH 0 73",0.864064985230629,0.0541354237673256,1,0.0297091570097705,0,0.0277209725062486,0,NA,0,NA
