year,deaths_drugod,crude_drugod,ageadjust_drugod,statefips,pop,unemp_rate,welf_fs_4p_benefit,ssi_total,pov_rate,state_min_wage,expansion,exp_st,neighbor_st
1992.0,19.0,,2.9,23.0,1235748.0,7.099999904632568,863.0,432.0,13.5,4.25,0.0,1.0,2.0
2010.0,227.0,31.2,32.4,23.0,1327366.0,8.199999809265137,1279.0,684.0,12.5,7.5,1.0,1.0,2.0
1986.0,15.0,,2.6,23.0,1170126.0,5.199999809265137,684.0,346.0,10.2,3.55,0.0,1.0,2.0
2009.0,279.0,38.4,39.2,23.0,1329590.0,8.100000381469727,1194.0,684.0,11.4,7.5,1.0,1.0,2.0
2002.0,211.0,30.1,31.4,23.0,1295960.0,4.400000095367432,1005.0,555.0,13.4,5.75,0.0,1.0,2.0
2003.0,180.0,25.4,26.1,23.0,1306513.0,5.0,1043.0,562.0,11.6,6.25,1.0,1.0,2.0
1996.0,32.0,,4.8,23.0,1241436.0,5.199999809265137,881.0,480.0,11.2,4.25,0.0,1.0,2.0
1981.0,14.0,,2.7,23.0,1133033.0,7.099999904632568,539.0,275.0,16.0,3.35,0.0,1.0,2.0
2013.0,316.0,44.0,45.5,23.0,1328302.0,6.699999809265137,1279.0,,12.3,7.5,1.0,1.0,2.0
2008.0,273.0,37.5,39.0,23.0,1330509.0,5.400000095367432,1142.0,647.0,12.0,7.25,1.0,1.0,2.0
2015.0,412.0,57.9,60.3,23.0,,,,,,,1.0,1.0,2.0
2016.0,444.0,62.6,68.3,23.0,,,,,,,1.0,1.0,2.0
2011.0,276.0,38.0,39.4,23.0,1327844.0,7.699999809265137,1279.0,684.0,13.4,7.5,1.0,1.0,2.0
1987.0,22.0,,3.5,23.0,1184574.0,4.300000190734863,702.0,350.0,11.7,3.65,0.0,1.0,2.0
1993.0,28.0,,4.2,23.0,1238256.0,6.599999904632568,866.0,444.0,15.4,4.25,0.0,1.0,2.0
1999.0,154.0,22.7,22.9,23.0,1253040.0,3.9000000953674316,910.0,510.0,10.6,5.15,0.0,1.0,2.0
1998.0,48.0,,7.2,23.0,1247554.0,4.5,891.0,504.0,10.4,5.15,0.0,1.0,2.0
1983.0,21.0,,3.7,23.0,1144772.0,8.0,599.0,314.0,12.4,3.35,0.0,1.0,2.0
2012.0,1088.0,33.9,33.9,24.0,5884868.0,6.900000095367432,1339.0,,9.9,7.25,0.0,0.0,
1997.0,515.0,,18.0,24.0,5092914.0,4.800000190734863,834.0,484.0,8.4,5.15,0.0,0.0,
1986.0,131.0,,5.4,24.0,4486957.0,4.599999904632568,618.0,336.0,9.2,3.35,0.0,0.0,
1982.0,31.0,,1.4,24.0,4282923.0,8.199999809265137,521.0,284.0,12.3,3.35,0.0,0.0,
1991.0,56.0,,2.0,24.0,4856176.0,6.199999809265137,785.0,407.0,9.1,4.25,0.0,0.0,
2004.0,912.0,30.1,30.3,24.0,5546935.0,4.300000190734863,1029.0,564.0,9.8,5.15,0.0,0.0,
1985.0,104.0,,4.5,24.0,4413071.0,4.699999809265137,596.0,325.0,8.7,3.35,0.0,0.0,
2002.0,904.0,30.5,30.5,24.0,5440389.0,4.5,951.0,545.0,7.4,5.15,0.0,0.0,
2015.0,1495.0,46.1,46.5,24.0,,,,,,,0.0,0.0,
1995.0,452.0,,15.9,24.0,5023650.0,5.099999904632568,811.0,458.0,10.1,4.25,0.0,0.0,
1987.0,196.0,,7.4,24.0,4565557.0,4.300000190734863,636.0,340.0,9.2,3.35,0.0,0.0,
1992.0,208.0,,7.4,24.0,4902545.0,6.599999904632568,783.0,422.0,11.8,4.25,0.0,0.0,
1981.0,51.0,,2.3,24.0,4261905.0,7.199999809265137,521.0,265.0,10.7,3.35,0.0,0.0,
1990.0,77.0,,2.9,24.0,4780753.0,4.599999904632568,752.0,386.0,9.9,3.8,0.0,0.0,
1983.0,64.0,,2.9,24.0,4313327.0,7.300000190734863,562.0,304.0,8.7,3.35,0.0,0.0,
2013.0,1158.0,35.9,36.0,24.0,5928814.0,6.599999904632568,1345.0,,10.3,7.25,0.0,0.0,
2009.0,999.0,31.9,31.9,24.0,5730388.0,7.400000095367432,1252.0,674.0,9.6,7.25,0.0,0.0,
2005.0,858.0,28.1,28.5,24.0,5592379.0,4.099999904632568,1064.0,579.0,9.7,5.15,0.0,0.0,
2014.0,1300.0,40.2,40.4,24.0,5976407.0,5.800000190734863,1349.0,,,7.25,0.0,0.0,
2011.0,963.0,30.1,30.1,24.0,5840241.0,7.300000190734863,1338.0,674.0,9.3,7.25,0.0,0.0,
1980.0,52.0,,2.4,24.0,4216975.0,6.599999904632568,487.0,238.0,9.5,3.1,0.0,0.0,
1984.0,61.0,,2.5,24.0,4365243.0,5.099999904632568,566.0,314.0,8.7,3.35,0.0,0.0,
1994.0,399.0,,14.1,24.0,4985411.0,5.199999809265137,792.0,446.0,10.7,4.25,0.0,0.0,
2003.0,963.0,32.1,32.3,24.0,5496269.0,4.5,1016.0,552.0,8.6,5.15,0.0,0.0,
1989.0,293.0,,10.6,24.0,4727301.0,3.700000047683716,701.0,368.0,9.0,3.35,0.0,0.0,
1996.0,413.0,,14.3,24.0,5057142.0,4.900000095367432,828.0,470.0,10.3,4.75,0.0,0.0,
1998.0,511.0,,17.8,24.0,5130072.0,4.300000190734863,842.0,494.0,7.2,5.15,0.0,0.0,
1993.0,383.0,,13.5,24.0,4942504.0,6.0,771.0,434.0,9.7,4.25,0.0,0.0,
2000.0,840.0,29.1,29.0,24.0,5311034.0,3.5999999046325684,901.0,513.0,7.4,5.15,0.0,0.0,
2006.0,956.0,31.1,31.3,24.0,5627367.0,3.799999952316284,1081.0,603.0,8.4,5.15,0.0,0.0,
1999.0,821.0,28.6,28.4,24.0,5171634.0,3.5999999046325684,860.0,500.0,7.3,5.15,0.0,0.0,
2008.0,926.0,29.8,29.8,24.0,5684965.0,4.300000190734863,1193.0,637.0,8.7,6.55,0.0,0.0,
1979.0,82.0,,3.9,24.0,,,,,,,0.0,0.0,
1988.0,248.0,,9.3,24.0,4657904.0,4.099999904632568,672.0,354.0,9.8,3.35,0.0,0.0,
2001.0,848.0,28.9,28.9,24.0,5374691.0,4.099999904632568,916.0,531.0,7.2,5.15,0.0,0.0,
2007.0,1018.0,32.9,33.4,24.0,5653408.0,3.4000000953674316,1150.0,623.0,8.8,6.15,0.0,0.0,
2016.0,2204.0,67.9,68.5,24.0,,,,,,,0.0,0.0,
2010.0,902.0,28.6,28.7,24.0,5787193.0,7.900000095367432,1338.0,674.0,10.8,7.25,0.0,0.0,
1985.0,124.0,,3.9,25.0,5880733.0,4.099999904632568,657.0,454.0,9.2,3.35,0.0,0.0,
2013.0,1335.0,36.9,37.9,25.0,6692824.0,7.099999904632568,1368.0,,11.9,8.0,0.0,0.0,
2009.0,1120.0,31.7,32.1,25.0,6517613.0,8.199999809265137,1278.0,788.0,10.8,8.0,0.0,0.0,
1999.0,699.0,20.6,20.4,25.0,6175169.0,3.299999952316284,997.0,629.0,11.8,5.25,0.0,0.0,
2010.0,1078.0,30.4,30.9,25.0,6563263.0,8.300000190734863,1363.0,788.0,10.6,8.0,0.0,0.0,
1988.0,204.0,,6.3,25.0,5979982.0,3.299999952316284,786.0,483.0,8.5,3.75,0.0,0.0,
2008.0,1064.0,30.4,30.8,25.0,6468967.0,5.300000190734863,1226.0,751.0,11.3,8.0,0.0,0.0,
2012.0,1184.0,32.9,33.5,25.0,6645303.0,6.800000190734863,1364.0,,11.3,8.0,0.0,0.0,
1983.0,112.0,,3.6,25.0,5799407.0,7.0,624.0,432.0,7.7,3.35,0.0,0.0,
2004.0,838.0,24.2,24.6,25.0,6412281.0,5.199999809265137,1124.0,693.0,9.2,6.75,0.0,0.0,
1994.0,399.0,,12.2,25.0,6031352.0,6.199999809265137,951.0,575.0,9.7,4.25,0.0,0.0,
2002.0,881.0,25.5,25.6,25.0,6417206.0,5.300000190734863,1066.0,674.0,10.0,6.75,0.0,0.0,
1990.0,190.0,,6.0,25.0,6016425.0,6.300000190734863,857.0,515.0,10.7,3.75,0.0,0.0,
1980.0,114.0,,4.0,25.0,5737037.0,5.699999809265137,569.0,375.0,9.5,3.1,0.0,0.0,
1987.0,219.0,,7.0,25.0,5935204.0,3.4000000953674316,745.0,469.0,8.2,3.65,0.0,0.0,
1996.0,339.0,,10.0,25.0,6085393.0,4.599999904632568,968.0,596.0,10.1,4.75,0.0,0.0,
2001.0,865.0,25.1,25.1,25.0,6397634.0,3.700000047683716,1032.0,660.0,8.9,6.75,0.0,0.0,
2000.0,633.0,18.6,18.5,25.0,6361104.0,2.700000047683716,1016.0,642.0,9.8,6.0,0.0,0.0,
2005.0,973.0,28.1,28.6,25.0,6403290.0,4.800000190734863,1155.0,707.0,10.1,6.75,0.0,0.0,
1992.0,296.0,,9.1,25.0,5993474.0,8.800000190734863,904.0,551.0,10.3,4.25,0.0,0.0,
1995.0,367.0,,11.0,25.0,6062335.0,5.5,963.0,587.0,11.0,4.25,0.0,0.0,
1986.0,192.0,,5.9,25.0,5902678.0,4.0,695.0,465.0,9.2,3.55,0.0,0.0,
1991.0,245.0,,7.7,25.0,5998652.0,8.800000190734863,882.0,536.0,11.0,3.75,0.0,0.0,
1989.0,157.0,,4.9,25.0,6015478.0,4.199999809265137,822.0,497.0,8.8,3.75,0.0,0.0,
1981.0,93.0,,3.2,25.0,5768685.0,6.400000095367432,605.0,402.0,8.9,3.35,0.0,0.0,
2003.0,966.0,27.9,28.3,25.0,6422565.0,5.800000190734863,1114.0,681.0,10.3,6.75,0.0,0.0,
1979.0,109.0,,3.7,25.0,,,,,,,0.0,0.0,
2016.0,2441.0,66.8,69.5,25.0,,,,,,,0.0,0.0,
1998.0,472.0,,13.9,25.0,6144407.0,3.4000000953674316,979.0,623.0,8.7,5.25,0.0,0.0,
2007.0,1155.0,33.2,33.7,25.0,6431559.0,4.5,1197.0,737.0,11.2,7.5,0.0,0.0,
1997.0,402.0,,11.9,25.0,6115476.0,4.099999904632568,971.0,610.0,12.2,5.25,0.0,0.0,
2014.0,1572.0,43.2,44.4,25.0,6745408.0,5.800000190734863,1332.0,,,8.0,0.0,0.0,
2006.0,1165.0,33.6,33.8,25.0,6410084.0,4.800000190734863,1178.0,732.0,12.0,6.75,0.0,0.0,
2011.0,1184.0,33.0,33.4,25.0,6606285.0,7.300000190734863,1363.0,788.0,10.6,8.0,0.0,0.0,
1982.0,113.0,,3.8,25.0,5771222.0,8.0,605.0,421.0,10.3,3.35,0.0,0.0,
2015.0,1968.0,53.9,56.2,25.0,,,,,,,0.0,0.0,
1984.0,127.0,,4.1,25.0,5840773.0,4.800000190734863,629.0,443.0,8.9,3.35,0.0,0.0,
1993.0,361.0,,10.9,25.0,6010884.0,7.300000190734863,908.0,563.0,10.7,4.25,0.0,0.0,
2014.0,2381.0,46.2,47.2,26.0,9909877.0,7.300000190734863,1229.0,,,8.15,0.0,0.0,
1979.0,162.0,,3.6,26.0,,,,,,,0.0,0.0,
1993.0,179.0,,3.7,26.0,9529240.0,7.400000095367432,862.0,448.0,15.4,3.35,0.0,0.0,
2010.0,1994.0,38.3,38.6,26.0,9876149.0,12.699999809265137,1265.0,688.0,15.5,7.4,0.0,0.0,
2000.0,1100.0,21.2,21.2,26.0,9952450.0,3.700000047683716,943.0,527.0,9.9,5.15,0.0,0.0,
2001.0,1204.0,23.1,23.1,26.0,9991120.0,5.199999809265137,958.0,545.0,9.4,5.15,0.0,0.0,
1981.0,152.0,,3.6,26.0,9209287.0,12.5,649.0,289.0,13.0,3.35,0.0,0.0,
1990.0,187.0,,3.9,26.0,9295287.0,7.699999809265137,854.0,416.0,14.3,3.35,0.0,0.0,
2003.0,1354.0,25.8,25.9,26.0,10041152.0,7.099999904632568,1009.0,566.0,11.4,5.15,0.0,0.0,
1986.0,215.0,,4.7,26.0,9127775.0,8.899999618530273,753.0,364.0,13.9,3.35,0.0,0.0,
1988.0,189.0,,4.0,26.0,9217998.0,7.599999904632568,810.0,384.0,12.1,3.35,0.0,0.0,
2012.0,1953.0,37.8,38.8,26.0,9882519.0,9.100000381469727,1265.0,,13.7,7.4,0.0,0.0,
2011.0,2034.0,39.1,40.4,26.0,9874589.0,10.399999618530273,1265.0,688.0,15.0,7.4,0.0,0.0,
1983.0,163.0,,3.7,26.0,9047754.0,14.600000381469727,683.0,328.0,16.8,3.35,0.0,0.0,
2015.0,2642.0,51.3,52.6,26.0,,,,,,,0.0,0.0,
2007.0,1791.0,34.0,34.1,26.0,10001284.0,7.099999904632568,1100.0,637.0,10.8,7.15,0.0,0.0,
1984.0,168.0,,3.7,26.0,9049452.0,11.399999618530273,659.0,340.0,16.7,3.35,0.0,0.0,
1998.0,359.0,,7.0,26.0,9820231.0,4.0,917.0,508.0,11.0,5.15,0.0,0.0,
2016.0,2948.0,57.2,59.1,26.0,,,,,,,0.0,0.0,
2004.0,1457.0,27.7,27.9,26.0,10055315.0,7.099999904632568,1019.0,578.0,13.3,5.15,0.0,0.0,
1987.0,210.0,,4.6,26.0,9187481.0,8.300000190734863,748.0,369.0,12.2,3.35,0.0,0.0,
1989.0,192.0,,4.0,26.0,9253295.0,7.199999809265137,816.0,398.0,13.2,3.35,0.0,0.0,
1994.0,225.0,,4.5,26.0,9584481.0,6.199999809265137,878.0,460.0,14.1,3.35,0.0,0.0,
1982.0,163.0,,3.6,26.0,9115198.0,15.600000381469727,647.0,308.0,16.2,3.35,0.0,0.0,
2013.0,2196.0,42.6,43.5,26.0,9895622.0,8.800000190734863,1265.0,,14.5,7.4,0.0,0.0,
1985.0,177.0,,4.0,26.0,9076293.0,10.100000381469727,691.0,352.0,14.5,3.35,0.0,0.0,
1999.0,1032.0,20.0,20.0,26.0,9863775.0,3.799999952316284,936.0,514.0,9.7,5.15,0.0,0.0,
1997.0,316.0,,6.2,26.0,9785450.0,4.300000190734863,909.0,498.0,10.3,5.15,0.0,0.0,
1992.0,206.0,,4.2,26.0,9470323.0,9.199999809265137,859.0,436.0,13.6,3.35,0.0,0.0,
1991.0,236.0,,4.9,26.0,9395022.0,9.300000190734863,887.0,438.0,14.1,3.35,0.0,0.0,
2006.0,1755.0,33.2,33.5,26.0,10036081.0,6.900000095367432,1081.0,617.0,13.3,6.95,0.0,0.0,
2002.0,1359.0,26.0,26.1,26.0,10015710.0,6.199999809265137,993.0,559.0,11.6,5.15,0.0,0.0,
1995.0,223.0,,4.5,26.0,9659871.0,5.300000190734863,890.0,472.0,12.2,3.35,0.0,0.0,
2009.0,1988.0,38.1,38.6,26.0,9901591.0,13.5,1184.0,688.0,14.0,7.4,0.0,0.0,
2005.0,1550.0,29.3,29.6,26.0,10051137.0,6.800000190734863,1050.0,593.0,12.0,5.15,0.0,0.0,
1996.0,247.0,,4.9,26.0,9739184.0,4.900000095367432,907.0,484.0,11.2,4.75,0.0,0.0,
2008.0,1876.0,35.8,36.2,26.0,9946889.0,8.300000190734863,1129.0,651.0,13.0,7.4,0.0,0.0,
1980.0,157.0,,3.7,26.0,9262078.0,12.100000381469727,609.0,262.0,12.9,3.1,0.0,0.0,
2016.0,1108.0,38.3,38.7,27.0,,,,,,,0.0,0.0,
1989.0,76.0,,3.4,27.0,4338057.0,4.300000190734863,818.0,403.0,11.2,3.85,0.0,0.0,
2011.0,910.0,31.8,31.7,27.0,5347108.0,6.5,1286.0,755.0,10.0,6.15,0.0,0.0,
2003.0,508.0,19.2,19.2,27.0,5053572.0,4.900000095367432,1050.0,633.0,7.4,5.15,0.0,0.0,
2005.0,575.0,21.3,21.2,27.0,5119598.0,4.199999809265137,1090.0,640.0,8.1,6.15,0.0,0.0,
2000.0,399.0,15.5,15.5,27.0,4933692.0,3.0999999046325684,983.0,594.0,5.7,5.15,0.0,0.0,
1980.0,36.0,,2.1,27.0,4075970.0,5.900000095367432,599.0,272.0,8.7,2.9,0.0,0.0,
2004.0,564.0,21.1,21.1,27.0,5087713.0,4.599999904632568,1059.0,645.0,7.0,5.15,0.0,0.0,
1990.0,79.0,,3.7,27.0,4375665.0,4.800000190734863,852.0,461.0,12.0,3.95,0.0,0.0,
2001.0,444.0,17.0,17.0,27.0,4982796.0,3.799999952316284,999.0,612.0,7.4,5.15,0.0,0.0,
1997.0,85.0,,3.4,27.0,4687726.0,3.299999952316284,950.0,565.0,9.6,5.15,0.0,0.0,
2007.0,683.0,24.7,24.7,27.0,5207203.0,4.699999809265137,1120.0,704.0,9.3,6.15,0.0,0.0,
2009.0,771.0,27.4,27.3,27.0,5281203.0,8.0,1201.0,755.0,11.1,6.15,0.0,0.0,
1985.0,58.0,,2.9,27.0,4184302.0,6.0,760.0,360.0,12.6,3.35,0.0,0.0,
2013.0,913.0,31.8,31.8,27.0,5420380.0,5.099999904632568,1289.0,,12.0,6.15,0.0,0.0,
1979.0,40.0,,2.1,27.0,,,,,,,0.0,0.0,
1998.0,90.0,,3.6,27.0,4726411.0,2.700000047683716,958.0,575.0,10.3,5.15,0.0,0.0,
1988.0,81.0,,3.8,27.0,4296166.0,4.300000190734863,805.0,389.0,11.6,3.55,0.0,0.0,
1986.0,66.0,,3.2,27.0,4205212.0,5.599999904632568,773.0,371.0,12.5,3.35,0.0,0.0,
2010.0,776.0,27.4,27.4,27.0,5310337.0,7.400000095367432,1286.0,755.0,10.5,6.15,0.0,0.0,
2015.0,1006.0,34.9,35.5,27.0,,,,,,,0.0,0.0,
1991.0,86.0,,3.8,27.0,4427429.0,5.199999809265137,877.0,488.0,12.9,4.25,0.0,0.0,
1984.0,46.0,,2.2,27.0,4157706.0,6.300000190734863,725.0,349.0,9.1,3.35,0.0,0.0,
2008.0,770.0,27.6,27.8,27.0,5247018.0,5.400000095367432,1149.0,718.0,9.9,6.15,0.0,0.0,
1982.0,59.0,,3.1,27.0,4131450.0,8.100000381469727,657.0,319.0,13.3,3.35,0.0,0.0,
1996.0,82.0,,3.3,27.0,4647723.0,3.9000000953674316,947.0,551.0,9.8,4.25,0.0,0.0,
1992.0,61.0,,2.7,27.0,4471503.0,5.099999904632568,900.0,503.0,13.0,4.25,0.0,0.0,
1987.0,79.0,,3.6,27.0,4235136.0,5.099999904632568,780.0,375.0,11.3,3.35,0.0,0.0,
2014.0,911.0,31.6,31.9,27.0,5457173.0,4.099999904632568,1253.0,,,8.0,0.0,0.0,
1983.0,50.0,,2.5,27.0,4141456.0,8.0,677.0,339.0,12.1,3.35,0.0,0.0,
2006.0,624.0,22.8,22.9,27.0,5163555.0,4.099999904632568,1101.0,684.0,8.2,6.15,0.0,0.0,
1994.0,85.0,,3.6,27.0,4566028.0,4.099999904632568,918.0,527.0,11.7,4.25,0.0,0.0,
2012.0,880.0,30.7,31.1,27.0,5379646.0,5.599999904632568,1287.0,,10.0,6.15,0.0,0.0,
1995.0,78.0,,3.2,27.0,4605445.0,3.700000047683716,930.0,539.0,9.2,4.25,0.0,0.0,
1999.0,381.0,15.0,14.9,27.0,4775508.0,2.799999952316284,976.0,581.0,7.3,5.15,0.0,0.0,
1981.0,51.0,,2.6,27.0,4111728.0,5.699999809265137,633.0,299.0,10.9,3.1,0.0,0.0,
1993.0,63.0,,2.7,27.0,4521709.0,4.900000095367432,903.0,515.0,11.6,4.25,0.0,0.0,
2002.0,484.0,18.4,18.4,27.0,5018935.0,4.5,1033.0,626.0,6.5,5.15,0.0,0.0,
2010.0,564.0,36.9,36.9,28.0,2970047.0,10.600000381469727,862.0,674.0,22.7,7.25,0.0,0.0,
2007.0,552.0,36.8,37.1,28.0,2928350.0,6.300000190734863,712.0,623.0,22.6,5.85,0.0,0.0,
2001.0,346.0,24.3,24.5,28.0,2852994.0,5.599999904632568,628.0,531.0,19.3,5.15,0.0,0.0,
1983.0,18.0,,1.7,28.0,2567717.0,12.600000381469727,373.0,304.0,27.0,3.35,0.0,0.0,
2016.0,571.0,37.6,38.2,28.0,,,,,,,0.0,0.0,
2013.0,558.0,36.6,37.2,28.0,2991207.0,8.600000381469727,862.0,,22.5,7.25,0.0,0.0,
1991.0,47.0,,3.7,28.0,2591230.0,8.899999618530273,496.0,407.0,23.7,4.25,0.0,0.0,
2003.0,394.0,27.3,27.5,28.0,2868312.0,6.400000095367432,659.0,552.0,16.0,5.15,0.0,0.0,
1995.0,49.0,,3.7,28.0,2690788.0,6.5,530.0,458.0,23.5,4.25,0.0,0.0,
2005.0,451.0,30.6,31.2,28.0,2905943.0,7.800000190734863,693.0,579.0,20.1,5.15,0.0,0.0,
2002.0,367.0,25.6,25.9,28.0,2858681.0,6.699999809265137,646.0,545.0,18.4,5.15,0.0,0.0,
2011.0,529.0,34.5,35.6,28.0,2977886.0,10.600000381469727,862.0,674.0,17.4,7.25,0.0,0.0,
1992.0,45.0,,3.5,28.0,2610193.0,8.300000190734863,514.0,422.0,24.6,4.25,0.0,0.0,
1987.0,27.0,,2.1,28.0,2588545.0,10.399999618530273,415.0,340.0,25.0,3.35,0.0,0.0,
2004.0,437.0,30.0,30.3,28.0,2889010.0,6.300000190734863,665.0,564.0,18.6,5.15,0.0,0.0,
2012.0,582.0,38.1,38.8,28.0,2986450.0,9.199999809265137,862.0,,22.0,7.25,0.0,0.0,
1989.0,37.0,,2.9,28.0,2574269.0,8.0,444.0,368.0,22.0,3.35,0.0,0.0,
2009.0,539.0,35.5,36.1,28.0,2958774.0,9.5,782.0,674.0,23.1,7.25,0.0,0.0,
2008.0,537.0,35.5,35.9,28.0,2947806.0,6.800000190734863,736.0,637.0,18.1,6.55,0.0,0.0,
1981.0,25.0,,2.3,28.0,2539036.0,8.699999809265137,353.0,265.0,25.7,3.35,0.0,0.0,
1985.0,37.0,,3.1,28.0,2588102.0,10.800000190734863,384.0,325.0,25.1,3.35,0.0,0.0,
1988.0,39.0,,3.2,28.0,2580352.0,8.699999809265137,434.0,354.0,27.2,3.35,0.0,0.0,
1982.0,40.0,,3.2,28.0,2556777.0,11.5,353.0,284.0,22.9,3.35,0.0,0.0,
1986.0,30.0,,2.9,28.0,2593597.0,12.100000381469727,412.0,336.0,26.6,3.35,0.0,0.0,
1996.0,47.0,,3.6,28.0,2709925.0,6.300000190734863,541.0,470.0,20.6,4.75,0.0,0.0,
1998.0,58.0,,4.3,28.0,2751335.0,5.400000095367432,552.0,494.0,17.6,5.15,0.0,0.0,
1993.0,48.0,,3.8,28.0,2635574.0,7.0,514.0,434.0,24.7,4.25,0.0,0.0,
2000.0,275.0,19.5,19.6,28.0,2848353.0,5.699999809265137,620.0,513.0,14.9,5.15,0.0,0.0,
1997.0,41.0,,3.0,28.0,2731826.0,6.0,544.0,484.0,16.7,5.15,0.0,0.0,
1994.0,47.0,,3.6,28.0,2663450.0,6.599999904632568,519.0,446.0,19.9,4.25,0.0,0.0,
1990.0,30.0,,2.5,28.0,2575475.0,7.699999809265137,475.0,386.0,25.7,3.8,0.0,0.0,
1980.0,22.0,,2.2,28.0,2520638.0,7.699999809265137,329.0,238.0,24.3,3.1,0.0,0.0,
2006.0,487.0,32.8,33.7,28.0,2904978.0,6.800000190734863,700.0,603.0,20.6,5.15,0.0,0.0,
2015.0,579.0,38.1,38.9,28.0,,,,,,,0.0,0.0,
1999.0,257.0,18.4,18.4,28.0,2768619.0,5.300000190734863,563.0,500.0,16.2,5.15,0.0,0.0,
1984.0,19.0,,1.7,28.0,2578051.0,10.800000190734863,373.0,314.0,25.1,3.35,0.0,0.0,
1979.0,29.0,,2.7,28.0,,,,,,,0.0,0.0,
2014.0,562.0,36.9,37.5,28.0,2994079.0,7.800000190734863,826.0,,,7.25,0.0,0.0,
2007.0,1147.0,37.3,37.7,29.0,5887612.0,5.0,860.0,623.0,12.8,6.5,0.0,0.0,
2016.0,1902.0,60.4,62.9,29.0,,,,,,,0.0,0.0,
2014.0,1598.0,50.9,52.1,29.0,6063589.0,6.099999904632568,974.0,,,7.5,0.0,0.0,
1991.0,129.0,,4.9,29.0,5157770.0,6.5,682.0,407.0,14.8,4.25,0.0,0.0,
2015.0,1580.0,50.3,51.4,29.0,,,,,,,0.0,0.0,
2001.0,732.0,25.2,25.3,29.0,5641142.0,4.5,776.0,531.0,9.7,5.15,0.0,0.0,
2008.0,1159.0,37.4,38.2,29.0,5923916.0,5.900000095367432,884.0,637.0,13.3,6.65,0.0,0.0,
2009.0,1311.0,42.0,42.8,29.0,5961088.0,9.399999618530273,930.0,674.0,15.5,7.05,0.0,0.0,
1985.0,79.0,,3.1,29.0,5000268.0,6.400000095367432,548.0,325.0,13.7,3.35,0.0,0.0,
1989.0,119.0,,4.6,29.0,5095830.0,5.5,616.0,368.0,12.6,3.35,0.0,0.0,
1986.0,113.0,,4.7,29.0,5023068.0,6.199999809265137,566.0,336.0,14.4,3.35,0.0,0.0,
1979.0,73.0,,3.3,29.0,,,,,,,0.0,0.0,
2004.0,890.0,29.9,30.5,29.0,5747741.0,5.800000190734863,813.0,564.0,12.2,5.15,0.0,0.0,
1980.0,87.0,,3.9,29.0,4916686.0,7.300000190734863,462.0,238.0,13.0,3.1,0.0,0.0,
1999.0,639.0,22.4,22.5,29.0,5468338.0,3.0999999046325684,761.0,500.0,11.7,5.15,0.0,0.0,
2006.0,1081.0,35.5,36.3,29.0,5842704.0,4.800000190734863,848.0,603.0,11.4,5.15,0.0,0.0,
1988.0,119.0,,4.6,29.0,5081736.0,5.599999904632568,601.0,354.0,12.7,3.35,0.0,0.0,
2003.0,864.0,29.3,29.5,29.0,5709403.0,5.599999904632568,807.0,552.0,10.7,5.15,0.0,0.0,
1994.0,135.0,,4.9,29.0,5281206.0,4.900000095367432,717.0,446.0,15.6,4.25,0.0,0.0,
1982.0,73.0,,3.0,29.0,4929451.0,9.199999809265137,496.0,284.0,14.6,3.35,0.0,0.0,
1987.0,108.0,,4.3,29.0,5056696.0,6.199999809265137,574.0,340.0,14.0,3.35,0.0,0.0,
1990.0,92.0,,3.4,29.0,5116901.0,5.800000190734863,654.0,386.0,13.4,3.8,0.0,0.0,
2005.0,987.0,32.8,33.3,29.0,5790300.0,5.400000095367432,841.0,579.0,11.6,5.15,0.0,0.0,
1996.0,181.0,,6.6,29.0,5367888.0,4.699999809265137,739.0,470.0,9.5,4.75,0.0,0.0,
2000.0,673.0,23.4,23.5,29.0,5607285.0,3.299999952316284,768.0,513.0,9.2,5.15,0.0,0.0,
2002.0,795.0,27.2,27.4,29.0,5674825.0,5.199999809265137,794.0,545.0,9.9,5.15,0.0,0.0,
2010.0,1414.0,45.1,46.1,29.0,5996063.0,9.300000190734863,1010.0,674.0,14.8,7.25,0.0,0.0,
1995.0,154.0,,5.7,29.0,5324610.0,4.699999809265137,728.0,458.0,9.4,4.25,0.0,0.0,
1984.0,83.0,,3.4,29.0,4975278.0,7.099999904632568,531.0,314.0,14.5,3.35,0.0,0.0,
2012.0,1414.0,45.0,46.1,29.0,6024522.0,7.0,1010.0,,15.2,7.25,0.0,0.0,
2013.0,1527.0,48.6,50.1,29.0,6044171.0,6.5,1010.0,,13.7,7.35,0.0,0.0,
1993.0,147.0,,5.4,29.0,5237757.0,6.099999904632568,708.0,434.0,16.1,4.25,0.0,0.0,
1998.0,193.0,,6.9,29.0,5437562.0,4.0,750.0,494.0,9.8,5.15,0.0,0.0,
1981.0,78.0,,3.4,29.0,4932064.0,7.5,496.0,265.0,13.2,3.35,0.0,0.0,
1992.0,128.0,,4.8,29.0,5193686.0,6.0,704.0,422.0,15.7,4.25,0.0,0.0,
2011.0,1452.0,46.1,47.3,29.0,6010065.0,8.5,1010.0,674.0,15.4,7.25,0.0,0.0,
1997.0,190.0,,6.8,29.0,5407113.0,4.300000190734863,742.0,484.0,11.8,5.15,0.0,0.0,
1983.0,90.0,,3.7,29.0,4943733.0,9.800000190734863,527.0,304.0,16.7,3.35,0.0,0.0,
2016.0,290.0,54.7,56.1,30.0,,,,,,,0.0,0.0,
