province,countyid,community,gender,born_year,level_edu,year_edu,han,party,year_party,urban,inter_income,out_income,elder_brother,elder_sister,young_brother,young_sister,total_income,edu_father,party_father,urban_father,dum_job_father,attr_job_father,edu_mother,party_mother,dum_job_mother,year_nojob_mother,attr_job_mother,sib_brother,sib_sister,sib,non_father,job_father,non_mother,job_mother,period
四川省,513401,450.0,女,1964,没有上过学,,其他,群众,,6,2000,0,2,1,1,0,2000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,450.0,男,1971,高中或职高,11.0,汉,群众,,6,15000,0,0,1,1,0,15000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,450.0,男,1971,初中,8.0,汉,群众,,4,10000,0,1,1,0,0,14000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
四川省,513401,450.0,女,1947,小学,4.0,其他,党员,1966.0,4,8000,0,0,0,3,0,20000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
四川省,513401,450.0,男,1963,小学,5.0,其他,群众,,6,5000,0,1,2,1,1,10000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,450.0,男,1954,高中或职高,11.0,汉,群众,,4,8500,0,1,0,1,2,20000,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,2.0,2.0,4.0,0.0,1.0,0.0,,0.0
四川省,513401,450.0,男,1960,初中,8.0,汉,群众,,4,0,0,0,0,0,1,0,本科,群众,直辖市城区户口,全职就业,事业,高中或职高,群众,全职就业,,事业,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
四川省,513401,291.0,女,1972,初中,9.0,汉,群众,,3,0,0,1,1,0,0,50000,没有上过学,群众,直辖市城区户口,全业务农,,小学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,291.0,男,1988,专科,14.0,汉,群众,,3,不适用,不适用,0,0,0,0,40000,初中,群众,直辖市城区户口,全职就业,私企,初中,群众,以前工作过，但当时在家操持家务,我母亲结婚前就停止工作了,,0.0,0.0,0.0,0.0,1.0,0.0,,1.0
四川省,513401,291.0,女,1964,初中,8.0,汉,党员,2004.0,3,13000,0,1,0,0,1,25000,初中,党员,直辖市城区户口,全职就业,事业,小学,党员,从未工作过,,,1.0,1.0,2.0,0.0,1.0,0.0,,1.0
四川省,513401,291.0,女,1953,初中,9.0,汉,群众,,3,9000,0,0,3,0,0,18000,没有上过学,群众,直辖市城区户口,已去世,,没有上过学,群众,临时性就业(无合同、非稳定的工作),,私企,0.0,3.0,3.0,1.0,,0.0,,0.0
四川省,513401,291.0,男,1960,初中,9.0,汉,群众,,3,30000,0,0,0,0,1,50000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
四川省,513401,291.0,女,1973,高中或职高,12.0,汉,群众,,3,15000,0,1,1,0,0,50000,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,临时性就业(无合同、非稳定的工作),,私企,1.0,1.0,2.0,0.0,1.0,0.0,,1.0
四川省,513401,291.0,男,1974,小学,7.0,汉,群众,,4,100000,0,2,0,1,0,120000,初中,群众,0.0,全业务农,,初中,群众,全业务农,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,291.0,男,1968,小学,5.0,汉,群众,,3,4000,0,3,2,0,0,8000,小学,党员,直辖市城区户口,其他,,没有上过学,群众,从未工作过,,,3.0,2.0,5.0,0.0,,0.0,,1.0
四川省,513401,291.0,男,1967,专科,14.0,汉,党员,1988.0,3,13000,0,3,1,0,0,23000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,291.0,男,1940,小学,6.0,汉,党员,1988.0,3,13000,0,0,3,1,0,13000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
四川省,513401,117.0,女,1960,初中,9.0,汉,群众,,4,2000,1100,0,0,0,0,4000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0
四川省,513401,117.0,男,1953,初中,7.0,汉,群众,,3,15000,25000,0,1,0,1,120000,初中,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0
四川省,513401,117.0,女,1940,小学,6.0,汉,党员,1979.0,3,12000,0,1,0,2,1,24000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,已去世,,,3.0,1.0,4.0,0.0,0.0,1.0,,0.0
四川省,513401,117.0,女,1942,没有上过学,,汉,群众,,3,13000,0,2,1,1,2,40000,小学,群众,0.0,已去世,,没有上过学,群众,全业务农,,,3.0,3.0,6.0,1.0,,0.0,0.0,0.0
四川省,513401,117.0,男,1989,初中,9.0,汉,群众,,6,0,0,1,0,0,0,不知道,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,117.0,男,1968,初中,8.0,汉,群众,,3,20000,0,0,0,2,1,20000,小学,群众,直辖市城区户口,已去世,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,1.0,,0.0,0.0,1.0
四川省,513401,117.0,女,1964,初中,8.0,汉,群众,,3,5000,0,0,1,1,1,15000,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,1.0,2.0,3.0,0.0,1.0,0.0,,1.0
四川省,513401,117.0,男,1975,初中,9.0,汉,群众,,6,15000,0,0,0,1,0,30000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,117.0,女,1969,高中或职高,13.0,汉,群众,,3,10000,0,0,0,1,1,20000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,117.0,男,1969,初中,8.0,汉,群众,,3,3500,0,2,2,0,0,3500,专科,群众,直辖市城区户口,全职就业,私企,没有上过学,群众,全职就业,,私企,2.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0
四川省,513401,64.0,女,1966,高中或职高,10.0,汉,群众,,4,5800,0,0,0,0,2,15000,小学,党员,直辖市城区户口,全职就业,事业,初中,群众,其他,,,0.0,2.0,2.0,0.0,1.0,0.0,,1.0
四川省,513401,64.0,男,1955,小学,4.0,汉,党员,1979.0,6,7000,0,0,0,1,3,7000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
四川省,513401,64.0,女,1964,小学,5.0,汉,群众,,4,0,0,0,3,0,1,10000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,64.0,男,1969,高中或职高,10.0,汉,群众,,4,18000,0,1,0,1,1,30000,小学,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,2.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0
四川省,513401,64.0,女,1945,初中,9.0,汉,群众,,4,7500,0,1,1,0,1,26000,小学,群众,直辖市城区户口,在自家开办的生意中帮忙,事业,没有上过学,群众,全职就业,,事业,1.0,2.0,3.0,0.0,,0.0,1.0,0.0
四川省,513401,64.0,女,1955,没有上过学,,其他,群众,,6,0,0,1,1,1,0,25000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
四川省,513401,64.0,男,1969,本科,18.0,其他,群众,,4,15000,0,1,1,0,0,25000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
四川省,513401,64.0,女,1965,本科,16.0,汉,群众,,4,24000,1000,1,0,2,1,50000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,64.0,女,1978,初中,8.0,汉,群众,,6,8000,0,0,1,2,0,20000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,64.0,女,1955,初中,9.0,汉,群众,,4,10000,0,2,0,1,1,13000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,3.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0
四川省,513401,388.0,男,1966,小学,6.0,汉,群众,,6,12000,0,0,0,2,0,25000,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,全业务农,,,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
四川省,513401,388.0,女,1978,没有上过学,,汉,群众,,6,5000,0,0,2,0,0,10000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,388.0,女,1943,没有上过学,,汉,群众,,6,3000,700,0,0,1,1,3700,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
四川省,513401,388.0,男,1957,小学,6.0,汉,群众,,6,2000,0,0,1,1,0,4000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
四川省,513401,388.0,女,1942,小学,8.0,汉,群众,,6,2000,0,0,0,0,2,5000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
四川省,513401,388.0,女,1959,小学,5.0,汉,群众,,5,2000,0,0,0,2,2,4000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0
四川省,513401,388.0,女,1947,小学,,汉,群众,,6,1000,4000,1,4,0,0,6000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,已去世,,,1.0,4.0,5.0,0.0,0.0,1.0,,0.0
四川省,513401,388.0,女,1990,高中或职高,10.0,汉,群众,,6,不适用,不适用,0,0,1,0,28000,初中,群众,0.0,全职就业,私企,初中,群众,全业务农,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
四川省,513401,388.0,男,1958,初中,7.0,汉,群众,,6,3000,0,1,0,4,1,11000,初中,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
四川省,513401,388.0,男,1965,初中,8.0,汉,群众,,5,10000,0,0,1,0,2,20000,高中或职高,群众,直辖市城区户口,临时性就业(无合同、非稳定的工作),事业,小学,群众,全职就业,,事业,0.0,3.0,3.0,0.0,,0.0,1.0,1.0
四川省,513401,144.0,女,1964,初中,7.0,汉,群众,,6,2000,0,0,0,0,0,10000,没有上过学,群众,0.0,已去世,,没有上过学,群众,已去世,,,0.0,0.0,0.0,1.0,,1.0,,1.0
四川省,513401,144.0,女,1986,初中,9.0,汉,群众,,6,0,0,0,0,0,1,5000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,144.0,男,1935,没有上过学,,汉,党员,1969.0,6,4000,0,0,0,0,0,8000,没有上过学,群众,0.0,已去世,,没有上过学,群众,全业务农,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
四川省,513401,144.0,女,1952,没有上过学,,汉,群众,,6,400,0,0,1,2,0,10400,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
四川省,513401,144.0,女,1966,小学,5.0,汉,群众,,6,3000,3000,0,1,2,0,15000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,144.0,女,1973,小学,5.0,汉,群众,,6,2000,0,0,0,0,3,8000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,144.0,女,1934,没有上过学,,汉,群众,,6,1500,0,0,0,5,0,3000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
四川省,513401,144.0,男,1957,小学,5.0,汉,群众,,6,6000,0,0,0,1,3,6000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
四川省,513401,144.0,男,1964,小学,5.0,汉,群众,,6,2000,0,2,1,0,0,4000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
四川省,513401,144.0,女,1953,小学,2.0,汉,群众,,6,4000,0,0,0,1,0,20000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
贵州省,520103,399.0,女,1965,初中,7.0,汉,群众,,6,9000,0,0,1,2,2,18000,没有上过学,群众,0.0,全业务农,,高中或职高,群众,全业务农,,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0
贵州省,520103,399.0,女,1971,本科,16.0,其他,群众,,城市,0,0,0,0,1,1,100000,小学,群众,直辖市城区户口,其他,,初中,群众,全业务农,,,1.0,1.0,2.0,0.0,,0.0,0.0,1.0
贵州省,520103,399.0,男,1984,专科,16.0,其他,群众,,4,不适用,不适用,0,0,0,1,40000,高中或职高,群众,直辖市城区户口,全职就业,事业,小学,群众,全职就业,,事业,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
贵州省,520103,399.0,男,1966,高中或职高,12.0,汉,群众,,2,40000,0,0,0,0,6,80000,高中或职高,党员,直辖市城区户口,全职就业,事业,高中或职高,群众,全职就业,,事业,0.0,6.0,6.0,0.0,1.0,0.0,1.0,1.0
贵州省,520103,399.0,女,1942,高中或职高,9.0,其他,党员,1984.0,4,50000,不知道,0,0,3,4,30000,高中或职高,党员,直辖市城区户口,全职就业,事业,小学,群众,从未工作过,,,3.0,4.0,7.0,0.0,1.0,0.0,,0.0
贵州省,520103,399.0,男,1964,小学,3.0,汉,群众,,2,3000,0,0,0,0,0,6000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,0.0,0.0,0.0,0.0,1.0,0.0,,1.0
贵州省,520103,399.0,男,1975,本科,16.0,其他,群众,,2,20000,0,2,0,1,0,70000,初中,群众,直辖市城区户口,全职就业,事业,小学,群众,从未工作过,,,3.0,0.0,3.0,0.0,1.0,0.0,,1.0
贵州省,520103,399.0,男,1970,小学,7.0,汉,群众,,4,10000,0,0,0,0,0,15000,没有上过学,群众,直辖市城区户口,全业务农,,没有上过学,群众,全业务农,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
贵州省,520103,399.0,女,1974,初中,9.0,汉,群众,,6,不适用,不适用,3,2,0,0,不知道,小学,群众,0.0,全职就业,事业,没有上过学,群众,全业务农,,,3.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0
贵州省,520103,399.0,女,1946,初中,8.0,汉,群众,,2,8000,不适用,0,1,1,3,19000,没有上过学,群众,直辖市城区户口,临时性就业(无合同、非稳定的工作),9.0,没有上过学,群众,临时性就业(无合同、非稳定的工作),,,1.0,4.0,5.0,0.0,,0.0,,0.0
贵州省,520103,363.0,女,1958,小学,8.0,汉,群众,,2,6000,0,1,0,1,1,30000,高中或职高,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,2.0,1.0,3.0,0.0,1.0,0.0,,0.0
贵州省,520103,363.0,女,1973,初中,8.0,汉,群众,,2,不适用,不适用,0,0,1,5,30000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0
贵州省,520103,363.0,男,1964,高中或职高,12.0,汉,群众,,2,8000,0,1,0,0,1,10000,专科,党员,0.0,全职就业,事业,小学,党员,全职就业,,事业,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
贵州省,520103,363.0,女,1951,小学,2.0,汉,群众,,2,10000,0,1,0,1,0,20000,初中,群众,0.0,已去世,,没有上过学,群众,全职就业,,事业,2.0,0.0,2.0,1.0,,0.0,1.0,0.0
贵州省,520103,363.0,女,1954,小学,2.0,汉,群众,,6,5000,0,0,0,4,0,10000,初中,群众,0.0,全职就业,事业,没有上过学,群众,全业务农,,,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
贵州省,520103,363.0,女,1977,高中或职高,12.0,其他,群众,,2,不适用,不适用,0,0,0,0,100000,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,从未工作过,,,0.0,0.0,0.0,0.0,1.0,0.0,,1.0
贵州省,520103,363.0,女,1947,小学,8.0,汉,群众,,2,8280,0,2,1,0,0,30000,小学,群众,直辖市城区户口,临时性就业(无合同、非稳定的工作),,没有上过学,群众,从未工作过,,,2.0,1.0,3.0,0.0,,0.0,,0.0
贵州省,520103,363.0,女,1965,高中或职高,8.0,汉,党员,2003.0,2,6000,不适用,1,2,0,0,16000,小学,党员,直辖市城区户口,全职就业,事业,小学,群众,临时性就业(无合同、非稳定的工作),,事业,1.0,2.0,3.0,0.0,1.0,0.0,,1.0
贵州省,520103,363.0,女,1965,专科,13.0,汉,党员,2006.0,2,7200,0,1,0,2,0,20000,高中或职高,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0
贵州省,520103,363.0,男,1957,初中,9.0,汉,党员,1979.0,2,20000,0,0,0,3,3,25000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
贵州省,520103,520.0,男,1983,本科,16.0,汉,群众,,2,30000,0,0,0,0,1,50000,专科,群众,直辖市城区户口,全职就业,事业,小学,群众,其他,,,0.0,1.0,1.0,0.0,1.0,0.0,,1.0
贵州省,520103,520.0,女,1973,没有上过学,,汉,群众,,6,0,0,1,0,1,0,9600,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
贵州省,520103,520.0,女,1981,初中,9.0,汉,群众,,4,0,0,2,2,0,1,15000,没有上过学,群众,直辖市城区户口,全业务农,,没有上过学,群众,全业务农,,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0
贵州省,520103,520.0,女,1946,高中或职高,11.0,汉,群众,,2,0,0,0,0,0,0,15000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,从未工作过,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
贵州省,520103,520.0,女,1956,高中或职高,12.0,其他,群众,,2,0,0,0,0,0,0,16000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
贵州省,520103,520.0,女,1962,初中,9.0,汉,群众,,2,拒绝回答,拒绝回答,0,0,0,0,拒绝回答,小学,群众,直辖市城区户口,全业务农,,小学,群众,全业务农,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
贵州省,520103,520.0,女,1942,小学,4.0,汉,群众,,2,8000,0,0,0,1,1,10000,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
贵州省,520103,520.0,男,1969,小学,6.0,其他,群众,,2,10000,0,4,1,0,0,10000,没有上过学,群众,直辖市城区户口,临时性就业(无合同、非稳定的工作),私企,没有上过学,群众,从未工作过,,,4.0,1.0,5.0,0.0,,0.0,,1.0
贵州省,520103,520.0,男,1963,初中,9.0,汉,群众,,6,15000,0,0,0,1,2,30000,初中,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
贵州省,520103,520.0,男,1949,小学,6.0,汉,群众,,2,27000,0,0,0,1,3,27000,没有上过学,群众,直辖市城区户口,临时性就业(无合同、非稳定的工作),私企,没有上过学,群众,全职就业,,事业,1.0,3.0,4.0,0.0,,0.0,1.0,0.0
贵州省,520103,258.0,女,1973,高中或职高,11.0,汉,群众,,4,40000,0,1,0,0,0,80000,,,,,,小学,群众,无业（失业/下岗）,,,1.0,0.0,1.0,0.0,,0.0,,1.0
贵州省,520103,258.0,女,1974,初中,9.0,汉,群众,,2,0,0,0,1,0,0,3350,,,,,,初中,群众,从未工作过,,,0.0,1.0,1.0,0.0,,0.0,,1.0
贵州省,520103,258.0,女,1986,本科,15.0,汉,群众,,2,0,0,0,0,1,1,26000,高中或职高,群众,直辖市城区户口,其他,,初中,群众,其他,,,1.0,1.0,2.0,0.0,,0.0,,1.0
贵州省,520103,258.0,女,1970,初中,8.0,汉,群众,,6,18000,0,0,0,1,0,35000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
贵州省,520103,258.0,男,1954,初中,8.0,汉,群众,,城市,18000,0,1,2,0,1,36000,没有上过学,群众,直辖市城区户口,全职就业,事业,高中或职高,群众,全职就业,,事业,1.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0
贵州省,520103,258.0,男,1956,小学,5.0,汉,群众,,2,0,1200,0,0,4,4,2500,没有上过学,群众,直辖市城区户口,临时性就业(无合同、非稳定的工作),9.0,没有上过学,群众,从未工作过,,,4.0,4.0,8.0,0.0,,0.0,,0.0
贵州省,520103,258.0,男,1963,初中,9.0,其他,群众,,2,7000,0,0,0,1,1,7000,专科,群众,直辖市城区户口,其他,,初中,群众,在自家开办的生意中帮忙,,,1.0,1.0,2.0,0.0,,0.0,,1.0
贵州省,520103,258.0,男,1962,高中或职高,10.0,汉,群众,,3,20000,0,0,0,1,4,40000,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,全职就业,,事业,1.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0
贵州省,520103,258.0,男,1946,小学,5.0,汉,群众,,2,6000,0,1,2,1,1,6000,没有上过学,群众,0.0,全职就业,事业,没有上过学,群众,全业务农,,,2.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0
贵州省,520103,258.0,女,1965,初中,8.0,汉,群众,,2,2000,0,0,0,1,4,30000,初中,群众,直辖市城区户口,从未工作过,,小学,群众,从未工作过,,,1.0,4.0,5.0,0.0,,0.0,,1.0
贵州省,520103,18.0,女,1946,小学,2.0,汉,群众,,2,9600,0,0,2,1,2,30000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,1.0,4.0,5.0,0.0,1.0,0.0,,0.0
贵州省,520103,18.0,女,1985,初中,9.0,汉,群众,,6,不适用,不适用,0,0,0,1,12000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
贵州省,520103,18.0,女,1950,没有上过学,,汉,群众,,2,不适用,不适用,0,0,0,0,9600,没有上过学,群众,直辖市城区户口,已去世,,没有上过学,群众,全业务农,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
贵州省,520103,18.0,女,1939,没有上过学,,汉,群众,,2,9600,0,0,0,3,0,18600,没有上过学,群众,直辖市城区户口,在自家开办的生意中帮忙,私企,没有上过学,群众,在自家开办的生意中帮忙,,私企,3.0,0.0,3.0,0.0,,0.0,,0.0
贵州省,520103,18.0,女,1948,小学,5.0,其他,群众,,2,9600,0,0,0,0,0,20400,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
贵州省,520103,18.0,女,1950,初中,6.0,汉,群众,,城市,8000,0,0,0,0,4,13000,小学,党员,直辖市城区户口,半职就业,事业,小学,群众,半职就业,,私企,0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0
贵州省,520103,18.0,男,1963,高中或职高,12.0,汉,党员,2005.0,2,7800,0,0,0,2,1,7800,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
贵州省,520103,18.0,男,1973,初中,9.0,汉,群众,,2,15000,0,0,1,0,1,30000,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,离退休（不在职）,在她的第一个孩子出生之后，我母亲,私企,0.0,2.0,2.0,0.0,1.0,0.0,,1.0
贵州省,520103,18.0,女,1990,专科,13.0,汉,群众,,2,0,0,0,0,0,0,50000,初中,群众,直辖市城区户口,在自家开办的生意中帮忙,私企,小学,群众,在自家开办的生意中帮忙,,私企,0.0,0.0,0.0,0.0,,0.0,,1.0
贵州省,520103,18.0,女,1986,初中,9.0,其他,群众,,6,0,0,0,0,2,0,7000,小学,群众,直辖市城区户口,全业务农,,小学,群众,已去世,,,2.0,0.0,2.0,0.0,0.0,1.0,,1.0
贵州省,520103,212.0,女,1945,小学,5.0,汉,群众,,2,8000,0,1,2,2,1,13000,,群众,直辖市城区户口,全职就业,,没有上过学,群众,已去世,,,3.0,3.0,6.0,0.0,1.0,1.0,,0.0
贵州省,520103,212.0,女,1944,初中,9.0,汉,群众,,2,12000,0,0,0,2,2,24000,,群众,直辖市城区户口,已去世,,没有上过学,群众,全职就业,,私企,2.0,2.0,4.0,1.0,,0.0,1.0,0.0
贵州省,520103,212.0,女,1968,高中或职高,10.0,汉,群众,,2,20000,0,1,0,1,0,30000,初中,群众,直辖市城区户口,全职就业,事业,小学,群众,从未工作过,,,2.0,0.0,2.0,0.0,1.0,0.0,,1.0
贵州省,520103,212.0,女,1953,没有上过学,,汉,群众,,2,7000,0,0,1,1,5,10000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
贵州省,520103,212.0,女,1955,初中,9.0,其他,党员,1979.0,2,10800,0,1,1,0,0,34800,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
贵州省,520103,212.0,女,1948,小学,7.0,汉,群众,,2,0,0,2,2,0,1,5000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,2.0,3.0,5.0,0.0,1.0,0.0,,0.0
贵州省,520103,212.0,女,1942,小学,3.0,汉,群众,,2,15000,0,1,0,0,3,30000,,群众,直辖市城区户口,已去世,,没有上过学,群众,全职就业,,,1.0,3.0,4.0,1.0,,0.0,1.0,0.0
贵州省,520103,212.0,女,1946,小学,4.0,汉,群众,,2,12000,0,0,0,0,6,30000,没有上过学,群众,直辖市城区户口,临时性就业(无合同、非稳定的工作),9.0,没有上过学,群众,从未工作过,,,0.0,6.0,6.0,0.0,,0.0,,0.0
贵州省,520103,212.0,男,1948,高中或职高,13.0,汉,党员,1980.0,2,13000,6000,1,2,2,2,50000,高中或职高,群众,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,3.0,4.0,7.0,0.0,1.0,0.0,1.0,0.0
