dv_c_t1,dv_c_t2,dv_p_t2,t2_year,t1_atlargeormulticandidate,t1_openseat,t2_3rdpartyinc,t2_demfrinc,t2_incumbent_has_switched_prty,t2_is_midterm,t2_opend,t2_openr,t2_openseat,t2_redist,t2_repfrinc,t2_specialelectiontoeelect,t2_missingdexp,t2_missingrexp,t2_dexp,t2_rexp,t2_icf,south
-0.063,-0.13,-0.1375393,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.027,-0.1,-0.1319232,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.2507779,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.054,0.014,-0.0934097,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.082,-0.098,-0.0922696,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.173,-0.1204748,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.048,0.035,-0.0789103,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.147,0.5,-0.0704885,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.161,0.198,0.1563049,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.026,-0.081,-0.0380627,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.0223552,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.01,-0.038,-0.1054732,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.1918211,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.029,-0.043,-0.104463,1956,0.0,1,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.05,-0.092,-0.083646,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.0627195,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.054,0.099,0.0813728,1956,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.024,0.116,-0.0280223,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.143,-0.167,-0.1927975,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.132,-0.158,-0.261004,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
-0.193,-0.227,-0.2562904,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.049,-0.061,-0.1351696,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.408,0.245,0.1051396,1956,0.0,0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.5,0.5,0.0134078,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.24,0.142,-0.034,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.211,0.156,-0.070249,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.045,-0.084,-0.054152,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.063,-0.065,-0.0982577,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.0567,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.178,0.165,0.0570232,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.121,-0.086,-0.1047211,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.0059282,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.5,0.5,0.0052953,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.021,-0.1,-0.1496193,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.104,1956,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.5,0.5,0.0746521,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.128,-0.16,-0.1149704,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.006,0.009,-0.0648162,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.129,-0.096,-0.106964,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.102,-0.18,-0.247916,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.1052874,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.056,-0.007,-0.0577824,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.055,-0.072,-0.0890218,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.055,-0.064,-0.1219283,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.076,-0.153,-0.192159,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.242,0.5,-0.0479654,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.5,0.5,-0.018389,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.193,0.001,-0.09801,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.061,-0.081,-0.184185,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.175,-0.19,-0.1793348,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.1480909,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.108,-0.108,-0.1201076,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.253,0.144,0.1369107,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.04,-0.053,-0.1197113,1956,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.029,-0.037,-0.0952639,1956,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,-0.091675,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.031,-0.107,-0.1068278,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.115,-0.118,-0.1577545,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.1135019,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.153,0.119,0.0622739,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.212,-0.208,-0.215005,1956,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.091,0.058,-0.077361,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.19,0.098,0.0372616,1956,0.0,0,0.0,1,0.0,0,1.0,0.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.138,-0.101,-0.1227227,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.026,0.007,-0.0425491,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.06,0.12,-0.0799185,1956,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.109,-0.0499445,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.055,0.124,-0.1175511,1956,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.5,0.351,0.1401639,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.072,-0.081,-0.2430633,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.15,-0.149,-0.1702691,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.006,-0.031,-0.083693,1956,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.13,-0.134,-0.2112341,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.125,-0.119,-0.0950944,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
-0.059,-0.06,-0.1234308,1956,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.072,0.043,-0.005113,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.026,0.031,-0.0227845,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.083,-0.052,-0.139525,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.116,0.027,-0.0219428,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.055,-0.057,-0.1198082,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.197,0.0072208,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.038,-0.015,-0.1117526,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.2201495,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.117,-0.5,-0.1491875,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.037,0.068,-0.0611036,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.335,0.277,0.181708,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.1797014,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.029,-0.026,-0.0952203,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.086,-0.169,-0.1640103,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.018,-0.117,-0.2939615,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.2092973,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.038,0.23,0.0624255,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.0660908,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.5,0.5,0.3055705,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.184,-0.196,-0.2744286,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.0649459,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.028,-0.119,-0.1543054,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.058,-0.06,-0.0770505,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.0102398,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.013,-0.076,-0.1619293,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.072,0.038,-0.1318388,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.109,-0.119,-0.1365586,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.094,-0.075,-0.2240479,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.176,-0.188,-0.1848839,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.183,0.095,0.0149926,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.2864097,1956,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.149,0.005,-0.1791645,1956,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.221,0.209,0.0360931,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.133,-0.171,-0.1793469,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.219,-0.217,-0.1882244,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.165,-0.122,-0.2559312,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.084,0.045,-0.0503518,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.023,0.078,-0.0524917,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.044,-0.071,-0.1308141,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.049,0.051,-0.067266,1956,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.175,0.5,-0.0210015,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.052,-0.04,-0.0232737,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.136,-0.217,-0.2169783,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.045,0.09,-0.0502877,1956,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.035,-0.067,-0.1020343,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.012,0.027,-0.0011541,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.125,-0.172,-0.1940996,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.146,-0.165,-0.1871948,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.014,-0.042,-0.1088632,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.049,-0.02,-0.0525023,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.0449264,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.303,0.212,0.1082753,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.2109874,1956,0.0,0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.162,-0.218,-0.287,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,0.0925293,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.111,0.068,0.0216817,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.222,0.128,-0.0061666,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.072,-0.011,-0.18405,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.054,-0.05,-0.1249402,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.008,-0.0861842,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.5,0.181,-0.1584565,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.083,-0.167,-0.0590052,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.11,-0.004,-0.0782826,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.114,-0.156,-0.1921912,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.191,0.182,0.060421,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,-0.0307443,1956,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.148,-0.205,-0.2181972,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.09,0.5,-0.0178955,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.217,-0.216,-0.2617663,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.163,0.163,0.1079481,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.07,-0.08,-0.1025966,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.387,0.361,0.2896701,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.234,0.0874581,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.059,0.013,-0.0502935,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.152,-0.001,-0.1768483,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
-0.224,-0.206,-0.2728631,1956,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.114,-0.171,-0.221791,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.063,-0.0255925,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.041,-0.086,-0.211,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
0.149,0.5,-0.0295158,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.248,0.238,0.1116563,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.438,0.373,-0.0258138,1956,0.0,1,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.079,-0.138,-0.1356809,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,-0.0095914,1956,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
-0.075,-0.088,-0.1350939,1956,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.026,-0.09,-0.0970544,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
-0.066,-0.111,-0.1842707,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.158,0.191,0.1855489,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.136,-0.179,-0.1563422,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.143,-0.147,-0.1571386,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.128,0.0
-0.039,-0.067,-0.1049642,1956,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.281,0.232,0.1234935,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.03,-0.028,-0.0437616,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.109,-0.115,-0.1218079,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.5,0.5,-0.0670818,1956,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,1.0
0.09,0.001,-0.1854989,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.104,-0.16,-0.1801986,1956,0.0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
0.07,-0.037,-0.0808591,1956,0.0,0,0.0,1,0.0,0,1.0,0.0,1.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.12,-0.123,-0.1173657,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
-0.026,-0.059,-0.036217,1956,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.0,0.0,0.128,0.0
