,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
1396,0,30,15,0,0,1,0,26450.102,27570.968,29554.531
1397,0,39,12,0,0,1,0,26450.102,27750,6354.2243
1398,0,30,16,0,0,1,0,26450.102,28197.581,29554.531
1399,0,50,12,0,0,1,0,26450.102,30077.419,26599.078
1400,0,29,17,0,0,0,0,26614.68,28503.726,29315.14
1401,0,29,15,0,0,1,0,26646.029,19693.548,32509.985
1402,0,27,12,0,0,1,0,26646.029,29540.323,35465.438
1403,0,31,12,0,1,1,0,26841.955,6982.2581,17732.719
1404,0,31,12,0,1,1,0,26841.955,6982.2581,17732.719
1405,0,29,12,0,0,1,0,26841.955,20588.71,42854.071
1406,0,27,16,0,0,1,0,26841.955,22200,19210.445
1407,0,26,17,1,0,0,0,26841.955,25243.548,20392.627
1408,0,42,17,0,0,1,0,26841.955,31330.645,36943.164
1409,0,24,12,1,0,1,0,26841.955,31688.71,33839.939
1410,0,48,12,1,0,1,0,26908.57,22558.065,36943.164
1411,0,25,13,0,0,1,0,26996.737,28197.581,22165.899
1412,0,21,12,1,0,1,0,27037.882,16560.484,20688.172
1413,0,48,12,0,0,1,0,27037.882,25064.516,23643.625
1414,0,50,12,0,0,1,0,27037.882,26854.839,27337.942
1415,0,28,17,0,0,1,0,27037.882,27750,51720.43
1416,0,29,17,0,0,0,0,27037.882,29182.258,26599.078
1417,0,33,17,0,0,1,0,27037.882,31867.742,28815.668
1418,0,52,12,0,0,1,0,27220.094,24706.452,32509.985
1419,0,22,12,0,0,1,0,27233.809,14322.581,32509.985
1420,0,43,12,0,0,1,0,27233.809,25064.516,29554.531
1421,0,34,13,0,0,1,0,27233.809,25064.516,31032.258
1422,0,46,12,0,0,1,0,27233.809,28645.161,28076.805
1423,0,31,17,0,0,1,0,27429.735,0,0
1424,0,28,13,0,0,1,0,27429.735,20588.71,23578.605
1425,0,44,12,1,0,1,0,27429.735,21483.871,22609.217
1426,0,25,12,0,0,1,0,27429.735,21483.871,28520.123
1427,0,29,14,0,0,1,0,27429.735,22099.742,29644.673
1428,0,24,16,0,0,0,0,27429.735,22200,25712.442
1429,0,31,12,0,0,1,0,27429.735,22379.032,0
1430,0,40,12,1,0,1,0,27429.735,23274.194,38420.891
1431,0,30,17,0,0,1,0,27429.735,25064.516,20688.172
1432,0,26,16,1,0,1,0,27429.735,25064.516,32509.985
1433,0,32,12,0,0,1,0,27429.735,25064.516,16254.992
1434,0,26,15,0,0,1,0,27429.735,25064.516,28815.668
1435,0,28,16,0,0,1,0,27429.735,25064.516,31032.258
1436,0,54,13,0,0,1,0,27429.735,25422.581,24382.488
1437,0,30,14,0,0,1,0,27429.735,25780.645,31032.258
1438,0,33,14,0,0,1,0,27429.735,25959.677,24382.488
1439,0,33,12,0,0,1,0,27429.735,25959.677,27846.28
1440,0,26,12,0,0,1,0,27429.735,26496.774,32509.985
1441,0,44,13,0,0,1,0,27429.735,26774.274,35465.438
1442,0,49,12,0,0,1,0,27429.735,26854.839,26599.078
1443,0,55,17,1,0,1,0,27429.735,26854.839,17806.605
1444,0,28,12,0,0,1,0,27429.735,26854.839,22165.899
1445,0,45,12,0,0,1,0,27429.735,26854.839,25121.352
1446,0,30,14,1,0,1,0,27429.735,26892.435,20688.172
1447,0,40,12,0,0,1,0,27429.735,27008.806,25440.541
1448,0,27,17,0,0,1,0,27429.735,27750,26599.078
1449,0,51,16,0,0,1,0,27429.735,28645.161,28076.805
1450,0,51,16,0,0,1,0,27429.735,28645.161,28076.805
1451,0,43,12,0,0,1,0,27429.735,28645.161,25121.352
1452,0,37,12,0,0,1,0,27429.735,28645.161,0
1453,0,37,12,0,0,1,0,27429.735,28645.161,0
1454,0,38,14,0,0,1,0,27429.735,29046.194,27929.032
1455,0,36,16,0,0,0,0,27429.735,30256.452,30736.713
1456,0,27,13,1,0,1,0,27429.735,30435.484,24973.579
1457,0,21,12,0,0,1,0,27429.735,30435.484,31978.003
1458,0,25,14,0,0,0,0,27429.735,32225.806,31032.258
1459,0,33,13,0,0,1,0,27429.735,41177.419,38420.891
1460,0,38,14,0,0,1,0,27429.735,68032.258,26599.078
1461,0,32,16,0,0,1,0,27625.662,29540.323,33987.711
1462,0,27,12,0,0,0,0,27821.589,27212.903,32509.985
1463,0,24,17,0,0,0,0,27821.589,27570.968,32509.985
1464,0,43,12,0,0,1,0,27821.589,28645.161,32509.985
1465,0,26,17,0,0,1,0,27843.141,28645.161,49651.613
1466,0,33,12,0,0,1,0,28017.515,25422.581,22756.989
1467,0,34,14,0,0,1,0,28017.515,26854.839,36943.164
1468,0,28,12,0,0,1,0,28017.515,29540.323,32509.985
1469,0,41,12,0,0,1,0,28017.515,30435.484,32509.985
1470,0,25,12,0,0,1,0,28017.515,31062.097,28076.805
1471,0,28,17,0,0,1,0,28017.515,31151.613,31032.258
1472,0,26,13,1,0,1,0,28105.682,37596.774,58653.923
1473,0,28,17,0,0,1,0,28213.442,25422.581,26451.306
1474,0,53,12,0,0,1,0,28213.442,26854.839,0
1475,0,55,12,0,0,1,0,28213.442,33206.903,31771.121
1476,0,29,14,0,0,1,0,28409.369,21125.806,23348.08
1477,0,39,14,0,0,1,0,28409.369,28645.161,31032.258
1478,0,31,16,0,0,1,0,28409.369,28915.5,32509.985
1479,0,25,16,0,0,1,0,28409.369,29540.323,32509.985
1480,0,25,14,0,0,1,0,28409.369,30435.484,10935.177
1481,0,29,16,0,0,1,0,28409.369,32225.806,42854.071
1482,0,29,16,1,0,1,0,28409.369,32225.806,29554.531
1483,0,27,14,0,0,1,0,28409.369,32225.806,39898.618
1484,0,34,16,0,0,1,0,28409.369,32583.871,35465.438
1485,0,45,12,0,0,1,0,28589.621,28263.823,29258.986
1486,0,28,12,0,0,1,0,28605.295,20588.71,34135.484
1487,0,43,16,0,0,1,0,28801.222,27929.032,26953.733
1488,0,54,12,0,0,1,0,28889.389,35806.452,31032.258
1489,0,29,16,0,0,1,0,28899.185,29540.323,0
1490,0,55,12,0,0,1,0,29100.99,26409.048,29369.816
1491,0,55,12,0,0,1,0,29100.99,26409.048,29369.816
1492,0,29,12,1,0,0,0,29193.075,15396.774,31032.258
1493,0,50,12,1,0,1,0,29193.075,17903.226,25121.352
1494,0,24,12,0,0,1,0,29193.075,21304.839,19242.955
1495,0,26,12,0,0,1,0,29330.224,28287.097,38420.891
1496,0,41,13,0,0,0,0,29389.002,0,30293.395
1497,0,47,17,0,0,1,0,29389.002,20230.645,42410.753
1498,0,28,17,0,0,1,0,29389.002,21483.871,19210.445
1499,0,42,12,0,0,1,0,29389.002,22379.032,28490.568
1500,0,37,12,1,0,1,0,29389.002,22379.032,19210.445
1501,0,37,12,1,0,1,0,29389.002,22379.032,19210.445
1502,0,48,16,0,0,1,0,29389.002,23274.194,0
1503,0,21,12,0,0,1,0,29389.002,24169.355,28815.668
1504,0,46,12,0,0,1,0,29389.002,24214.113,33987.711
1505,0,29,12,0,0,1,0,29389.002,25959.677,35465.438
1506,0,38,12,0,0,1,0,29389.002,26496.774,30191.432
1507,0,28,12,0,0,1,0,29389.002,26854.839,35465.438
1508,0,38,12,0,0,1,0,29389.002,26854.839,31032.258
1509,0,53,12,0,0,1,0,29389.002,26854.839,26599.078
1510,0,46,12,0,0,1,0,29389.002,27033.871,27781.26
1511,0,46,12,0,0,1,0,29389.002,27033.871,27781.26
1512,0,33,16,0,0,1,0,29389.002,27750,96052.227
1513,0,34,12,0,0,1,0,29389.002,27912.919,11821.813
1514,0,35,17,0,0,1,0,29389.002,28645.161,28076.805
1515,0,53,12,0,0,1,0,29389.002,28645.161,29554.531
1516,0,26,12,0,0,1,0,29389.002,28645.161,33987.711
1517,0,26,16,0,0,1,0,29389.002,28645.161,35022.12
1518,0,50,13,0,0,1,0,29389.002,29540.323,28076.805
1519,0,46,12,1,0,1,0,29389.002,30435.484,22165.899
1520,0,43,14,0,0,0,0,29389.002,30435.484,29554.531
1521,0,26,14,0,0,0,0,29389.002,30435.484,29554.531
1522,0,33,17,0,0,1,0,29389.002,30435.484,31032.258
1523,0,33,17,0,0,1,0,29389.002,30435.484,19210.445
1524,0,42,12,0,0,1,0,29389.002,30437.274,26007.988
1525,0,34,12,0,0,1,0,29389.002,30793.548,31180.031
1526,0,34,12,0,0,1,0,29389.002,30793.548,31180.031
1527,0,34,17,0,0,1,0,29389.002,31330.645,25712.442
1528,0,37,17,0,0,1,0,29389.002,31330.645,33987.711
1529,0,34,17,0,0,1,0,29389.002,32225.806,32672.535
1530,0,37,12,1,0,1,0,29389.002,32225.806,44331.797
1531,0,26,17,0,0,1,0,29389.002,32225.806,35465.438
1532,0,36,17,0,0,1,0,29389.002,34911.29,32509.985
1533,0,28,14,0,0,0,0,29389.002,35448.387,33987.711
1534,0,31,12,0,0,1,0,29389.002,35806.452,39159.754
1535,0,25,14,0,0,1,0,29389.002,35806.452,33839.939
1536,0,31,14,0,0,1,0,29389.002,35806.452,56153.61
1537,0,28,12,0,0,1,0,29389.002,41177.419,47287.25
1538,0,34,12,0,0,1,0,29389.002,42967.742,31032.258
1539,0,47,14,1,0,1,0,29390.961,27750,36647.619
1540,0,35,12,0,0,1,0,29422.31,28645.161,29554.531
1541,0,35,15,1,0,1,0,29477.169,34098.484,19062.673
1542,0,35,15,1,0,1,0,29477.169,34098.484,19062.673
1543,0,31,12,0,0,1,0,29584.929,26854.839,29554.531
1544,0,24,12,0,0,1,0,29780.855,30883.065,32509.985
1545,0,28,12,0,0,1,0,29976.782,0,0
1546,0,27,16,0,0,1,0,29976.782,30793.548,51720.43
1547,0,47,12,0,0,1,0,30074.745,33312.532,15072.811
1548,0,47,12,0,0,1,0,30074.745,33312.532,15072.811
1549,0,37,14,0,1,1,0,30108.053,26854.839,26554.747
1550,0,22,14,0,0,1,0,30368.635,20588.71,27485.714
1551,0,47,12,0,0,1,0,30368.635,23274.194,25860.215
1552,0,32,14,0,0,1,0,30368.635,24169.355,22165.899
1553,0,29,15,0,0,0,0,30368.635,28645.161,44331.797
1554,0,27,16,0,0,0,0,30368.635,31330.645,36943.164
1555,0,37,14,0,0,1,0,30368.635,44758.065,81274.962
1556,0,37,14,0,0,1,0,30368.635,44758.065,81274.962
1557,0,43,12,0,0,1,0,30564.562,23811.29,31032.258
1558,0,43,12,0,0,1,0,30564.562,23811.29,31032.258
1559,0,34,12,0,0,1,0,30564.562,24885.484,24678.034
1560,0,30,12,0,0,1,0,30564.562,26854.839,14777.266
1561,0,39,16,0,0,0,0,30564.562,28645.161,33987.711
1562,0,35,16,0,0,1,0,30564.562,29540.323,37120.492
1563,0,28,12,0,0,1,0,30564.562,32941.935,36204.301
1564,0,32,12,0,0,1,0,30564.562,35806.452,23052.535
1565,0,26,12,0,0,1,0,30564.562,39387.097,39898.618
1566,0,30,12,1,0,1,0,30758.53,35448.387,48247.773
1567,0,27,12,0,0,1,0,30760.489,25064.516,31908.55
1568,0,27,16,0,0,1,0,30760.489,26317.742,25860.215
1569,0,28,12,0,0,1,0,30760.489,28824.194,39898.618
1570,0,39,12,0,0,1,0,30760.489,32583.871,34726.575
1571,0,28,15,1,0,1,0,30768.326,33486.194,30828.332
1572,0,48,12,0,0,1,0,30860.411,29269.984,34753.174
1573,0,48,14,0,0,1,0,30895.678,34732.258,32509.985
1574,0,37,17,0,0,1,0,30956.415,30435.484,27939.376
1575,0,49,17,0,0,1,0,30956.415,31867.742,35465.438
1576,0,25,15,0,0,1,0,30956.415,41177.419,35465.438
1577,0,27,15,0,0,1,0,31152.342,34016.129,43001.843
1578,0,51,17,0,1,1,0,31348.269,0,88663.594
1579,0,24,15,0,0,1,0,31348.269,26854.839,26599.078
1580,0,31,17,0,0,1,0,31348.269,26854.839,32509.985
1581,0,45,12,0,0,1,0,31348.269,27391.935,25564.67
1582,0,45,12,0,0,1,0,31348.269,27391.935,25564.67
1583,0,39,14,0,0,1,0,31348.269,27750,47287.25
1584,0,39,14,0,0,1,0,31348.269,27750,47287.25
1585,0,25,17,0,0,1,0,31348.269,28249.5,35561.49
1586,0,53,17,0,0,1,0,31348.269,28645.161,27929.032
1587,0,26,16,0,0,1,0,31348.269,28645.161,35465.438
1588,0,31,12,0,0,1,0,31348.269,28645.161,27337.942
1589,0,32,17,0,0,1,0,31348.269,28645.161,28076.805
1590,0,48,17,0,0,1,0,31348.269,29540.323,32951.825
1591,0,47,17,0,0,0,0,31348.269,29540.323,29258.986
1592,0,44,16,0,0,1,0,31348.269,30435.484,19210.445
1593,0,41,16,0,0,1,0,31348.269,30435.484,20688.172
1594,0,44,16,0,0,1,0,31348.269,30435.484,33987.711
1595,0,52,17,0,0,1,0,31348.269,31293.048,32509.985
1596,0,40,12,0,0,1,0,31348.269,31330.645,27633.487
1597,0,52,12,0,0,0,0,31348.269,32225.806,32509.985
1598,0,53,16,0,0,1,0,31348.269,32225.806,32509.985
1599,0,42,16,0,0,1,0,31348.269,32225.806,32214.439
1600,0,39,14,0,0,1,0,31348.269,32569.548,31020.436
1601,0,42,17,0,0,1,0,31348.269,32762.903,39159.754
1602,0,31,14,0,0,1,0,31348.269,34016.129,38986.86
1603,0,47,14,0,0,1,0,31348.269,34016.129,25150.906
1604,0,51,16,0,0,1,0,31348.269,35448.387,44331.797
1605,0,44,13,0,0,1,0,31348.269,35806.452,36943.164
1606,0,35,14,0,0,1,0,31348.269,36630,42854.071
1607,0,44,16,1,0,1,0,31644.118,30621.677,23495.853
1608,0,46,12,0,0,1,0,31740.122,25780.645,17437.174
1609,0,32,14,0,0,1,0,31818.493,31330.645,70930.876
1610,0,29,16,0,0,1,0,31936.049,26640,24825.806
1611,0,38,17,0,0,0,0,31936.049,33300,33805.951
1612,0,26,14,0,0,1,0,32131.976,29898.387,28032.473
1613,0,43,16,0,0,1,0,32131.976,31330.645,33987.711
1614,0,45,16,0,0,0,0,32131.976,31330.645,31401.69
1615,0,34,17,0,0,0,0,32131.976,44758.065,9161.9048
1616,0,49,14,0,0,1,0,32327.902,14322.581,24530.261
1617,0,27,17,0,0,1,0,32327.902,25064.516,36943.164
1618,0,26,16,0,0,1,0,32327.902,27750,32509.985
1619,0,41,16,0,0,1,0,32327.902,31330.645,0
1620,0,43,14,0,0,1,0,32327.902,31420.161,31032.258
1621,0,28,13,0,0,1,0,32327.902,31688.71,40637.481
1622,0,28,12,1,0,1,0,32327.902,32225.806,39898.618
1623,0,27,16,0,0,1,0,32327.902,32225.806,39159.754
1624,0,32,12,0,0,1,0,32327.902,32225.806,32509.985
1625,0,31,12,0,0,1,0,32327.902,32225.806,32509.985
1626,0,38,17,0,0,0,0,32327.902,32225.806,43297.389
1627,0,43,12,0,0,0,0,32327.902,33479.032,33987.711
1628,0,34,17,0,0,1,0,32327.902,34016.129,33987.711
1629,0,22,14,0,0,1,0,32327.902,41177.419,32509.985
1630,0,50,14,0,0,1,0,32602.2,27889.645,27314.298
1631,0,44,14,0,0,1,0,32719.756,29540.323,26952.255
1632,0,53,12,0,0,1,0,32868.66,31509.677,18914.9
1633,0,47,12,0,0,1,0,32915.682,27750,18914.9
1634,0,47,12,0,0,1,0,32915.682,27750,18914.9
1635,0,41,16,1,0,1,0,33307.536,23274.194,22165.899
1636,0,41,16,1,0,1,0,33307.536,23274.194,22165.899
1637,0,41,16,1,0,1,0,33307.536,23274.194,22165.899
1638,0,48,16,0,0,1,0,33307.536,26058.145,31918.894
1639,0,48,16,0,0,1,0,33307.536,26058.145,31918.894
1640,0,36,13,0,0,1,0,33307.536,28645.161,28372.35
1641,0,49,12,0,0,1,0,33307.536,28645.161,32580.916
1642,0,33,17,1,0,1,0,33307.536,29540.323,17732.719
1643,0,49,14,0,0,1,0,33307.536,30435.484,29554.531
1644,0,36,12,0,0,1,0,33307.536,30435.484,31032.258
1645,0,50,17,0,0,1,0,33307.536,30435.484,25860.215
1646,0,36,12,0,0,1,0,33307.536,30435.484,41376.344
1647,0,27,16,0,0,1,0,33307.536,30435.484,0
1648,0,52,16,0,0,1,0,33307.536,30793.548,28815.668
1649,0,38,12,0,0,1,0,33307.536,31330.645,31771.121
1650,0,25,14,0,0,1,0,33307.536,31330.645,35760.983
1651,0,33,17,0,0,1,0,33307.536,31867.742,35465.438
1652,0,30,12,0,0,1,0,33307.536,32046.774,37682.028
1653,0,53,12,0,0,1,0,33307.536,32225.806,33544.393
1654,0,34,12,0,0,1,0,33307.536,32583.871,31032.258
1655,0,36,12,0,0,1,0,33307.536,33120.968,33987.711
1656,0,42,13,0,0,1,0,33307.536,33120.968,44331.797
1657,0,34,12,0,0,1,0,33307.536,34016.129,32509.985
1658,0,29,17,0,0,1,0,33307.536,34016.129,26980.332
1659,0,52,12,0,0,1,0,33307.536,34171.887,28667.896
1660,0,42,14,0,0,1,0,33307.536,37596.774,48764.977
1661,0,53,15,0,0,1,0,33307.536,37596.774,38420.891
1662,0,32,13,1,0,1,0,33307.536,37596.774,46891.22
1663,0,39,12,0,0,1,0,33307.536,39387.097,28076.805
1664,0,28,16,0,0,1,0,33307.536,39387.097,34726.575
1665,0,28,12,1,0,1,0,33503.462,26854.839,25121.352
1666,0,26,14,0,0,1,0,33503.462,36032.032,34559.591
1667,0,25,14,1,0,1,0,33699.389,17724.194,25121.352
1668,0,52,12,0,0,1,0,33895.316,47622.581,39011.982
1669,0,35,16,0,0,1,0,34091.242,26854.839,31032.258
1670,0,44,12,0,0,1,0,34091.242,32046.774,35465.438
1671,0,33,15,0,0,1,0,34091.242,34016.129,33248.848
1672,0,29,12,0,1,1,0,34287.169,26541.532,39159.754
1673,0,53,16,0,0,1,0,34287.169,28645.161,22165.899
1674,0,26,16,0,0,1,0,34287.169,32225.806,36943.164
1675,0,37,17,0,0,1,0,34287.169,35806.452,41376.344
1676,0,45,12,0,0,1,0,34287.169,35806.452,31032.258
1677,0,27,17,0,0,1,0,34287.169,37596.774,39307.527
1678,0,38,12,1,0,1,0,34483.096,23632.258,19210.445
1679,0,34,13,0,0,1,0,34483.096,31509.677,33396.621
1680,0,34,12,0,0,1,0,34731.923,30435.484,39898.618
1681,0,32,14,0,0,1,0,34874.949,35788.548,41376.344
1682,0,32,12,0,0,0,0,35070.876,32225.806,27337.942
1683,0,29,14,0,0,1,0,35266.802,16112.903,20688.172
1684,0,38,12,1,0,1,0,35266.802,25064.516,36943.164
1685,0,25,14,1,0,1,0,35266.802,25601.613,33101.075
1686,0,35,12,0,0,1,0,35266.802,26854.839,32509.985
1687,0,35,12,0,0,1,0,35266.802,26854.839,32509.985
1688,0,31,17,0,0,1,0,35266.802,31806.871,62064.516
1689,0,49,12,0,0,1,0,35266.802,32225.806,47287.25
1690,0,55,12,0,0,1,0,35266.802,32225.806,25860.215
1691,0,32,12,0,0,1,0,35266.802,32225.806,33987.711
1692,0,46,14,0,0,1,0,35266.802,33120.968,33987.711
1693,0,28,15,0,0,1,0,35266.802,34016.129,35465.438
1694,0,34,16,0,0,1,0,35266.802,34016.129,35465.438
1695,0,35,16,0,0,1,0,35266.802,34016.129,40489.708
1696,0,34,12,0,0,1,0,35266.802,35806.452,36943.164
1697,0,40,16,0,0,1,0,35266.802,35806.452,36943.164
1698,0,40,16,0,0,1,0,35266.802,35806.452,36943.164
1699,0,29,14,0,0,1,0,35266.802,37596.774,45809.524
1700,0,45,12,0,0,1,0,35266.802,38366.613,38420.891
1701,0,34,16,0,0,1,0,35266.802,39387.097,41671.889
1702,0,47,12,0,0,1,0,35266.802,40103.226,42262.98
1703,0,31,16,0,0,1,0,35266.802,41177.419,35465.438
1704,0,53,12,1,0,1,0,35266.802,42967.742,35465.438
1705,0,51,12,0,0,1,0,35266.802,44758.065,0
1706,0,40,16,0,0,1,0,35266.802,44758.065,56153.61
1707,0,27,12,0,0,1,0,35266.802,53888.71,14777.266
1708,0,33,16,0,1,1,0,35266.802,85935.484,96052.227
1709,0,41,16,0,0,1,0,35582.244,34016.129,42854.071
1710,0,41,16,0,0,1,0,35582.244,34016.129,42854.071
1711,0,33,12,0,0,1,0,35658.656,34016.129,32509.985
1712,0,53,13,0,0,1,0,35658.656,35806.452,35465.438
1713,0,45,12,0,0,1,0,35756.619,31509.677,27377.84
1714,0,50,17,0,0,1,0,36050.509,37596.774,13299.539
1715,0,37,14,0,0,1,0,36197.454,29361.29,21870.353
1716,0,27,16,0,0,1,0,36246.436,0,0
1717,0,27,16,0,0,1,0,36246.436,28192.21,40903.472
1718,0,48,12,0,0,1,0,36246.436,31330.645,32509.985
1719,0,47,12,0,0,1,0,36246.436,31796.129,42854.071
1720,0,47,17,0,0,1,0,36246.436,34016.129,35465.438
1721,0,33,15,0,0,1,0,36246.436,34213.065,35465.438
1722,0,32,17,0,0,1,0,36640.248,34016.129,57631.336
1723,0,34,14,0,0,1,0,36834.216,0,0
1724,0,43,17,0,0,1,0,37226.069,16650,30441.167
1725,0,31,14,0,0,1,0,37226.069,17903.226,25860.215
1726,0,26,12,0,0,1,0,37226.069,25959.677,26599.078
1727,0,29,14,0,0,0,0,37226.069,27284.516,36943.164
1728,0,44,17,0,0,1,0,37226.069,32075.419,37386.482
1729,0,36,17,0,1,1,0,37226.069,33300,39603.072
1730,0,26,17,0,0,1,0,37226.069,34016.129,44331.797
1731,0,28,16,0,0,1,0,37226.069,34016.129,35465.438
1732,0,35,17,0,0,1,0,37226.069,35806.452,39898.618
1733,0,52,12,0,0,1,0,37226.069,35831.516,48764.977
1734,0,36,13,0,0,0,0,37226.069,36150.194,44308.154
1735,0,28,17,0,0,1,0,37226.069,37507.258,38420.891
1736,0,44,17,0,0,1,0,37226.069,37596.774,36204.301
1737,0,37,13,0,0,1,0,37226.069,37596.774,39529.186
1738,0,51,12,0,0,1,0,37226.069,38939.516,35465.438
1739,0,50,12,0,0,1,0,37226.069,39029.032,36943.164
1740,0,29,12,0,0,1,0,37226.069,39924.194,27918.688
1741,0,32,17,0,0,1,0,37226.069,46548.387,25121.352
1742,0,38,14,0,0,1,0,37226.069,50129.032,44331.797
1743,0,47,17,0,0,1,0,37343.625,28906.548,35732.906
1744,0,47,17,0,0,1,0,37343.625,28906.548,35732.906
1745,0,31,17,0,0,1,0,38009.776,36705.194,42854.071
1746,0,50,16,0,0,1,0,38205.703,34911.29,33987.711
1747,0,39,12,0,0,1,0,38205.703,39387.097,43740.707
1748,0,27,13,0,0,1,0,38401.629,34016.129,11128.759
1749,0,46,16,0,0,1,0,38597.556,37596.774,48764.977
1750,0,46,16,0,0,1,0,38597.556,37596.774,48764.977
1751,0,33,16,0,0,1,0,38597.556,41177.419,42854.071
1752,0,25,16,0,0,0,0,39185.336,0,23389.456
1753,0,36,12,0,0,1,0,39185.336,15217.742,16254.992
1754,0,39,12,0,0,1,0,39185.336,24169.355,23643.625
1755,0,35,17,0,0,1,0,39185.336,30435.484,33426.175
1756,0,35,17,0,0,1,0,39185.336,30435.484,33426.175
1757,0,46,17,0,0,1,0,39185.336,31330.645,31298.249
1758,0,31,17,0,0,1,0,39185.336,33120.968,47287.25
1759,0,52,15,0,0,1,0,39185.336,35806.452,38420.891
1760,0,50,16,0,0,0,0,39185.336,35806.452,40637.481
1761,0,49,12,0,0,1,0,39185.336,35806.452,33987.711
1762,0,53,16,0,0,1,0,39185.336,35806.452,51720.43
1763,0,44,14,0,0,1,0,39185.336,35806.452,35465.438
1764,0,46,16,0,0,1,0,39185.336,35806.452,36943.164
1765,0,42,14,0,0,1,0,39185.336,36701.613,39898.618
1766,0,43,12,0,0,1,0,39185.336,36701.613,45809.524
1767,0,28,12,1,0,1,0,39185.336,36776.806,34726.575
1768,0,54,15,0,0,1,0,39185.336,37471.452,39304.571
1769,0,42,16,0,0,1,0,39185.336,37596.774,47287.25
1770,0,34,16,0,0,1,0,39185.336,37596.774,39898.618
1771,0,29,13,1,0,1,0,39185.336,37596.774,38420.891
1772,0,47,16,0,0,1,0,39185.336,39387.097,38420.891
1773,0,33,16,0,0,1,0,39185.336,39387.097,44331.797
1774,0,40,17,0,1,1,0,39185.336,41177.419,33987.711
1775,0,40,17,0,1,1,0,39185.336,41177.419,33987.711
1776,0,45,14,0,0,1,0,39185.336,42538.065,36943.164
1777,0,31,16,0,0,1,0,39185.336,42967.742,76841.782
1778,0,32,12,0,0,1,0,39185.336,42967.742,41376.344
1779,0,27,17,0,0,1,0,39185.336,44758.065,29554.531
1780,0,44,17,0,0,1,0,39185.336,44758.065,51720.43
1781,0,38,17,0,0,1,0,39185.336,48338.71,47287.25
1782,0,27,17,0,0,0,0,40164.969,41177.419,44331.797
1783,0,38,12,1,0,1,0,40570.538,10741.935,27190.169
1784,0,39,17,0,0,1,0,40752.749,0,0
1785,0,46,14,0,0,1,0,41144.603,30256.452,35465.438
1786,0,25,17,0,0,1,0,41144.603,35806.452,38420.891
1787,0,52,12,0,0,1,0,41144.603,37596.774,36943.164
1788,0,35,15,0,0,1,0,41144.603,39387.097,35465.438
1789,0,53,12,0,0,1,0,41144.603,42967.742,39898.618
1790,0,33,16,0,0,1,0,41144.603,42967.742,41080.799
1791,0,30,16,0,0,1,0,41144.603,42967.742,47287.25
1792,0,51,16,0,0,1,0,41144.603,44758.065,48764.977
1793,0,36,12,1,0,1,0,41732.383,37596.774,31032.258
1794,0,33,13,0,0,1,0,41732.383,47264.516,51073.186
1795,0,50,17,0,0,1,0,42124.236,0,70930.876
1796,0,47,16,0,0,1,0,42124.236,41177.419,44331.797
1797,0,36,14,0,0,1,0,42124.236,42072.581,41376.344
1798,0,48,12,0,0,1,0,42124.236,42967.742,36943.164
1799,0,48,12,0,0,1,0,42124.236,42967.742,36943.164
1800,0,48,17,0,0,1,0,42294.692,41177.419,41376.344
1801,0,37,17,0,0,1,0,42712.016,43862.903,31032.258
1802,0,50,17,0,0,1,0,42907.943,44758.065,39898.618
1803,0,34,16,0,0,1,0,43103.87,21304.839,20688.172
1804,0,30,12,1,0,1,0,43103.87,21483.871,26599.078
1805,0,28,16,0,0,1,0,43103.87,32225.806,38420.891
1806,0,37,12,0,0,0,0,43103.87,32225.806,32509.985
1807,0,46,12,0,0,1,0,43103.87,35806.452,31032.258
1808,0,32,12,0,1,1,0,43103.87,37596.774,38420.891
1809,0,29,12,0,0,0,0,43103.87,37596.774,50242.704
1810,0,40,16,0,0,1,0,43103.87,39387.097,45809.524
1811,0,44,15,0,0,1,0,43103.87,39387.097,51232.78
1812,0,38,12,0,0,1,0,43103.87,41177.419,36943.164
1813,0,51,12,0,0,1,0,43103.87,41356.452,7388.6329
1814,0,33,17,0,0,1,0,43103.87,43236.29,40415.822
1815,0,31,16,0,0,0,0,43103.87,44364.194,54675.883
1816,0,43,17,0,0,1,0,43103.87,44758.065,41376.344
1817,0,45,16,0,0,1,0,43103.87,48338.71,59109.063
1818,0,33,17,0,0,1,0,43566.257,42967.742,40785.253
1819,0,25,12,0,0,1,0,43691.65,30435.484,33987.711
1820,0,51,12,0,0,1,0,44083.503,41177.419,48764.977
1821,0,41,17,0,0,1,0,44083.503,43862.903,66497.696
1822,0,42,12,0,0,1,0,44475.356,47232.29,70930.876
1823,0,37,13,0,0,1,0,45063.136,35806.452,27337.942
1824,0,29,17,0,0,1,0,45063.136,35806.452,0
1825,0,37,15,0,1,1,0,45063.136,39387.097,45809.524
1826,0,46,16,0,0,1,0,45063.136,46011.29,42854.071
1827,0,40,12,0,0,1,0,45063.136,48338.71,44331.797
1828,0,46,17,0,0,1,0,45063.136,57290.323,36943.164
1829,0,47,12,0,0,1,0,45063.136,62661.29,0
1830,0,34,13,0,0,1,0,45846.843,42072.581,41376.344
1831,0,52,17,0,0,1,0,46042.77,59080.645,70930.876
1832,0,52,17,0,0,1,0,46042.77,59080.645,70930.876
1833,0,50,12,0,0,1,0,47022.403,44758.065,8866.3594
1834,0,49,17,0,0,1,0,47022.403,46548.387,42854.071
