unit_id,post_intervention_status,treatment_status,standardized_test_score,student_age,teacher_experience_years,school_type,gender
900,1,1,53.96797765656183,2,4,0,1
901,1,0,44.53377088156044,3,5,1,1
902,1,1,51.14822008316345,3,5,1,1
903,1,1,52.425169650203706,2,5,1,0
904,1,1,52.25586790427701,3,6,0,1
905,1,1,53.19360568186408,3,7,1,1
906,1,0,45.79902994926737,2,5,0,1
907,1,1,52.21462408647648,2,7,0,1
908,1,1,52.36464515867142,2,4,0,1
909,1,1,53.13580788696077,2,3,1,0
910,1,1,52.259814829310194,3,5,0,0
911,1,0,47.07328051686864,2,7,1,1
912,1,0,45.25983681625707,3,5,1,1
913,1,1,52.38602531318893,1,7,1,1
914,1,1,51.611231229462206,2,8,1,0
915,1,1,51.93996888054585,3,9,1,1
916,1,0,44.75594873855005,2,5,0,0
917,1,1,50.39117879988504,5,9,0,0
918,1,1,51.77349315877387,2,3,1,0
919,1,1,53.88877130544045,2,4,0,1
920,1,0,44.32791495877444,1,8,1,1
921,1,0,45.681028942219896,3,7,0,0
922,1,1,50.60683243678984,2,6,1,0
923,1,1,53.64548316003001,4,8,0,1
924,1,1,52.571902669613046,2,6,1,1
925,1,1,53.370289852470655,3,6,1,1
926,1,1,52.70025637506932,2,6,1,1
927,1,1,54.050079886364095,3,6,1,0
928,1,0,46.13546282879632,2,6,0,1
929,1,0,45.39646604171664,2,6,0,1
930,1,0,46.17616960443233,2,4,0,1
931,1,1,52.667816523225504,1,6,0,0
932,1,1,52.53701638340396,3,6,0,1
933,1,1,51.97414304731935,4,4,1,0
934,1,1,52.89606385619296,1,6,1,1
935,1,0,45.68592105116628,3,6,1,1
936,1,0,46.03294875286016,5,8,0,1
937,1,0,46.52171903978009,2,6,1,0
938,1,0,48.19668826281754,3,10,1,1
939,1,0,46.90664731808376,1,7,0,0
940,1,0,45.15159952571842,2,6,1,1
941,1,0,46.01010060220289,5,5,0,0
942,1,1,50.99164481162523,1,5,1,1
943,1,0,46.396811349836085,3,7,0,1
944,1,0,45.60477810046262,3,7,1,1
945,1,1,53.008947767298935,2,6,1,1
946,1,1,50.83358393002725,1,5,1,0
947,1,1,53.03282915936215,4,7,1,1
948,1,0,46.11391661388063,2,4,0,1
949,1,1,51.363654339358106,0,5,1,1
950,1,1,53.28715327614779,2,8,0,1
951,1,1,53.24711848995435,2,4,1,1
952,1,0,46.11263743684864,3,6,1,1
953,1,1,52.6107532254097,3,6,1,0
954,1,0,46.28836728752246,2,7,0,1
955,1,1,51.02951024563778,2,3,0,0
956,1,1,53.18952441635974,3,5,1,0
957,1,1,51.93587955435526,1,7,1,0
958,1,1,52.90110382066656,2,6,0,1
959,1,0,45.18776279536753,3,8,1,1
960,1,0,45.80680607126831,3,9,0,1
961,1,0,44.922949742862734,4,6,0,1
962,1,0,44.94851011133407,3,7,1,1
963,1,0,47.4539505772048,2,8,1,1
964,1,1,50.89187015914296,2,4,1,1
965,1,0,45.22923512506641,3,6,1,1
966,1,0,45.24371716673603,3,4,0,0
967,1,1,52.77823694969352,2,8,0,0
968,1,1,51.72729382722874,3,5,1,1
969,1,1,52.85241908669134,3,5,0,1
970,1,0,46.13170466688227,2,6,0,0
971,1,1,52.19752707387359,3,3,0,1
972,1,1,52.11897974698368,2,3,1,0
973,1,1,53.02194254746558,2,8,1,1
974,1,1,53.39455021186771,0,8,0,1
975,1,1,51.5940736751027,5,6,1,1
976,1,1,52.558292427194615,1,7,1,0
977,1,1,53.49663451345496,1,8,1,1
978,1,0,44.55519885999216,5,6,1,1
979,1,0,43.59654321425437,2,2,1,1
980,1,0,45.52153210652131,2,4,1,1
981,1,0,44.73107165982406,2,7,0,0
982,1,1,54.3657047093828,4,6,1,1
983,1,1,53.54662402146801,2,10,1,1
984,1,1,51.45419208860335,1,4,0,1
985,1,1,51.58541201066549,1,9,1,1
986,1,0,45.13729305874273,3,6,0,1
987,1,0,44.83996639369878,1,8,0,1
988,1,1,54.50492348972352,1,8,0,0
989,1,0,45.93374454292375,4,6,0,1
990,1,1,53.10360791969045,1,6,0,0
991,1,1,51.74063062998157,4,6,0,1
992,1,1,52.05056169462861,2,9,1,0
993,1,1,52.06550427264271,2,5,1,0
994,1,0,44.54202753907752,2,5,1,0
995,1,1,51.85720149704368,0,5,1,0
996,1,1,53.58488125326404,2,9,1,0
997,1,1,52.17969183956466,5,3,0,1
998,1,1,55.545799116835,3,9,1,0
999,1,1,51.92966046713828,3,7,0,0
