student_id,post_intervention,digital_learning_tool_usage,standardized_test_score,teacher_experience_years,school_quality_score,rural_school,low_income_student
897,1,0,53.07254212491468,3,6,1,0
898,1,0,52.992890643204326,2,8,1,1
899,1,0,51.45397673756533,2,7,1,0
900,1,0,53.59571680293724,4,8,1,1
901,1,0,53.79446145337586,1,6,0,0
902,1,0,54.017978777291255,4,7,1,1
903,1,0,53.14955396701293,2,5,0,1
904,1,1,60.761124900413286,2,8,0,1
905,1,1,61.50478477003588,3,10,1,1
906,1,0,51.465158783484846,3,6,0,0
907,1,0,55.39699841617538,2,7,0,1
908,1,1,60.86119034953469,1,6,1,1
909,1,0,53.60944511116966,4,8,0,1
910,1,1,59.37494067234325,4,6,0,1
911,1,1,61.494878368789045,4,8,1,0
912,1,1,63.18633673756908,3,5,1,0
913,1,1,60.878790318374215,3,7,1,0
914,1,1,60.15741812314128,3,5,1,1
915,1,1,60.21066083016837,2,6,0,0
916,1,0,51.69464873382115,4,7,1,0
917,1,1,62.34852816069984,3,9,1,1
918,1,1,59.45178668931352,1,6,0,0
919,1,1,60.71290837114854,2,6,1,0
920,1,0,53.11932222953596,4,8,1,0
921,1,0,52.81425651021466,3,5,0,0
922,1,1,59.574494705619095,3,8,0,1
923,1,1,62.55556273260692,4,11,1,1
924,1,1,60.32903729623557,3,6,1,1
925,1,0,53.722215333128375,3,5,0,0
926,1,1,60.81647725367239,2,9,0,1
927,1,0,52.024477520470285,2,7,1,0
928,1,1,59.98573625697625,2,4,0,1
929,1,0,53.44805878226605,4,5,0,1
930,1,1,59.9219372687063,3,7,0,0
931,1,0,51.976946912943006,4,6,1,1
932,1,1,60.87938015143269,2,4,1,1
933,1,0,53.24119568252704,3,8,0,1
934,1,1,61.87792062365433,2,5,1,0
935,1,1,60.931908710522734,1,8,0,1
936,1,0,52.4590380502134,4,6,1,1
937,1,1,60.19493432916663,3,6,0,0
938,1,1,63.1137065673284,2,5,1,0
939,1,0,54.45015730920733,3,7,1,0
940,1,1,62.31149103980157,1,6,1,0
941,1,0,53.02494735308831,3,4,0,0
942,1,1,62.249660082005285,1,7,0,1
943,1,1,61.868881661685016,4,5,1,1
944,1,0,52.14650537773704,3,9,1,0
945,1,0,51.96314518013342,3,10,1,1
946,1,0,53.47695555313794,3,6,0,1
947,1,0,54.439735884923714,3,9,0,1
948,1,1,59.9926821226622,2,6,1,0
949,1,1,60.31691785703229,3,5,1,0
950,1,0,54.4306208900926,2,7,1,0
951,1,1,62.62748096030714,1,7,0,1
952,1,1,61.068138997368415,2,6,0,1
953,1,1,60.35918141369351,2,8,0,1
954,1,0,52.84402735344158,2,7,1,0
955,1,0,54.50410040375333,0,6,0,0
956,1,1,62.8059026295316,5,6,0,0
957,1,1,60.839104677109695,3,3,1,1
958,1,0,52.85654087497045,1,6,1,1
959,1,1,60.17839650603037,4,5,0,1
960,1,1,60.16984494471922,2,7,0,1
961,1,0,52.64330857842987,2,4,1,0
962,1,0,52.803528644915446,2,7,0,0
963,1,1,60.51858539141586,0,6,0,0
964,1,0,54.0951948193624,3,5,1,1
965,1,1,60.48793543171532,2,4,0,1
966,1,0,53.13759931931524,2,6,1,0
967,1,0,53.754050284080826,1,4,1,1
968,1,1,61.96143119498688,2,6,1,0
969,1,1,59.87170979994512,2,8,1,1
970,1,1,61.94700250303584,4,7,1,0
971,1,1,61.5897437641017,2,6,0,0
972,1,1,61.30030749486953,4,4,0,1
973,1,1,61.88051495555478,3,7,1,1
974,1,0,52.41303113931239,2,7,0,0
975,1,1,60.06993698168467,1,5,0,1
976,1,0,52.47802154064197,2,4,0,1
977,1,1,62.71892038338789,3,10,1,1
978,1,1,60.843732630078726,4,5,1,0
979,1,1,59.34664108379447,3,9,1,1
980,1,1,60.400908248076114,1,7,1,1
981,1,1,60.75227436513815,1,5,0,1
982,1,1,59.63566587142596,4,5,1,1
983,1,1,61.25080127403627,4,6,1,0
984,1,0,51.233666886349326,2,8,0,0
985,1,1,60.347867455953306,4,7,0,1
986,1,0,53.264299158822645,2,5,1,1
987,1,1,61.667879692768025,3,6,0,1
988,1,1,60.9470526832564,3,7,1,1
989,1,1,61.7638614161068,1,6,1,1
990,1,1,60.89436493109888,3,8,1,1
991,1,1,60.7319928499394,3,7,0,1
992,1,0,50.86127542849739,4,7,1,0
993,1,1,60.71129846977559,3,6,0,0
994,1,1,62.400629597626015,3,6,0,0
995,1,1,61.52794189552182,1,7,1,1
996,1,1,61.339014907486096,4,5,1,1
997,1,0,53.35924201840287,2,4,1,0
998,1,1,62.27781298954493,2,7,0,1
999,1,1,60.76472839768022,1,8,0,1
