student_id,post_intervention,tutoring_program,student_performance,average_income,school_rating,private_school,online_tutoring
900,1,1,54.02126298119248,2,7,0,1
901,1,1,54.32698821756168,4,6,0,0
902,1,0,50.39965224489789,1,6,1,0
903,1,1,55.59090092030579,2,5,1,0
904,1,1,55.99215314538395,2,3,0,0
905,1,1,54.7714931742025,3,8,0,1
906,1,1,51.73280699177577,3,4,0,0
907,1,0,50.205799071338014,1,6,0,1
908,1,0,50.49531274417382,3,9,0,0
909,1,0,48.513812875041495,2,9,1,1
910,1,1,56.08860247387213,3,6,0,0
911,1,1,53.83822763728705,2,7,0,0
912,1,0,51.10890493109108,2,5,0,1
913,1,0,51.677982474217416,2,8,0,0
914,1,1,54.49226985961037,1,9,1,0
915,1,0,50.49174488544451,2,4,1,1
916,1,0,50.393504182248776,1,6,1,0
917,1,0,51.50832768133198,2,5,1,1
918,1,0,49.1806714430986,4,5,1,1
919,1,0,48.53417479924189,2,7,0,0
920,1,0,50.0771441265185,2,6,0,0
921,1,1,53.416452052009646,1,3,0,1
922,1,0,49.93922428314131,3,5,0,0
923,1,1,56.0913655172764,3,9,0,1
924,1,1,55.65903985080897,2,7,0,1
925,1,0,50.88549742219206,1,8,0,1
926,1,1,55.32586435915879,2,8,0,0
927,1,0,50.30991096972466,2,8,1,0
928,1,1,56.32491935295241,3,7,0,1
929,1,0,51.78909018321131,2,8,0,1
930,1,0,48.17611398649897,0,5,1,0
931,1,0,51.38123262348788,1,5,1,0
932,1,1,54.46517629244909,5,7,0,0
933,1,0,51.71812109146867,2,4,0,0
934,1,0,49.18505920402492,2,9,0,0
935,1,1,54.371220306441984,3,8,1,1
936,1,0,49.187165449469504,1,7,0,1
937,1,1,53.94721983918528,3,6,0,0
938,1,1,56.928118951608255,4,7,1,0
939,1,0,51.12130759836519,3,5,0,0
940,1,1,56.0800920843508,5,5,1,0
941,1,0,49.5087626164317,3,6,1,0
942,1,1,56.47497544541065,2,6,1,0
943,1,1,52.91046083448083,4,6,1,1
944,1,0,48.528122734022816,2,7,1,0
945,1,1,56.17969587286466,4,7,0,0
946,1,1,57.325419043422,1,10,0,1
947,1,0,49.19749012703738,2,8,0,0
948,1,1,54.31915025000472,4,6,0,0
949,1,0,51.5964191834847,1,6,0,0
950,1,1,57.36898460822296,2,3,0,0
951,1,1,55.36714845149272,3,5,0,1
952,1,1,55.083469760906645,3,11,0,0
953,1,1,55.36044222861062,3,6,1,0
954,1,0,51.59941362413003,1,7,0,0
955,1,0,48.926351213918856,3,6,0,0
956,1,1,56.079493088679854,2,7,0,0
957,1,0,47.603984389128335,3,8,1,0
958,1,1,54.37053936412017,3,5,0,0
959,1,1,54.521881567474125,4,5,0,1
960,1,0,50.76406582270568,3,1,1,0
961,1,1,55.60379950600045,4,5,0,1
962,1,0,50.79533967364085,2,5,1,0
963,1,1,55.372459206847616,4,9,0,1
964,1,0,49.16522828633406,4,8,1,1
965,1,0,49.82996247670594,3,4,1,1
966,1,1,54.69410822896681,2,8,1,1
967,1,1,55.20940609376933,2,6,0,1
968,1,1,56.0849527368441,3,8,0,0
969,1,1,53.83334721705247,5,7,0,1
970,1,0,50.678720007049634,4,6,1,0
971,1,1,55.05406404172769,3,8,0,1
972,1,0,51.29029165476551,2,8,1,0
973,1,1,55.746725760017824,4,6,0,0
974,1,1,55.53257405477044,3,9,0,0
975,1,0,49.9386356326701,1,8,0,1
976,1,0,50.06478642333994,3,7,0,1
977,1,1,54.82425096982996,3,7,1,0
978,1,0,50.556657944393386,1,6,1,0
979,1,0,50.76698574815464,3,8,0,1
980,1,0,50.59860793333336,4,7,1,1
981,1,1,56.06919576205527,2,4,1,0
982,1,0,49.05322366107505,3,6,0,0
983,1,1,54.86533129755585,3,7,0,1
984,1,0,49.58814553130375,3,6,0,1
985,1,0,49.10433112856172,1,6,0,0
986,1,1,55.02443583878101,3,7,0,0
987,1,0,48.79400868592774,3,6,1,0
988,1,0,49.777261491241305,2,6,0,1
989,1,1,54.842345896416894,3,9,0,1
990,1,1,56.77899407346795,2,7,0,1
991,1,0,52.06272156267412,5,4,1,0
992,1,1,56.04359612295357,3,10,0,1
993,1,0,49.42924137709807,2,6,0,0
994,1,0,51.8173078214495,0,5,0,0
995,1,0,52.39947250373152,0,7,1,1
996,1,0,52.296749044709706,2,8,0,0
997,1,1,53.88478874375473,2,7,1,0
998,1,1,55.21625920037376,1,6,1,1
999,1,0,50.468213407699295,3,7,1,0
