student_id,post_intervention_period,online_resources_usage,student_performance,teacher_experience,student_income_quartile,rural_school,gender
900,1,1,46.78568584461062,1,6,1,1
901,1,0,44.39802014606516,3,5,1,1
902,1,0,44.94442743636783,2,6,0,0
903,1,0,45.24954001042868,3,7,0,1
904,1,0,43.55668411608682,5,8,1,0
905,1,0,43.78995057543253,1,5,0,1
906,1,1,44.97820439480599,3,7,0,1
907,1,0,45.28668250876967,3,9,0,0
908,1,1,45.325796387415465,2,6,1,1
909,1,0,45.90680352590788,3,7,1,1
910,1,0,45.81038410370812,3,7,1,0
911,1,0,45.23697935326761,5,6,0,1
912,1,0,45.55184457080108,3,6,0,1
913,1,1,45.80422257190754,4,9,0,0
914,1,1,47.58714269381137,3,5,0,1
915,1,1,47.17952224070968,2,4,0,0
916,1,0,43.59161977114092,3,7,0,0
917,1,0,46.29548319698896,4,5,1,1
918,1,0,44.50527834180292,2,4,0,0
919,1,0,44.20654262043045,2,6,1,0
920,1,1,45.609605321736325,2,6,1,0
921,1,1,46.71861417505281,3,8,0,1
922,1,0,44.459184185449786,2,8,0,0
923,1,0,44.75073217910343,2,8,0,1
924,1,1,46.246397082311134,3,8,0,1
925,1,0,43.69044137524502,2,8,0,1
926,1,1,47.52148466231389,4,9,0,0
927,1,0,45.53773345208906,2,7,0,1
928,1,0,44.93230619790485,3,8,1,1
929,1,1,45.38692881046181,2,7,0,0
930,1,0,44.25720894269249,3,6,0,1
931,1,0,45.58694834797538,3,6,0,0
932,1,1,45.91439609592377,2,9,1,0
933,1,1,47.0223142158635,2,7,0,0
934,1,0,43.61207838371479,2,6,1,1
935,1,0,44.4998928383318,3,9,0,0
936,1,0,45.86901265938087,1,7,1,0
937,1,0,45.26827071942902,1,6,0,1
938,1,0,45.96649831292418,3,7,1,0
939,1,1,45.34506239551207,3,3,1,0
940,1,0,44.919278408573376,2,9,0,0
941,1,0,45.03046797475623,2,5,0,1
942,1,1,45.81660912771058,3,9,0,0
943,1,1,44.01292864640432,2,6,0,0
944,1,0,45.89224245668866,2,10,0,1
945,1,0,44.57882167246945,4,9,1,1
946,1,1,44.02602242737667,2,7,0,1
947,1,0,46.25715228703303,2,7,0,0
948,1,0,45.248394626222776,4,4,1,0
949,1,0,44.05637567198588,2,6,0,0
950,1,0,43.74654052215863,3,9,0,0
951,1,0,44.17954325887334,3,6,0,0
952,1,0,47.89761998840847,3,9,0,1
953,1,1,46.2344989098807,1,7,1,0
954,1,0,44.64796732964012,3,5,0,1
955,1,0,45.38472233833753,2,8,0,0
956,1,0,42.58683464274085,2,5,0,1
957,1,1,47.851835507464,3,6,1,0
958,1,1,46.62978462453103,3,6,1,1
959,1,1,47.181556476245305,2,8,1,0
960,1,0,44.71254117017294,4,6,1,0
961,1,1,47.16313432264524,3,7,0,0
962,1,1,46.948597137112166,4,8,0,0
963,1,1,46.0365375804817,3,7,0,0
964,1,1,43.90913759769842,2,6,0,0
965,1,0,46.627028822363656,4,7,1,0
966,1,0,44.71808324382275,2,10,1,0
967,1,0,44.62690246525746,4,5,1,0
968,1,0,45.37629377462704,2,5,0,1
969,1,1,47.21183037547607,0,7,0,0
970,1,1,47.22257078352758,4,4,0,0
971,1,1,46.274471300188985,2,8,1,1
972,1,0,45.21274429753326,3,7,1,0
973,1,0,43.77854921863948,2,4,1,0
974,1,0,46.99678833742071,4,8,1,0
975,1,1,46.4583630307074,4,6,1,1
976,1,1,45.97980390960654,3,7,1,1
977,1,0,45.95755636911817,3,7,0,0
978,1,0,44.19618868020482,2,10,0,1
979,1,1,46.820985335870674,1,6,1,0
980,1,1,46.57960900277747,3,4,0,0
981,1,1,46.95044393658091,3,10,0,0
982,1,0,44.43359649810007,2,10,1,0
983,1,0,44.87118560117819,4,5,0,0
984,1,0,44.59754393823847,2,8,0,1
985,1,0,43.70647026850833,3,3,0,1
986,1,1,46.92076072922039,1,9,0,0
987,1,0,45.34026007535493,3,9,1,0
988,1,0,46.57346677889262,2,9,1,1
989,1,1,45.770585016406784,2,8,0,1
990,1,1,46.71744041341878,1,5,1,0
991,1,0,44.13771178671945,5,6,0,0
992,1,0,44.19074116184772,0,4,1,0
993,1,0,44.340019136867205,4,4,0,0
994,1,1,46.539206249993335,1,8,0,1
995,1,1,45.93068711894964,3,3,1,0
996,1,1,46.60372620008211,3,6,1,0
997,1,1,45.99711654630168,3,7,1,0
998,1,1,45.4276087157211,3,4,0,0
999,1,1,46.76210514556332,3,8,0,0
