unit_id,post_intervention,internet_access_program,social_media_usage,individual_income,individual_education,rural_residence,previous_internet_access
900,1,1,52.357890390155696,3,10,1,0
901,1,1,50.71123872962263,1,5,1,1
902,1,0,47.5813627042808,3,5,1,1
903,1,1,50.778334103632886,0,7,0,0
904,1,1,50.6435685665268,3,6,0,0
905,1,0,47.16506532092555,2,7,0,0
906,1,0,48.54153117328985,3,8,1,1
907,1,0,48.3805844051296,2,4,1,0
908,1,0,48.09950127580683,2,8,0,1
909,1,0,46.20014089421507,3,6,1,1
910,1,0,48.21563411774494,2,6,0,1
911,1,0,45.34811656851692,5,5,0,1
912,1,1,50.58410118194836,4,7,1,0
913,1,0,47.1527420747824,3,10,1,0
914,1,1,51.570744541254754,4,7,0,1
915,1,1,52.309609112898286,2,6,1,0
916,1,0,47.23423443116824,1,5,1,1
917,1,0,47.1690147314037,1,5,1,1
918,1,1,51.164564109111126,3,8,1,1
919,1,1,50.45477768390636,2,6,1,1
920,1,0,46.756117198749536,3,7,0,1
921,1,1,50.3349604875581,4,9,0,0
922,1,0,47.4151555691172,3,8,1,1
923,1,1,50.11630908002857,2,5,1,1
924,1,1,49.6592414881582,4,5,1,1
925,1,0,47.94320279083169,4,7,1,1
926,1,0,47.785456587619656,4,4,1,1
927,1,0,47.68797504449513,2,4,0,1
928,1,1,51.27554099754085,5,7,1,1
929,1,1,52.35787559070472,2,7,1,0
930,1,1,52.11515161811585,2,5,1,0
931,1,0,49.015608945859846,0,6,0,1
932,1,0,46.98769030798147,3,8,0,1
933,1,0,47.12414498173232,4,3,0,1
934,1,0,48.05458541459673,2,9,0,1
935,1,0,45.77454561906725,1,6,0,1
936,1,0,48.56902414538536,4,5,1,1
937,1,1,52.284841467559474,2,4,0,1
938,1,1,52.25521416427902,4,8,1,0
939,1,0,46.241307853768255,4,5,0,0
940,1,1,52.444790792135386,3,6,1,1
941,1,0,45.01749378672282,2,5,0,0
942,1,1,49.84889798071111,3,8,1,1
943,1,1,52.53135076029921,0,4,1,1
944,1,1,51.501228444860345,4,6,1,1
945,1,0,47.32681962008572,3,5,0,1
946,1,0,49.549409626251375,3,6,1,1
947,1,0,46.75116184744499,3,8,0,1
948,1,0,46.6108567406005,4,4,1,0
949,1,0,49.04746724915928,2,7,0,1
950,1,1,51.78151033028959,4,7,1,1
951,1,0,46.7865462657624,2,6,1,1
952,1,1,49.87743984363982,2,8,0,0
953,1,0,47.79770965173423,1,4,0,1
954,1,0,47.82265941265068,2,8,1,1
955,1,0,47.20482299827828,2,5,1,1
956,1,1,51.30471450365362,3,8,1,1
957,1,0,46.24113595305476,0,9,1,0
958,1,0,48.406778817992354,3,8,0,0
959,1,1,52.656776927484856,1,8,0,1
960,1,1,51.450529554596265,3,3,1,1
961,1,0,47.72588697638629,2,6,0,0
962,1,1,50.12692614159113,5,5,0,1
963,1,1,50.58353353579149,1,8,0,1
964,1,1,51.363568561726616,3,11,0,0
965,1,1,50.48437792595044,2,5,1,0
966,1,1,50.48986146787932,3,7,1,0
967,1,0,47.186454894264095,2,7,1,1
968,1,0,46.92149075301828,3,5,1,1
969,1,0,47.54452881655632,3,9,0,0
970,1,0,47.91976175264332,3,5,1,0
971,1,0,47.21363451730482,3,6,1,0
972,1,1,51.53929558792318,3,4,0,1
973,1,0,47.55735101624031,4,5,1,1
974,1,1,51.28121014534822,3,9,1,0
975,1,0,47.79970604460559,3,6,1,1
976,1,1,50.39039061377113,1,8,0,1
977,1,1,51.49594623599709,3,6,1,0
978,1,0,45.14276724323507,4,7,0,1
979,1,1,50.5697877526474,3,7,0,0
980,1,1,49.86814566255682,3,8,1,1
981,1,1,50.46872491882476,2,8,1,0
982,1,0,48.60125073453849,5,7,1,1
983,1,0,47.3801065903775,1,6,0,1
984,1,0,46.58876997184711,4,7,1,1
985,1,1,50.97789610900219,2,5,0,1
986,1,1,51.41039316333388,3,11,1,0
987,1,0,46.80875164826898,1,5,1,0
988,1,1,51.08555236221984,2,7,1,1
989,1,0,46.11451820413558,3,9,1,1
990,1,1,49.98448235517294,3,6,1,0
991,1,1,50.83112499672718,2,8,1,0
992,1,0,46.54255323582628,2,4,1,0
993,1,1,50.28146916336748,0,5,1,0
994,1,0,45.71500139727688,1,7,0,1
995,1,0,46.053922876042144,3,8,1,1
996,1,0,46.469051732390575,1,9,1,0
997,1,0,47.60748733554653,1,7,0,1
998,1,0,45.20698766975103,1,5,1,1
999,1,1,48.75773448707514,3,4,1,0
