worker_id,post_intervention_period,training_program_participation,current_income,education_years,previous_income,part_time_job,union_membership
900,1,1,53.25630617357857,2,8,1,1
901,1,0,46.91608523957856,4,4,0,0
902,1,1,54.54154268636209,2,8,1,1
903,1,0,46.59599687727637,2,6,0,1
904,1,0,47.783030683620055,2,7,1,0
905,1,1,57.064155389707366,3,6,0,1
906,1,1,53.50719125471795,3,5,1,1
907,1,0,46.11582805002214,1,7,0,0
908,1,1,56.77567682624923,4,3,1,0
909,1,1,55.88606367607547,4,4,1,0
910,1,1,55.0367645840767,3,6,1,0
911,1,0,48.052332463158656,3,6,1,0
912,1,1,55.90380098771601,1,6,1,1
913,1,1,56.58490785861238,3,6,0,1
914,1,1,54.26139127577085,3,7,0,1
915,1,1,56.16397304263247,2,5,1,0
916,1,1,54.08176837691481,2,5,0,1
917,1,0,47.97982362400761,2,9,0,1
918,1,0,49.236506589345645,1,9,0,1
919,1,1,56.22720489267223,2,6,0,0
920,1,1,55.241662986714,3,8,1,1
921,1,0,48.44877782980555,2,7,1,1
922,1,0,49.726762063028495,1,5,1,1
923,1,0,49.10720436004178,3,9,0,1
924,1,0,47.02568077131089,3,6,1,0
925,1,0,48.74535870105522,1,3,0,1
926,1,1,55.48997988103213,3,11,1,1
927,1,0,46.81146014871226,3,6,1,1
928,1,0,45.64985953000463,3,9,1,1
929,1,0,48.95132597306906,2,6,0,0
930,1,1,54.45948827169328,2,7,0,1
931,1,0,49.6134574548473,2,9,1,1
932,1,0,47.69436792792259,4,4,1,0
933,1,1,55.01970943892823,2,7,0,1
934,1,0,49.50191003212374,1,7,1,1
935,1,1,55.65910383536905,1,7,1,0
936,1,1,55.30177545791153,3,5,0,1
937,1,1,53.83795889466902,2,6,1,0
938,1,0,48.4164461471719,1,5,0,1
939,1,0,48.89795540913207,2,6,1,0
940,1,1,52.85426125141039,3,7,1,1
941,1,1,55.44135565228332,4,11,0,0
942,1,1,56.30272990838709,2,6,1,1
943,1,1,54.505611188577234,3,6,1,0
944,1,0,49.08504588858413,1,8,1,0
945,1,1,52.77107850215502,1,7,0,0
946,1,0,49.28043014025375,5,6,0,0
947,1,1,54.10754548916643,2,6,0,0
948,1,0,49.2405906607453,2,9,1,0
949,1,0,50.15114038704451,3,6,0,1
950,1,1,54.47813591671864,2,8,1,0
951,1,0,46.916302182423046,3,6,1,1
952,1,1,56.34363713392965,3,9,0,0
953,1,0,49.32335625277829,3,7,1,1
954,1,1,54.33433721274768,4,5,1,0
955,1,1,55.03570432474815,3,8,1,0
956,1,1,55.03089817975235,1,7,0,1
957,1,1,55.66075773123018,4,6,1,1
958,1,0,48.260864535324096,2,6,1,1
959,1,1,55.66183899899157,3,8,1,0
960,1,1,54.88308269422646,2,10,0,1
961,1,0,50.14523645182325,2,8,1,1
962,1,1,54.123875095798944,1,3,0,1
963,1,1,53.14908974350922,2,7,1,1
964,1,1,54.460276102114975,2,4,0,0
965,1,1,55.23222521608114,3,9,1,0
966,1,0,48.02265984454939,0,3,1,1
967,1,0,48.49528432345843,3,9,1,0
968,1,1,55.52653141929941,2,4,0,1
969,1,0,47.93108088087269,2,9,0,1
970,1,0,48.787352027601614,3,3,1,1
971,1,1,52.6149229977395,2,6,0,0
972,1,1,54.61000449455964,2,2,1,1
973,1,1,53.79305877160656,3,6,0,1
974,1,1,54.679973369940285,4,6,0,1
975,1,0,48.92987662763024,2,8,1,1
976,1,0,46.22789102662285,3,8,1,0
977,1,1,53.47734024755455,1,7,1,1
978,1,0,47.42342845660556,3,6,1,0
979,1,1,54.26852244773782,2,9,1,0
980,1,0,47.72912715782241,2,7,1,0
981,1,1,56.15138239922722,1,9,0,1
982,1,1,53.79409702126428,4,6,1,1
983,1,0,46.866948238714336,2,8,1,0
984,1,1,55.83064914030076,3,7,0,0
985,1,1,54.42700095278392,3,6,1,0
986,1,1,55.54291831663981,2,7,1,1
987,1,0,46.606459414962735,3,5,1,0
988,1,0,46.877990544064346,3,10,1,1
989,1,0,47.29284261579394,2,6,1,1
990,1,0,49.7374921522225,2,6,0,1
991,1,0,46.40859185812972,2,7,1,0
992,1,1,54.04693176698002,2,5,1,1
993,1,0,48.531121254936295,2,4,1,1
994,1,1,54.694699852517005,2,3,0,1
995,1,0,48.935973991898535,2,7,0,0
996,1,1,54.860222659132894,3,5,1,0
997,1,1,54.82147217075952,2,5,1,1
998,1,0,48.48560567474212,2,4,1,1
999,1,1,55.16615011745039,2,3,1,0
