employee_id,post_policy_period,salary_increase_policy,current_salary,years_experience,previous_salary,union_membership,gender
900,1,1,64.52623721031415,2,7,0,0
901,1,0,56.24360736739608,4,5,0,0
902,1,1,66.93615236306483,2,8,0,0
903,1,1,65.45795587354861,2,5,0,1
904,1,1,66.6813828516814,4,11,0,0
905,1,0,54.87203839741507,2,7,0,0
906,1,0,56.61185215840218,2,6,0,0
907,1,1,63.48863701190176,1,6,1,0
908,1,1,66.39411987698112,2,10,1,1
909,1,1,65.9686283198772,3,4,0,0
910,1,1,65.43206822623559,3,2,1,1
911,1,0,55.86356219149901,2,5,0,1
912,1,1,64.20124184237014,1,7,0,0
913,1,0,55.16108856463968,5,7,0,0
914,1,1,66.31750923659303,2,8,0,0
915,1,0,53.82025997033067,1,4,0,0
916,1,0,54.311437665321016,1,9,1,0
917,1,0,54.58086558020688,3,7,0,0
918,1,0,56.62257287401221,2,7,0,0
919,1,0,56.12675795333707,4,5,0,0
920,1,0,56.93332735285833,2,6,0,1
921,1,0,57.67125523349553,2,8,1,1
922,1,1,65.71874412498967,2,6,1,0
923,1,0,57.541997714450815,3,8,0,1
924,1,0,55.95042069474248,2,6,1,0
925,1,1,66.396820394147,2,10,1,1
926,1,0,56.03278400540341,2,6,1,0
927,1,0,57.248707376567786,3,6,0,0
928,1,1,66.48475556506308,1,6,0,0
929,1,0,55.82993221368319,4,6,1,0
930,1,1,66.74598226750862,3,8,0,0
931,1,1,67.13637552111489,3,4,0,0
932,1,0,56.9706885608486,3,9,1,1
933,1,0,55.795039558945945,2,9,1,0
934,1,1,64.79169607777308,2,10,1,0
935,1,1,63.89403456623821,1,3,0,0
936,1,1,64.5394877952521,3,7,0,0
937,1,0,57.29817077085826,2,4,1,1
938,1,1,65.5384307371349,4,7,0,0
939,1,0,54.46564915196725,3,7,0,1
940,1,1,65.72228754260159,3,9,0,0
941,1,1,66.27897064464882,3,9,0,0
942,1,1,65.08865223610196,3,8,0,1
943,1,1,65.37891640744219,3,7,0,0
944,1,1,66.41931731128687,3,8,1,1
945,1,1,65.91196329492531,4,8,0,0
946,1,1,65.52623053020554,3,5,1,0
947,1,1,65.29597549715825,0,8,0,1
948,1,1,65.39248276367368,3,5,0,1
949,1,0,55.28767839944845,1,7,1,1
950,1,1,64.76697871125423,3,8,0,1
951,1,1,64.7812558118235,2,7,0,0
952,1,1,66.88274610725445,3,8,0,1
953,1,0,55.327594247031975,2,9,1,0
954,1,1,65.81525650734243,3,9,1,0
955,1,1,66.12348050140822,3,5,1,1
956,1,1,66.05037355574296,3,8,0,0
957,1,0,56.1460339891081,3,7,0,0
958,1,0,56.21556425852885,3,5,1,0
959,1,1,64.86738021764229,2,6,1,0
960,1,0,54.39996442683363,3,5,1,0
961,1,0,56.52309397531874,4,11,0,1
962,1,1,64.44992306834705,5,2,0,1
963,1,1,65.72140051396643,3,7,0,0
964,1,1,66.55304656201805,2,5,1,0
965,1,0,58.12611275510618,2,7,1,0
966,1,1,65.90164042786421,3,4,0,0
967,1,1,65.48679765342192,1,6,1,1
968,1,1,62.86316263735331,2,6,1,0
969,1,1,65.85036394370226,3,8,0,0
970,1,1,65.4457073058604,1,10,0,0
971,1,0,55.75011083849501,2,8,0,1
972,1,1,65.2851203250498,2,8,0,0
973,1,1,67.52755067074114,3,8,1,0
974,1,1,65.80119919133745,2,10,1,0
975,1,1,66.13336303844277,4,7,1,1
976,1,0,58.042152646281465,2,5,0,1
977,1,1,66.90854453517224,2,5,1,0
978,1,0,57.38321512708548,4,8,0,1
979,1,0,54.81236797703406,4,6,1,0
980,1,1,66.55254428268795,2,6,1,0
981,1,0,56.553429970279055,3,8,0,0
982,1,1,65.63533901005816,2,6,1,0
983,1,0,54.11821054095844,1,6,0,1
984,1,1,67.32990695694467,3,6,0,0
985,1,0,55.3348869192707,3,5,0,1
986,1,1,64.34342611964058,0,8,0,1
987,1,1,64.82988032519242,2,6,1,1
988,1,0,54.32866763111485,2,5,0,0
989,1,1,65.28668955539588,2,6,0,1
990,1,1,65.9501262174387,2,7,0,0
991,1,0,55.66480176588497,3,8,0,1
992,1,0,55.47343588127774,3,7,1,0
993,1,1,65.33466284716096,3,10,1,0
994,1,0,56.0275214619554,4,5,0,0
995,1,1,64.32118759309353,4,5,0,1
996,1,1,65.27285843921526,2,6,1,0
997,1,0,56.45402399891983,2,2,1,1
998,1,1,64.61900069214963,2,7,0,1
999,1,1,64.67567986994784,2,6,1,1
