defendant_id,post_policy_period,new_sentencing_policy,sentence_length,defendant_age,previous_convictions,legal_representation,income_level
899,1,0,44.68265560273009,4,6,1,0
900,1,0,45.01809437222897,0,4,0,1
901,1,1,47.222438012411935,2,7,1,0
902,1,0,45.2686673306324,2,1,0,0
903,1,1,46.596291991583655,4,7,1,1
904,1,0,44.43597009391891,3,3,1,1
905,1,1,48.32558629911097,2,6,1,0
906,1,1,47.817676559294426,2,4,0,0
907,1,0,44.361658918879534,2,9,0,1
908,1,0,42.79946497097661,3,5,1,1
909,1,0,45.16012218305836,3,5,1,1
910,1,0,43.45005434881158,3,6,1,0
911,1,0,44.80445346318879,4,6,0,1
912,1,1,47.28725559320834,3,6,0,0
913,1,0,44.76223508830494,3,7,1,1
914,1,0,45.91433274898534,2,9,0,1
915,1,0,44.5248219430288,2,5,1,0
916,1,0,45.338064679794726,2,6,0,1
917,1,1,45.42410959003984,3,9,0,1
918,1,1,47.24888444819019,0,6,0,0
919,1,0,43.45217487435422,3,6,1,0
920,1,1,47.00705384495512,3,5,1,1
921,1,1,46.94605699890332,2,9,1,1
922,1,1,46.39993025474636,1,9,1,1
923,1,0,43.23215143456578,3,9,1,0
924,1,0,43.55279792982276,4,4,0,1
925,1,0,45.37915467643847,2,7,0,0
926,1,1,47.26978416807974,2,5,0,1
927,1,0,44.38175212825084,2,6,1,1
928,1,1,44.79954117396851,1,9,1,0
929,1,1,46.03810423489499,2,5,1,1
930,1,1,47.208612413276455,2,8,1,1
931,1,1,47.52529334619743,3,8,0,1
932,1,1,46.54201772844313,2,6,0,0
933,1,0,41.891858821286434,2,10,1,0
934,1,1,44.61827862882112,2,7,1,1
935,1,0,44.65178116731597,3,8,1,1
936,1,1,46.09705264759694,2,8,0,1
937,1,0,43.568613713275646,2,8,0,1
938,1,1,48.27601426859047,0,7,1,1
939,1,0,45.25742853921526,3,6,1,1
940,1,1,46.061027043237694,2,7,0,1
941,1,0,44.04439247928026,3,6,0,0
942,1,1,46.56694354162407,2,7,0,1
943,1,0,44.0761788946668,3,7,0,1
944,1,0,42.13908676377861,3,9,1,1
945,1,0,44.4069780115576,3,5,0,1
946,1,1,48.86020564686842,3,7,1,1
947,1,0,44.72172937609794,5,6,1,0
948,1,1,46.70903461193189,2,9,1,0
949,1,0,44.24007639669648,2,8,1,0
950,1,1,47.91395878410681,2,8,0,0
951,1,1,46.163449539729854,3,8,0,1
952,1,0,44.15357047253633,3,7,1,1
953,1,0,44.10533112710956,2,5,0,1
954,1,0,44.483052008327455,4,7,1,0
955,1,1,46.50458067496316,2,7,0,1
956,1,1,48.25346829690513,5,7,0,1
957,1,0,43.06647016632,3,7,1,0
958,1,0,43.04054379002056,4,7,1,1
959,1,0,43.19876498167478,3,6,1,1
960,1,0,44.34493270864675,3,4,0,1
961,1,0,44.91478162054173,1,6,0,0
962,1,0,44.82741107082242,3,6,0,0
963,1,0,43.228107786157686,2,10,0,1
964,1,0,43.74398066602842,2,4,1,0
965,1,0,44.27642779481614,3,6,1,1
966,1,1,47.18002901319262,2,7,0,1
967,1,0,45.08801540919512,3,6,1,1
968,1,0,45.08343357691152,0,7,0,0
969,1,1,47.80089925711173,1,8,0,0
970,1,0,45.20253485420533,2,5,0,0
971,1,0,43.02042551981842,4,6,1,0
972,1,0,43.083305270888,2,8,0,1
973,1,0,43.6639217355868,5,6,1,0
974,1,1,45.96266015604428,4,7,1,0
975,1,0,43.79416063450004,2,4,0,1
976,1,0,44.382185200805786,1,6,0,1
977,1,1,48.20174735320892,3,5,0,1
978,1,0,44.295609269308734,4,5,1,0
979,1,1,45.67684315105744,3,8,0,0
980,1,1,47.08335564040032,0,10,0,1
981,1,0,48.11748318885037,3,9,0,1
982,1,0,44.833769963795625,0,3,0,1
983,1,0,44.60083661983834,4,7,0,1
984,1,1,46.79557103571434,1,11,1,1
985,1,1,47.0611859552679,3,7,0,1
986,1,0,43.60554444665415,1,4,1,0
987,1,0,45.91278327082649,3,4,0,1
988,1,0,44.47349272774597,2,10,1,1
989,1,0,44.18417358540268,2,5,0,0
990,1,1,47.4516799588765,1,7,1,0
991,1,1,47.44737714374936,1,9,0,1
992,1,1,48.204652237871656,1,4,0,0
993,1,0,44.14555040171281,3,8,1,1
994,1,1,47.64142917908169,1,6,1,0
995,1,1,46.0246754320336,2,6,1,1
996,1,1,46.62202990959362,3,7,1,1
997,1,0,44.26184515385274,3,6,1,0
998,1,1,45.76668196343011,5,5,1,0
999,1,1,46.05900827464175,4,7,1,0
