worker_id,post_policy_period,minimum_wage_policy,current_monthly_income,total_experience_years,previous_monthly_income,gender,union_membership
899,1,1,54.824244846655525,3,6,1,0
900,1,0,47.74470813891307,3,8,1,0
901,1,1,55.23006344232597,1,6,0,1
902,1,1,53.20978254755851,3,8,0,1
903,1,0,45.75535885750232,3,9,0,1
904,1,0,45.36463841478575,3,5,0,0
905,1,0,47.48036721184402,2,4,1,0
906,1,0,45.4525022087964,2,7,0,1
907,1,1,55.71382836727015,1,7,1,0
908,1,1,53.9189294824049,2,5,1,0
909,1,1,53.39154886728171,3,8,1,0
910,1,1,54.08853427611481,3,4,0,1
911,1,0,45.81252191339121,1,7,1,1
912,1,1,54.51762613797589,1,7,1,0
913,1,1,54.93429792460188,3,5,0,0
914,1,0,46.48768215187374,4,4,1,0
915,1,1,53.80084287682637,2,7,0,1
916,1,1,54.50518646127763,2,7,1,1
917,1,1,52.62277849130421,2,7,0,0
918,1,1,54.24550986674697,2,5,0,0
919,1,1,54.35043012131873,3,5,1,0
920,1,1,54.1892389254521,4,4,1,0
921,1,0,47.54665643662058,2,9,1,0
922,1,1,55.01126478114745,2,8,0,1
923,1,0,46.5285651335172,3,6,0,1
924,1,1,55.69425002645554,4,9,0,1
925,1,1,54.347964321717214,2,9,0,0
926,1,1,52.305950903838365,4,8,1,0
927,1,0,45.28207857170221,1,7,0,0
928,1,1,54.08435457792083,3,5,1,1
929,1,0,45.75338430725428,2,7,1,0
930,1,0,46.43741805528814,3,6,0,1
931,1,1,54.71493053013744,1,7,1,1
932,1,1,54.24427632285199,4,6,1,1
933,1,0,48.25642410997884,2,7,0,0
934,1,0,46.93982036711266,2,8,1,0
935,1,1,54.32017734125756,0,6,1,0
936,1,1,53.534269890056045,4,7,1,1
937,1,0,47.97014107488312,1,7,1,1
938,1,0,44.57666619161068,1,6,0,0
939,1,0,45.63454821916527,3,8,1,0
940,1,1,54.402684055677625,2,6,1,1
941,1,1,55.11817652642335,4,5,0,0
942,1,0,46.74589493210568,0,8,0,1
943,1,1,53.27107561148363,2,4,0,0
944,1,0,45.72492499180252,2,7,1,1
945,1,1,53.3272338663695,3,9,1,1
946,1,1,53.48668200855142,3,9,0,1
947,1,0,45.71951094015212,2,7,1,1
948,1,1,52.83080701545367,1,9,1,1
949,1,0,47.46582141725075,2,3,1,0
950,1,1,54.65381944289778,3,8,1,1
951,1,1,52.94479334512338,0,6,1,0
952,1,1,52.06148020510908,3,3,1,1
953,1,1,53.10314394838706,3,8,1,1
954,1,1,54.70645909151597,3,9,1,0
955,1,0,46.47638406924263,3,5,1,0
956,1,1,52.92095796939948,2,5,1,0
957,1,0,46.60061779768509,2,10,0,0
958,1,0,47.50934675521192,3,7,1,1
959,1,1,54.83227598133748,3,5,1,1
960,1,1,54.728156668636,4,8,0,1
961,1,1,55.213148355068405,2,6,0,1
962,1,1,53.7773220781745,3,5,1,1
963,1,1,56.81746311949709,3,7,1,1
964,1,0,46.05296311546724,1,7,1,1
965,1,1,53.91024909218002,4,6,0,1
966,1,1,54.24273170159759,5,4,1,1
967,1,0,46.845880451468446,3,6,1,0
968,1,0,48.14868658889841,3,9,1,1
969,1,1,54.7627835174562,1,6,1,1
970,1,1,54.77616005402641,3,5,1,1
971,1,0,46.56041025179612,3,6,1,1
972,1,1,55.20470295070851,3,8,0,1
973,1,1,52.21909137288414,2,6,0,0
974,1,1,53.84833908816213,3,6,0,0
975,1,0,48.55763922458892,3,7,0,1
976,1,1,54.56780955715654,3,6,1,0
977,1,0,48.21656900944057,3,5,1,0
978,1,1,54.99938546644865,2,7,0,1
979,1,1,54.4723044673287,2,3,1,1
980,1,0,47.6952750193533,0,8,1,0
981,1,0,48.59009229967442,3,2,1,1
982,1,1,56.35952681653679,3,6,1,1
983,1,1,53.92347230185278,2,8,1,1
984,1,0,48.09949771109997,2,4,1,0
985,1,0,46.22351325706901,1,10,0,0
986,1,1,53.27750856747635,2,3,1,1
987,1,1,56.183974827560405,1,4,0,1
988,1,1,53.52220136868903,2,7,0,1
989,1,1,54.43189378110086,3,6,1,0
990,1,0,47.21980867196718,2,6,1,0
991,1,1,54.48286737818847,3,7,1,1
992,1,1,51.88388392363263,3,9,1,0
993,1,1,56.92577817165943,2,6,0,1
994,1,0,46.40974649688749,4,8,0,0
995,1,0,47.45416703466317,2,7,1,0
996,1,1,55.04207957519121,2,6,1,1
997,1,0,47.011177204196784,2,9,1,0
998,1,1,54.787138788975135,2,7,0,1
999,1,1,54.63394881746318,3,8,1,0
