employee_id,post_policy,minimum_wage_policy,hourly_wage,education_years,work_experience_years,union_membership,full_time_status
900,1,0,50.31911845418781,2,7,1,0
901,1,1,57.63378279540626,4,6,1,1
902,1,1,58.16275038106284,2,4,1,0
903,1,0,51.51472839254101,2,8,0,0
904,1,1,56.67148023031613,4,10,1,1
905,1,1,57.27406068839039,3,7,0,1
906,1,1,57.943817556666176,3,8,0,1
907,1,0,51.1925216061509,2,6,0,1
908,1,0,50.07753539744629,2,6,0,1
909,1,1,55.087890506878686,1,6,1,1
910,1,1,58.13292682132828,1,4,1,1
911,1,1,58.80388358954939,5,9,1,1
912,1,0,49.94192589206466,1,5,1,1
913,1,1,56.161869430742826,2,6,1,0
914,1,0,51.07268047087924,2,5,1,1
915,1,1,56.694524244824585,2,8,1,0
916,1,0,51.56963680421588,2,7,1,1
917,1,1,58.58505496559155,3,7,1,1
918,1,0,51.77141474337996,2,4,0,1
919,1,1,57.9633827963217,3,6,1,0
920,1,0,48.47889540620043,3,10,0,1
921,1,1,57.32495050212418,2,5,1,0
922,1,1,56.96208336425156,3,6,1,0
923,1,1,56.09058316999435,2,7,1,1
924,1,1,57.113467299642,3,6,1,1
925,1,0,50.70799063404508,4,4,1,1
926,1,0,53.347839676345735,4,8,1,1
927,1,0,50.898849969418,3,5,1,0
928,1,0,50.81398069091842,2,8,1,1
929,1,0,51.49624704625051,1,7,0,0
930,1,1,57.68684382760098,1,9,0,1
931,1,1,57.494768938953385,4,6,0,0
932,1,0,49.90520960217497,2,6,1,0
933,1,0,50.48748040594686,2,4,1,1
934,1,1,58.10803397199764,3,6,1,0
935,1,0,51.0153758733193,3,7,0,0
936,1,1,56.94663678304455,3,6,1,1
937,1,1,58.12192834017348,3,6,1,0
938,1,1,56.56445551920532,2,9,1,0
939,1,1,57.229483916626,3,6,1,1
940,1,0,51.30528358157261,3,8,1,0
941,1,0,49.82199271942177,1,7,1,0
942,1,1,57.966715366298125,1,8,1,0
943,1,1,57.67013500597956,6,8,0,1
944,1,0,49.903264729928935,2,9,1,0
945,1,0,50.884506613082216,0,5,0,0
946,1,1,58.803720420896624,3,8,1,1
947,1,0,52.551222143838295,3,7,0,0
948,1,0,51.15174451243676,2,8,0,1
949,1,0,50.787614104756585,3,7,1,0
950,1,1,57.27803628990018,5,7,1,1
951,1,0,51.71543719348635,2,6,0,0
952,1,1,57.492247194191904,3,6,0,1
953,1,1,57.7585602933306,2,8,0,1
954,1,1,58.12017017852775,2,5,1,1
955,1,0,49.943277044634605,2,7,0,0
956,1,1,57.54900410566948,2,5,1,0
957,1,0,51.36701871820374,1,9,1,0
958,1,0,50.40059846843221,3,8,0,1
959,1,1,56.10002904838722,1,4,1,1
960,1,0,51.04012671977,5,9,0,1
961,1,1,57.86250226536808,3,6,1,0
962,1,1,58.86400799546275,1,8,1,0
963,1,0,51.15989144140309,2,8,1,0
964,1,1,56.9294441282814,2,7,1,1
965,1,1,57.11169773254647,1,5,0,1
966,1,1,57.80438211178456,3,8,1,0
967,1,1,57.373431645884736,3,8,1,1
968,1,1,55.938798595204446,2,8,0,1
969,1,1,56.19469760514896,3,7,0,1
970,1,1,55.65212106190856,3,9,0,1
971,1,0,49.14446404325406,2,6,1,0
972,1,0,51.089110218427614,3,6,0,0
973,1,0,49.85387080322542,3,7,1,1
974,1,1,57.13311882388207,3,7,0,1
975,1,1,58.07117656460615,2,9,1,1
976,1,1,59.94980444168871,2,6,1,1
977,1,0,48.50606061565467,3,4,1,0
978,1,0,50.74875753185656,3,4,1,0
979,1,0,52.45414735764603,3,7,0,0
980,1,0,51.85164221696007,2,6,1,0
981,1,0,52.11338931275666,4,7,1,0
982,1,1,58.18966290525889,2,8,0,0
983,1,1,59.47959480632655,3,4,1,0
984,1,0,50.62813276126029,2,10,0,1
985,1,1,58.01494247601651,2,5,1,1
986,1,0,50.206459210351376,2,6,0,1
987,1,1,55.61204139487676,3,7,1,1
988,1,0,50.13290250039779,4,7,0,0
989,1,1,57.09369013723892,1,6,1,1
990,1,1,56.80933359577664,4,5,1,0
991,1,1,57.24124836600425,2,7,1,1
992,1,1,58.28280046612511,4,7,1,0
993,1,1,57.5804707404479,1,6,0,0
994,1,1,59.58136061529763,2,3,1,1
995,1,0,51.48853655098006,1,8,0,0
996,1,1,57.81690577917472,4,9,1,0
997,1,0,50.44039386714742,2,6,0,0
998,1,0,51.09214782575678,2,6,1,0
999,1,0,51.16982151895724,2,7,0,1
