unit_id,post_policy_period,new_policy,insurance_coverage,income_level,age,gender,previous_insurance
900,1,0,48.15655013043679,1,4,0,0
901,1,1,51.77274075995702,3,5,1,0
902,1,1,51.90901783459255,5,6,0,1
903,1,1,51.08238288992609,1,6,1,1
904,1,1,51.437335196451016,1,7,0,0
905,1,1,50.18310937975863,2,8,0,0
906,1,0,48.24815424119758,2,5,0,0
907,1,0,47.83262181826151,1,9,0,0
908,1,1,49.86622517988705,3,9,0,0
909,1,0,47.77731495576571,2,4,0,1
910,1,1,52.19908865143053,2,8,0,0
911,1,0,47.35870473182543,3,11,0,0
912,1,0,48.4701088036092,3,7,0,0
913,1,1,51.94260402368353,2,7,0,0
914,1,0,46.83227542232911,4,8,0,1
915,1,0,50.51357658906326,3,7,0,0
916,1,0,47.530356674531966,3,5,0,0
917,1,0,48.315502936030335,2,7,0,0
918,1,0,45.67281922622353,3,4,0,0
919,1,0,48.60297173954021,5,8,0,0
920,1,0,47.20580833804337,3,6,0,0
921,1,0,47.81693072110356,2,6,0,1
922,1,1,52.59803676422397,3,8,1,0
923,1,1,51.29384858911925,2,8,0,0
924,1,0,46.542451938877015,2,4,0,1
925,1,1,51.28911713722748,2,6,0,0
926,1,1,51.89602681886647,2,6,0,1
927,1,1,50.93844010313561,4,8,0,0
928,1,1,53.22692729252432,3,8,1,0
929,1,0,47.63551305580568,2,7,1,1
930,1,0,48.41776168515657,4,8,0,1
931,1,1,52.97750284897015,3,7,0,1
932,1,0,46.88452089074769,4,5,0,0
933,1,0,48.88446786061761,1,7,0,0
934,1,1,50.35108491663052,3,5,1,0
935,1,0,48.63040879204256,4,5,1,1
936,1,0,47.71308308083658,3,6,0,1
937,1,0,48.26922323284904,3,9,1,0
938,1,0,48.94162073852038,2,5,0,1
939,1,0,50.844840131957866,3,7,0,0
940,1,0,49.85211431803102,3,6,0,0
941,1,0,47.487610467801865,2,4,0,0
942,1,0,46.17913360981969,3,7,0,0
943,1,1,51.21683090551912,4,5,1,1
944,1,0,49.24062788405536,3,8,0,1
945,1,0,49.29077368916271,2,6,1,0
946,1,1,51.93837554854859,3,8,0,0
947,1,1,51.2737187862039,2,8,1,0
948,1,1,51.35541799779441,3,7,0,0
949,1,1,49.648415590962806,3,7,0,0
950,1,0,49.35337337194506,3,7,1,0
951,1,1,52.745723220331485,3,7,1,1
952,1,0,47.46177761106792,3,5,1,0
953,1,1,52.80907408793745,2,7,0,0
954,1,0,48.06001113425818,4,6,0,0
955,1,1,50.59813545364098,3,7,1,1
956,1,0,48.50346565016059,3,8,0,1
957,1,1,51.141649913280126,1,6,1,0
958,1,0,47.61236899286872,3,7,1,0
959,1,0,49.1051466975425,2,7,0,0
960,1,0,47.12418431638899,2,7,0,0
961,1,1,51.05478712993432,1,4,1,0
962,1,0,47.6921305325709,3,4,0,1
963,1,1,51.39832693355482,3,8,0,0
964,1,0,48.48690336123814,2,5,0,0
965,1,0,49.20942646867733,2,8,1,0
966,1,0,46.89158196892173,1,6,0,1
967,1,1,51.134845718452326,3,8,1,0
968,1,0,49.23954001221105,2,3,0,1
969,1,0,50.36266824617753,3,5,1,1
970,1,1,51.15187413881078,4,4,0,0
971,1,1,51.15135450319647,2,7,1,0
972,1,0,48.32771398289089,3,9,0,0
973,1,0,47.76407914267563,1,8,0,0
974,1,0,50.432394683506764,3,4,0,0
975,1,0,48.1611422218885,5,6,0,1
976,1,0,48.890032589556405,3,7,0,0
977,1,0,47.80185123448045,2,8,0,0
978,1,1,52.458021804034544,3,9,0,0
979,1,0,48.57304283065127,2,8,1,0
980,1,0,47.81041827150719,3,8,0,0
981,1,1,51.83389467452251,3,8,1,0
982,1,0,47.46592283871753,4,7,0,1
983,1,1,53.22402258873174,3,6,0,0
984,1,1,52.14979349515402,4,6,0,0
985,1,0,48.22233006024256,4,6,0,0
986,1,0,47.72330999039994,1,5,0,0
987,1,0,47.40972710635931,2,5,0,1
988,1,1,49.00827745581268,1,9,1,0
989,1,1,50.29929969314455,2,7,0,1
990,1,1,50.72431981013917,2,6,1,0
991,1,1,51.03172390476308,2,4,0,0
992,1,0,50.07448045155509,2,5,0,1
993,1,1,51.19291576149974,3,9,0,0
994,1,1,53.03996486662108,1,6,0,1
995,1,0,49.03971734876668,2,8,0,0
996,1,0,47.13524466504428,2,5,0,1
997,1,0,47.1853105477396,2,6,1,0
998,1,1,51.76092596146282,1,4,0,0
999,1,0,48.683130682689786,1,9,1,1
