household_id,post_microloan_period,microloan_received,business_growth_rate,age,income_level,rural_residence,previous_loan_status
900,1,0,53.507883441498734,3,6,1,1
901,1,0,52.85260260054748,2,5,1,1
902,1,0,52.8078262629464,3,6,1,1
903,1,0,53.16430872202029,3,7,1,0
904,1,0,54.138634123891485,2,5,1,1
905,1,0,53.62328270355966,2,7,1,1
906,1,1,58.57070106474789,2,10,0,0
907,1,1,57.986500338344754,3,8,1,1
908,1,0,53.73475330013206,2,7,0,1
909,1,1,59.05389946392231,2,8,1,1
910,1,0,52.16763391613804,3,6,0,0
911,1,0,51.71407653784066,2,8,0,0
912,1,0,55.37365048370216,5,5,1,0
913,1,1,58.528020192826325,1,7,1,1
914,1,0,53.1138156754134,3,9,0,0
915,1,1,57.82559599436885,3,5,1,0
916,1,0,54.15077508001795,2,6,1,1
917,1,0,53.56328256568054,2,5,0,0
918,1,0,52.84986346165431,5,8,0,0
919,1,1,57.83102851618816,3,2,1,1
920,1,0,53.14992678206322,2,8,1,1
921,1,0,53.64418462533383,2,6,1,0
922,1,1,57.08093131585021,2,5,0,1
923,1,0,51.77187845561866,3,4,0,0
924,1,0,51.98957025374533,3,6,1,1
925,1,1,60.41393814269896,3,5,1,0
926,1,1,59.0103219559392,1,6,1,1
927,1,1,59.746630111522784,3,7,1,1
928,1,0,53.12982987077259,4,7,1,1
929,1,1,57.6571441309117,2,6,0,0
930,1,1,56.37955075627805,3,7,0,1
931,1,0,53.15707474717624,4,7,1,1
932,1,1,58.439043828256494,3,7,0,1
933,1,1,58.23532417242083,2,4,0,1
934,1,1,59.14498117501894,2,4,1,0
935,1,0,52.804144018244216,3,8,1,0
936,1,0,54.69659808118762,4,6,1,0
937,1,0,52.671612680775226,3,3,0,1
938,1,1,58.72699682602581,3,9,1,1
939,1,0,53.01460527233926,2,5,0,1
940,1,0,54.787643210493336,3,5,1,1
941,1,0,50.45252418387872,3,3,0,0
942,1,1,59.74852309702673,3,3,0,0
943,1,1,56.40920757747974,4,7,1,1
944,1,1,58.99040549024111,3,6,0,0
945,1,1,58.82874069613391,3,5,1,1
946,1,1,59.737924336083765,2,6,1,1
947,1,0,53.15650475807384,1,3,0,1
948,1,0,55.35691643265752,1,6,1,0
949,1,1,59.38370784036251,2,5,1,1
950,1,0,51.46523379695333,4,7,1,1
951,1,1,57.70434436713721,3,7,1,0
952,1,1,57.72819429899108,3,10,1,0
953,1,0,51.93392334085885,2,10,0,1
954,1,1,57.98271331360961,4,3,1,0
955,1,1,58.04264235013761,1,6,1,1
956,1,0,54.29103899747332,3,7,1,0
957,1,0,54.08359087962553,2,5,0,1
958,1,0,53.86506843617474,4,7,1,1
959,1,1,58.57780058075649,3,8,0,0
960,1,0,51.77497183989701,4,7,1,1
961,1,1,56.25253638219364,2,9,1,1
962,1,0,52.71217417388221,2,8,1,0
963,1,1,59.93085431514356,3,5,0,1
964,1,0,53.99850882683504,1,8,1,1
965,1,1,59.35936277369318,3,4,0,0
966,1,0,54.45137593847821,4,6,1,1
967,1,0,52.511211001137255,3,8,1,0
968,1,0,52.80336778229103,3,8,1,1
969,1,0,54.25765507169401,3,8,1,1
970,1,0,51.60904343935445,2,7,0,1
971,1,0,52.97241061611786,1,5,1,1
972,1,1,58.83293341844301,2,5,0,0
973,1,0,55.4513211989765,2,8,1,1
974,1,0,54.03857655594925,3,8,0,1
975,1,1,58.48034964902556,4,6,0,0
976,1,1,60.10592094485123,5,8,1,1
977,1,0,52.35618973028589,2,9,0,0
978,1,1,58.57960566551318,4,6,0,1
979,1,1,57.78351267152026,2,10,0,1
980,1,0,55.06089593094247,4,6,0,1
981,1,0,54.33094698409973,1,6,1,1
982,1,1,57.21772618730965,3,5,1,0
983,1,1,59.03257744415786,2,5,1,1
984,1,1,59.153347709905546,1,10,1,1
985,1,0,54.73257842178535,2,4,0,0
986,1,0,51.588020927649616,2,5,1,1
987,1,1,57.99805020403803,2,6,1,1
988,1,1,58.41571018999034,0,6,0,0
989,1,0,50.5592510451738,2,6,1,1
990,1,1,57.45984144231801,3,4,1,1
991,1,1,58.689027828524615,3,7,0,1
992,1,0,53.83595331251049,0,5,1,1
993,1,1,57.70350686249086,3,5,1,1
994,1,1,58.602871437556935,2,5,1,0
995,1,1,57.394512763914335,2,8,1,0
996,1,1,58.44883622035891,1,10,1,1
997,1,1,55.78092173220978,2,10,1,1
998,1,0,53.86131888650602,3,6,1,1
999,1,0,54.89764650671872,3,6,1,1
