household_id,after_policy,received_subsidy,housing_affordability,annual_income,job_experience_years,rural_residence,previous_subsidy
900,1,1,58.73240557215509,1,8,0,1
901,1,0,49.29092856412437,3,7,1,1
902,1,0,50.15202463910239,0,5,1,1
903,1,1,58.41868873246098,2,4,1,0
904,1,1,55.92725855088973,2,11,1,1
905,1,1,58.17235059703115,3,8,0,0
906,1,0,49.96581872440071,1,7,1,1
907,1,1,57.19872344134644,3,10,0,1
908,1,0,50.4283385506118,2,7,0,0
909,1,0,50.75487098507096,3,8,1,1
910,1,0,51.309154517118536,3,6,1,0
911,1,0,51.79571825892513,2,7,1,1
912,1,0,51.80554469639075,3,6,1,1
913,1,1,59.62764509518512,3,5,1,0
914,1,0,51.40713362561404,4,6,1,1
915,1,0,49.861109478397495,2,7,1,1
916,1,1,58.85552684725032,0,4,0,1
917,1,1,57.85142151481612,4,4,0,1
918,1,0,49.33884406341677,3,9,0,1
919,1,1,59.0346389731947,3,5,1,1
920,1,0,50.91873806142905,3,6,0,0
921,1,0,51.47669328171249,2,5,0,1
922,1,0,50.93300203827727,2,7,1,1
923,1,1,59.49085253772779,3,4,1,1
924,1,0,50.61401566229517,3,6,1,0
925,1,1,58.84028721772757,3,8,1,1
926,1,1,56.36422594435648,2,9,1,1
927,1,1,57.35537812097436,3,6,1,1
928,1,1,59.87883493727136,2,4,0,1
929,1,1,59.99714586930135,5,8,1,1
930,1,1,58.01387543013347,3,9,1,0
931,1,1,57.49879854932876,3,6,0,1
932,1,1,58.16753901906957,2,7,1,1
933,1,1,57.67316927073031,3,8,1,1
934,1,0,51.28197695942137,2,6,1,1
935,1,1,58.483672003871824,3,4,1,1
936,1,1,58.25223643571601,2,7,0,1
937,1,0,50.63170784058954,3,6,1,1
938,1,0,48.46418380202535,1,5,1,1
939,1,1,56.6508308700942,1,6,1,1
940,1,0,48.56463410656571,2,7,0,0
941,1,1,57.87667397318348,4,7,1,1
942,1,0,51.01008822018765,2,4,1,1
943,1,1,56.9689796180585,3,7,1,1
944,1,1,56.60654317191414,1,8,1,0
945,1,1,56.934858898697584,3,8,0,1
946,1,0,50.30712328567146,3,9,1,1
947,1,0,48.94805503899987,3,8,0,1
948,1,1,61.064581072881154,3,7,1,0
949,1,1,57.34675566563487,2,8,1,0
950,1,0,50.25881485472616,1,7,1,1
951,1,0,51.56358636897895,1,9,1,0
952,1,1,58.621381813049126,3,6,0,1
953,1,1,57.6344727850288,2,6,0,0
954,1,0,52.88964083286202,3,7,1,0
955,1,0,49.52842581142319,2,4,1,0
956,1,1,58.46276431091672,3,5,1,1
957,1,1,58.57332982740584,1,6,0,1
958,1,0,48.95051061239668,3,5,0,1
959,1,1,57.42632966822932,1,8,1,0
960,1,1,58.77651958125888,2,9,1,0
961,1,1,58.02259277687332,4,10,1,0
962,1,1,57.75538293827191,2,5,1,1
963,1,0,50.263938257177,2,3,1,1
964,1,1,57.303448161708864,2,6,1,1
965,1,1,56.99694455481339,2,7,0,1
966,1,1,58.20879254081299,4,4,1,1
967,1,0,48.30615228165323,0,5,1,0
968,1,1,57.94737661143976,3,6,1,0
969,1,0,49.65776362248414,2,6,1,0
970,1,1,58.39922774455341,1,5,1,1
971,1,0,53.29075982602483,3,3,1,1
972,1,1,57.63799029185667,3,7,1,1
973,1,0,51.69605775874109,3,8,1,0
974,1,1,57.55282797299735,3,7,0,1
975,1,1,57.87827379572806,2,7,0,1
976,1,0,51.71894899530776,3,5,0,0
977,1,0,51.00388519781872,2,7,1,1
978,1,0,47.32167679666829,4,8,1,0
979,1,1,57.63162353592952,3,7,1,1
980,1,1,58.91749150074804,3,6,0,1
981,1,1,58.83013881153688,2,7,1,1
982,1,1,57.83610722130247,2,8,0,0
983,1,0,51.92991298744589,4,10,1,0
984,1,1,56.24888285848421,2,9,1,1
985,1,0,49.51540650732776,3,10,0,1
986,1,1,56.835766285662864,4,5,1,1
987,1,1,58.29542858955277,3,4,1,1
988,1,1,57.89519720731955,2,6,1,0
989,1,1,57.25909623128675,3,10,1,1
990,1,1,59.05871354352537,4,4,1,1
991,1,0,52.21946765359551,2,5,1,0
992,1,1,57.859286143249086,1,5,0,0
993,1,1,56.50967458564595,3,5,1,0
994,1,1,57.14520789857079,2,7,0,1
995,1,0,52.07621395114823,2,6,1,0
996,1,1,57.41562880249831,4,6,1,0
997,1,0,50.83334861184008,3,10,0,1
998,1,0,50.23625922282896,3,9,0,0
999,1,1,56.80270159545877,0,7,0,1
