household_id,post_policy,new_subsidy,housing_affordability,age,income_level,gender,previous_subsidy
901,1,0,46.98392646481828,2,5,0,1
902,1,0,46.91460000316843,3,8,0,1
903,1,1,54.18588288859883,3,5,0,1
904,1,1,54.57691097612765,4,5,1,0
905,1,1,55.69813687084419,2,6,0,0
906,1,0,48.13885590443319,1,6,1,0
907,1,1,53.31801726639099,3,4,1,1
908,1,1,55.55905699816158,0,6,1,0
909,1,0,46.484311285778006,2,8,0,0
910,1,0,47.201637798094254,4,7,1,0
911,1,1,53.06856464559245,2,10,1,1
912,1,0,45.41195350380347,4,7,1,0
913,1,1,53.042593150229024,3,6,0,1
914,1,0,47.570523181011,4,7,1,0
915,1,0,47.00607368440765,2,9,1,0
916,1,1,53.64982915298582,4,4,1,0
917,1,1,54.421005167214936,3,4,1,1
918,1,1,53.53894264903597,3,10,1,1
919,1,1,53.00580258640768,4,6,0,0
920,1,1,54.39124693090353,3,6,1,0
921,1,0,47.46814877797669,0,8,0,0
922,1,1,53.11225828869383,3,5,1,1
923,1,0,46.36830963280708,1,8,1,0
924,1,1,55.08457048094797,3,6,1,0
925,1,0,45.65693164043992,3,9,1,0
926,1,0,48.16353772730157,3,6,1,0
927,1,0,46.033246677457775,3,8,1,0
928,1,0,46.64131720271017,3,6,0,1
929,1,0,47.790937957805546,0,5,0,1
930,1,0,46.37911822893253,4,7,0,1
931,1,0,46.168503338713286,4,6,1,0
932,1,1,52.59686404329422,2,5,0,0
933,1,1,55.05356184547498,1,4,0,0
934,1,1,53.87487655697812,2,4,0,0
935,1,0,47.80664982412685,3,6,0,0
936,1,1,53.82790129688127,2,6,1,0
937,1,0,46.6797673345777,2,6,1,1
938,1,0,47.55998060706335,3,7,0,1
939,1,1,52.15452920216126,3,8,1,0
940,1,1,55.055984664699785,3,6,0,1
941,1,1,55.50561814087256,4,7,0,0
942,1,0,46.85458919971885,3,7,0,1
943,1,1,54.87179304386009,3,4,1,0
944,1,1,52.679410015321416,2,9,0,0
945,1,0,47.66248051501254,1,7,0,1
946,1,0,48.98550754282008,2,4,0,0
947,1,1,55.178073291339466,1,6,0,1
948,1,0,44.39051845281171,3,6,1,0
949,1,1,53.14452627171535,3,8,0,0
950,1,1,55.2257593159811,3,6,0,0
951,1,0,45.67764767559982,3,8,1,0
952,1,1,54.68570993396592,1,5,0,0
953,1,0,46.01814944720863,1,6,1,1
954,1,0,46.5208575504503,3,3,1,0
955,1,0,46.64357087828602,3,5,0,0
956,1,1,52.221315340095856,5,6,1,0
957,1,0,47.86354133077167,2,5,0,1
958,1,0,47.2008233936637,3,6,0,1
959,1,0,46.490876592293645,3,5,0,1
960,1,0,45.33390045518525,1,6,1,0
961,1,0,45.65180367724186,2,7,0,0
962,1,1,54.90208694158531,3,7,0,0
963,1,0,46.1201136099655,4,8,0,0
964,1,0,46.34157976438266,2,9,1,0
965,1,1,54.00001371996985,3,6,1,1
966,1,1,52.31007498707247,5,5,1,0
967,1,0,45.30366797689844,3,6,1,0
968,1,0,45.70044869262527,1,8,0,1
969,1,1,53.946923446791686,3,6,1,0
970,1,1,54.545453617586695,4,6,0,0
971,1,1,53.44550836148643,3,7,1,0
972,1,0,46.06691215489994,4,7,0,0
973,1,1,51.92906920024735,3,7,0,0
974,1,1,54.5625804244948,4,7,0,0
975,1,0,45.374558862748415,4,7,1,0
976,1,0,46.585394711025984,1,6,1,0
977,1,0,46.23110795376864,2,6,0,1
978,1,0,49.61065337824559,1,3,1,1
979,1,1,52.593096773818125,4,4,0,0
980,1,0,45.66422407848234,0,9,0,1
981,1,1,51.59756424413476,2,8,1,0
982,1,0,46.63198937758486,2,7,1,1
983,1,1,52.80955856148945,4,9,0,0
984,1,0,47.59147106584402,2,6,1,1
985,1,1,54.3053121781666,2,7,0,1
986,1,0,46.21802908126801,1,11,0,1
987,1,0,46.68464484418293,3,6,1,0
988,1,0,48.07781880417315,1,7,0,1
989,1,0,45.78363535684824,3,7,0,0
990,1,1,52.6818643633741,1,7,0,1
991,1,1,53.54469539993299,3,7,1,0
992,1,1,55.86188056244399,0,4,0,0
993,1,0,46.51270754842289,3,7,1,0
994,1,1,55.55707203012624,1,6,0,0
995,1,1,55.40984886498547,2,7,1,1
996,1,0,47.86004963317695,1,4,0,0
997,1,0,47.43762486498934,2,5,1,0
998,1,1,53.70993568704754,4,6,0,1
999,1,1,53.85564606928746,1,1,1,0
