defendant_id,post_intervention,rehabilitation_program,reoffending_rate,defendant_age,previous_convictions,legal_representation,financial_status
899,1,1,58.4441337827315,2,6,1,0
900,1,1,56.97018910076045,1,5,0,0
901,1,1,56.97760210234747,2,7,0,0
902,1,1,56.78713707162802,1,5,0,1
903,1,0,51.1310045038983,2,6,0,0
904,1,1,60.2237162431653,3,6,1,0
905,1,0,51.68276381512545,2,4,1,1
906,1,1,57.1833633722278,3,6,0,1
907,1,1,58.28767377228378,3,7,0,0
908,1,1,57.60148683261024,3,5,1,0
909,1,0,50.0824097627818,2,6,1,1
910,1,0,50.48669871086052,2,6,0,0
911,1,0,50.43417813581335,3,7,0,1
912,1,1,56.39746248967792,2,4,0,0
913,1,0,51.37473268416116,4,5,1,1
914,1,1,56.96790061823546,1,8,0,1
915,1,1,57.07916572912165,2,7,0,0
916,1,0,50.605263444521526,3,7,0,1
917,1,0,51.54046100728612,3,7,0,1
918,1,1,55.735748645212624,2,11,0,0
919,1,1,56.11785396782805,2,2,0,0
920,1,1,55.39705494480226,2,7,1,0
921,1,0,50.58597078615109,2,5,1,0
922,1,0,52.00355506039936,1,7,0,0
923,1,0,50.74299034402539,2,6,0,0
924,1,1,59.12827776940641,4,6,1,0
925,1,1,55.34254138237005,1,7,1,1
926,1,1,57.48769425569815,2,2,0,0
927,1,1,55.96431120448016,2,6,0,0
928,1,1,57.97861274911977,1,5,0,0
929,1,1,58.53903237207316,2,5,1,0
930,1,0,51.665474037412224,3,10,0,1
931,1,1,56.724307901719385,2,7,1,0
932,1,1,55.5631738258733,2,8,0,1
933,1,0,50.53910618278068,0,7,0,1
934,1,1,57.25024792929421,3,3,1,0
935,1,0,51.0249442849736,2,5,1,0
936,1,0,52.7491058841247,4,1,0,0
937,1,1,59.45743969899833,2,8,0,0
938,1,0,51.31823411653391,2,9,0,0
939,1,1,56.41869617635995,4,6,0,0
940,1,1,57.66863353331584,2,6,0,0
941,1,1,58.01316636433938,3,7,0,0
942,1,1,57.15284201567268,3,8,0,0
943,1,1,56.04552116759411,3,7,0,1
944,1,1,56.4574815455595,3,8,1,0
945,1,0,50.93913940315526,2,8,1,1
946,1,1,55.861128101551095,4,7,0,0
947,1,1,56.24814968351464,1,4,1,0
948,1,1,57.15279788556806,3,4,0,0
949,1,1,56.76925286037152,5,8,0,0
950,1,0,51.08839677201883,5,7,1,0
951,1,0,51.62091358069143,3,7,1,1
952,1,1,59.07188546376213,3,4,0,0
953,1,0,51.96795951486551,3,5,0,1
954,1,0,51.61345403295214,3,6,0,0
955,1,1,58.2314874930661,4,5,0,0
956,1,0,49.741394149708285,2,5,0,0
957,1,0,51.58710927060584,2,7,0,0
958,1,1,57.7258067639303,3,8,0,1
959,1,1,56.81077622272888,3,6,0,0
960,1,1,55.93408425581362,4,4,0,0
961,1,0,50.63353912240455,3,9,1,0
962,1,1,56.4281682878458,3,4,0,0
963,1,0,50.9024860895261,3,7,0,1
964,1,0,50.51349234371306,2,7,1,1
965,1,1,55.83668042956637,3,6,0,1
966,1,0,50.91179574301147,3,8,0,0
967,1,1,56.63665784723983,2,6,1,0
968,1,0,51.83354282168158,3,7,1,0
969,1,0,51.37396201948052,1,6,0,0
970,1,0,49.73028077533456,2,4,0,0
971,1,0,52.47416309725402,2,5,0,1
972,1,1,56.52274407506217,3,9,0,0
973,1,0,49.1318273691648,2,8,1,0
974,1,0,50.514043418701775,2,5,1,1
975,1,0,51.18722747052514,3,6,0,1
976,1,0,49.78816930601539,5,10,1,1
977,1,1,57.83696614431117,1,8,1,0
978,1,1,58.44885394829162,3,9,0,0
979,1,0,51.65105373354334,1,9,0,1
980,1,1,55.92852181636932,2,8,0,0
981,1,0,51.33548615599936,3,5,0,0
982,1,0,49.79828040339347,3,6,1,0
983,1,1,59.10179114571622,4,5,0,0
984,1,0,52.40750785557791,2,7,1,1
985,1,1,57.578202577126106,4,10,0,1
986,1,1,56.70971502384937,2,7,0,1
987,1,0,51.36770572342631,3,10,0,0
988,1,1,57.163739020913546,4,8,1,0
989,1,1,56.63522112844526,2,6,1,0
990,1,1,55.89128987145629,3,8,0,0
991,1,0,51.28789388052647,3,6,0,1
992,1,0,50.59985029701906,3,4,0,0
993,1,0,48.75237545850018,3,8,0,0
994,1,0,51.35586162362707,2,9,0,1
995,1,1,58.64704071242804,1,5,0,0
996,1,0,53.37584956885356,3,8,1,0
997,1,1,56.60696144359916,0,6,0,1
998,1,1,57.82187542351972,2,6,0,1
999,1,1,57.07511229996849,3,8,0,1
