defendant_id,post_policy,sentencing_policy,trial_outcome,defendant_age,income_level,prior_convictions,legal_representation
900,1,1,59.58130646664456,1,9,0,0
901,1,1,60.81550054015446,2,6,1,1
902,1,1,59.544913900327984,1,7,1,0
903,1,1,59.12132405245721,3,4,1,1
904,1,0,48.50458123276342,3,8,1,0
905,1,0,47.35323185684151,4,7,1,0
906,1,1,59.47816059695845,2,5,0,0
907,1,1,56.87320112455638,2,4,0,1
908,1,1,58.44521564973107,3,8,1,0
909,1,0,47.9155325050637,1,7,0,1
910,1,0,47.28620732880733,2,7,0,1
911,1,1,57.8138955167223,3,8,1,1
912,1,1,58.73326000064703,2,8,1,0
913,1,1,59.57748527429499,3,8,1,0
914,1,1,59.2114692164151,2,5,0,0
915,1,1,60.00294749300647,3,6,0,1
916,1,1,59.35556768457261,4,7,1,0
917,1,1,59.04484094527282,0,6,0,0
918,1,0,49.51496200273813,1,6,0,1
919,1,0,47.5173229207645,2,8,1,1
920,1,1,58.338243146232514,3,9,0,0
921,1,0,47.21016935599738,5,2,0,0
922,1,0,47.95744894736827,1,4,0,1
923,1,0,47.36044312253878,2,10,1,1
924,1,1,57.86589804196697,2,5,0,0
925,1,1,59.12016256655397,3,6,1,1
926,1,0,48.22735017805589,0,6,0,0
927,1,1,60.99685928236797,2,7,1,1
928,1,1,58.00462420929241,2,8,0,0
929,1,1,59.363619996865495,5,7,1,0
930,1,1,58.06264463682284,0,7,1,1
931,1,1,59.46276228845457,3,8,1,1
932,1,0,47.26677311335609,4,9,0,0
933,1,1,58.489401632686814,4,7,0,0
934,1,1,58.82659475079526,2,5,0,1
935,1,0,47.61673557609684,2,6,0,0
936,1,0,47.28007651317284,4,6,0,0
937,1,0,48.22471815361421,1,5,0,1
938,1,1,59.51119140601306,3,4,0,1
939,1,0,48.54164373086211,2,5,0,0
940,1,1,58.42993238481625,2,7,0,0
941,1,0,47.706412041297504,1,5,0,0
942,1,1,59.81548637085452,3,7,0,0
943,1,1,60.38323074531071,3,4,0,1
944,1,0,46.71438846984419,2,6,1,1
945,1,1,59.39259067973767,2,3,0,0
946,1,1,60.2838497346294,2,7,1,0
947,1,1,59.52532108414581,3,6,0,0
948,1,1,59.72374135495394,2,8,0,1
949,1,1,58.97999163974435,1,5,1,0
950,1,1,57.84495524630873,2,3,1,0
951,1,0,49.16163949102563,2,6,0,0
952,1,1,58.76051271929194,3,9,1,0
953,1,0,48.00585494825052,3,7,1,0
954,1,1,58.64349245157611,3,7,0,0
955,1,1,57.430134984238414,1,7,0,0
956,1,1,59.91345158952322,4,8,0,0
957,1,1,59.03915300477823,2,7,1,0
958,1,0,46.9476162094102,2,5,0,0
959,1,0,47.945030493320495,3,5,0,0
960,1,0,48.8562436288544,3,6,0,0
961,1,0,46.99057269669374,4,5,0,0
962,1,0,49.47406466084378,1,5,0,0
963,1,1,59.081263019571,3,6,0,0
964,1,1,57.63589417343909,2,6,0,1
965,1,1,57.574679308047685,2,9,0,0
966,1,1,59.338555337614125,2,7,0,0
967,1,1,57.175024495554815,3,8,1,0
968,1,1,59.75524701437106,2,7,1,0
969,1,0,47.32286937943527,3,8,1,0
970,1,1,58.058144920601954,3,7,1,1
971,1,0,47.83643985937084,1,6,0,1
972,1,0,47.8036153206054,3,4,1,0
973,1,1,60.06706357346211,2,4,0,1
974,1,1,58.78710247636486,1,7,0,0
975,1,0,48.43375365426609,4,3,0,0
976,1,0,46.48879488424865,2,7,0,0
977,1,1,60.337396453754586,1,5,0,1
978,1,1,59.632468386913104,2,8,0,1
979,1,1,59.11499759897974,4,7,0,1
980,1,1,58.52594978498798,4,5,0,0
981,1,1,59.38235232554392,3,6,0,0
982,1,0,47.69142217629459,4,6,0,1
983,1,0,46.89403704458417,4,4,1,0
984,1,1,57.99350606181213,1,7,0,0
985,1,1,59.89942337879289,3,6,0,0
986,1,1,58.50769693491316,4,6,0,1
987,1,1,58.99351211596677,1,6,0,1
988,1,1,60.46540581493103,3,4,0,1
989,1,1,59.82140949991055,2,8,0,0
990,1,0,47.89649348752544,2,6,0,0
991,1,1,59.68805667064064,1,7,1,0
992,1,1,62.12849287284876,2,6,0,0
993,1,0,46.086349369220585,3,6,0,0
994,1,1,58.82271822120829,2,6,1,1
995,1,1,59.021828407728734,3,7,1,1
996,1,1,59.57775295354879,3,6,1,1
997,1,0,47.12085822306119,3,7,0,0
998,1,1,59.859300175903584,3,5,0,0
999,1,0,47.68367391637491,5,6,1,0
