household_id,post_policy_period,microloan_policy,business_growth_rate,income_level,job_experience_years,rural_residence,previous_loan_status
900,1,1,56.55021513433862,3,7,0,1
901,1,1,55.45255332342164,3,5,0,0
902,1,1,55.76387968567136,2,4,0,1
903,1,0,46.87685214353333,1,7,1,1
904,1,0,46.65199281346084,3,7,0,0
905,1,1,56.52456009839858,3,6,0,0
906,1,0,49.93380717295418,4,10,1,0
907,1,1,55.07415226405089,3,8,1,0
908,1,1,57.37685356594581,1,5,0,1
909,1,0,46.48682517543798,5,6,0,0
910,1,1,56.47155782952223,2,3,1,0
911,1,0,46.47204966626566,2,8,1,0
912,1,0,47.28846582046999,1,7,0,0
913,1,1,56.21428123381487,2,8,0,0
914,1,1,56.21744280783905,1,8,1,1
915,1,0,46.955480526993526,3,5,1,0
916,1,0,49.2185511610303,4,6,0,0
917,1,0,47.86130695836932,4,6,0,1
918,1,1,55.79536642076862,1,8,0,0
919,1,1,54.780474090211655,2,5,0,0
920,1,1,58.18772407747044,1,6,0,0
921,1,1,56.15062528948268,2,12,1,1
922,1,0,47.76364199097279,3,5,0,1
923,1,1,56.36343984326285,1,8,0,1
924,1,1,57.376568514591895,2,6,0,1
925,1,0,47.27073094534805,2,8,0,1
926,1,0,47.83406306557955,3,4,0,0
927,1,0,47.76803190388505,4,7,1,1
928,1,1,54.65695428839407,5,9,0,0
929,1,0,49.87860445716309,3,8,1,1
930,1,1,56.707713723564055,3,9,0,0
931,1,1,54.81137337860415,2,5,1,1
932,1,0,48.43472003497753,3,5,0,1
933,1,1,56.50932704755047,2,8,1,0
934,1,1,57.23441257011228,2,3,0,1
935,1,0,49.214925265114765,3,5,0,0
936,1,0,48.18646789068964,3,8,1,0
937,1,0,47.374418820660296,1,6,0,0
938,1,0,49.1461436373177,3,7,0,1
939,1,0,49.79034923966222,3,7,1,1
940,1,1,54.17319851224271,3,10,1,0
941,1,0,48.00869859061549,2,11,0,1
942,1,1,56.80093000585426,3,6,0,0
943,1,0,47.31425821370131,2,9,0,1
944,1,0,48.3220996434841,2,7,0,1
945,1,1,55.40627362778408,4,5,0,0
946,1,1,54.60804351445085,3,8,1,1
947,1,1,57.33017512826575,2,7,1,1
948,1,1,58.002214701016136,4,6,0,1
949,1,1,57.050117202685456,3,6,1,0
950,1,1,56.12639717254712,2,9,0,1
951,1,0,49.582805798703454,5,6,0,0
952,1,0,48.47629022462117,4,6,0,0
953,1,1,56.24079568408349,1,6,1,0
954,1,1,55.549495639554806,4,9,1,0
955,1,1,55.14927200972934,3,5,0,0
956,1,0,47.68783085953992,3,2,0,1
957,1,1,56.916872601364645,4,8,0,1
958,1,0,49.33290393567059,3,5,0,1
959,1,1,55.53608570918856,3,7,0,1
960,1,1,57.66626225144184,2,5,0,1
961,1,1,55.80865113625593,1,5,0,0
962,1,0,45.99103494614874,3,7,1,0
963,1,1,55.26085708981778,2,9,0,1
964,1,1,57.15981480639008,1,10,1,1
965,1,0,49.4968911706932,1,8,0,1
966,1,0,47.931887128462286,3,6,0,1
967,1,0,49.37970412149297,2,8,1,1
968,1,0,49.12308747668993,2,6,1,1
969,1,0,48.01491115758959,2,7,0,0
970,1,1,53.74184483810038,2,7,0,0
971,1,0,48.0237692787317,4,8,1,1
972,1,1,56.570415573124265,2,8,0,1
973,1,0,47.942298773505385,3,6,1,1
974,1,1,56.5203972620312,3,9,1,0
975,1,1,55.50967559673883,3,9,1,1
976,1,1,56.76000222640288,3,6,0,1
977,1,1,56.01427995584974,3,8,0,1
978,1,0,48.24454586368132,2,5,0,1
979,1,0,47.46168054224423,2,8,0,0
980,1,0,47.88950864571349,5,7,0,0
981,1,1,56.3719524823025,2,6,0,0
982,1,1,59.129412730693446,2,6,0,1
983,1,1,56.22227916074249,2,6,1,0
984,1,0,47.84852468970443,1,6,0,0
985,1,0,48.870458919265175,4,6,0,0
986,1,0,46.86141528751105,4,6,1,0
987,1,0,46.29132387333288,2,8,1,1
988,1,1,55.6706109251361,2,5,0,0
989,1,1,56.50487361708573,2,7,0,0
990,1,0,49.10756049264435,2,6,1,0
991,1,0,49.06492546657665,3,5,0,0
992,1,1,56.70857564642412,3,7,0,1
993,1,1,55.56182451769536,3,5,0,1
994,1,1,56.41134410899914,2,8,1,1
995,1,0,48.16636613949092,2,6,1,1
996,1,1,54.48186166560532,3,6,0,1
997,1,1,57.11239139506094,4,7,0,0
998,1,1,56.10290810400119,4,6,0,0
999,1,0,48.91215732154577,3,6,1,0
